Gene = Pdk1
index = 1364
Annotated 5SS: [  439  6393  6886 13430 13768]
Annotated 3SS: [ 6007  6516 12319 13492 14064]
SMsplice 5SS: [  439  6393  6886 12242 13430 13768]
SMsplice 3SS: [ 6007  6516 12113 12319 13492 14064]
top_k =  1000
Partition function (log Z): 4.93532795424095

Sorted 5' Splice Sites (High to Low Probability):
Position 13430: 0.9945329065723446
Position 6393: 0.9798191379279525
Position 6886: 0.8604143478075768
Position 439: 0.8303672880679029
Position 13768: 0.7784781292311971
Position 15066: 0.7467010548711988
Position 12242: 0.7438825290387144
Position 14477: 0.28995053710083907
Position 116: 0.2041061814619115
Position 14004: 0.1780147330480404
Position 14850: 0.17454498712723363
Position 11991: 0.17368006231934355
Position 8223: 0.11037096963564579
Position 7901: 0.10681187594858349
Position 3081: 0.10100730380113322
Position 16334: 0.07781671889757426
Position 8776: 0.05911410588696068
Position 14459: 0.05908524353253446
Position 12246: 0.05686900928475488
Position 13616: 0.05236594569899284
Position 14846: 0.04350974468002592
Position 9242: 0.043173039163512276
Position 9730: 0.04138836200874148
Position 459: 0.03744896493013927
Position 14367: 0.037355447310048015
Position 8245: 0.03642379630195377
Position 14596: 0.03499792744258525
Position 12188: 0.03419617091893356
Position 13596: 0.03159678049224159
Position 14198: 0.02656028593615723
Position 4628: 0.02563597027835693
Position 8539: 0.02495243313871584
Position 14761: 0.024435626646128764
Position 14620: 0.02367714262533698
Position 13279: 0.02002869874948299
Position 16066: 0.018635318792418518
Position 12210: 0.01862013990997487
Position 14799: 0.018318229847888508
Position 3486: 0.01788006332651203
Position 4632: 0.017744344247790183
Position 1633: 0.017637157538539068
Position 1537: 0.017622972389618543
Position 7290: 0.01694244555019486
Position 6423: 0.014469827883086385
Position 380: 0.014195877791891201
Position 12924: 0.013765725716044269
Position 16342: 0.013532251250027978
Position 15485: 0.012975197208680976
Position 14321: 0.012950005929383099
Position 1749: 0.010160754491374876
Position 252: 0.00947988673718334
Position 6788: 0.009376940229727956
Position 7872: 0.008573385135515319
Position 6083: 0.006764277117542522
Position 14361: 0.006152853844254024
Position 202: 0.006016091818054088
Position 9931: 0.005324282507557049
Position 12388: 0.005019887845000048
Position 8038: 0.004874665914309854
Position 12992: 0.0042298443269680455
Position 13785: 0.00397871139017403
Position 13906: 0.0038000610224982927
Position 14373: 0.0035635990205173202
Position 15338: 0.0035257214746746684
Position 15297: 0.0034413809648347294
Position 585: 0.0032990266797785217
Position 14744: 0.0032822903572711625
Position 6907: 0.0032282845184849335
Position 14828: 0.0030461870512283017
Position 13865: 0.0029026151404956623
Position 4480: 0.002788786860124295
Position 1403: 0.0023278105168953026
Position 14257: 0.002127962552638347
Position 13999: 0.0020859375173843137
Position 14012: 0.0019971273209949307
Position 10014: 0.0018476361569771773
Position 429: 0.0017949416976730942
Position 2484: 0.0017849658352126062
Position 14736: 0.0017257111933294312
Position 6379: 0.0016643356459422613
Position 168: 0.0013804676765129295
Position 464: 0.0012588437044913064
Position 2509: 0.0011042425065374045
Position 220: 0.0010599994945768743
Position 8002: 0.0010535637288648883
Position 7302: 0.0010109261792400257
Position 12421: 0.0009855600948708997
Position 6911: 0.0009594471117519149
Position 3089: 0.0008606499184727114
Position 3276: 0.0008535111903852948
Position 16143: 0.0008292987324317585
Position 190: 0.0007957946740030743
Position 1316: 0.0007481982514212058
Position 6878: 0.0006708154930425257
Position 1552: 0.0006128727997285893
Position 13734: 0.0005541547181258717
Position 13834: 0.0005492029260959036
Position 1295: 0.0005438058553244309
Position 12514: 0.0005296216534454328
Position 4832: 0.0005154483124107748
Position 3360: 0.0005080340311770079
Position 596: 0.0004851810647515389
Position 12881: 0.0004299533613518205
Position 10202: 0.0004257502315795194
Position 4269: 0.00042397211452397873
Position 9017: 0.00042228114930310476
Position 7024: 0.0004140711896882892
Position 415: 0.000385448847323317
Position 3085: 0.0003686934835111782
Position 860: 0.00036796716694073334
Position 6314: 0.0003634246058008943
Position 4469: 0.0003626982622286606
Position 141: 0.0003540979127439101
Position 1767: 0.000350657135926165
Position 12679: 0.0003277122414792239
Position 12997: 0.0003275848754896498
Position 6923: 0.00031270465499647353
Position 7600: 0.00031232011134836265
Position 4512: 0.0003079553085228962
Position 9726: 0.00028651520546667974
Position 25: 0.0002789372171482505
Position 1319: 0.0002673743085482224
Position 1955: 0.00026690435262771597
Position 12518: 0.00026654119115361477
Position 551: 0.00024494010005138604
Position 14275: 0.0002390636031590608
Position 6964: 0.00023654624218116108
Position 950: 0.00023545727689472243
Position 135: 0.00023416121046444246
Position 6556: 0.00021365345001748273
Position 13579: 0.00021238115197435537
Position 660: 0.00020681923308729443
Position 2495: 0.0001995083807615772
Position 12474: 0.0001933661426115833
Position 7699: 0.0001683347263808696
Position 10371: 0.00015397067458459334
Position 14115: 0.00015270556401590418
Position 8229: 0.0001437926463190792
Position 16326: 0.00014234405456881106
Position 3147: 0.00014111344887978848
Position 611: 0.00013774150269600557
Position 10780: 0.0001376373348336101
Position 9368: 0.00013418527018163652
Position 8028: 0.00013245491783324368
Position 4453: 0.00013091981695225857
Position 2503: 0.00012067772158098875
Position 6927: 0.00011929761369638178
Position 1559: 0.00011485738754949124
Position 296: 0.00011297443278955855
Position 14548: 0.00011089909120993004
Position 14393: 0.00010827550572339873
Position 2857: 0.00010455165607231054
Position 7147: 0.00010151636521933758
Position 4841: 9.904029590576899e-05
Position 13620: 9.698194413916481e-05
Position 4535: 9.5146314683913e-05
Position 8543: 8.763547534859043e-05
Position 2251: 8.63847537042497e-05
Position 6332: 8.611060216497771e-05
Position 9351: 7.40297654248617e-05
Position 6434: 6.996548178985146e-05
Position 13442: 6.488027933344775e-05
Position 1021: 6.202710362259036e-05
Position 7348: 5.1869783334054334e-05
Position 8766: 5.061939049249039e-05
Position 9685: 4.9148971699731025e-05
Position 6843: 3.910501639193916e-05
Position 1025: 3.652191542738939e-05
Position 7057: 3.448370036765119e-05
Position 6409: 3.384743525590773e-05
Position 14471: 3.218565154034283e-05
Position 1759: 3.1747582433469604e-05
Position 6811: 3.1470773261581294e-05
Position 13445: 2.6972035508511054e-05
Position 3289: 2.4881658611464124e-05
Position 990: 2.4311813736708724e-05
Position 6981: 2.1668982033449324e-05
Position 6114: 1.7802900977030013e-05
Position 9402: 1.5950744234246958e-05
Position 78: 1.482031585980094e-05
Position 6337: 1.4718857950630741e-05
Position 833: 1.4140131385064561e-05
Position 6814: 1.3620300997419734e-05
Position 15034: 1.1079638567085963e-05
Position 514: 1.048875028472014e-05
Position 13869: 1.0400802426214747e-05
Position 277: 9.961922053627201e-06
Position 13710: 9.768416582101524e-06
Position 1753: 9.165105574410353e-06
Position 741: 8.922500956314407e-06
Position 12590: 8.239708169487874e-06
Position 30: 7.985060677127311e-06
Position 6604: 7.506271007469652e-06
Position 1647: 6.866891176805396e-06
Position 1525: 6.71947098154301e-06
Position 466: 6.7009521180492415e-06
Position 6931: 6.485380490566719e-06
Position 6074: 6.2707931931771175e-06
Position 13772: 6.048554693165107e-06
Position 13561: 5.698809021113106e-06
Position 1169: 5.691549997238365e-06
Position 61: 5.58490838950436e-06
Position 6614: 5.44177551832513e-06
Position 1188: 5.2630466744961825e-06
Position 33: 4.883290100432143e-06
Position 13120: 4.463531760409631e-06
Position 448: 4.024839706436946e-06
Position 1059: 3.793675414766993e-06
Position 15060: 3.663171987588985e-06
Position 6543: 3.5480196569884602e-06
Position 7145: 3.4637692324709973e-06
Position 412: 3.424507954752106e-06
Position 13173: 3.3602174287056434e-06
Position 2049: 3.3496255444489723e-06
Position 13160: 2.999577868110643e-06
