Gene = smg
index = 1880
Annotated 5SS: [1136 4891 5946]
Annotated 3SS: [2423 4947 6451]
SMsplice 5SS: [ 138 4891 5217]
SMsplice 3SS: [4733 4947 5279]
top_k =  1000
Partition function (log Z): -11.143629002390693

Sorted 5' Splice Sites (High to Low Probability):
Position 4891: 0.8986194947098521
Position 5217: 0.6095439004734495
Position 138: 0.6039674839512309
Position 5537: 0.38298257047721734
Position 411: 0.12081521721435473
Position 724: 0.11739485729329681
Position 264: 0.06755805588208841
Position 728: 0.05419642465418624
Position 6280: 0.03116922949038238
Position 1136: 0.01653522757538572
Position 6141: 0.01321002037221198
Position 5181: 0.011141861628199216
Position 489: 0.00972189281534736
Position 2527: 0.007043881843164429
Position 154: 0.006653334626449285
Position 170: 0.0062886993568002465
Position 5946: 0.006168747030587808
Position 2267: 0.006008211218604003
Position 6137: 0.005566806859549698
Position 1404: 0.005253878701988439
Position 132: 0.004015174004431749
Position 4956: 0.00365730110909946
Position 2480: 0.002232005653422927
Position 381: 0.002135323310599845
Position 6980: 0.002090328032366906
Position 5954: 0.0017867427533843508
Position 718: 0.0013836414847648503
Position 6768: 0.001052987209150246
Position 2812: 0.0009633223704149466
Position 4896: 0.0007993863409434291
Position 612: 0.0006721813685589977
Position 2367: 0.00046493350639752266
Position 1170: 0.00040103753728958113
Position 1928: 0.0003725627656134423
Position 5541: 0.00035974699138468353
Position 2251: 0.0003444285050594436
Position 2753: 0.00034124749884777036
Position 5385: 0.0003392599850914422
Position 2096: 0.00029449519890967116
Position 1215: 0.00028655525557262136
Position 2851: 0.0002625191280226899
Position 2283: 0.00025880000526309134
Position 158: 0.00022999211183820142
Position 118: 0.0002299447077961936
Position 128: 0.00022769543643330172
Position 714: 0.00018892343493044574
Position 621: 0.00018694282792800507
Position 1354: 0.00017646935643774665
Position 2264: 0.00015600686977102206
Position 2860: 0.00012738559270071483
Position 998: 0.00010517922261746215
Position 222: 0.00010124641598734597
Position 5349: 7.436395827158646e-05
Position 2453: 6.633156121477399e-05
Position 704: 6.33682313576186e-05
Position 5221: 6.203182207655587e-05
Position 26: 5.4733187211975454e-05
Position 1439: 4.994625911727925e-05
Position 2254: 4.248297331470707e-05
Position 1299: 2.9715832193658154e-05
Position 1164: 2.8400100149788506e-05
Position 557: 2.703964793804768e-05
Position 493: 2.6091547401867637e-05
Position 655: 2.279308869011673e-05
Position 521: 1.9354835648439854e-05
Position 176: 1.8486400023571277e-05
Position 1987: 1.4712860353303399e-05
Position 104: 1.4674161981744143e-05
Position 532: 1.3411065656769463e-05
Position 1508: 1.3208680009140139e-05
Position 1166: 1.3193279828004334e-05
Position 1238: 1.2016476948810065e-05
Position 537: 9.301077661928185e-06
Position 209: 4.894110070745995e-06
Position 353: 3.5338894432940404e-06
Position 710: 3.311318750361751e-06
Position 20: 2.493695102156544e-06
Position 1050: 1.9684781782817076e-06
Position 450: 1.7043803856224704e-06
Position 969: 1.5589703088234927e-06
Position 1147: 1.427119678737093e-06
Position 156: 1.2873498428625609e-06
Position 554: 1.27802593083185e-06
Position 500: 1.248715503326726e-06
Position 90: 1.0337676919735108e-06
Position 552: 1.020345197931212e-06
Position 1158: 9.065772098371313e-07
Position 111: 7.24547572856359e-07
Position 995: 7.087391166002485e-07
Position 1168: 5.792058194656409e-07
Position 1042: 5.641549810206612e-07
Position 993: 4.3406159207353354e-07
Position 525: 3.1620484185710726e-07
Position 1419: 2.0897179089518762e-07
Position 787: 1.695626927301585e-07
Position 1917: 1.2887221770654913e-07
Position 326: 8.442462172079747e-08
Position 1726: 8.179366699912854e-08
Position 927: 4.551113887766067e-08
Position 523: 4.075603559052118e-08
Position 716: 2.3987858532027718e-08
Position 530: 2.0116986983352424e-08
Position 333: 1.9277299590323738e-08
Position 481: 1.6805980487751477e-08
Position 466: 4.400292507346081e-09
Position 469: 1.455470630101004e-09
Position 659: 9.801846352351144e-11
Position 657: 9.921176081671787e-15
Position 643: 8.914172887580035e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4947: 0.8116609058022657
Position 5279: 0.5119827341340774
Position 4733: 0.22993115368648664
Position 4675: 0.2015372598130611
Position 5610: 0.1376393304882813
Position 4645: 0.12486341078901497
Position 2423: 0.11854049508528912
Position 6050: 0.11066400696005826
Position 7179: 0.0530952598191136
Position 6228: 0.04879509458522989
Position 5080: 0.04368150843377281
Position 4511: 0.03703941618305507
Position 2962: 0.034513755058456226
Position 6137: 0.03095533360764863
Position 5083: 0.0294067446090976
Position 5104: 0.029313952684901595
Position 5638: 0.02908091081312571
Position 4678: 0.027961774150490008
Position 2592: 0.025951206345040383
Position 6831: 0.02227958587049579
Position 4753: 0.022237453118694406
Position 5660: 0.021197524127009683
Position 4773: 0.020559588638110384
Position 4104: 0.01753427824263105
Position 6451: 0.017198703599535504
Position 6342: 0.016236691111360762
Position 6978: 0.015643076621676487
Position 6201: 0.015107450810119891
Position 5644: 0.014709295867236245
Position 5446: 0.011947727326900616
Position 4423: 0.011784750900626834
Position 7479: 0.011167205645685758
Position 7122: 0.010702202406559514
Position 3290: 0.010434613431555093
Position 5663: 0.009756517161522557
Position 755: 0.007939450431151511
Position 5242: 0.006807941547097934
Position 3955: 0.006755791163510363
Position 6189: 0.006122350926214509
Position 366: 0.005880981423535945
Position 5748: 0.0053048801284960295
Position 6169: 0.005116977921280436
Position 4200: 0.004913345256138967
Position 4357: 0.004876410850267993
Position 2158: 0.0039040597104839075
Position 2480: 0.003740965489860041
Position 6413: 0.0035154165232455614
Position 587: 0.0034866877978600884
Position 3465: 0.0031252184919190818
Position 4113: 0.002959267693975316
Position 4477: 0.00278997977712434
Position 3686: 0.002785338850529072
Position 7174: 0.0025812584607406656
Position 5293: 0.0024879684960481176
Position 4291: 0.002421109248089105
Position 7034: 0.002090328032366909
Position 5993: 0.001825690969421846
Position 3397: 0.0017074298158300685
Position 7358: 0.001480798223212731
Position 4225: 0.0014727726391229753
Position 2504: 0.0014483835221231122
Position 5788: 0.001357354969321682
Position 5194: 0.00128204662259743
Position 655: 0.0012313357950642164
Position 2071: 0.0011066152942069529
Position 5239: 0.0011014708114835566
Position 1234: 0.0010283058706063485
Position 2507: 0.0010188676815155737
Position 7068: 0.0009898465734670876
Position 4960: 0.0009856091400920273
Position 5191: 0.0009647811534069831
Position 4989: 0.0008763430533984287
Position 3952: 0.000824964569224675
Position 5443: 0.0008199196469817658
Position 6592: 0.0007843030628962287
Position 7668: 0.0007585039667704319
Position 5745: 0.0006858172824448526
Position 791: 0.0006257473028354675
Position 5380: 0.0005582169138537165
Position 1242: 0.0005320849127483348
Position 2752: 0.0004238537748744848
Position 5290: 0.0004131794050800893
Position 488: 0.00040270920439698687
Position 6059: 0.00040234368186765895
Position 1532: 0.00038583046240892174
Position 2113: 0.00037034706167589506
Position 6088: 0.00035956841161459765
Position 5560: 0.00034873541842574314
Position 313: 0.00034152570777139696
Position 855: 0.0002911867691937809
Position 1261: 0.00029015101683037915
Position 758: 0.00025050720733841095
Position 5771: 0.00019722185916389343
Position 4998: 0.00019184696140106617
Position 201: 0.00017751689890126444
Position 910: 0.0001451413702434806
Position 5554: 0.00013509564633497567
Position 1018: 0.00013466715091453363
Position 380: 0.0001293101883430941
Position 1279: 0.0001276031519061262
Position 388: 0.00012739532823907663
Position 300: 0.00010651878355744671
Position 1060: 9.863992725827121e-05
Position 222: 9.280935807675259e-05
Position 800: 9.015257643658197e-05
Position 181: 7.770190682759105e-05
Position 1621: 6.049839347532967e-05
Position 425: 4.9483206976078746e-05
Position 209: 4.827133757602913e-05
Position 942: 4.809067556736748e-05
Position 5260: 4.452600962236929e-05
Position 956: 4.3270510522195154e-05
Position 1750: 2.0564039939205834e-05
Position 889: 1.9805104779086867e-05
Position 263: 1.7660138993059687e-05
Position 1010: 1.7090298274407686e-05
Position 1439: 1.4928833429585435e-05
Position 1508: 1.3953785316319413e-05
Position 699: 1.288097845906567e-05
Position 2782: 9.106338571064658e-06
Position 391: 8.451495878043394e-06
Position 1339: 7.838658114641153e-06
Position 453: 7.064985618182032e-06
Position 2874: 6.8536454885716165e-06
Position 2636: 6.4185582798316845e-06
Position 1252: 5.587006778365463e-06
Position 2484: 5.3642503397132085e-06
Position 1303: 5.067011349256504e-06
Position 1386: 4.95239970922095e-06
Position 761: 4.547431346532123e-06
Position 2359: 4.503745494259959e-06
Position 2447: 3.0283611700707976e-06
Position 2385: 2.9454287135939434e-06
Position 1416: 1.2985032086528734e-06
Position 1419: 1.2433420555761048e-06
Position 90: 1.042428076140103e-07
Position 170: 5.975845740103753e-08
Position 590: 4.632305465968552e-08
Position 443: 3.589142365682118e-08
Position 764: 3.343457031141403e-08
Position 65: 2.727626243133277e-08
Position 1078: 1.207706247718679e-08
Position 1347: 9.464382620009872e-09
Position 98: 6.824569344470931e-09
Position 111: 5.5202595645736295e-09
Position 728: 3.857776177073398e-09
Position 410: 3.6595712258362072e-09
Position 402: 5.492646605672099e-10
Position 258: 2.051337127389875e-10
Position 399: 8.820175567628315e-11
Position 118: 8.41145015061246e-11
Position 142: 1.9450861520387655e-12
Position 136: 1.9653314750159703e-16
