Gene = RpS4
index = 1453
Annotated 5SS: [  82  259  613  784 1582]
Annotated 3SS: [ 225  353  685 1409 1817]
SMsplice 5SS: [ 259  613  784 1582]
SMsplice 3SS: [ 353  685 1409 1817]
top_k =  1000
Partition function (log Z): 12.15687298674658

Sorted 5' Splice Sites (High to Low Probability):
Position 784: 0.9985945933909831
Position 613: 0.9924856080352876
Position 1582: 0.9536174060329146
Position 259: 0.892649842407484
Position 82: 0.09844283513469003
Position 1344: 0.029738323304175116
Position 296: 0.020009584939161187
Position 466: 0.015115476610769252
Position 1341: 0.012008008707797061
Position 1533: 0.009614821204293477
Position 2115: 0.007606011141526531
Position 1598: 0.003265869309325779
Position 1730: 0.0028453324693222468
Position 1303: 0.00236732571794912
Position 1622: 0.001908723814436847
Position 1179: 0.0014678911698335752
Position 1929: 0.0013666434449716726
Position 245: 0.0013428216913169203
Position 1878: 0.0013232862735433565
Position 1651: 0.0011642901311572575
Position 1571: 0.001108717748205608
Position 576: 0.0010714161182054556
Position 2236: 0.001054429835937618
Position 269: 0.0008902216025702852
Position 205: 0.0008878631124837922
Position 617: 0.000641135160559321
Position 1126: 0.0006171362838638918
Position 1162: 0.0004957813671603146
Position 1659: 0.00038481589811381985
Position 2148: 0.00036633074596563366
Position 2081: 0.0003334351696071126
Position 564: 0.0003187636816883216
Position 273: 0.00031144968646961416
Position 1656: 0.0002934319159960202
Position 990: 0.0002720774110063477
Position 276: 0.0002719550048030352
Position 1721: 0.00025195281312360025
Position 1357: 0.00022275131577153482
Position 635: 0.00020256707784862865
Position 1355: 0.00019618097521189326
Position 1947: 0.00016076249968986962
Position 287: 0.000156615783462271
Position 1936: 0.0001497926795594571
Position 812: 0.00014006685314476964
Position 1893: 0.00013592740751582871
Position 509: 0.00013171078152922908
Position 710: 0.00012798072455713337
Position 1741: 0.00012537706015842555
Position 1347: 0.00011989423462740083
Position 263: 0.00011448892688948586
Position 213: 0.00011187634247155068
Position 796: 0.00010239037945237053
Position 2049: 9.888377902030201e-05
Position 2181: 9.694099535817287e-05
Position 2234: 8.62557072143553e-05
Position 1774: 7.845565581851238e-05
Position 300: 7.842223720552383e-05
Position 225: 7.282166769447593e-05
Position 1314: 7.018150994579795e-05
Position 1699: 6.706121154087309e-05
Position 1235: 6.34090448145695e-05
Position 620: 6.086437651189972e-05
Position 1117: 5.432847407670524e-05
Position 2342: 5.374720029728564e-05
Position 860: 4.941425440365516e-05
Position 88: 4.345319729217772e-05
Position 1272: 4.073572301608997e-05
Position 1467: 4.0103726169133606e-05
Position 1868: 3.95464496728728e-05
Position 2259: 3.863473407124408e-05
Position 1752: 3.687639766511855e-05
Position 2266: 3.6371004175289225e-05
Position 65: 3.587648636650821e-05
Position 2204: 3.566479161836433e-05
Position 2178: 3.1880260931642836e-05
Position 558: 3.131163225950545e-05
Position 1294: 2.881576536845176e-05
Position 2220: 2.7643988707970912e-05
Position 1187: 2.615919587505189e-05
Position 1297: 2.4671844766300655e-05
Position 1095: 2.4345353362429068e-05
Position 622: 2.3292017819249047e-05
Position 1907: 2.1118235633161857e-05
Position 1527: 1.9309451672132832e-05
Position 637: 1.814666168581364e-05
Position 175: 1.7934371750621922e-05
Position 834: 1.71423574973632e-05
Position 1958: 1.676134845080463e-05
Position 2287: 1.5612330085724232e-05
Position 1884: 1.3932606040613325e-05
Position 1610: 1.3185443096770414e-05
Position 2337: 1.1435124187484125e-05
Position 1196: 9.84909746570061e-06
Position 1934: 9.788676224990117e-06
Position 1608: 8.504741649087923e-06
Position 1480: 8.480668063295027e-06
Position 86: 8.437809252025545e-06
Position 1058: 8.295353850542234e-06
Position 2013: 8.255967351918881e-06
Position 1137: 7.455571383971962e-06
Position 62: 7.305918783994902e-06
