Gene = Arpc5
index = 28
Annotated 5SS: [290]
Annotated 3SS: [351]
SMsplice 5SS: [290]
SMsplice 3SS: [351]
top_k =  1000
Partition function (log Z): 1.930467363158581

Sorted 5' Splice Sites (High to Low Probability):
Position 290: 0.9982600027688161
Position 845: 0.42026876827031523
Position 923: 0.039229935442159164
Position 944: 0.007191262812524846
Position 462: 0.001912300361841558
Position 911: 0.0018209386741804186
Position 294: 0.001272509030059411
Position 821: 0.0009755588125480444
Position 813: 0.0004934237143596451
Position 284: 0.0004444229914751776
Position 619: 0.0004239365507914414
Position 879: 0.00036247961659865454
Position 573: 0.0002894876589666785
Position 550: 0.00024315868707972026
Position 1077: 0.0001965286440094999
Position 30: 0.00017860074307716643
Position 627: 0.00012108359397881873
Position 764: 6.71932326511051e-05
Position 451: 6.595215248025979e-05
Position 855: 5.820628122870641e-05
Position 789: 5.1925231237254064e-05
Position 829: 4.494226870052711e-05
Position 562: 3.3749154687603314e-05
Position 568: 3.189874486892669e-05
Position 58: 2.737828392640212e-05
Position 642: 2.320723984162602e-05
Position 45: 1.8784499033743563e-05
Position 888: 1.7304132114870187e-05
Position 10: 1.3400794506921325e-05
Position 161: 1.3328712892275047e-05
Position 379: 1.2528775402627294e-05
Position 243: 1.0072193288017739e-05
Position 937: 7.205282622067414e-06
Position 180: 6.600757570963271e-06
Position 55: 4.507112654639567e-06
Position 396: 4.302227734428611e-06
Position 849: 1.2119884757508295e-06
Position 519: 9.805601549960378e-07
Position 503: 4.6867902435938877e-07
Position 127: 1.5318622104205403e-07
Position 227: 7.442713786003987e-08
Position 387: 3.253816967037291e-08
Position 119: 2.6238996487960195e-09
Position 91: 1.044829138404321e-09
Position 103: 4.2285062055409806e-10
Position 310: 6.168871427947715e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 351: 0.9998901321427306
Position 1076: 0.2482781906549481
Position 1024: 0.11368671220034059
Position 1119: 0.043226812997540436
Position 944: 0.026618505058813646
Position 980: 0.019559063268814316
Position 1000: 0.014829211219797222
Position 927: 0.002341597486206793
Position 888: 0.002276432160665224
Position 948: 0.0013194545430796581
Position 696: 0.0004692951813557342
Position 898: 0.00040498451899047283
Position 802: 0.0003256718288752264
Position 984: 0.00027728963378311546
Position 519: 0.00020730849794150418
Position 96: 0.00019733914632093873
Position 954: 8.268501427151668e-05
Position 844: 7.519605035863208e-05
Position 112: 2.521598794770308e-05
Position 1035: 2.2862128351441985e-05
Position 217: 1.3290847553566745e-05
Position 868: 1.2499945976958035e-05
Position 69: 1.0948711059786202e-05
Position 127: 7.684868506669194e-06
Position 821: 7.327087405605458e-06
Position 543: 5.049137810790622e-06
Position 531: 4.895605029729935e-06
Position 748: 4.712162555749078e-06
Position 253: 4.08980578518675e-06
Position 829: 3.976441017097348e-06
Position 503: 3.951324402710165e-06
Position 594: 2.028041264028999e-06
Position 849: 1.5501340796005608e-06
Position 396: 9.672279787125905e-07
Position 625: 9.337802953453675e-07
Position 547: 7.672512677798645e-07
Position 495: 1.848289076425562e-07
Position 435: 1.7467788106452828e-07
Position 855: 1.5107590636233004e-07
Position 462: 1.2683425949638137e-07
Position 414: 1.2196357343815882e-07
Position 55: 1.0086584277132983e-07
Position 448: 8.468175096755863e-08
Position 528: 6.133061057074591e-08
Position 615: 3.686139225372998e-08
Position 704: 3.448448312597094e-08
Position 136: 2.185586467652416e-08
Position 151: 1.7234339023056183e-08
Position 274: 1.5526996950581265e-08
Position 550: 1.2980714337549773e-08
Position 196: 7.2211492513450314e-09
Position 609: 5.151749029054317e-09
Position 280: 4.3439082681193305e-09
Position 604: 3.5590213556339805e-09
Position 483: 3.3684104189617723e-09
Position 176: 3.3682978547628627e-09
Position 232: 2.602809077842306e-09
Position 243: 1.398415350575284e-09
Position 680: 1.0585860092909964e-09
Position 627: 8.375369507819943e-10
Position 329: 6.508396369664191e-10
Position 596: 1.0862528744782947e-10
Position 166: 8.81313457917957e-12
Position 289: 5.176997064705772e-12
Position 190: 3.3452656240660855e-12
Position 599: 2.966883951236463e-13
Position 297: 4.965481836095694e-14
Position 317: 1.5019525158688072e-15
Position 192: 5.77892779807721e-17
Position 168: 1.2315145178761722e-17
