Gene = Exo70
index = 1159
Annotated 5SS: [ 158  377  959 2432 3225 3607 3810]
Annotated 3SS: [ 210  446 2366 2493 3283 3675 3864]
SMsplice 5SS: [ 158  377  959 2432 3225 3607 3810]
SMsplice 3SS: [ 210  446 2366 2493 3283 3675 3864]
top_k =  1000
Partition function (log Z): 19.636155181650683

Sorted 5' Splice Sites (High to Low Probability):
Position 3225: 0.9979198731900009
Position 3810: 0.9952131826663517
Position 959: 0.9941270407297861
Position 158: 0.9869727640537078
Position 377: 0.9733561629453787
Position 3607: 0.9386660361879512
Position 2432: 0.8795847083934919
Position 3611: 0.05558599075550659
Position 3076: 0.02605347223073786
Position 2638: 0.01305951538179495
Position 2668: 0.01141120408342988
Position 1682: 0.011108476063288642
Position 2729: 0.009541809553743104
Position 1314: 0.00868604188797396
Position 687: 0.004040820171115239
Position 3565: 0.0031099559920807003
Position 1132: 0.002997589510202087
Position 1878: 0.0025521308336502128
Position 3014: 0.002381758274576501
Position 1461: 0.0020558211988999544
Position 20: 0.0017725026761855822
Position 2123: 0.0016608640862952142
Position 2864: 0.0015949849959313249
Position 963: 0.0015838090675200293
Position 3584: 0.001492398814819091
Position 3816: 0.0014883319909559979
Position 2463: 0.0013455044124573007
Position 1849: 0.001325603393765101
Position 645: 0.0012199232834642316
Position 2930: 0.0012066896074586432
Position 1976: 0.0009037764808813052
Position 2645: 0.0008963523213301597
Position 25: 0.000821134353517099
Position 2765: 0.0006609935691629506
Position 3324: 0.0004992866283491669
Position 2177: 0.0004247458588572502
Position 675: 0.00041581059749763835
Position 2650: 0.0003781992934348041
Position 725: 0.00037798157615489294
Position 3761: 0.0003297274939302516
Position 3586: 0.000268509539213157
Position 3393: 0.00025475384664704374
Position 3: 0.00024701680364135926
Position 3029: 0.0002378963555136562
Position 1329: 0.00023559113178078634
Position 2071: 0.00022925055023951895
Position 730: 0.00022707969750785788
Position 70: 0.00022271592775831474
Position 1686: 0.0002191604123087799
Position 3091: 0.00021072197493548125
Position 939: 0.0002082562794006328
Position 2768: 0.0001795617796175726
Position 509: 0.0001617683724634765
Position 1024: 0.00016094205202923166
Position 2248: 0.00016063275144188258
Position 835: 0.0001592415790625997
Position 5: 0.00014937536812004696
Position 1812: 0.0001381765960832284
Position 3333: 0.0001303299784141398
Position 1689: 0.00010828369367212384
Position 3047: 9.725414185305743e-05
Position 623: 8.344971902139487e-05
Position 2984: 7.9378324264273e-05
Position 1430: 7.400669820618481e-05
Position 3825: 7.093430677571468e-05
Position 1980: 6.292619711822416e-05
Position 3444: 5.641918579107212e-05
Position 1606: 5.320370799636837e-05
Position 1860: 4.4695194199977745e-05
Position 2955: 4.3901059002867986e-05
Position 554: 4.1842572659608397e-05
Position 2920: 4.171218550590987e-05
Position 2457: 4.163590592870336e-05
Position 990: 3.911470923264012e-05
Position 1996: 3.8680000660021316e-05
Position 1363: 3.7701826419042286e-05
Position 1779: 3.633547314984027e-05
Position 708: 3.3833093460216115e-05
Position 2191: 2.967303063478965e-05
Position 649: 2.6947694279132098e-05
