Gene = Ac78C
index = 6
Annotated 5SS: [  279 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 33600 34077 34365 34573]
Annotated 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 33672 34135 34426 34709]
SMsplice 5SS: [  491 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 34077 34365 34573]
SMsplice 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 34135 34426 34709]
top_k =  1000
Partition function (log Z): 75.40698277536181

Sorted 5' Splice Sites (High to Low Probability):
Position 27283: 0.999689597210459
Position 30840: 0.9986615702601463
Position 33278: 0.9962211977205577
Position 27123: 0.9950389139551111
Position 34365: 0.9949639183797855
Position 25939: 0.9935204151283258
Position 33127: 0.9926667362552499
Position 25345: 0.9887466654156787
Position 34077: 0.9856186446438734
Position 31621: 0.982441383332443
Position 31779: 0.9821470285984827
Position 24436: 0.9733885100737231
Position 27747: 0.9721111158535276
Position 34573: 0.9517900982571091
Position 29567: 0.929130528048824
Position 31981: 0.9204237294764319
Position 32264: 0.9162882389080634
Position 26211: 0.8279047227213296
Position 11293: 0.8027103540845593
Position 24797: 0.6724034149403144
Position 25624: 0.6704190871865331
Position 491: 0.5047449356032997
Position 33600: 0.49574424568887976
Position 25707: 0.2989935117002371
Position 227: 0.24683925265037726
Position 24831: 0.2160933964812529
Position 279: 0.1496854756562499
Position 26818: 0.12067139669241107
Position 17516: 0.10618497664994021
Position 24805: 0.08224741611555804
Position 30570: 0.06348215023864198
Position 10989: 0.061273151588340666
Position 32215: 0.05685248345764334
Position 1257: 0.05648912563623588
Position 2062: 0.05581361727697621
Position 11436: 0.051652402792759115
Position 292: 0.04652174654659321
Position 146: 0.042577637626418724
Position 17054: 0.04030381468552014
Position 26843: 0.038652404127386394
Position 19738: 0.030592150364791067
Position 26945: 0.030526949102647676
Position 29610: 0.027232789223247386
Position 26634: 0.026993082954842113
Position 25628: 0.022933657519836257
Position 29571: 0.020225212602554637
Position 1652: 0.01969697816993713
Position 26585: 0.018594977017579478
Position 34582: 0.016703318128013876
Position 27924: 0.016281989454696562
Position 159: 0.013421180784123792
Position 26356: 0.013311113657696645
Position 31626: 0.012567117520686611
Position 12324: 0.011154330711041485
Position 29105: 0.010629818993195912
Position 29838: 0.0103029838959855
Position 33732: 0.00915934233283936
Position 29014: 0.0077581471242369636
Position 34828: 0.007740649134112823
Position 16913: 0.00701369526788
Position 868: 0.006795335737329713
Position 26897: 0.006524915906582227
Position 246: 0.006366438246202235
Position 31997: 0.006133590593708673
Position 26629: 0.006018538351500173
Position 25863: 0.005894899315025854
Position 8878: 0.005770433292910941
Position 34081: 0.005511880619599673
Position 1912: 0.005509145561927712
Position 27846: 0.005296735860655767
Position 31251: 0.005087008087281905
Position 283: 0.004310547305255618
Position 1676: 0.004187618948341486
Position 621: 0.004083903415178872
Position 485: 0.004016453332940237
Position 34070: 0.003947740907965744
Position 1656: 0.003884075845454814
Position 2022: 0.0036609251591630753
Position 31956: 0.003598872148703042
Position 5452: 0.003467930569391435
Position 33137: 0.003460614567955586
Position 756: 0.0034592052150123113
Position 153: 0.0031185952643099186
Position 33347: 0.003061291310935376
Position 30037: 0.0029382860464840293
Position 33921: 0.0028777482539006634
Position 27960: 0.0026843821482898968
Position 32451: 0.002526804909960339
Position 6596: 0.0025217195511977757
Position 362: 0.0025060608415231485
Position 27074: 0.002347895631163676
Position 29122: 0.0022948592846750247
Position 3972: 0.0022696648486257493
Position 28701: 0.0022466144715677676
Position 1031: 0.0020958126131948103
Position 34382: 0.0019988139363724534
Position 29693: 0.0018893483361740915
Position 34614: 0.001827854754135321
Position 32398: 0.0017969505849974696
Position 25360: 0.001705956614103917
Position 34845: 0.001698564981374259
Position 7661: 0.0016943940741220437
Position 2181: 0.001674536792000571
Position 29734: 0.001611771083693619
Position 1073: 0.0015958520632669447
Position 6592: 0.0015870872531694377
Position 35106: 0.0015770262737031242
Position 33822: 0.001451126132666375
Position 29811: 0.0013695964896868395
Position 5848: 0.0013371122264184427
Position 25635: 0.0013311906089404516
Position 28204: 0.0013133863041422287
Position 27096: 0.0012749232737950503
Position 29920: 0.0011912597206854944
Position 26167: 0.0011873900750126744
Position 32694: 0.001183349737339737
Position 31985: 0.0011674725067166852
Position 1438: 0.0011637453386885925
Position 302: 0.0011563566930563622
Position 26905: 0.0011498807127191025
Position 6790: 0.0011146590325791562
Position 32698: 0.0011028149461884617
Position 3562: 0.0011028094738006742
Position 2185: 0.0010823243489806417
Position 26444: 0.0010702803019518854
Position 32675: 0.0010510487990340865
Position 6737: 0.0010361350820494812
Position 28303: 0.0010205390072434788
Position 34873: 0.001009458341543722
Position 5834: 0.0010060070605044107
Position 35306: 0.0010056529045855721
Position 7097: 0.0009481441808343577
Position 7667: 0.000911004346699428
Position 1456: 0.0009033093712877212
Position 1545: 0.0008922550909915978
Position 2777: 0.0008560541386396579
Position 26415: 0.0008466639789460177
Position 2607: 0.0008334820597774667
Position 2578: 0.0008122098295904223
Position 25906: 0.0007935951647973472
Position 26089: 0.0006864243377053601
Position 32577: 0.0006842612134643491
Position 31960: 0.0006383290765479069
Position 30025: 0.0006250099238589232
Position 27127: 0.0005945929841666865
Position 30527: 0.0005926547516232126
Position 33579: 0.0005903009649035128
Position 34989: 0.000589517323730133
Position 34543: 0.0005820519293062258
Position 26242: 0.0005430460505887937
Position 34817: 0.0005045730241588297
Position 33673: 0.000490536710639452
Position 26429: 0.0004857225097572451
Position 34229: 0.0004793801972940495
Position 32414: 0.0004478608281640783
Position 33827: 0.0004375438600239496
Position 29784: 0.00043695684721487563
Position 917: 0.0004176817899610438
Position 34654: 0.00039449377676061453
Position 26026: 0.0003935541722834206
Position 25255: 0.00038634183517997325
Position 30870: 0.0003853063159719133
Position 30010: 0.000370712321113566
Position 34522: 0.0003632158621877053
Position 35084: 0.00035929642151711234
Position 31987: 0.0002994697995077605
Position 27481: 0.00029571449282561537
Position 29109: 0.00028996860286792164
Position 818: 0.0002751861450059456
Position 26763: 0.0002714426911095304
Position 25593: 0.0002700800266821725
Position 34513: 0.00027006329627208024
Position 27466: 0.00026745563812258927
Position 31424: 0.0002557341885073264
Position 32539: 0.00024737792975820105
Position 34587: 0.0002437672025257862
Position 27877: 0.00024040685388192846
Position 27729: 0.00022251479357499672
Position 33573: 0.00021607005351696913
Position 27443: 0.00021382996163552294
Position 26558: 0.0002059622910674497
Position 34063: 0.00020504855266075287
Position 26625: 0.00020304459209504746
Position 33743: 0.000197231254759993
Position 26098: 0.0001888415145165032
Position 26400: 0.00018768715423233336
Position 32443: 0.0001862334199860286
Position 26316: 0.00018139115202169781
Position 34937: 0.00017843180725926153
Position 626: 0.00017494367562326534
Position 34585: 0.00017119082384067333
Position 31562: 0.0001696556780912858
Position 1171: 0.00016083478069541858
Position 34553: 0.0001527301291709611
Position 1666: 0.00015055176908736927
Position 34851: 0.00014953680968829588
Position 34963: 0.0001488526183700528
Position 34622: 0.00014690926571755966
Position 29773: 0.00013808117098197827
Position 27991: 0.0001335252650862054
Position 33366: 0.00012886665000202784
Position 30523: 0.00012267632004468534
Position 25806: 0.00011795716566436089
Position 778: 0.00011637951459332365
Position 35297: 0.00011201578970714488
Position 33121: 0.00011069796862143432
Position 32437: 0.00010947020331060433
Position 30844: 0.00010749500741794053
Position 33100: 0.00010470232739859333
Position 33810: 9.635853268862948e-05
Position 858: 9.482754892948049e-05
Position 33604: 8.926415570555562e-05
Position 338: 8.493596030075425e-05
Position 27904: 8.04004002681057e-05
Position 28318: 8.033448815169095e-05
Position 25249: 7.911095009402049e-05
Position 32751: 7.486783792425208e-05
Position 25605: 7.125827924115456e-05
Position 30851: 6.549202430053599e-05
Position 26949: 6.514205139205589e-05
Position 24844: 6.445256653226091e-05
Position 11543: 6.440784085365374e-05
Position 27129: 6.045122435588608e-05
Position 33094: 5.842308105182716e-05
Position 25704: 5.5535447751007884e-05
Position 30918: 5.4498610880903465e-05
Position 256: 5.4303131680573826e-05
Position 34026: 5.386209189541919e-05
Position 34074: 5.285851004921412e-05
Position 32476: 5.2466957178471604e-05
Position 32662: 5.1402050347271044e-05
Position 31783: 5.130340774364715e-05
Position 32445: 5.058705411733299e-05
Position 32318: 5.049303170242001e-05
Position 1061: 4.8552183057199626e-05
Position 1680: 4.678521676282941e-05
Position 952: 4.5823205689475894e-05
Position 31951: 4.438590990821851e-05
Position 660: 4.3737287740197945e-05
Position 31975: 4.342440189606256e-05
Position 1660: 3.970265034383006e-05
Position 714: 3.932956157990986e-05
Position 1688: 3.900700021508137e-05
Position 1662: 3.891441984605929e-05
Position 32801: 3.871249011187448e-05
Position 31924: 3.774074510017565e-05
Position 34871: 3.723972398021548e-05
Position 33511: 3.7236629512400114e-05
Position 34625: 3.418660775174501e-05
Position 33290: 3.358594876130397e-05
Position 25632: 3.3181418421145266e-05
Position 30934: 3.25539842299271e-05
Position 25138: 3.144990674472585e-05
Position 29584: 3.1413563123318536e-05
Position 29614: 3.0414281837334253e-05
Position 3627: 3.0185404482814477e-05
Position 44: 2.9434552827707253e-05
Position 26874: 2.9230986397344216e-05
