Gene = Zasp66
index = 1604
Annotated 5SS: [ 2140  2739  3360 10413 10711 11382 13228 13825]
Annotated 3SS: [ 2589  3055 10211 10630 11309 13067 13785 13895]
SMsplice 5SS: [  313  2739  3360 10413 10711 13825]
SMsplice 3SS: [ 2589  3055 10211 10630 13785 13957]
top_k =  1000
Partition function (log Z): 10.502575448987296

Sorted 5' Splice Sites (High to Low Probability):
Position 3360: 0.9959947476659319
Position 313: 0.9919447991804049
Position 10711: 0.9827704019382364
Position 2739: 0.9814265433060191
Position 10413: 0.9746367432885851
Position 13825: 0.6811790468304456
Position 13228: 0.5763817134122553
Position 2140: 0.45956505768622397
Position 11382: 0.20611489597600177
Position 4176: 0.18637724054847235
Position 9931: 0.11415152016456678
Position 1393: 0.08341954838884938
Position 11388: 0.07970132855359884
Position 10577: 0.07904449573559474
Position 6265: 0.04524972279255729
Position 1586: 0.03969139643783535
Position 4914: 0.03685218803079068
Position 1435: 0.02997546188164856
Position 3577: 0.02053852160230737
Position 11188: 0.0189277300090401
Position 44: 0.015370001076229642
Position 11919: 0.015309793173933155
Position 2787: 0.013564396536608915
Position 11958: 0.011403357931554775
Position 3826: 0.008581285763803894
Position 11930: 0.008374751448933059
Position 3017: 0.007884824170911003
Position 8727: 0.007479637752293089
Position 2098: 0.007290611361542928
Position 2542: 0.007008490115621683
Position 2511: 0.0068800154242038385
Position 1456: 0.004455195811772831
Position 1740: 0.004271874333392193
Position 1758: 0.004243391418730375
Position 9566: 0.004114745875412985
Position 1565: 0.004032147711237607
Position 1383: 0.003998087132273943
Position 10417: 0.003516066074286856
Position 13896: 0.003310371263271336
Position 1754: 0.003236093943492989
Position 35: 0.0028342298336627653
Position 13899: 0.0027487550708360374
Position 8850: 0.002300022562249808
Position 2893: 0.0019694555825430725
Position 11735: 0.0018112159631951319
Position 8823: 0.0017482267160950512
Position 3163: 0.001479773973612392
Position 3820: 0.0014451221845611082
Position 2990: 0.0012836112102073858
Position 169: 0.0012795599725672266
Position 3012: 0.0010714259361300717
Position 1399: 0.0009328400143163436
Position 2360: 0.0009283334590247858
Position 10386: 0.0008727282447113594
Position 5468: 0.0008725683685522385
Position 3617: 0.0008426330002599526
Position 12621: 0.0006891079522022697
Position 2069: 0.000635571664445947
Position 14267: 0.0006352943644317313
Position 10731: 0.0006235918600871477
Position 8834: 0.0006133974732620089
Position 2757: 0.0006126277094904597
Position 4548: 0.000598313310337889
Position 4034: 0.0005963250407298012
Position 3754: 0.0005222009130194138
Position 4373: 0.0005085910437968212
Position 3351: 0.00047492703075159776
Position 4747: 0.00044319640034906323
Position 4518: 0.00038829000913896
Position 10383: 0.00037616396098532864
Position 2441: 0.0003738485162650207
Position 4524: 0.0003578722456066802
Position 11971: 0.00035218139417582736
Position 2728: 0.0003484990838665369
Position 2150: 0.0003474098060790448
Position 1543: 0.0003356248491731495
Position 2831: 0.00032938136918667907
Position 385: 0.0003241212516856729
Position 673: 0.0003018573813322628
Position 1406: 0.00024267380567537594
Position 733: 0.00023642646868277166
Position 4066: 0.0002292531836708469
Position 2731: 0.00022129373972039622
Position 307: 0.00021437061106093842
Position 10390: 0.00021047815747272355
Position 4460: 0.00019988310658238025
Position 135: 0.00018080180160577852
Position 485: 0.00017690809627335025
Position 1359: 0.00017149933095265683
Position 11192: 0.00016216318974625525
Position 11574: 0.0001540319082757097
Position 4766: 0.00015216774755934313
Position 540: 0.00014911280344485743
Position 11092: 0.00014769923180211824
Position 2824: 0.00014379653483351742
Position 1282: 0.00013693444610517349
Position 4506: 0.00013618207667325717
Position 3880: 0.00012993458005760764
Position 11016: 0.00011634486325610914
Position 3427: 0.00011162640335485256
Position 4483: 0.00010954135454809542
Position 1510: 0.00010703608386793137
Position 870: 0.0001063195352298284
Position 3399: 0.00010267923203316563
Position 953: 9.81386459416075e-05
Position 4707: 9.701328343307019e-05
Position 3021: 9.491963460096068e-05
Position 3698: 9.016528531650746e-05
Position 3851: 8.92592897868998e-05
Position 1744: 8.844087844283516e-05
Position 11570: 8.775367627058322e-05
Position 615: 8.76385018056152e-05
Position 176: 8.515292855830448e-05
Position 11045: 8.227345862077329e-05
Position 10999: 8.023196165443215e-05
Position 778: 7.907317329661376e-05
Position 6094: 7.790577428716576e-05
Position 3890: 7.740532547296596e-05
Position 5127: 7.373864381550884e-05
Position 4018: 7.310386901721857e-05
Position 10706: 7.143229816432114e-05
Position 1318: 6.749206962954624e-05
Position 336: 6.464376304499629e-05
Position 1516: 6.331539485353119e-05
Position 2822: 6.328241719331869e-05
Position 2388: 6.278638138663978e-05
Position 11225: 5.9656945486305547e-05
Position 3585: 5.834363607297777e-05
Position 3716: 5.777733917051994e-05
Position 3780: 5.685890371071263e-05
Position 1403: 5.2655593248168414e-05
Position 5878: 4.750727284733387e-05
Position 4026: 4.396477441584553e-05
Position 971: 4.302744217287917e-05
Position 3795: 3.958786955482525e-05
Position 3620: 3.8059004900831825e-05
Position 1130: 3.751806431314849e-05
Position 141: 3.601027736982078e-05
Position 1705: 3.463722924146936e-05
Position 4328: 3.3228344819712417e-05
Position 10961: 3.2176628468134926e-05
Position 70: 2.972594586502595e-05
Position 10715: 2.932035054538228e-05
Position 2655: 2.6737673529913623e-05
Position 863: 2.6436855349860736e-05
Position 2913: 2.5771751116818358e-05
Position 11185: 2.501846433238455e-05
Position 7004: 2.3854995173528974e-05
Position 414: 2.3638301322167463e-05
Position 149: 2.129575661409864e-05
Position 1160: 2.067790616305454e-05
Position 2782: 2.032067542961215e-05
Position 2755: 2.016895887391209e-05
Position 3830: 1.8910834673657956e-05
Position 1303: 1.8267322848082652e-05
Position 11038: 1.7441293344321088e-05
Position 3804: 1.6585095968221046e-05
Position 2053: 1.6402623291776488e-05
Position 3807: 1.6222482937559377e-05
Position 1077: 1.5416144805397253e-05
Position 5499: 1.5316855796751072e-05
Position 6597: 1.4135808127533426e-05
Position 964: 1.3270898908798149e-05
Position 6346: 1.2977337920327931e-05
Position 1734: 1.0282773096334218e-05
Position 9868: 1.0220568490319403e-05
Position 1321: 9.973220244709314e-06
Position 3276: 9.757697583671622e-06
Position 20: 8.617157215328467e-06
