Gene = Sf3b1
index = 1485
Annotated 5SS: [ 94 951]
Annotated 3SS: [ 258 1007]
SMsplice 5SS: [ 94 951]
SMsplice 3SS: [ 258 1007]
top_k =  1000
Partition function (log Z): -4.270363087611081

Sorted 5' Splice Sites (High to Low Probability):
Position 951: 0.998458397142709
Position 94: 0.7793373264579627
Position 143: 0.0764304430461698
Position 2058: 0.0638264745322748
Position 2496: 0.05218852545984564
Position 199: 0.028268657707023522
Position 2261: 0.024079211938678863
Position 49: 0.019420319794087364
Position 2925: 0.014129100359167276
Position 15: 0.01230495696587998
Position 33: 0.010693803799590364
Position 1201: 0.010081640080388306
Position 4335: 0.009203472525202285
Position 4286: 0.008545086354440165
Position 792: 0.006962495878027438
Position 2265: 0.00488850210546227
Position 4314: 0.0034158068161194745
Position 374: 0.002584110947882853
Position 416: 0.00181006461953495
Position 2620: 0.0017613354641824901
Position 580: 0.0017302190946405591
Position 2675: 0.0015263815735529808
Position 1734: 0.0012275672785188704
Position 1402: 0.001086297927733166
Position 3832: 0.0008770956871935144
Position 2766: 0.0008394752267979543
Position 3402: 0.0008051496327885273
Position 212: 0.0006617721449676574
Position 1157: 0.0006263125465066116
Position 215: 0.0005613164150691376
Position 503: 0.0004980550012645405
Position 2794: 0.0003981128300978933
Position 1720: 0.00036912593900841203
Position 24: 0.00031713579245589124
Position 2549: 0.00022402504005470113
Position 2769: 0.00022043475721131357
Position 116: 0.00021680439381954297
Position 4277: 0.00021435017790045013
Position 54: 0.0002124467364969447
Position 3343: 0.0001836244679911085
Position 608: 0.00014450803565710428
Position 2094: 0.00012158836702979543
Position 333: 0.00010305596868342629
Position 955: 9.54000648171393e-05
Position 555: 9.466578495156702e-05
Position 2596: 9.424887753469433e-05
Position 1621: 8.597875657781785e-05
Position 1934: 7.622689448487927e-05
Position 1598: 5.8742357535891356e-05
Position 3120: 5.801853814611043e-05
Position 1416: 5.6722632626378465e-05
Position 2700: 5.548897794567352e-05
Position 2757: 5.082144726332374e-05
Position 882: 3.5242271191946774e-05
Position 453: 2.6769625453261435e-05
Position 3396: 2.0372122543448927e-05
Position 625: 1.8020201832367182e-05
Position 233: 1.4940003550377006e-05
Position 1122: 1.4902724400547479e-05
Position 534: 1.478517029526199e-05
Position 1312: 1.1623114928192763e-05
Position 2284: 1.1530177142073431e-05
Position 2209: 1.0262943260155975e-05
Position 801: 9.912136702984726e-06
Position 1165: 9.803987770504102e-06
Position 2052: 6.2902497375777364e-06
Position 967: 6.283104847515034e-06
Position 522: 5.5187153209677155e-06
Position 1258: 5.3372841592090456e-06
Position 406: 5.168906808199119e-06
Position 2354: 4.627611881965443e-06
Position 2295: 3.7555857085399512e-06
Position 2695: 3.1089733831996384e-06
Position 2106: 3.0712077681267396e-06
Position 687: 2.9630789951236873e-06
Position 483: 1.8919992869735562e-06
Position 2121: 1.8134919504586606e-06
Position 2041: 1.4633481592410725e-06
Position 3079: 1.3744262752989415e-06
Position 1459: 1.261778153639684e-06
Position 2346: 8.476226572808946e-07
Position 1988: 8.414244080403631e-07
Position 2068: 5.941879872846333e-07
Position 1321: 4.994103863775709e-07
Position 279: 3.973859614642616e-07
Position 1289: 2.6982271153964004e-07
Position 1473: 2.612456624969183e-07
Position 302: 1.6139607528644773e-07
Position 1375: 7.217539576549957e-08
Position 2124: 2.8804690116722658e-08
Position 1653: 1.6160770292395103e-08
Position 809: 2.472278696199817e-09
Position 812: 2.0340159162547496e-10
Position 1045: 7.091513618920429e-13
Position 1027: 1.251916188623868e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1007: 0.9940383097151494
Position 258: 0.9124887643567222
Position 2843: 0.052455808919101676
Position 4497: 0.02669718599907654
Position 2130: 0.014199875204980748
Position 4542: 0.013162775724776822
Position 645: 0.011844126772223493
Position 2448: 0.009074265905247944
Position 3188: 0.008907211921437884
Position 4419: 0.008273572889649233
Position 4151: 0.0074385975372923295
Position 845: 0.006747927027469481
Position 2343: 0.006546443984368858
Position 4176: 0.006497587277893514
Position 3701: 0.00620063691498048
Position 2172: 0.005881595069618289
Position 3470: 0.004606358042348917
Position 3735: 0.0043172691584238395
Position 169: 0.003910924141277539
Position 2114: 0.0030219796267915303
Position 2582: 0.002872136577970609
Position 2729: 0.0026188371657985
Position 491: 0.002538706743123151
Position 2169: 0.002374915407992698
Position 3525: 0.0019977629583176853
Position 1836: 0.0018185310788112956
Position 93: 0.0017850040721309227
Position 4531: 0.001714279717512989
Position 2807: 0.0015793569007783758
Position 2307: 0.0014488715974614818
Position 1020: 0.0012262025725375278
Position 1803: 0.000961150848231973
Position 2402: 0.0009428016448970654
Position 272: 0.0009347701739563984
Position 2236: 0.0009202687350618282
Position 3707: 0.0008941148680786707
Position 2765: 0.0007183923259566676
Position 3245: 0.0006616314167159556
Position 2511: 0.0006042827265786863
Position 2619: 0.0005187247868385324
Position 3099: 0.0004989058917462171
Position 2891: 0.00046977637012170323
Position 3104: 0.0004280106702618274
Position 856: 0.00042578854344693423
Position 2700: 0.0003645593548658325
Position 266: 0.000304163189733505
Position 1675: 0.0003030811598874958
Position 1402: 0.0003025722466309277
Position 2535: 0.00026653408713448487
Position 327: 0.00026634093711891486
Position 1254: 0.0002565318902468067
Position 2875: 0.00023749245882548245
Position 3485: 0.00018762555023562493
Position 2639: 0.0001811100753856309
Position 3918: 0.00018075181560613782
Position 684: 0.00017946434886907648
Position 1644: 0.00017867650277556143
Position 233: 0.00016682326180877808
Position 1478: 0.00016326716368839702
Position 2201: 0.00016231658818477193
Position 2280: 0.0001422947430615831
Position 2151: 0.00012178169211780346
Position 2354: 0.00010606113896547136
Position 3437: 9.827729507149468e-05
Position 2360: 9.747590428853546e-05
Position 2594: 7.834215989183992e-05
Position 1052: 7.214525825128778e-05
Position 760: 7.070310794809025e-05
Position 725: 6.239704965691128e-05
Position 1197: 6.200752000399927e-05
Position 570: 6.0215501977346306e-05
Position 3234: 4.8677420303599956e-05
Position 2541: 4.323319881296259e-05
Position 324: 4.284763574981079e-05
Position 3068: 3.4706530741150325e-05
