Gene = Vps52
index = 1597
Annotated 5SS: [ 227  886 1164 1375 1550 1737]
Annotated 3SS: [ 283  947 1218 1430 1615 1890]
SMsplice 5SS: [ 227  886 1164 1375 1550 1737]
SMsplice 3SS: [ 283  947 1218 1430 1615 1890]
top_k =  1000
Partition function (log Z): 17.001510818595083

Sorted 5' Splice Sites (High to Low Probability):
Position 886: 0.9987540660028423
Position 1550: 0.9972841850201755
Position 227: 0.9900325834098266
Position 1375: 0.9890042379115839
Position 1164: 0.9087276668656948
Position 1737: 0.7620465542588997
Position 1755: 0.21563327793812476
Position 1638: 0.008008666768491983
Position 1036: 0.006739896906243638
Position 649: 0.0027171275305654763
Position 205: 0.0025909606902264903
Position 1759: 0.0024911506606959547
Position 1806: 0.002441506764081572
Position 1765: 0.0022916553288325372
Position 1741: 0.0013661041404026979
Position 2541: 0.0010673145276947596
Position 2344: 0.0007972231917425457
Position 1173: 0.0006129653347949101
Position 2543: 0.0005527966669597308
Position 464: 0.00045052322752107797
Position 2545: 0.0004302379253100846
Position 1960: 0.00042818277447204963
Position 583: 0.0004271161545208391
Position 1309: 0.0003804750496911828
Position 890: 0.0002701741206997836
Position 550: 0.00023512716259816796
Position 468: 0.00021652197674335255
Position 839: 0.0001805676284434966
Position 1709: 0.00013163572079146453
Position 1057: 0.00013045510259411484
Position 436: 0.00011853365151281327
Position 133: 0.00011604600825513512
Position 1696: 0.00010886815424335283
Position 1993: 9.957911880140299e-05
Position 1379: 8.551594872618527e-05
Position 1554: 7.493266267015808e-05
Position 195: 7.474723245281262e-05
Position 2502: 6.272267614632391e-05
Position 1386: 6.131365118002978e-05
Position 513: 5.765741801303564e-05
Position 1137: 3.838354283107598e-05
Position 1335: 3.316893780297049e-05
Position 1788: 2.720741255292614e-05
Position 1459: 2.3212169937070526e-05
Position 904: 1.831331932913455e-05
Position 216: 1.4402549621435295e-05
Position 726: 1.2647992620010827e-05
Position 1581: 1.0520922661081913e-05
Position 607: 9.949921314260254e-06
Position 630: 9.831036712657919e-06
Position 2208: 8.570440111150882e-06
Position 658: 8.216774087494497e-06
Position 1568: 8.188462684465963e-06
Position 32: 7.533341964085986e-06
Position 1927: 7.527485116013935e-06
Position 472: 6.574110125756862e-06
Position 1662: 6.421421628287119e-06
Position 1911: 5.576135786644113e-06
Position 1242: 5.50163898024755e-06
Position 576: 5.157736865527612e-06
Position 636: 4.511591819487029e-06
Position 1517: 4.192427241838822e-06
Position 492: 3.6926884821720347e-06
Position 511: 3.600853081254545e-06
Position 2279: 3.3527638428525016e-06
Position 2488: 3.3288800992503676e-06
Position 2156: 2.77486444419195e-06
Position 2077: 2.4897679707273408e-06
Position 388: 1.9772656426893664e-06
Position 795: 1.4672609010251015e-06
Position 820: 1.4058184342051451e-06
Position 2220: 1.2973657306189734e-06
Position 1299: 1.2033509546521389e-06
