Gene = tup
index = 1920
Annotated 5SS: [  605 15792 16869 17167 19082 19306 19580 20285]
Annotated 3SS: [15601 16737 16977 18960 19142 19363 20055 20347]
SMsplice 5SS: [  605 15792 16869 17167 19082 19306 19580 20285]
SMsplice 3SS: [15601 16737 16977 18960 19142 19363 20055 20347]
top_k =  1000
Partition function (log Z): 25.28687558804126

Sorted 5' Splice Sites (High to Low Probability):
Position 19082: 0.9999471031473547
Position 19306: 0.9998513489993797
Position 16869: 0.9975200898596703
Position 19580: 0.9947756195144803
Position 15792: 0.9588946359975102
Position 605: 0.9463055320083605
Position 17167: 0.9278716222107094
Position 20285: 0.634290040288736
Position 17866: 0.49198699581825617
Position 21034: 0.27617472253928976
Position 18501: 0.24109467172484944
Position 18074: 0.2108351365426462
Position 20533: 0.07732859237190672
Position 16192: 0.06149565639816884
Position 469: 0.05778726870725988
Position 18813: 0.045817402288443616
Position 20297: 0.04142883010616746
Position 15146: 0.03477001310699955
Position 1528: 0.03349895978610343
Position 18544: 0.032999322418810435
Position 16599: 0.030080368368584177
Position 17913: 0.02628285697151704
Position 15740: 0.02295687933192422
Position 17445: 0.022297897314306397
Position 1387: 0.021800800524289742
Position 16144: 0.020929338685293526
Position 16168: 0.01815623622473886
Position 20615: 0.01803905193703549
Position 20810: 0.014316096204233755
Position 18140: 0.014286663231037965
Position 17883: 0.01317171777213707
Position 16152: 0.012452076046181286
Position 21139: 0.010366342555464736
Position 16213: 0.010222253553420367
Position 18808: 0.009638911291186887
Position 18644: 0.009335344367538167
Position 21460: 0.00778782362773074
Position 1413: 0.007667254280483992
Position 21616: 0.00751472546211665
Position 17101: 0.006234273847359487
Position 18459: 0.005731285907648786
Position 18308: 0.005585012100604392
Position 17473: 0.004878825564332107
Position 812: 0.004663294778614537
Position 288: 0.004333808278966288
Position 1508: 0.004039344761593295
Position 17657: 0.003802369248445344
Position 17437: 0.0035604768348217347
Position 15179: 0.003122866965040957
Position 17104: 0.0030392385820708434
Position 18286: 0.002997787312467422
Position 18826: 0.0028446603043369998
Position 21630: 0.0028222332735117184
Position 6844: 0.002808437992822829
Position 13874: 0.00278569140141567
Position 20729: 0.0027668850262522575
Position 17366: 0.0027055949522071274
Position 21166: 0.0026972221460154953
Position 18121: 0.002366963924235421
Position 20692: 0.002168538692107103
Position 10193: 0.0019571627129562107
Position 21611: 0.0019015812606934402
Position 12219: 0.0018859689045387605
Position 61: 0.0017787496720891426
Position 18456: 0.0015567514789435494
Position 19567: 0.0015261453861924958
Position 16120: 0.0014027829417420092
Position 2808: 0.0013027936425148707
Position 28: 0.0012553027997550177
Position 315: 0.0011823665906553161
Position 11256: 0.0011234382182220906
Position 8524: 0.0011032379433483237
Position 129: 0.0011005575337054612
Position 20651: 0.001087409496574387
Position 12719: 0.0010570600797766513
Position 598: 0.0010513578815232979
Position 1158: 0.001047930554127462
Position 12088: 0.0010428797936174231
Position 2445: 0.0010352622936897781
Position 229: 0.0010284432201981939
Position 18529: 0.0010125333493008026
Position 18076: 0.0009831758447167425
Position 18498: 0.000975118406659157
Position 1404: 0.0009680415457408902
Position 19968: 0.0009618721247124716
Position 7748: 0.0009578557440112908
Position 20969: 0.0009289251051583341
Position 7772: 0.0008308058645252862
Position 112: 0.0008296233008296064
Position 17855: 0.0008195041691124239
Position 15787: 0.0008171802676378167
Position 20690: 0.0007826551360637766
Position 15779: 0.0007578311597307768
Position 17870: 0.0007050501341144958
Position 17072: 0.0006989356200881786
Position 6007: 0.0006870379089673521
Position 17076: 0.0006840491197364918
Position 18354: 0.0006712771502859648
Position 1935: 0.0006377994597364263
Position 17536: 0.0006357874509819831
Position 3516: 0.0006348530520539957
Position 17903: 0.0006342011610346836
Position 1548: 0.0005980037573922078
Position 556: 0.0005918429326172658
Position 11860: 0.000584683427569342
Position 1715: 0.0005723872243217307
Position 19571: 0.0005508117208393723
Position 15796: 0.000548073929500498
Position 16507: 0.00052269385138935
Position 12591: 0.0005175645946361262
Position 20456: 0.0005150667465161901
Position 18680: 0.0005044282325386942
Position 19592: 0.0004981275781896076
Position 1276: 0.000492539826490966
Position 5445: 0.0004839351273673738
Position 17454: 0.0004762866516790062
Position 11813: 0.00047010374859988904
Position 18283: 0.0004651119757841034
Position 18176: 0.00040809186025470717
Position 20301: 0.00039822966293675535
Position 19675: 0.00033730721846573765
Position 1233: 0.00027638171022935034
Position 17802: 0.00027247649062813
Position 19993: 0.00026556515797992943
Position 18433: 0.00026276855944256457
Position 19876: 0.0002351001659010894
Position 18108: 0.00023325368351523258
Position 21345: 0.000232263645691551
Position 16582: 0.0002305191865169554
Position 19424: 0.0002127869369492479
Position 18053: 0.00020899507115245994
Position 21480: 0.00020337668081563156
Position 15751: 0.00020301459878901805
Position 19743: 0.00019660268954354147
Position 18790: 0.00017313896097337307
Position 19615: 0.00016751050914819892
Position 373: 0.00016205396427359525
Position 16226: 0.0001601649467118811
Position 18782: 0.00015443777589561178
Position 16174: 0.0001496020974843302
Position 21284: 0.00013853190645708393
Position 1273: 0.00013530631206109064
Position 15817: 0.00012702169634438965
Position 17347: 0.00012469993615071723
Position 18358: 0.00012052078340066696
Position 19717: 0.00011098503475181419
Position 17780: 0.00010819209575612349
Position 36: 9.76114008585008e-05
Position 18517: 9.26276914663431e-05
Position 15744: 9.006225362498868e-05
Position 485: 8.500537414109464e-05
Position 206: 8.004144988689736e-05
Position 91: 7.263703404701467e-05
Position 17225: 6.901673730224345e-05
Position 65: 6.586644449986147e-05
Position 204: 6.204282706974732e-05
Position 432: 6.039675595558662e-05
Position 17825: 5.781646462448092e-05
Position 17986: 5.5164881120919e-05
Position 20496: 5.223435069383832e-05
Position 946: 4.454544935274215e-05
Position 453: 4.2554708191750746e-05
Position 792: 4.103110489171964e-05
Position 19089: 4.021305549009672e-05
Position 94: 3.867711121716637e-05
Position 20482: 3.7660723532861596e-05
Position 276: 3.6620743828882635e-05
Position 773: 3.2749585941155046e-05
Position 57: 3.1783514926115185e-05
Position 1174: 3.0239950027779027e-05
Position 19847: 2.6804121778001192e-05
Position 20465: 2.607440940394704e-05
Position 434: 2.5842977276794264e-05
Position 15705: 2.4476666687033278e-05
Position 796: 2.0109929721134532e-05
Position 20425: 1.8120456591007596e-05
Position 19850: 1.6956788757992373e-05
Position 20459: 1.6860779793370526e-05
Position 17155: 1.6838397111566504e-05
Position 20444: 1.674413729924669e-05
Position 17230: 1.6388003940320563e-05
Position 17831: 1.605775164071436e-05
Position 40: 1.57831038619454e-05
Position 20260: 1.3856327584863865e-05
