Gene = mRpL23
index = 1768
Annotated 5SS: [ 20 576]
Annotated 3SS: [259 636]
SMsplice 5SS: [576]
SMsplice 3SS: [636]
top_k =  1000
Partition function (log Z): -7.046806816022601

Sorted 5' Splice Sites (High to Low Probability):
Position 576: 0.9123570151771087
Position 24: 0.09327049359628906
Position 567: 0.03935950140054379
Position 77: 0.028779097671823767
Position 20: 0.02875544982700374
Position 552: 0.008669324257608866
Position 480: 0.005583464376076308
Position 74: 0.0031413310048492874
Position 428: 0.002738817432473062
Position 435: 0.002616578647726939
Position 207: 0.0017195418846858391
Position 108: 0.0010582263268387778
Position 83: 0.0010065209663900078
Position 393: 0.0006125804683839012
Position 18: 0.000576711035878159
Position 802: 0.0005752553136988593
Position 55: 0.000345995307295064
Position 806: 0.00014513409664182648
Position 179: 0.00013017045166765348
Position 245: 0.00012897804515115544
Position 474: 0.00012561491534897925
Position 293: 8.960020769606135e-05
Position 100: 8.383624455927156e-05
Position 4: 7.069167865872955e-05
Position 396: 4.3345034239388566e-05
Position 439: 3.401797151471638e-05
Position 484: 3.347244526550126e-05
Position 30: 2.9852194719193997e-05
Position 471: 2.6641181057379834e-05
Position 812: 2.4183965275126278e-05
Position 85: 2.1509695934019756e-05
Position 296: 2.1197083656809714e-05
Position 628: 2.0356801226005996e-05
Position 143: 1.821175503131805e-05
Position 795: 1.7804306716615513e-05
Position 783: 1.2153057926899456e-05
Position 137: 6.5005136422007e-06
Position 804: 4.673811524701483e-06
Position 408: 4.666179953278063e-06
Position 626: 4.026842038736357e-06
Position 410: 1.0560962196429995e-06
Position 132: 8.953288235267595e-07
Position 333: 8.564170921721162e-07
Position 815: 5.543986040917746e-07
Position 177: 1.334756222454763e-07
Position 731: 5.357086295211953e-08
Position 708: 2.070819537144736e-08
Position 284: 5.880387265447562e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 636: 0.9557758062295123
Position 259: 0.05803712383886318
Position 311: 0.02934146734522938
Position 143: 0.017727640927468234
Position 681: 0.01572515532817139
Position 641: 0.009468947873597306
Position 278: 0.008780987391558559
Position 207: 0.00802684945011422
Position 137: 0.007237573723019902
Position 326: 0.0054096537321714966
Position 106: 0.0043904026727199395
Position 100: 0.003995151663434859
Position 267: 0.002618190057547291
Position 455: 0.0024477613896409585
Position 857: 0.0008116131352647413
Position 74: 0.0005730864963821186
Position 428: 0.00046042492259183504
Position 645: 0.00043729803161194985
Position 359: 0.00029242321324360164
Position 383: 0.00025782143215285407
Position 452: 0.0001894988571112469
Position 377: 4.714878380924964e-05
Position 546: 4.159881793704774e-05
Position 690: 4.1370779537616057e-05
Position 83: 2.3120134939608026e-05
Position 292: 2.2875568685366962e-05
Position 740: 1.791031775080826e-05
Position 687: 1.535906349174888e-05
Position 693: 1.2621442854504936e-05
Position 512: 1.1675098929781316e-05
Position 464: 6.354900576258804e-06
Position 802: 5.639864809972003e-06
Position 752: 4.471309228210366e-06
Position 648: 2.770581091115102e-06
Position 815: 2.472782051821893e-06
Position 521: 2.46080384340328e-06
Position 795: 9.54249230329964e-07
Position 557: 8.709767267401837e-07
Position 515: 6.819914642420456e-07
Position 592: 6.333604032826453e-07
Position 727: 1.1055371166065909e-07
Position 708: 7.479061566455854e-08
Position 699: 5.92539362023145e-08
Position 55: 7.013592737500991e-11
Position 49: 2.117564558737633e-11
