Gene = cort
index = 1656
Annotated 5SS: [ 205  396  876 1306 1514]
Annotated 3SS: [ 263  460  933 1363 1572]
SMsplice 5SS: [ 205  396  876 1306 1514]
SMsplice 3SS: [ 263  460  933 1363 1572]
top_k =  1000
Partition function (log Z): 3.3668629671164387

Sorted 5' Splice Sites (High to Low Probability):
Position 205: 0.9859287040548196
Position 1306: 0.984978655320532
Position 396: 0.9602524426328268
Position 876: 0.89039606305209
Position 1514: 0.8437438107101967
Position 25: 0.021741071642296775
Position 1140: 0.009467612162344884
Position 1501: 0.007058238815552189
Position 621: 0.0054387075451803055
Position 1511: 0.004958595156917774
Position 951: 0.002597972935931685
Position 405: 0.0012231953710395071
Position 1592: 0.0010283923543774106
Position 1302: 0.0010168473982592554
Position 1118: 0.0007552804171747716
Position 1154: 0.0007531464311494737
Position 1172: 0.0006706611329379804
Position 1590: 0.0006078177132962735
Position 820: 0.0005930817280094818
Position 584: 0.0005581614959606153
Position 356: 0.000551426151853215
Position 398: 0.0005410061639227771
Position 1230: 0.0004545685167980326
Position 587: 0.00044385480821577467
Position 1555: 0.00035174307386188943
Position 1495: 0.0003405620839275364
Position 400: 0.0003208542182663417
Position 19: 0.00027923800768130005
Position 166: 0.00020721842360823484
Position 797: 0.00019993717009578497
Position 1488: 0.0001538895386074053
Position 1450: 7.741926849166068e-05
Position 788: 7.58680695405636e-05
Position 13: 6.934906741032461e-05
Position 1817: 6.838635637044768e-05
Position 553: 6.154105173471193e-05
Position 1425: 5.393055509612703e-05
Position 1799: 5.165540437588284e-05
Position 1050: 4.957302056608477e-05
Position 87: 4.119576384362511e-05
Position 1067: 2.563335808015358e-05
Position 903: 2.4582075241601225e-05
Position 103: 2.370835512960359e-05
Position 1186: 2.0630679376533794e-05
Position 1256: 1.9428752578832363e-05
Position 101: 1.9020583379408784e-05
Position 1605: 1.5694112425131514e-05
Position 1263: 1.558055717642744e-05
Position 244: 1.2130849345807579e-05
Position 1083: 1.0614952700305808e-05
Position 728: 9.835855785470756e-06
Position 1314: 9.50924170836877e-06
Position 1244: 6.616196769676755e-06
Position 1221: 3.7859973817186515e-06
Position 1001: 3.1354271015720247e-06
Position 1074: 2.164897457054046e-06
Position 956: 2.1374474963822685e-06
Position 1028: 1.7194274582254995e-06
Position 547: 1.6748286647117803e-06
Position 6: 1.5622264972756977e-06
Position 344: 1.4373339691710884e-06
Position 1673: 1.2174773918189007e-06
Position 1018: 1.1557931501671627e-06
Position 29: 1.0987363802348363e-06
Position 79: 9.019911384865958e-07
