Gene = mRpS26
index = 1779
Annotated 5SS: [292]
Annotated 3SS: [387]
SMsplice 5SS: [292]
SMsplice 3SS: [387]
top_k =  1000
Partition function (log Z): -6.118543577133356

Sorted 5' Splice Sites (High to Low Probability):
Position 292: 0.9496256325318326
Position 849: 0.07975974380064686
Position 323: 0.020417152904950754
Position 337: 0.017956964201783925
Position 842: 0.013522890470635228
Position 777: 0.006107822507694408
Position 46: 0.0032094930476147406
Position 286: 0.0025201095492897955
Position 316: 0.0011320131956480204
Position 662: 0.0003073862144164037
Position 163: 0.00027651980399679305
Position 404: 0.0002226360476614616
Position 344: 0.00017292369820547863
Position 296: 0.00016328121788918053
Position 576: 0.00013887959025244163
Position 30: 0.00011875433915005675
Position 587: 0.00011142568971697766
Position 140: 8.205846798810635e-05
Position 681: 5.9176761911007495e-05
Position 244: 4.8630312082680025e-05
Position 552: 2.3285426118946784e-05
Position 873: 2.023436277940123e-05
Position 408: 1.883274363190204e-05
Position 867: 1.822481295393622e-05
Position 62: 9.016102576744162e-06
Position 150: 7.253263692289296e-06
Position 356: 5.799017701942745e-06
Position 865: 5.2403214904469745e-06
Position 224: 4.849053136094517e-06
Position 19: 4.1633713796533126e-06
Position 733: 2.3577203376209106e-06
Position 167: 2.349927491962224e-06
Position 431: 2.0992715719017037e-06
Position 200: 1.7849821012115654e-06
Position 496: 1.654276178050975e-06
Position 217: 1.1952157844124295e-06
Position 428: 1.003928394576656e-06
Position 3: 5.691926808456698e-07
Position 412: 3.834807254291144e-07
Position 467: 1.5684195279674593e-07
Position 115: 6.927378742319736e-08
Position 746: 5.674999023174284e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 387: 0.9734258418021972
Position 903: 0.09411540232357715
Position 353: 0.016142004443149803
Position 917: 0.008814760524860656
Position 455: 0.0009948619162111491
Position 484: 0.00081704160736454
Position 420: 0.0003218506308860864
Position 404: 0.0002469299119890744
Position 458: 0.00023507796474621113
Position 115: 0.0001558875443734442
Position 412: 0.00014467995537522374
Position 394: 8.706281475035596e-05
Position 487: 8.645102032025781e-05
Position 601: 6.788563176836151e-05
Position 136: 6.412102777970938e-05
Position 180: 5.4305213559099376e-05
Position 542: 4.6544175166526975e-05
Position 719: 3.9123674115352675e-05
Position 103: 3.7707205831666385e-05
Position 481: 3.498018938080992e-05
Position 702: 3.480083423659309e-05
Position 424: 2.049666534463974e-05
Position 622: 1.983999381088007e-05
Position 838: 1.9738986237796636e-05
Position 428: 1.6552770779849346e-05
Position 586: 8.92327938059373e-06
Position 865: 6.066809216031728e-06
Position 873: 6.035951923740394e-06
Position 238: 3.2430696309583336e-06
Position 731: 2.5283151915879414e-06
Position 92: 2.201893036640292e-06
Position 574: 1.9048951271132366e-06
Position 244: 1.8320098085020095e-06
Position 150: 1.7716784940434412e-06
Position 241: 9.833948204800926e-07
Position 798: 8.508504573536574e-07
Position 502: 7.070885164710217e-07
Position 490: 5.22561354258956e-07
Position 163: 3.9684618289124614e-07
Position 547: 2.2709341759135027e-07
Position 808: 2.264968618529093e-07
Position 580: 2.1063181373218085e-07
Position 688: 2.0681109856520346e-07
Position 673: 1.6995365896498945e-07
Position 634: 1.4516241391891812e-07
Position 442: 1.296792619804162e-07
Position 571: 1.1851080085877317e-07
Position 727: 1.0084056376158761e-07
Position 329: 8.931204358703749e-08
Position 208: 8.23466905839456e-08
Position 286: 7.947813098534195e-08
Position 842: 6.672698187123392e-08
Position 214: 6.473528991104965e-08
Position 559: 5.138257747734229e-08
Position 849: 4.2055776116050155e-08
Position 250: 3.722534576879826e-08
Position 496: 3.420310421282567e-08
Position 658: 2.0757782472699673e-08
Position 649: 1.9186563306022642e-08
Position 613: 1.2416442468001978e-08
Position 304: 1.0053166078957836e-08
Position 631: 9.16388201481883e-09
Position 210: 1.6736583872096332e-09
Position 310: 1.7658741862374364e-10
Position 292: 1.2488753461104985e-10
Position 256: 1.1502092214069756e-11
Position 253: 7.1623323558853206e-12
Position 643: 5.523293880272515e-13
Position 265: 5.225964407227714e-13
Position 46: 1.8944280619358572e-13
Position 273: 1.4142655260404852e-13
