Gene = CG43232
index = 747
Annotated 5SS: [277]
Annotated 3SS: [336]
SMsplice 5SS: [277]
SMsplice 3SS: [336]
top_k =  1000
Partition function (log Z): -7.650117683728783

Sorted 5' Splice Sites (High to Low Probability):
Position 277: 0.9892676312358238
Position 49: 0.019106367472989206
Position 598: 0.011152801312361064
Position 617: 0.004821629347832889
Position 281: 0.0043055200589437286
Position 620: 0.0008030058502733093
Position 265: 0.0005940625206435592
Position 97: 0.000562617693097527
Position 95: 0.0004024657706983651
Position 246: 0.0003995593481260643
Position 14: 0.00034143679006328517
Position 494: 0.0002829519791660288
Position 303: 0.00019869650062106725
Position 410: 0.0001494324284615193
Position 593: 5.827975745547354e-05
Position 505: 2.8999036806718827e-05
Position 589: 2.8984545166709403e-05
Position 166: 2.5927024798173586e-05
Position 602: 2.409135063417702e-05
Position 19: 1.571806844960032e-05
Position 646: 1.4782973598112804e-05
Position 671: 1.162649369324949e-05
Position 595: 1.0244122410101028e-05
Position 132: 7.789034961869265e-06
Position 238: 3.6427896217712875e-06
Position 161: 2.7123926410916396e-06
Position 394: 1.6107902482260874e-06
Position 396: 1.3861357834157363e-06
Position 142: 1.3189484169023892e-06
Position 351: 5.966541240243372e-07
Position 560: 4.6857995637976926e-07
Position 578: 3.281950701548053e-07
Position 292: 2.1039248644494285e-07
Position 145: 1.716744655234501e-07
Position 179: 1.315725598762569e-07
Position 230: 1.1725801973881167e-07
Position 581: 6.26003084621423e-08
Position 586: 5.5763207796167405e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 336: 0.9431108967296352
Position 693: 0.028096121879429937
Position 342: 0.019127950148818375
Position 123: 0.01829806652526122
Position 513: 0.012713032302804772
Position 478: 0.002475691678316939
Position 161: 0.0015022314956091706
Position 394: 0.001235305493806967
Position 374: 0.0011145258834655736
Position 726: 0.0010957605512212738
Position 348: 0.0010827893261235136
Position 653: 0.0006413432618890992
Position 682: 0.0005624822818446318
Position 110: 0.0004341239760147857
Position 456: 0.00029000115392109854
Position 458: 0.00024878500689498676
Position 79: 0.00013625022879601876
Position 715: 0.0001189396860574101
Position 671: 0.000117363395787887
Position 523: 8.161111585144638e-05
Position 492: 7.455909483781324e-05
Position 359: 2.6906030530926382e-05
Position 646: 2.6354624363633954e-05
Position 538: 9.965376652820255e-06
Position 280: 3.815295877246918e-06
Position 194: 1.442851933202902e-06
Position 486: 7.792527184237976e-07
Position 303: 2.5248015261525066e-07
Position 664: 7.235709651545517e-08
Position 825: 1.1027114208124186e-08
Position 138: 3.95115784178613e-09
