Gene = RpS13
index = 1448
Annotated 5SS: [122 475]
Annotated 3SS: [346 536]
SMsplice 5SS: [475]
SMsplice 3SS: [536]
top_k =  1000
Partition function (log Z): -6.848028549325902

Sorted 5' Splice Sites (High to Low Probability):
Position 475: 0.9252696844829547
Position 122: 0.22699038758199822
Position 617: 0.08383899658341464
Position 489: 0.04334485146284272
Position 277: 0.04044469222472107
Position 233: 0.023064994951910278
Position 285: 0.021025143364622408
Position 106: 0.01603092451605949
Position 861: 0.01362892588371679
Position 242: 0.010793961349959687
Position 572: 0.007956943182845127
Position 857: 0.00473680493143313
Position 318: 0.004540133395014269
Position 454: 0.0037807948719951316
Position 35: 0.0026611248555271027
Position 352: 0.0025830995905968828
Position 236: 0.001248350673375024
Position 905: 0.001179796520360958
Position 24: 0.0011366424868917923
Position 332: 0.001125705058064647
Position 198: 0.001110683995176272
Position 613: 0.00092875616520234
Position 213: 0.0008997333555342786
Position 864: 0.0007410307007508802
Position 78: 0.0005013706763338239
Position 721: 0.0004905542407561455
Position 886: 0.00047088186058874743
Position 224: 0.0003788547263050643
Position 76: 0.00037270473836519447
Position 103: 0.00036540296526187653
Position 1000: 0.0003549342956292954
Position 621: 0.00033237564253179187
Position 58: 0.0003165598943523189
Position 192: 0.00028841183404084586
Position 246: 0.00025103965614250886
Position 876: 0.00022381570712945025
Position 185: 0.00018913546199281512
Position 183: 0.00018305581477198092
Position 330: 0.00011679036914866723
Position 244: 0.00010211377242023342
Position 833: 0.00010086363972760513
Position 976: 8.165900227598243e-05
Position 842: 8.165699833671433e-05
Position 49: 7.314094071997999e-05
Position 726: 6.413537249962869e-05
Position 156: 5.764250115037446e-05
Position 971: 4.777005710514389e-05
Position 737: 4.4975655721297236e-05
Position 215: 3.745726780047112e-05
Position 811: 3.6338114034899237e-05
Position 649: 3.128590684384465e-05
Position 1097: 3.056659195539875e-05
Position 506: 2.7214596729190828e-05
Position 785: 2.696760413460065e-05
Position 973: 1.4959116656091588e-05
Position 143: 9.304039079342138e-06
Position 158: 9.192481940376078e-06
Position 493: 6.328079972602911e-06
Position 43: 5.719630935824838e-06
Position 339: 5.642091448863123e-06
Position 742: 1.2230734975548874e-06
Position 420: 1.3407552350687776e-07
Position 527: 7.909178142965849e-08
Position 511: 4.1950132552086265e-08
Position 496: 3.811747377810722e-08
Position 499: 3.449947261128192e-08
Position 549: 1.315797461234301e-09
Position 387: 9.811088830523768e-10
Position 671: 8.63814140010863e-10
Position 868: 2.2919778764618594e-10
Position 581: 3.6061493558637282e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 536: 0.9667063000481727
Position 346: 0.2977667803467064
Position 1000: 0.05914907195918173
Position 956: 0.028373662399378764
Position 379: 0.02479902032488054
Position 301: 0.01616155995016749
Position 1055: 0.01191746735502538
Position 366: 0.007336538827677488
Position 1156: 0.00459553900820368
Position 664: 0.0039859721293057995
Position 242: 0.003871401003199412
Position 1105: 0.0035093771430359786
Position 667: 0.0033578144022075864
Position 706: 0.0030750815417288435
Position 414: 0.002863931061853058
Position 1072: 0.00232537581052774
Position 571: 0.001175941679823554
Position 685: 0.0011033989581680375
Position 595: 0.0007499629311694838
Position 747: 0.0004232110708191346
Position 265: 0.00041949921081515845
Position 857: 0.00026790760835425397
Position 350: 0.0002297611946868309
Position 1161: 0.00013936157439738104
Position 89: 0.000131531787730849
Position 694: 7.631905947054193e-05
Position 628: 6.460021371361341e-05
Position 876: 5.5139837028102335e-05
Position 165: 4.0706829683638524e-05
Position 775: 3.648594433293774e-05
Position 613: 1.2346205411266426e-05
Position 270: 9.999815499181764e-06
Position 428: 9.739905039803508e-06
Position 282: 9.22460174115846e-06
Position 712: 8.676424737950519e-06
Position 425: 8.435098571324107e-06
Position 505: 8.064314260308985e-06
Position 1112: 5.4304423244015355e-06
Position 864: 5.1177832592444206e-06
Position 98: 3.365994217437241e-06
Position 431: 3.26466378059201e-06
Position 842: 2.023457835113681e-06
Position 452: 5.3300669830785154e-08
Position 437: 4.675459503835919e-08
Position 440: 2.6055760503194495e-08
Position 449: 1.129905476607509e-09
Position 563: 4.26310755270647e-10
Position 489: 1.4584874516643968e-10
