Gene = Pino
index = 1382
Annotated 5SS: [  150   825 11510 12513]
Annotated 3SS: [  607 11436 12262 13009]
SMsplice 5SS: [  150   825 11510 12513]
SMsplice 3SS: [  648 11436 12262 13009]
top_k =  1000
Partition function (log Z): -0.36245117114416225

Sorted 5' Splice Sites (High to Low Probability):
Position 12513: 0.9804822986473963
Position 11510: 0.9380641578551424
Position 825: 0.920880857759088
Position 150: 0.7970552177910364
Position 1788: 0.0782645627127294
Position 405: 0.07178579547848069
Position 2101: 0.06970066893593505
Position 12184: 0.05640949953927885
Position 12045: 0.03240469444528763
Position 2025: 0.023433386454393048
Position 13390: 0.021134579152250622
Position 11884: 0.0181157540999541
Position 6828: 0.0169009826590906
Position 11680: 0.016026654324100435
Position 7466: 0.01016659715565708
Position 1105: 0.008855054872458313
Position 12499: 0.007523321505745338
Position 12190: 0.007016684951574987
Position 7072: 0.0063934403839796036
Position 11894: 0.005770767580195332
Position 13557: 0.005468958622623263
Position 1585: 0.005327581268613876
Position 2696: 0.005161910978369661
Position 523: 0.00449119720397523
Position 7872: 0.004028442755987385
Position 6540: 0.0039729215372370464
Position 3480: 0.003915836156510639
Position 154: 0.0032469421867722665
Position 11877: 0.0032076364934401635
Position 10910: 0.0029013137205313225
Position 7580: 0.0024255109730277045
Position 3534: 0.002380870219946872
Position 11553: 0.0020785455565409303
Position 12923: 0.002021491218532612
Position 11514: 0.0018588658971491483
Position 13700: 0.0015927162277487468
Position 13678: 0.0015677034822039995
Position 11754: 0.0015222673270067102
Position 1770: 0.0015065868158063603
Position 1109: 0.0014700889404072686
Position 12817: 0.0014481333629943792
Position 6788: 0.0014340545691100375
Position 386: 0.0014239390086125817
Position 11761: 0.0013359297088868685
Position 1719: 0.0013096380712504167
Position 214: 0.001297597200939033
Position 1904: 0.001209692657874285
Position 13424: 0.0011814466532440305
Position 176: 0.0011747568193858516
Position 13943: 0.0011573009781160435
Position 5213: 0.001076715449605196
Position 11898: 0.0010259571245017746
Position 1529: 0.0008582258487717524
Position 11888: 0.0008381435497184907
Position 10388: 0.00078394488620163
Position 6099: 0.0007484515599039148
Position 5664: 0.0007331696463523796
Position 6840: 0.0006780221052745845
Position 9416: 0.0005706203562179997
Position 3176: 0.000548216016495294
Position 6103: 0.0004935666141199332
Position 6730: 0.0004886606432842425
Position 12798: 0.00045320341912409015
Position 843: 0.00045033973829034597
Position 1778: 0.00044419448016794867
Position 995: 0.0004437674818333334
Position 3684: 0.00042028713589977525
Position 555: 0.0004155417066957652
Position 2194: 0.00039083013818695515
Position 13812: 0.0003845390504999607
Position 3530: 0.0003811354741796377
Position 12035: 0.0003582757530155763
Position 12467: 0.0003511261859060664
Position 2412: 0.00035021920296614273
Position 13776: 0.0003448739492677968
Position 11892: 0.0003329206536828188
Position 11637: 0.00031647637219044513
Position 13711: 0.0003027210510804544
Position 2312: 0.0002927756766035089
Position 12833: 0.00028952086843483433
Position 12848: 0.00026969096785787013
Position 1287: 0.0002691063062215403
Position 12027: 0.0002646900703335542
Position 142: 0.00023515036255258225
Position 527: 0.000207258921758341
Position 1900: 0.00019962193364607785
Position 12558: 0.00018423038156885715
Position 2044: 0.00016628068717769074
Position 11926: 0.00014910623125298844
Position 587: 0.00014019396015476406
Position 12390: 0.00012479633884000463
Position 39: 0.0001230758342355131
Position 12690: 0.00012294382084124882
Position 2010: 0.00011193132297331336
Position 11804: 0.0001094262074888355
Position 449: 0.00010899102279536599
Position 1763: 0.00010219930069808541
Position 12479: 9.360899929432157e-05
Position 13999: 7.868488817875589e-05
Position 12436: 7.725045838077405e-05
Position 6218: 6.933864442329473e-05
Position 1350: 6.803909300585855e-05
Position 12303: 6.501656658513863e-05
Position 1298: 4.950589281642436e-05
Position 1851: 4.905568008688751e-05
Position 1620: 4.7848520399265963e-05
Position 12855: 4.364645438755842e-05
Position 847: 4.1567394583581396e-05
Position 422: 3.773801161251956e-05
Position 393: 3.721072731483926e-05
Position 14143: 3.468672579645776e-05
Position 1563: 3.466323746036957e-05
Position 13594: 3.062235368332055e-05
Position 829: 2.8695606987836044e-05
Position 12628: 2.6299704044504103e-05
Position 1518: 2.2953534057523887e-05
Position 13655: 2.1267579069565405e-05
Position 1229: 2.070235789868115e-05
Position 315: 1.8773813794434724e-05
Position 1050: 1.797356128114213e-05
Position 13820: 1.6686472600870638e-05
Position 12277: 1.608864254964101e-05
Position 424: 1.554368413426058e-05
Position 13669: 1.5327056926109945e-05
Position 3043: 1.4365850336652966e-05
Position 83: 1.2730752739376415e-05
Position 383: 1.1335074197232948e-05
Position 2022: 1.0417083653281922e-05
Position 1831: 9.704585593952494e-06
Position 12486: 9.196992289879652e-06
Position 12484: 8.816624281116607e-06
Position 1167: 8.809694885487652e-06
Position 1113: 7.055357426253188e-06
Position 14149: 6.5417769035423336e-06
Position 13379: 5.611323479649905e-06
Position 133: 5.291004839819978e-06
Position 1310: 4.512550977443814e-06
Position 1319: 4.169472363518661e-06
Position 451: 4.1291200236823175e-06
Position 14035: 3.8038025546284235e-06
Position 2866: 3.635373535070469e-06
Position 539: 3.6267363266882687e-06
Position 44: 3.3895362157799527e-06
Position 3180: 2.936059242496491e-06
Position 2602: 2.5224568775803524e-06
Position 1223: 2.2690630690444093e-06
Position 381: 1.9286755106624227e-06
Position 15: 1.3539615549220982e-06
Position 1425: 1.2234427111623223e-06
Position 968: 1.0933285093240032e-06
Position 1327: 1.0890919006582705e-06
Position 748: 1.0704805990043802e-06
Position 411: 8.827854933231675e-07
Position 1434: 7.02109074204529e-07
Position 683: 6.7111399511574e-07
Position 11684: 6.396944675288627e-07
Position 525: 6.074992124244415e-07
Position 122: 5.146263458959681e-07
Position 880: 4.768826153808798e-07
Position 1739: 3.8465463677356515e-07
Position 2105: 3.763485127530148e-07
Position 88: 3.5617890456224596e-07
Position 371: 3.295643092635879e-07
Position 1028: 3.067738101014488e-07
Position 998: 2.815336451359166e-07
Position 894: 1.0398049105191447e-07
Position 13561: 8.702306651270152e-08
Position 13504: 8.159702949018535e-08
Position 13437: 8.128877983958926e-08
Position 362: 5.076533149709293e-08
Position 716: 3.864550832839431e-08
Position 722: 5.769536733730362e-09
Position 1181: 3.4605878055582948e-09
Position 1197: 3.2212182135114994e-09
Position 920: 2.7131577022548057e-09
Position 773: 9.82221575292312e-10
Position 903: 6.383443690821923e-10
Position 1016: 1.6680607308641526e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13009: 0.9914635085828666
Position 11436: 0.9657277325065738
Position 12262: 0.8967573462849183
Position 648: 0.44777044647053377
Position 645: 0.1858561887294021
Position 11573: 0.17181192521996647
Position 551: 0.09836068924512228
Position 880: 0.046008174193185015
Position 6596: 0.032502828250861426
Position 12297: 0.025466084317499027
Position 340: 0.025383075517037633
Position 1219: 0.025157979984091174
Position 1890: 0.023432784309114888
Position 1401: 0.02235518617589789
Position 917: 0.019689225013662253
Position 2096: 0.018085226197056083
Position 675: 0.0168037279226185
Position 13445: 0.013409429081560429
Position 11717: 0.012757329164692757
Position 1928: 0.010068983461144852
Position 607: 0.009641218599259444
Position 1859: 0.007770941950846834
Position 13621: 0.007418583971438
Position 3277: 0.006015212140307337
Position 10591: 0.0049122746784548196
Position 12740: 0.004793960467321114
Position 242: 0.0045166366062084065
Position 1347: 0.004337509200406805
Position 651: 0.004254699685626563
Position 5513: 0.004056492898487234
Position 318: 0.0035389982022104496
Position 1822: 0.0035379881429379633
Position 13471: 0.0031064500585900826
Position 13023: 0.0029391400814827314
Position 1951: 0.0025666462966652593
Position 944: 0.002536920682979022
Position 13873: 0.0024895948340544426
Position 885: 0.002344500540327991
Position 974: 0.0022863705286190602
Position 5911: 0.0020999473020996756
Position 1964: 0.0020946600572926814
Position 7210: 0.0019491833398748732
Position 13823: 0.001896165799058467
Position 1179: 0.001832549458602329
Position 7140: 0.0017914890361467896
Position 11796: 0.0015905441766362876
Position 6641: 0.0013173397549929137
Position 7295: 0.0012952574606744326
Position 566: 0.001270372904526246
Position 506: 0.0011917527568988567
Position 13843: 0.0011774648435190587
Position 6977: 0.0011430644482181855
Position 694: 0.0011000654315883069
Position 381: 0.0010577933238930374
Position 1979: 0.001038482723950484
Position 13643: 0.0009853587954487466
Position 621: 0.0009658438713290565
Position 923: 0.0009248122210058941
Position 1680: 0.0009048250494620893
Position 13746: 0.0008438015893915946
Position 10223: 0.00078394488620163
Position 7372: 0.0007668069939163354
Position 12573: 0.0007537597776222452
Position 14235: 0.0007347633658416463
Position 251: 0.0006803412028184079
Position 7401: 0.0006554278443617528
Position 5164: 0.0005974754827557853
Position 14008: 0.0005862105726590228
Position 8861: 0.0005706203562179997
Position 2503: 0.0005697676063906516
Position 691: 0.0005429650460831157
Position 378: 0.0005413860924426044
Position 518: 0.0005277899743606496
Position 1156: 0.0004738006774099665
Position 2163: 0.0004720010090930903
Position 13536: 0.0004615864483283524
Position 13729: 0.00045135736044179506
Position 1695: 0.0004430473647000047
Position 12136: 0.00035134514104175757
Position 1197: 0.00032805642104693366
Position 12625: 0.000318072188795604
Position 571: 0.00031121948176487344
Position 11018: 0.00030658938007790585
Position 14028: 0.00030466352590485053
Position 13549: 0.0002843303732055266
Position 7331: 0.0002817295688617347
Position 12427: 0.0002703436279003023
Position 11985: 0.00026454406276564253
Position 5059: 0.00025985539438533903
Position 13053: 0.00024402429184090045
Position 7688: 0.00022955448303936115
Position 11035: 0.00022174948739364346
Position 11118: 0.00021821989115427935
Position 5040: 0.00021730378988936392
Position 1618: 0.00021430310614164
Position 1105: 0.00019809475735172203
Position 11179: 0.00018541620548311762
Position 12232: 0.0001845024536072985
Position 6586: 0.00017007333995486696
Position 13452: 0.00016238551021943403
Position 12952: 0.0001518515575815307
Position 11650: 0.00014796099555194686
Position 13627: 0.00014554442078605262
Position 7518: 0.000143190936169711
Position 3008: 0.00014280234115923992
Position 12851: 0.0001413264961628777
Position 7796: 0.00013080722954259943
Position 1894: 0.00012835493174941662
Position 10811: 0.00012080195060118384
Position 13752: 0.00011798812975952173
Position 654: 0.00011333148313166196
Position 2047: 0.00010084563419945585
Position 393: 0.00010060510804255711
Position 1992: 9.69681053331664e-05
Position 1800: 8.965774904655236e-05
Position 13028: 6.63472565102272e-05
Position 419: 6.488904869397013e-05
Position 1408: 6.119189500206739e-05
Position 1016: 5.6960824075914594e-05
Position 1477: 5.268169432794545e-05
Position 13624: 4.789673140516386e-05
Position 11945: 4.6207432758149824e-05
Position 2137: 4.322480198731722e-05
Position 12923: 3.9804334976446226e-05
Position 11583: 3.159801066937969e-05
Position 221: 2.896072447446972e-05
Position 13847: 2.603862320910569e-05
Position 12825: 2.530523438681897e-05
Position 11807: 2.0631793727915343e-05
Position 14259: 1.4799006326419472e-05
Position 957: 1.445863681865356e-05
Position 12773: 1.2228295110111689e-05
Position 13459: 1.1828265324167834e-05
Position 12658: 1.0881193816626519e-05
Position 2765: 1.0582838130343263e-05
Position 1372: 9.107598108096668e-06
Position 13999: 8.87334474887215e-06
Position 995: 8.467875187742095e-06
Position 267: 8.058066017674503e-06
Position 13650: 7.032464366840162e-06
Position 13297: 5.878553210962574e-06
Position 3083: 5.412572494461439e-06
Position 697: 5.357478567333321e-06
Position 1557: 5.23855437000751e-06
Position 13279: 4.828397282173219e-06
Position 13251: 4.1098352754151946e-06
Position 14253: 3.6696743873063063e-06
Position 1298: 3.6142932319238406e-06
Position 191: 3.576001423081664e-06
Position 118: 3.527573719191262e-06
Position 13064: 3.3708070097615393e-06
Position 4917: 2.0814560118557905e-06
Position 1468: 1.011393695619818e-06
Position 390: 8.475133311969233e-07
Position 1356: 6.651162625180553e-07
Position 2522: 5.244665951502204e-07
Position 1770: 4.985770237615228e-07
Position 657: 4.5998781786808553e-07
Position 754: 4.3681735770261485e-07
Position 1900: 2.767350873902109e-07
Position 2029: 2.517569014006968e-07
Position 811: 2.2226488319031609e-07
Position 928: 8.336096909419313e-08
Position 142: 4.1297034550839574e-08
Position 409: 3.020911358521673e-08
Position 824: 2.4233436285096913e-08
Position 149: 1.2745558366827091e-08
Position 748: 1.2516778222261546e-08
Position 184: 1.220766739170366e-08
Position 7987: 1.1968812903255602e-08
Position 163: 5.3428020464070955e-09
Position 860: 2.71285305822172e-09
Position 402: 6.291075260976993e-10
Position 4225: 9.734505542372875e-11
Position 4278: 7.712718011089463e-11
Position 154: 5.349064210213446e-11
Position 4005: 5.1861158998645995e-11
Position 4033: 4.159576597855307e-11
Position 170: 1.2777626844537516e-11
Position 165: 1.061244849759931e-12
Position 131: 4.088337136342016e-17
Position 158: 6.702790128337369e-20
