Gene = Cpsf6
index = 1106
Annotated 5SS: [ 431 1546 2492 3219 3729 3856]
Annotated 3SS: [ 825 2350 2751 3428 3786 4275]
SMsplice 5SS: [ 431 1111 3219 3729 3856 4477]
SMsplice 3SS: [ 825 2751 3428 3786 4275 4767]
top_k =  1000
Partition function (log Z): 18.888011014992742

Sorted 5' Splice Sites (High to Low Probability):
Position 3729: 0.9991323549231496
Position 3219: 0.9971286668657857
Position 4477: 0.968477397284829
Position 431: 0.9626677872422422
Position 3856: 0.9205215716753944
Position 2492: 0.5784914533157753
Position 1111: 0.4339487627139618
Position 1510: 0.3687667680437701
Position 1546: 0.2593051386521742
Position 1874: 0.03039988710005316
Position 4070: 0.026257134622027327
Position 1697: 0.02182642246352415
Position 3514: 0.01754659698258272
Position 291: 0.01466749015849977
Position 3083: 0.012951372325162877
Position 1157: 0.012634175818197691
Position 83: 0.012341201545054132
Position 568: 0.011547797854102766
Position 473: 0.011115985569001178
Position 2433: 0.0107230794098662
Position 1129: 0.010583733612477355
Position 4084: 0.009578969787587854
Position 1839: 0.00941897143168921
Position 4200: 0.009251002001014764
Position 3904: 0.007988875665701074
Position 1007: 0.00794080441621816
Position 2873: 0.0078963556452491
Position 2523: 0.0074076270631678485
Position 1585: 0.007239562187846575
Position 2843: 0.004860986157918492
Position 2332: 0.004737247132733375
Position 621: 0.0037996319097418447
Position 254: 0.003450681670730089
Position 2101: 0.0034432793222697656
Position 4582: 0.0023620357869403807
Position 1995: 0.0022623727926494885
Position 1593: 0.002244460422722866
Position 3231: 0.002055070405438497
Position 484: 0.0015112381396819342
Position 988: 0.0014295967447512633
Position 1501: 0.001326467572571239
Position 2460: 0.0012963728187089221
Position 3864: 0.0012409905559235429
Position 4521: 0.00123942791791401
Position 2178: 0.001137176150745458
Position 1780: 0.0010848870472893856
Position 563: 0.0010674763097439062
Position 1048: 0.0009411996747882091
Position 64: 0.000937964737029661
Position 235: 0.0008870625126193415
Position 1134: 0.0008751452025302527
Position 4511: 0.0008634498022275991
Position 556: 0.0007399973180563583
Position 2825: 0.0006869000569055812
Position 522: 0.00068657206103233
Position 3104: 0.0006569937500975892
Position 2199: 0.0006518493492435572
Position 4446: 0.0006361068382803886
Position 714: 0.0006067160927140006
Position 469: 0.0005931209156008161
Position 1004: 0.0005800855256656263
Position 1597: 0.0005462669190918836
Position 703: 0.0005355177102788823
Position 1421: 0.0004735466233026165
Position 4053: 0.00045500684168459365
Position 1065: 0.00045464644573230416
Position 4369: 0.0004413645052136873
Position 4147: 0.00043832091437299693
Position 3080: 0.00039221386332978004
Position 664: 0.00038565944236092665
Position 2514: 0.00035585105440065327
Position 974: 0.00033570502434493487
Position 4016: 0.000333075474291118
Position 2908: 0.00029602893334106046
Position 3707: 0.00028550782685519505
Position 728: 0.00028373160533750014
Position 2963: 0.0002759476937762842
Position 4643: 0.0002695906073994498
Position 1115: 0.0002669645398090545
Position 1730: 0.0002544022162066956
Position 2644: 0.00024220297590371026
Position 1266: 0.00022192632379687107
Position 3606: 0.00021618159954203532
Position 573: 0.0002089443247830208
Position 3967: 0.0001922948090147291
Position 3991: 0.0001915655063000414
Position 283: 0.00019084590332641267
Position 896: 0.0001757028348084238
Position 4001: 0.00016360736060238987
Position 3452: 0.0001574079444373403
Position 4011: 0.00014801956719996808
Position 1476: 0.0001106617189053362
Position 90: 0.00010986036110615056
Position 4003: 0.0001092873476499755
Position 1177: 0.00010475571714111195
Position 76: 0.00010467596161746992
Position 289: 0.00010245452839291473
Position 1613: 0.00010114450753091627
Position 990: 9.934313349100567e-05
Position 4948: 9.375375032847583e-05
Position 4519: 8.473621062176785e-05
Position 489: 8.426351997172559e-05
Position 4386: 7.55100610327873e-05
Position 4487: 7.425983794242708e-05
Position 1370: 6.839408205129166e-05
Position 3925: 6.836272248282333e-05
Position 654: 6.554261532814008e-05
Position 316: 5.092852506624217e-05
Position 1878: 4.9968299421475366e-05
Position 477: 4.8117147608019395e-05
Position 1559: 4.752063352484853e-05
Position 327: 4.621778567819546e-05
Position 4126: 3.72490613592321e-05
