Gene = Sec63
index = 1481
Annotated 5SS: [ 471 1893 3210]
Annotated 3SS: [1182 1960 3291]
SMsplice 5SS: [ 471 1044 1893 3210]
SMsplice 3SS: [ 540 1182 1960 3291]
top_k =  1000
Partition function (log Z): 5.110853107553334

Sorted 5' Splice Sites (High to Low Probability):
Position 1893: 0.9986930922744064
Position 3210: 0.9962342281925393
Position 471: 0.8101132274033482
Position 1044: 0.39456827929881455
Position 1052: 0.18670594870605892
Position 986: 0.12969345622073145
Position 56: 0.055426733287596924
Position 1686: 0.028299865287630222
Position 2721: 0.02362298105406736
Position 565: 0.020569541577128276
Position 561: 0.017901747569532
Position 2697: 0.016256032772295554
Position 37: 0.01557750643183241
Position 1058: 0.009552321237732113
Position 1645: 0.007787514533777506
Position 2820: 0.006897498000277087
Position 1558: 0.006875701266569646
Position 367: 0.006673622830486412
Position 50: 0.006008341190791874
Position 707: 0.005253516791584797
Position 3491: 0.004763884462552243
Position 1649: 0.004050875835055106
Position 734: 0.0029095950385951974
Position 553: 0.0026608291252447516
Position 1754: 0.0023196484480153927
Position 701: 0.002264282488487115
Position 456: 0.002128723251154272
Position 1700: 0.002047714807582929
Position 1449: 0.0018017870660654942
Position 2104: 0.001713373267323802
Position 54: 0.0015641617161105976
Position 845: 0.0015189877917797057
Position 807: 0.0014972941489262183
Position 3694: 0.0014634351211731333
Position 1307: 0.0014108814389926284
Position 1697: 0.001249956263954162
Position 2111: 0.0011476646472824237
Position 1553: 0.0010529655643121884
Position 1474: 0.0009871422735778302
Position 575: 0.0009588643121968477
Position 1036: 0.0007973738594297024
Position 834: 0.0007748982651601302
Position 3698: 0.0007122196584269221
Position 1668: 0.0007047384012235808
Position 557: 0.0006473085403723265
Position 250: 0.0006355710286855906
Position 1259: 0.0004856668109333184
Position 354: 0.00045583795344562855
Position 859: 0.00044672136266937334
Position 3055: 0.00040551443944800603
Position 1102: 0.00040078622683674956
Position 41: 0.0003697928445452756
Position 2416: 0.0003665377007300171
Position 684: 0.00035946805032233933
Position 968: 0.00033492177079109915
Position 361: 0.000318824503609519
Position 3598: 0.0003162123748010275
Position 600: 0.000304224169646204
Position 76: 0.0002924339099862972
Position 1884: 0.0002914191947873426
Position 3522: 0.0002593856015480721
Position 1690: 0.0002355369818440077
Position 3240: 0.00022502876376664834
Position 670: 0.00021704950861482208
Position 3226: 0.00019076655161392154
Position 795: 0.0001847119517350376
Position 2950: 0.0001762051413141156
Position 549: 0.0001760331058660766
Position 1299: 0.00017385040235288815
Position 2260: 0.0001678410478891736
Position 388: 0.00013870763769173244
Position 3001: 0.00013455980370071484
Position 827: 0.00012456388230328036
Position 1274: 0.00012288800461414918
Position 3374: 0.00011393529939260402
Position 3726: 0.00011286789388457528
Position 1659: 0.00010531561230812443
Position 197: 0.00010349905566774936
Position 887: 9.996369662721428e-05
Position 3671: 8.466929089053517e-05
Position 2525: 8.433377993146791e-05
Position 3446: 8.14721477832931e-05
Position 2132: 8.094058323319517e-05
Position 2125: 7.246874669666263e-05
Position 2119: 7.06965224917692e-05
Position 1207: 6.82437731073708e-05
Position 2108: 6.635815024345149e-05
Position 3304: 6.437730119806685e-05
Position 787: 6.232222106882865e-05
Position 1731: 5.243930445896118e-05
Position 3194: 5.138893469417238e-05
Position 1897: 5.10871252121934e-05
Position 1009: 5.0386292836164546e-05
Position 1067: 4.134877123005981e-05
Position 85: 3.957267411958786e-05
Position 3214: 3.583443437448201e-05
Position 3731: 3.489394828946506e-05
Position 1638: 3.3980999960839084e-05
Position 340: 3.3799795938214595e-05
Position 67: 3.2882972317392536e-05
Position 748: 3.264691096865405e-05
Position 1692: 3.253162033329033e-05
Position 2507: 2.9243541494679548e-05
Position 2537: 2.921291652318097e-05
Position 306: 2.6985103075316366e-05
Position 2187: 2.57060198884551e-05
Position 8: 2.4236802581428206e-05
Position 1331: 2.1909012300658745e-05
Position 2718: 2.1765485156614582e-05
Position 1338: 2.0233755089620517e-05
Position 3179: 2.0076544074832366e-05
Position 475: 1.9010076128522888e-05
Position 1346: 1.8907340705813866e-05
Position 893: 1.8737332059046953e-05
Position 660: 1.8624651195655796e-05
Position 401: 1.6326023907386063e-05
Position 695: 1.4350040591238693e-05
Position 3478: 1.3377615663493476e-05
Position 2266: 1.0349785094075451e-05
Position 409: 1.023628215742797e-05
Position 2480: 1.0144126333880724e-05
Position 3336: 8.676767056823938e-06
Position 543: 8.334432364608822e-06
Position 3154: 7.212703309984675e-06
Position 2153: 6.152184541489835e-06
Position 3606: 5.990409021827085e-06
Position 2504: 5.852735675216721e-06
Position 35: 5.846106219600904e-06
Position 3187: 5.324336684285056e-06
Position 3085: 5.21780073640166e-06
Position 403: 4.390860643538267e-06
Position 2385: 3.6367378375664336e-06
Position 2759: 3.5777606674591855e-06
Position 3724: 1.6467121222032453e-06
Position 2988: 9.042592219979254e-07
Position 164: 8.842912785233627e-07
Position 2574: 8.618322124032202e-07
Position 2165: 8.519098728964726e-07
Position 2703: 8.12872066072591e-07
Position 3666: 7.711297178818304e-07
Position 2435: 7.364182552683395e-07
Position 3061: 6.871442373797291e-07
Position 2634: 6.081387985521244e-07
Position 3329: 5.988757836281169e-07
Position 1392: 5.076300860965258e-07
Position 1403: 4.6862260915230437e-07
Position 1406: 4.628305992653916e-07
Position 1211: 4.54616263477157e-07
Position 166: 3.722003492102508e-07
Position 3613: 3.5198101985389497e-07
Position 2531: 2.3734245056502262e-07
Position 2314: 2.2928463704644235e-07
Position 2339: 1.9021449366904771e-07
Position 2020: 1.7521913484742275e-07
Position 2061: 1.3742924978427613e-07
Position 2666: 1.3559500200966163e-07
Position 3128: 1.2473249164260553e-07
Position 3620: 1.0730059300076262e-07
Position 1993: 6.297001367638169e-08
Position 2144: 3.344898046871919e-08
Position 1854: 1.6814530752616694e-08
Position 334: 7.874568417497033e-09
Position 1868: 7.02034112126238e-09
Position 518: 3.47647085855033e-09
Position 3116: 1.3112089011654906e-09
Position 3296: 1.097040745910378e-09
Position 551: 6.975629677793563e-10
Position 1508: 5.119122635338131e-10
Position 1576: 4.978725230616765e-10
Position 1922: 4.1521727283241306e-10
Position 3586: 2.611056329925266e-10
Position 2189: 2.4152987762262556e-10
Position 2867: 1.5407117133968976e-10
Position 559: 1.8174056161875316e-11
Position 569: 1.3444633257801677e-11
Position 1484: 1.7306218819312053e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3291: 0.9979774403703663
Position 1960: 0.9889265278882533
Position 1182: 0.9614570612470724
Position 540: 0.5866259046824267
Position 109: 0.06140821339137613
Position 3104: 0.03555040040353777
Position 1751: 0.024326810850722257
Position 765: 0.022315333326275832
Position 1720: 0.020640311521276593
Position 112: 0.010891884614151989
Position 1346: 0.008389993740875692
Position 2783: 0.007733177626592779
Position 1135: 0.0073676273713509845
Position 1775: 0.006957733971431757
Position 1818: 0.006538195753910724
Position 3598: 0.0060700497676516585
