Gene = IRSp53
index = 1223
Annotated 5SS: [  240 15509 22166 22377 22518 22778 22937 23515 23933 24678 24884]
Annotated 3SS: [14823 22089 22292 22455 22579 22870 23247 23709 23997 24731 25422]
SMsplice 5SS: [  240 15509 22166 22377 22518 22778 22937 23515 23933 24678 24884 27440]
SMsplice 3SS: [14823 22089 22292 22455 22579 22870 23179 23709 23997 24731 27366 27505]
top_k =  1000
Partition function (log Z): 31.5423580481665

Sorted 5' Splice Sites (High to Low Probability):
Position 22778: 0.9998941870133683
Position 24884: 0.9976212576330906
Position 24678: 0.9974298125171108
Position 23933: 0.9941546063431383
Position 22166: 0.977652630507943
Position 22377: 0.9716651460298773
Position 15509: 0.9380467513722469
Position 23515: 0.9347548754819948
Position 22518: 0.9034655764314965
Position 240: 0.8796570933373719
Position 27440: 0.8501768665596245
Position 22937: 0.5368353548052629
Position 3199: 0.1980059391432583
Position 21905: 0.14612057862879893
Position 23344: 0.12482550307462878
Position 3502: 0.11036989314428719
Position 27176: 0.0920825215689859
Position 3162: 0.06261133738495091
Position 155: 0.058953668011907136
Position 3168: 0.05617333375318558
Position 2018: 0.045944846783718025
Position 23051: 0.04297357558977826
Position 3156: 0.02433602586798669
Position 6270: 0.02379872767476874
Position 401: 0.01724924886732845
Position 15996: 0.01692156028882572
Position 23092: 0.012230326040181705
Position 8381: 0.010242043656619565
Position 5392: 0.009758008995051571
Position 1505: 0.0075022280111785074
Position 1459: 0.006872253991389393
Position 23007: 0.006839077866826791
Position 24178: 0.005257420016641111
Position 1119: 0.00482396720025562
Position 1508: 0.004529633818212043
Position 22522: 0.004067511067088263
Position 1901: 0.0035355721861852775
Position 23911: 0.0034688148042854865
Position 1226: 0.003456322261701469
Position 22210: 0.003211348662760176
Position 22215: 0.003140701608011067
Position 27254: 0.0027925393391295995
Position 17: 0.0025748707250601664
Position 69: 0.0025143062595934565
Position 26942: 0.0024282419963267323
Position 23060: 0.002186166545092238
Position 1772: 0.002179973828099596
Position 26819: 0.002120976898333857
Position 16149: 0.002013715213285901
Position 779: 0.001535088370979677
Position 790: 0.0014822336943071592
Position 25797: 0.0014673733075127621
Position 24888: 0.0014593666744211113
Position 23271: 0.001444151988564208
Position 26740: 0.0014057331547848123
Position 304: 0.0013053756820171655
Position 1768: 0.0012993496102486565
Position 1655: 0.0012968915504545052
Position 293: 0.0011806096093205072
Position 26097: 0.0010781262722449703
Position 19450: 0.0009754790351065564
Position 23320: 0.0008887519495375498
Position 643: 0.000874284528844728
Position 22995: 0.0008376090747777096
Position 18291: 0.0008051688565022093
Position 979: 0.0007161532993951223
Position 19436: 0.0007150763369535617
Position 27609: 0.0006910730765282614
Position 89: 0.0006895539604523898
Position 22532: 0.0006537159365034144
