Gene = AstCC
index = 32
Annotated 5SS: [ 419 1063 1210]
Annotated 3SS: [ 881 1123 1283]
SMsplice 5SS: [ 419 1063 1210]
SMsplice 3SS: [ 881 1123 1283]
top_k =  1000
Partition function (log Z): -2.1189952756872787

Sorted 5' Splice Sites (High to Low Probability):
Position 1063: 0.9709433688808236
Position 419: 0.8967338061330935
Position 1210: 0.8700339714944102
Position 734: 0.29038798428067897
Position 474: 0.039651667558755606
Position 786: 0.022411684704638807
Position 529: 0.006494888588353249
Position 789: 0.0036834237820897214
Position 801: 0.0035707471964671797
Position 483: 0.0034637906276792324
Position 352: 0.002926818359533315
Position 629: 0.0024617703007423198
Position 738: 0.002153565091196147
Position 296: 0.002057504586316381
Position 1067: 0.0016665323365273213
Position 535: 0.0014587294061644584
Position 136: 0.0013131094908259858
Position 727: 0.0012307916460118841
Position 139: 0.0009357854131719777
Position 1403: 0.0008349392528720715
Position 716: 0.0007842547606339161
Position 1269: 0.0004317777235753743
Position 1428: 0.00035317512274431884
Position 1073: 0.000342061742784348
Position 706: 0.00033973100523587886
Position 111: 0.00032862066792964004
Position 478: 0.00030485122029206
Position 412: 0.0002932700874395795
Position 227: 0.0002068997275711859
Position 342: 0.00020082501666629247
Position 363: 0.00017224722044563437
Position 645: 0.00015208095395710962
Position 3: 0.0001439938410315341
Position 651: 0.00013907805790518447
Position 1411: 8.297172169499926e-05
Position 1578: 7.652245444733015e-05
Position 1666: 6.944160756640879e-05
Position 643: 6.505930918076756e-05
Position 885: 5.242365008342998e-05
Position 497: 4.7308095013369244e-05
Position 166: 4.6734046955870104e-05
Position 1360: 4.663764332276646e-05
Position 1214: 4.614824230087044e-05
Position 1369: 4.471406198720853e-05
Position 487: 3.410722925940926e-05
Position 5: 3.385582096191861e-05
Position 1393: 3.147521679595266e-05
Position 102: 2.9590473363568876e-05
Position 669: 2.6466018832390302e-05
Position 384: 2.4102260507459087e-05
Position 211: 1.8038229059886594e-05
Position 649: 1.753965111943608e-05
Position 1672: 1.3213439599929292e-05
Position 927: 1.2768119419214952e-05
Position 961: 1.1258463853085448e-05
Position 1619: 1.0130655688655035e-05
Position 1584: 7.862842855919927e-06
Position 1109: 7.594915183101452e-06
Position 36: 7.288967391301701e-06
Position 282: 5.4557617995183456e-06
Position 1653: 3.7468072129412355e-06
Position 1128: 3.5050599390391615e-06
Position 47: 3.262349756821757e-06
Position 898: 3.2578900407408595e-06
Position 1647: 2.8651177480344754e-06
Position 229: 2.7358941455924354e-06
Position 1641: 2.1354723502508e-06
Position 605: 2.0009269475894606e-06
Position 888: 1.8199698798411338e-06
Position 1625: 1.7732079344547947e-06
Position 1112: 1.733028752594267e-06
Position 1283: 1.4107104608462807e-06
Position 1660: 1.3014890270042318e-06
Position 182: 1.1899739685685502e-06
Position 1006: 1.101396456215337e-06
Position 1575: 7.443358171220753e-07
Position 75: 4.846824732489567e-07
Position 1133: 3.3364633594986536e-07
Position 919: 1.25173884092192e-08
Position 1155: 3.1832078674133202e-09
Position 1267: 1.9120073176970584e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1123: 0.9738313990807799
Position 881: 0.9172327786842968
Position 1283: 0.5497350151686572
Position 575: 0.1982177008806964
Position 1260: 0.13522544347321275
Position 594: 0.0652265190749298
Position 628: 0.06101721741852379
Position 1304: 0.059771296854133786
Position 1356: 0.04590692720778421
Position 1257: 0.030458839972777704
Position 1506: 0.019518892570474455
Position 1295: 0.019485447546495473
Position 599: 0.01666646378241623
Position 953: 0.010982382178295235
Position 789: 0.0038583365945158124
Position 1309: 0.0034051539144979064
Position 786: 0.003067126895181316
Position 1320: 0.002726255970013063
Position 193: 0.002384501348990752
Position 1273: 0.0022034339083710484
Position 1460: 0.001940555991585314
Position 903: 0.0015253779205532244
Position 1133: 0.0009166119168309511
Position 1724: 0.0007794834347166289
Position 1660: 0.0007492821839426888
Position 1632: 0.0005462785709382209
Position 665: 0.000274868510335754
Position 833: 0.000267705607903814
Position 837: 0.00018097373099895244
Position 50: 0.00017233365657572428
Position 896: 0.00016885463921694657
Position 1306: 0.00015192674321772614
Position 1185: 0.00014284259697845719
Position 1524: 0.00013067448086647842
Position 691: 0.00010104160673029351
Position 262: 8.19025177163876e-05
Position 282: 7.740756057023834e-05
Position 1432: 7.03997531578876e-05
Position 994: 5.465190889183036e-05
Position 1174: 4.0747275417206736e-05
Position 1006: 3.629016467426007e-05
Position 1245: 3.612063099514372e-05
Position 1491: 1.889163837034187e-05
Position 660: 1.8703387414173282e-05
Position 970: 1.3472643038096831e-05
Position 1363: 1.2238341415242122e-05
Position 161: 1.1984469003312372e-05
Position 287: 1.1327973263865837e-05
Position 463: 7.489188927435734e-06
Position 1297: 6.859548357810277e-06
Position 1091: 6.136099908678947e-06
Position 363: 6.092301073702261e-06
Position 814: 5.410771412669266e-06
Position 1097: 4.688626607023096e-06
Position 794: 3.2331100038836637e-06
Position 758: 3.2248363727656346e-06
Position 1614: 3.1916781232750924e-06
Position 351: 2.2412410145584824e-06
Position 809: 1.785594041335808e-06
Position 798: 1.7391735191967041e-06
Position 961: 1.2961232395123733e-06
Position 446: 1.2619815310406453e-06
Position 1731: 1.152816829536092e-06
Position 745: 3.3140055999702965e-07
Position 990: 3.2204637659617486e-07
Position 144: 2.5702383328341806e-07
Position 90: 1.847541108945804e-07
Position 1050: 1.3260502268664807e-07
Position 801: 1.1404835378749606e-07
Position 460: 8.363038279006274e-08
Position 57: 7.447489400372445e-08
Position 1104: 7.159407926380344e-08
Position 678: 6.354354189094304e-08
Position 423: 5.595004324105793e-08
Position 392: 5.1150059039681654e-08
Position 202: 4.7275543391415006e-08
Position 124: 4.4691887990785226e-08
Position 367: 3.7615286640515596e-08
Position 127: 3.7402224083736425e-08
Position 93: 3.3995511351297957e-08
Position 384: 1.660963991822563e-08
Position 338: 1.1993807971411485e-08
Position 412: 4.61202878280573e-09
Position 111: 3.541610434022047e-09
Position 373: 3.1244470901992554e-09
Position 334: 2.8379685625315818e-09
Position 99: 5.856652921640186e-10
Position 310: 5.163602873240679e-10
Position 102: 3.1383371257475984e-10
Position 293: 1.9321291865888613e-10
Position 376: 2.5010146763776763e-11
Position 295: 1.2290331223379699e-12
Position 400: 7.352679813498765e-19
