Gene = ppk14
index = 1844
Annotated 5SS: [ 200  842 1529]
Annotated 3SS: [ 252  939 1579]
SMsplice 5SS: [200 842]
SMsplice 3SS: [252 939]
top_k =  1000
Partition function (log Z): -6.673494401487253

Sorted 5' Splice Sites (High to Low Probability):
Position 842: 0.6745616532106045
Position 200: 0.6494632638413939
Position 1529: 0.4173217588013418
Position 193: 0.2445315442457454
Position 846: 0.034807671926128596
Position 1173: 0.005636423965288036
Position 1134: 0.0038688906019921573
Position 325: 0.003614454971728147
Position 1516: 0.0034893783116427845
Position 161: 0.001681360974670688
Position 834: 0.001472192616300645
Position 1115: 0.0010076796318447482
Position 451: 0.000862445173356848
Position 1486: 0.000433938859918332
Position 1342: 0.00041646229479252214
Position 430: 0.00030839070534309943
Position 516: 0.00024040422337614603
Position 302: 0.00023573242741878737
Position 340: 0.00020885440320378778
Position 852: 0.00017897759595635596
Position 318: 0.00015697829926059165
Position 675: 0.00014278571725539381
Position 1459: 0.00013811872434055776
Position 398: 0.00013194407424128513
Position 963: 0.00012996384865461935
Position 966: 0.00010607251945634897
Position 1539: 9.262062195504705e-05
Position 1554: 8.03113236594103e-05
Position 395: 7.026467061802092e-05
Position 213: 6.617138668125546e-05
Position 254: 4.8964877811759385e-05
Position 1344: 4.6009943643728444e-05
Position 624: 3.6740853118865384e-05
Position 36: 3.609463347465226e-05
Position 1567: 3.291359097205894e-05
Position 602: 3.2626747945164824e-05
Position 472: 3.2483147221720174e-05
Position 259: 2.9807720401639714e-05
Position 81: 2.3069724553758963e-05
Position 1179: 2.2973923292584486e-05
Position 1368: 1.7963671554180545e-05
Position 1449: 1.5784631804406722e-05
Position 961: 1.574961058581775e-05
Position 949: 1.5179634745023969e-05
Position 33: 1.4690601345600646e-05
Position 1015: 1.3765122474781486e-05
Position 946: 1.3089329652137547e-05
Position 1161: 1.2378653278299287e-05
Position 985: 1.16768825413956e-05
Position 353: 1.1245693137380393e-05
Position 1201: 1.0465882168113292e-05
Position 1552: 8.662534825084398e-06
Position 971: 7.265362965198158e-06
Position 661: 6.0548503844147495e-06
Position 616: 5.559463752073169e-06
Position 1350: 5.4797067431779775e-06
Position 1024: 4.198573083022655e-06
Position 1400: 3.928953679707739e-06
Position 562: 1.847154135709415e-06
Position 1238: 1.7489490588912544e-06
Position 988: 1.7211266724105619e-06
Position 522: 1.6522284624275176e-06
Position 1318: 1.5579820283961194e-06
Position 1067: 9.868052521194674e-07
Position 6: 7.45541301570026e-07
Position 295: 2.9680536362696054e-07
Position 290: 8.160052477438154e-08
Position 613: 1.701039832509152e-08
Position 714: 4.422914841239797e-09
Position 1009: 3.2665043806103165e-09
Position 645: 4.725830626390915e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 252: 0.8261497292069269
Position 939: 0.587026231493247
Position 1579: 0.4414818351622832
Position 1021: 0.04879971962995262
Position 306: 0.04651942604822168
Position 920: 0.03340707850209197
Position 888: 0.020680230974161325
Position 395: 0.008080902222357536
Position 1299: 0.004425150623646407
Position 1628: 0.003864812048042141
Position 522: 0.0028596829665771934
Position 254: 0.002614630641701511
Position 1329: 0.0024310117101405512
Position 1602: 0.0024222336300552703
Position 946: 0.0020433233779084915
Position 1067: 0.0019052362377115345
Position 961: 0.0017180728131805127
Position 610: 0.0011875626087021762
Position 1591: 0.0011097614169607787
Position 998: 0.0010372038827955083
Position 346: 0.001025682212125944
Position 1248: 0.0009708522859093308
Position 1433: 0.0006389946876629202
Position 479: 0.0006039215278284326
Position 1422: 0.0005395845230567583
Position 1470: 0.0004910017156034717
Position 1473: 0.0004219675930114446
Position 340: 0.0003534221821561742
Position 655: 0.00028399647157306706
Position 337: 0.00022478038852197165
Position 1398: 0.0001319773139408654
Position 1663: 0.00011083535684974767
Position 907: 9.950222650490101e-05
Position 899: 7.217949848549094e-05
Position 902: 6.541195130546351e-05
Position 984: 6.524072027213593e-05
Position 1407: 2.8917233511509324e-05
Position 730: 2.4650992928851054e-05
Position 659: 1.398737148118214e-05
Position 142: 1.0904625053782039e-05
Position 1296: 1.0446656352277585e-05
Position 443: 9.58801482204917e-06
Position 1706: 9.161604002082344e-06
Position 415: 7.384123715167107e-06
Position 824: 5.79921398558501e-06
Position 1350: 4.331215133709432e-06
Position 739: 3.0158816696521087e-06
Position 1547: 2.4622450913736255e-06
Position 130: 2.378441496782319e-06
Position 1125: 2.248493022197165e-06
Position 845: 1.688758661220541e-06
Position 445: 7.617372453276974e-07
Position 81: 3.7434497427569397e-07
Position 96: 2.3099448397431967e-07
Position 106: 1.640338266976192e-07
Position 213: 1.4219979608881042e-07
Position 59: 1.0731017550549298e-07
Position 666: 9.00605246564e-08
Position 621: 8.773199492691191e-08
Position 451: 3.1336920555335366e-08
Position 209: 2.194775141923499e-08
Position 832: 1.7683694188486546e-08
Position 754: 1.1425205386374776e-08
Position 639: 5.722542432895665e-09
Position 799: 2.809315275360769e-10
Position 108: 1.2202323082855309e-10
Position 204: 3.697902925217861e-14
