Gene = Ance-2
index = 20
Annotated 5SS: [ 328 1331 1944]
Annotated 3SS: [ 383 1382 2000]
SMsplice 5SS: [ 281 1331 1944]
SMsplice 3SS: [ 383 1382 2000]
top_k =  1000
Partition function (log Z): 1.0857236507212182

Sorted 5' Splice Sites (High to Low Probability):
Position 1331: 0.9930494072834575
Position 1944: 0.8747003568586711
Position 281: 0.7884189544696979
Position 1924: 0.09859785072925048
Position 328: 0.09242378631654337
Position 575: 0.03649642529882979
Position 194: 0.0268382927752314
Position 1190: 0.018568756579830953
Position 2201: 0.013472645319950212
Position 1508: 0.010610476887491753
Position 1533: 0.010550340373604937
Position 1935: 0.00974832943739641
Position 1521: 0.009487052436129626
Position 1709: 0.00834391716543042
Position 2060: 0.006275551979679798
Position 2191: 0.005131542058263194
Position 1722: 0.003964991545131858
Position 579: 0.0031289913272402863
Position 628: 0.0027958071312626414
Position 2182: 0.001513580396087052
Position 1689: 0.0014023666710914404
Position 47: 0.001275243538937057
Position 72: 0.0008182974184495366
Position 860: 0.0006113874073040993
Position 272: 0.0004137833378967723
Position 1071: 0.00037487360926722767
Position 390: 0.0003732958615622069
Position 297: 0.0003710197173871924
Position 285: 0.00037073539880132787
Position 299: 0.0003642867751117906
Position 1607: 0.0003521553103650543
Position 1625: 0.0002474853331359082
Position 608: 0.000233075394593547
Position 902: 0.00021060672050215808
Position 807: 0.00020081607342785644
Position 1839: 0.00019466264502970512
Position 1149: 0.00018911839876859074
Position 240: 0.00018429866855350515
Position 322: 0.00016906310107292458
Position 1312: 0.00016710292369658238
Position 346: 0.0001617763939277173
Position 552: 0.0001330678490549262
Position 570: 0.00011010912232586299
Position 1176: 0.000107764377813979
Position 290: 0.00010069568448683198
Position 229: 0.00010010486725266656
Position 1741: 9.630616025947142e-05
Position 1295: 9.253423634988948e-05
Position 26: 7.658207665789766e-05
Position 55: 7.215667029994288e-05
Position 1335: 5.63636667072099e-05
Position 871: 5.607763976761171e-05
Position 242: 5.46811222292044e-05
Position 86: 5.1477810564955524e-05
Position 1058: 5.0878990450261306e-05
Position 80: 5.0569306027129497e-05
Position 1350: 5.052174906558942e-05
Position 77: 3.9744975191410396e-05
Position 1893: 3.697339934370553e-05
Position 974: 3.2658951355628985e-05
Position 486: 3.2032317160643866e-05
Position 1643: 3.075354273251362e-05
Position 531: 3.0211524452511014e-05
Position 2167: 2.904358664995333e-05
Position 1487: 2.8904463458791784e-05
Position 58: 2.835469082494968e-05
Position 2293: 2.7752028774542354e-05
Position 309: 2.7135739673529437e-05
Position 758: 2.5829861533274347e-05
Position 2314: 2.2039046055038964e-05
Position 708: 1.806159981024554e-05
Position 83: 1.794873073752253e-05
Position 198: 1.618542677760073e-05
Position 819: 1.3752485633418927e-05
Position 2034: 1.1482715743345524e-05
Position 497: 9.302440089681098e-06
Position 1768: 9.273516920081108e-06
Position 138: 7.838725869515819e-06
Position 2100: 6.023000372607727e-06
Position 1261: 5.541920595217725e-06
Position 2064: 5.417914016086895e-06
Position 184: 3.736408608712669e-06
Position 1786: 3.6103506347057903e-06
Position 2102: 2.968549717675515e-06
Position 760: 2.786722373018746e-06
Position 866: 2.6090939204891858e-06
Position 688: 2.1417757313014393e-06
Position 750: 1.8912155803567728e-06
Position 2017: 1.7559172609059243e-06
Position 97: 1.434077457912634e-06
Position 1249: 1.316921469932074e-06
Position 1110: 1.2756428003403604e-06
Position 2025: 1.2576549269527475e-06
Position 1900: 1.0927364943914188e-06
Position 1252: 9.29106453643633e-07
Position 1275: 9.270437590190253e-07
Position 1287: 6.881599243977368e-07
Position 1408: 5.806845108851152e-07
