Gene = Rchy1
index = 1416
Annotated 5SS: [ 141 2408 5115 5347 5954]
Annotated 3SS: [1529 4952 5187 5674 6021]
SMsplice 5SS: [ 119 2408 5115 5347 5954]
SMsplice 3SS: [2071 4952 5187 5674 6021]
top_k =  1000
Partition function (log Z): 11.563463585156406

Sorted 5' Splice Sites (High to Low Probability):
Position 5954: 0.9989207863860091
Position 5115: 0.9143583012105342
Position 2408: 0.8272757135166334
Position 5347: 0.7717754678888763
Position 119: 0.28031026483060106
Position 755: 0.26348581224512246
Position 767: 0.21698388146453262
Position 5399: 0.21078462021041672
Position 1122: 0.18342754205721734
Position 521: 0.14083873294206464
Position 5110: 0.08394558805068868
Position 905: 0.08250035456179129
Position 1088: 0.055018781465656516
Position 343: 0.05324495342782862
Position 141: 0.04241835840715274
Position 1588: 0.03099212946547851
Position 505: 0.02875291009425115
Position 1057: 0.02645932065020673
Position 533: 0.01585623572968884
Position 529: 0.011245509928550054
Position 121: 0.011049713252544143
Position 525: 0.009837669485801948
Position 517: 0.009766823560704803
Position 1389: 0.006598293987782743
Position 34: 0.006332121860569479
Position 5299: 0.006151509502786617
Position 1091: 0.004027085777499887
Position 3490: 0.0037764793435223413
Position 287: 0.003536158062251175
Position 5355: 0.0025603906561309274
Position 1684: 0.0024123049303935466
Position 1264: 0.0020631620017367387
Position 6418: 0.0018412727810579639
Position 798: 0.001554322424567248
Position 2752: 0.0014364467918615686
Position 6138: 0.0013166055652263913
Position 157: 0.001264377339105274
Position 1209: 0.0012005037477426984
Position 537: 0.0010395747630472171
Position 5100: 0.0009611929906929794
Position 1470: 0.000839100675684378
Position 3636: 0.0007407707807214698
Position 5908: 0.0007387441637683337
Position 160: 0.0007356254687320962
Position 629: 0.0006793712145222567
Position 2988: 0.0006491856026634497
Position 1111: 0.0006382365196727557
Position 3522: 0.0006360855416745306
Position 3323: 0.0006290407817034658
Position 2401: 0.0006002754513194117
Position 1904: 0.0005364338041969312
Position 6245: 0.0005352453631554348
Position 5403: 0.0005134861827762627
Position 771: 0.0005122397504689869
Position 625: 0.00042478882835508
Position 5351: 0.0004235872921881131
Position 234: 0.0004173811009419719
Position 576: 0.0003701525067618329
Position 1779: 0.00033106332137979017
Position 5273: 0.00030452516108307444
Position 954: 0.00025676873597514047
Position 65: 0.0002485108480015402
Position 369: 0.00023873126679610574
Position 5073: 0.00020101032596816089
Position 6306: 0.00018707672732848468
Position 416: 0.00018510135322315598
Position 507: 0.0001694246029999368
Position 564: 0.0001528007401744328
Position 5571: 0.00013422814116986314
Position 125: 0.00012170022954587415
Position 743: 0.0001064773321120044
Position 375: 0.00010429531597818405
Position 123: 8.77515989920767e-05
Position 5547: 8.653181581522088e-05
Position 5132: 7.819452292037737e-05
Position 5252: 7.74686739083757e-05
Position 5564: 7.502667522591542e-05
Position 6057: 7.492435133090757e-05
Position 155: 6.389102295324354e-05
Position 5860: 6.07021102287702e-05
Position 357: 4.668789698726779e-05
Position 5782: 4.173371600794899e-05
Position 3781: 3.857681185297753e-05
Position 6431: 3.011378319649592e-05
Position 5310: 3.0014944060689626e-05
Position 5864: 2.5627726110003582e-05
Position 6369: 2.51778305220051e-05
Position 424: 2.4011652456356373e-05
Position 593: 2.0448563842041163e-05
Position 515: 1.6094689785903854e-05
Position 3378: 1.551049662302665e-05
Position 193: 1.547223615244967e-05
Position 110: 1.4143275297511335e-05
Position 509: 1.2684441114468385e-05
Position 6094: 1.198633755672087e-05
Position 6553: 1.027955256075327e-05
Position 5552: 1.0002560459558996e-05
Position 128: 9.474284823531803e-06
Position 907: 9.28451977461851e-06
Position 42: 8.958553756152205e-06
Position 62: 8.894445002695085e-06
Position 3375: 7.358008832273048e-06
Position 461: 7.3142935409471525e-06
Position 2958: 5.588352204464296e-06
Position 6422: 5.492761089269971e-06
Position 895: 5.358370787124475e-06
Position 2493: 4.372501711680373e-06
Position 1401: 4.2866510614062575e-06
Position 5897: 4.111542699955444e-06
Position 2502: 3.987381845169368e-06
Position 658: 3.5388525972011564e-06
Position 5674: 3.4466735433117643e-06
Position 997: 3.4338322984582466e-06
Position 5301: 2.6596763413998713e-06
Position 6523: 1.990911220398828e-06
Position 6507: 1.895984774646159e-06
Position 6115: 1.6167387728026054e-06
Position 205: 1.5106569836949856e-06
Position 19: 1.4432003568664089e-06
Position 897: 1.1839259249445358e-06
Position 881: 1.150856358847334e-06
Position 1432: 1.0760638913968027e-06
Position 5924: 1.0652002778146581e-06
Position 499: 8.730342804541215e-07
Position 956: 8.474913296984572e-07
Position 5235: 5.350570047682367e-07
Position 199: 4.913956646085324e-07
Position 6374: 4.827399562853098e-07
Position 3462: 4.4250793154344937e-07
Position 6108: 3.1156768991692567e-07
Position 6403: 3.111050550254713e-07
Position 991: 2.650871265374701e-07
Position 6581: 2.1718641222904502e-07
Position 3467: 1.4170330211691306e-07
Position 662: 6.081892669510619e-08
Position 1129: 2.1297039655823738e-08
Position 5469: 1.2329994613399792e-10
Position 5671: 1.1386577994489633e-10
Position 5946: 8.687955246514508e-11
Position 5708: 3.844694510350411e-11
Position 5820: 1.4876073336713568e-11
Position 5508: 6.573730515303695e-12
Position 5710: 3.912513255186842e-12
Position 5659: 2.3550360181959146e-12
Position 5657: 1.6058085991526831e-12
Position 6061: 1.3573799054556858e-12
Position 5678: 1.3030285901938132e-12
Position 2681: 1.1038645936126799e-12
Position 2700: 1.0200948597317845e-12

Sorted 3' Splice Sites (High to Low Probability):
