Gene = Cwc25
index = 1113
Annotated 5SS: [119 397]
Annotated 3SS: [173 458]
SMsplice 5SS: [119 397]
SMsplice 3SS: [173 458]
top_k =  1000
Partition function (log Z): 2.8768116895443487

Sorted 5' Splice Sites (High to Low Probability):
Position 397: 0.998615836440439
Position 119: 0.9897380725177033
Position 563: 0.06261075537958954
Position 944: 0.010968080790124785
Position 969: 0.009934521015634122
Position 123: 0.006571816827466903
Position 567: 0.001287950798317483
Position 653: 0.0011876650525898577
Position 58: 0.000924967687806877
Position 603: 0.0006684363700105144
Position 389: 0.0006379388696562473
Position 1673: 0.0005919773434649601
Position 501: 0.0004847841590364946
Position 590: 0.0004555445057993533
Position 54: 0.00036458713696662325
Position 105: 0.0003072175826422675
Position 885: 0.00024407974082272594
Position 65: 0.00010018853172581572
Position 410: 6.968825619807828e-05
Position 832: 6.589887810532608e-05
Position 635: 5.6976698015120596e-05
Position 401: 3.084723336118022e-05
Position 720: 2.9249231710248977e-05
Position 1003: 2.5656347339677802e-05
Position 1586: 2.0880731969260855e-05
Position 1507: 1.9488552698420323e-05
Position 383: 1.611148583694703e-05
Position 605: 8.982792027910211e-06
Position 1389: 5.9857041543040134e-06
Position 77: 3.3588055571998838e-06
Position 640: 2.4192063183706814e-06
Position 69: 2.0437637227721935e-06
Position 331: 1.9800998045457264e-06
Position 888: 1.7987386666096832e-06
Position 1098: 1.3898323296645245e-06
Position 17: 1.0812800931934918e-06
Position 1635: 2.434025559646521e-07
Position 1589: 2.2422708705165346e-07
Position 1182: 1.5826882485220662e-07
Position 128: 7.669761811197637e-08
Position 339: 1.1277402663114152e-08
Position 514: 9.429464633226737e-09
Position 147: 6.7026825176822465e-09
Position 743: 5.253921428134503e-09
Position 487: 1.5508499507979628e-09
Position 222: 5.679302583051543e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 173: 0.9977563055139619
Position 458: 0.8149231219780863
Position 462: 0.180258238126301
Position 652: 0.03953284505894109
Position 1028: 0.023768925527050695
Position 640: 0.010744825269242668
Position 775: 0.0053071403064839035
Position 703: 0.0026829974466511986
Position 853: 0.0019910817099139224
Position 467: 0.0014654496111705295
Position 700: 0.0012742939889480167
Position 727: 0.0010000190199311075
Position 1741: 0.0007272293404144115
Position 784: 0.0005368032445964869
Position 664: 0.0005267405685492328
Position 748: 0.0004600771535170183
Position 1101: 0.00030511009541374763
Position 1832: 0.0002991141769319012
Position 1425: 0.00022265099382586274
Position 1045: 0.0002119081001286753
Position 505: 0.00019425856769392087
Position 850: 0.00015582522265758606
Position 935: 0.00014501857058973414
Position 215: 0.0001427790443926414
Position 927: 0.00013728903010082997
Position 1571: 0.00012884817317804142
Position 182: 9.679155650195602e-05
Position 1069: 7.208987639706835e-05
Position 487: 6.983339337206712e-05
Position 988: 6.746287375591233e-05
Position 1413: 6.64516359794093e-05
Position 859: 6.037575435547799e-05
Position 793: 5.305852348033487e-05
Position 873: 4.360491292897069e-05
Position 1372: 4.253504077562845e-05
Position 1146: 3.936759332743101e-05
Position 1066: 3.817561745233332e-05
Position 856: 3.0823331540121216e-05
Position 894: 2.8802443295302755e-05
Position 484: 2.8265800305505146e-05
Position 1072: 2.712998128335375e-05
Position 1042: 2.586395974924181e-05
Position 1473: 2.0489703611432267e-05
Position 1213: 1.9335540778057856e-05
Position 1089: 1.8413528713415234e-05
Position 1428: 1.7937378173491682e-05
Position 1431: 1.6567027327054355e-05
Position 1051: 1.562725119236127e-05
Position 1788: 1.5185220899478071e-05
Position 1501: 1.498330451947756e-05
Position 1057: 1.465107359917842e-05
Position 1086: 1.4148760539970375e-05
Position 1764: 1.3653923702542104e-05
Position 944: 1.3400604453912379e-05
Position 1003: 1.2615121518040854e-05
Position 1239: 1.2070922266570679e-05
Position 469: 1.1716099370156534e-05
Position 1369: 1.1463771767149198e-05
Position 100: 9.604519978438042e-06
Position 968: 8.656147100195816e-06
Position 1245: 7.71817141490122e-06
Position 1529: 7.4096466033512255e-06
Position 1669: 7.2544849963543875e-06
Position 1200: 7.225069768886018e-06
Position 1233: 6.754605771273297e-06
Position 1507: 6.7236626716110575e-06
Position 1485: 6.524650559456053e-06
Position 230: 6.380909040733393e-06
Position 1607: 5.144997744265835e-06
Position 533: 4.107635039589507e-06
Position 832: 3.899461960334158e-06
Position 1386: 3.779755068822255e-06
Position 670: 3.1377942004330168e-06
Position 1080: 2.8938351053804956e-06
Position 1109: 2.7176348392209116e-06
Position 838: 2.1538393694114937e-06
Position 880: 2.063886134016493e-06
Position 556: 1.8697784276034397e-06
Position 1275: 1.7450249105480809e-06
Position 1115: 1.6941327813843478e-06
Position 514: 1.3373891047471474e-06
Position 218: 1.274688352039677e-06
Position 800: 1.2598015403276468e-06
Position 1461: 1.1879879241452133e-06
Position 1681: 1.1049393346064967e-06
Position 1077: 1.0920784026139633e-06
Position 1512: 1.046185705550338e-06
Position 1517: 1.0302537275551639e-06
Position 888: 1.0007345184685565e-06
Position 1392: 9.934971167798702e-07
Position 958: 9.3612335449886e-07
Position 1357: 7.651148589558425e-07
Position 736: 7.565444501463748e-07
Position 754: 7.351893945040994e-07
Position 1284: 6.797575199371551e-07
Position 898: 6.549368078391089e-07
Position 574: 4.3620817365298114e-07
Position 820: 4.13483652358913e-07
Position 811: 4.061105697433961e-07
Position 543: 3.2086845478556164e-07
Position 236: 2.1924676615487164e-07
Position 814: 2.7356486944975396e-08
Position 823: 1.9520737694821304e-08
Position 119: 9.48603407233875e-09
Position 331: 7.825868101680496e-09
Position 269: 5.724522936583331e-09
Position 263: 4.6531501506545e-09
Position 523: 4.151823569920925e-09
Position 316: 3.820948403100962e-09
Position 885: 2.9789050289418337e-09
Position 808: 2.3221089331882985e-09
Position 550: 1.8366037305792677e-09
Position 595: 1.3890724861508157e-09
Position 909: 1.1744513856408727e-09
Position 284: 1.0861905598062008e-09
Position 248: 9.994525084929089e-10
Position 281: 7.552786508910809e-10
Position 113: 7.347114540474436e-10
Position 304: 3.6989709847416764e-10
Position 553: 3.2175928660494923e-10
Position 339: 2.6193783826759405e-10
Position 243: 1.1373856216966102e-10
Position 377: 3.8125773444505856e-11
Position 254: 3.653455921294907e-11
Position 563: 2.5832702881766622e-11
Position 308: 2.531931433840212e-11
Position 123: 1.3818568091323767e-11
Position 538: 1.1467118552885305e-11
Position 296: 8.033711689554723e-12
Position 293: 3.765365780024256e-12
Position 679: 3.722967154618314e-12
Position 397: 2.1111761681366075e-12
Position 239: 8.896331470617203e-13
Position 346: 7.585644901777407e-13
Position 257: 7.494672155727179e-13
Position 360: 6.962338944227617e-14
Position 383: 5.0631782380392643e-14
Position 306: 3.899997498383463e-14
Position 371: 1.4309234553621353e-16
Position 401: 1.0878312769017595e-17
