Gene = Bdp1
index = 46
Annotated 5SS: [1196 1583]
Annotated 3SS: [1253 1636]
SMsplice 5SS: [1196 1583]
SMsplice 3SS: [1253 1636]
top_k =  1000
Partition function (log Z): -3.9876052114498624

Sorted 5' Splice Sites (High to Low Probability):
Position 1583: 0.9933184838814401
Position 1196: 0.8597573788488585
Position 1408: 0.15942669583020885
Position 1153: 0.055808232297031725
Position 816: 0.053121207278677224
Position 424: 0.04408563535123025
Position 1803: 0.029583476411174457
Position 1012: 0.020338395824465935
Position 682: 0.018900966831591176
Position 541: 0.013794860342068114
Position 788: 0.01280584810718697
Position 1208: 0.009905617504089843
Position 1056: 0.0052248771733985205
Position 1389: 0.003753656161608655
Position 1170: 0.0034166672090521033
Position 840: 0.002876350374682974
Position 824: 0.002870927231256361
Position 59: 0.0024276423299440203
Position 960: 0.0021429844044772413
Position 881: 0.001716870943021554
Position 1138: 0.0016679217682690631
Position 2000: 0.0014775144601398814
Position 2043: 0.0010635841323926845
Position 964: 0.0010347174622528468
Position 43: 0.0008944072493695377
Position 2013: 0.0008354908448652614
Position 2366: 0.0007648124799193803
Position 1835: 0.0006089360225585305
Position 1383: 0.0004892398027053223
Position 949: 0.0004478844167301085
Position 1994: 0.0003618169852728343
Position 307: 0.000350678289630508
Position 526: 0.00034433543182016017
Position 989: 0.00032873412419930466
Position 1788: 0.0003108852304137955
Position 869: 0.00030490185383406996
Position 650: 0.00030075522614204426
Position 524: 0.00028969583631081793
Position 587: 0.000257395975952724
Position 2311: 0.00025394122698402856
Position 2066: 0.0002467327313290617
Position 301: 0.00023581683097366628
Position 1363: 0.00022449629714478537
Position 304: 0.00021598533513858398
Position 518: 0.00019349087891522244
Position 1540: 0.00017963489750661373
Position 324: 0.0001793971390508631
Position 894: 0.00015116922758349213
Position 2348: 0.00013741161922560877
Position 883: 0.00012690523351826765
Position 900: 0.00011584406232348322
Position 1372: 0.00010042784136871245
Position 87: 9.543946409846637e-05
Position 2314: 8.586656548858273e-05
Position 150: 8.399854517432263e-05
Position 568: 6.449174467867291e-05
Position 12: 6.16101426968649e-05
Position 334: 5.947192973602851e-05
Position 984: 4.5146785354388284e-05
Position 1041: 4.128546277813734e-05
Position 137: 3.8153836072035794e-05
Position 90: 3.7602773890824643e-05
Position 451: 3.391757216495848e-05
Position 174: 3.323402666860238e-05
Position 104: 3.1507714799319305e-05
Position 1313: 2.999991634579469e-05
Position 110: 2.899368379220218e-05
Position 2057: 2.8674607405755047e-05
Position 731: 2.044485584129454e-05
Position 1016: 2.0056225381903772e-05
Position 1982: 1.6670402680625807e-05
Position 1864: 1.4517475413895107e-05
Position 702: 1.3798871979704299e-05
Position 2268: 1.3265487776460129e-05
Position 1222: 1.3028842065300085e-05
Position 1604: 7.273982191703785e-06
Position 1917: 4.793404050490665e-06
Position 609: 4.594630904399327e-06
Position 1060: 4.112387699180394e-06
Position 1712: 3.4990297403807415e-06
Position 139: 3.3427435104685607e-06
Position 15: 2.3507299131620384e-06
