Gene = RpS21
index = 1450
Annotated 5SS: [106 236 499]
Annotated 3SS: [176 306 560]
SMsplice 5SS: [106 236 499]
SMsplice 3SS: [176 306 560]
top_k =  1000
Partition function (log Z): 2.1062798032566286

Sorted 5' Splice Sites (High to Low Probability):
Position 499: 0.9843276597782455
Position 236: 0.9794083836301413
Position 106: 0.9493354409208847
Position 603: 0.008227359003335842
Position 753: 0.0046595118169589795
Position 88: 0.0031249308809346765
Position 744: 0.002045383253424286
Position 110: 0.00189436064640119
Position 202: 0.001571860042647161
Position 218: 0.0013231893626596916
Position 464: 0.0004881039207580099
Position 624: 0.00032791932496629197
Position 503: 0.0002772626989139251
Position 240: 0.00025409087867810337
Position 634: 0.0002531436800433222
Position 803: 0.0002485632439588252
Position 746: 0.00017187350713657214
Position 862: 9.864052160431148e-05
Position 840: 9.783272063668804e-05
Position 578: 6.175663368494677e-05
Position 70: 5.292342037513343e-05
Position 641: 4.384900761609651e-05
Position 698: 2.7893356984639202e-05
Position 249: 1.73328555155657e-05
Position 76: 1.648447711405328e-05
Position 748: 1.0802558306250375e-05
Position 507: 5.34303052146059e-06
Position 692: 5.167825698626699e-06
Position 573: 2.3625397599414197e-06
Position 860: 2.3546618249185523e-06
Position 121: 2.2858536620565943e-06
Position 448: 1.6655398687942261e-06
Position 210: 1.587985027502006e-06
Position 651: 1.512897098566783e-06
Position 402: 1.1670497518622486e-06
Position 28: 1.0456287913873384e-06
Position 435: 8.458045681569022e-07
Position 36: 6.006136686624714e-07
Position 222: 2.965700176335272e-07
Position 468: 2.507799767284784e-07
Position 251: 2.042023718483166e-07
Position 365: 7.6781670310131e-08
Position 313: 1.4108643471086351e-08
Position 350: 5.327598499646752e-09
Position 159: 9.712224009345762e-10
Position 161: 7.360595174314286e-10
Position 387: 1.092568787029225e-10
Position 371: 5.5141465173023574e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 306: 0.9694942875537226
Position 176: 0.952868588391132
Position 560: 0.9174119264843882
Position 931: 0.022352723587133878
Position 698: 0.019008416479950288
Position 812: 0.015605130231188672
Position 912: 0.013660511571865588
Position 287: 0.010239302248888145
Position 879: 0.004332805209155611
Position 587: 0.0036467472661624945
Position 321: 0.0029194223951009303
Position 776: 0.0017647794996588704
Position 785: 0.0011599198316272204
Position 860: 0.000929755722980584
Position 840: 0.0007283953351006783
Position 337: 0.0005386545758562265
Position 355: 0.0004747319336911714
Position 702: 0.0004220536129958118
Position 152: 0.00020264820929295391
Position 148: 0.000167689405565388
Position 611: 0.00016059342644793827
Position 591: 0.00010091966071698534
Position 736: 5.2600471055944025e-05
Position 191: 3.677551302211288e-05
Position 394: 2.3784608355349828e-05
Position 714: 2.192581956268529e-05
Position 708: 2.0710902872697274e-05
Position 793: 1.9364921171381093e-05
Position 744: 1.4429844300851563e-05
Position 726: 6.163564742283276e-06
Position 382: 1.966199630304831e-06
Position 721: 1.6393054282900924e-06
Position 409: 1.2418739126609031e-06
Position 513: 1.1930939296774535e-06
Position 571: 7.064447870895397e-07
Position 121: 6.980121201164e-07
Position 106: 4.109540757577875e-08
Position 481: 3.494987668164714e-08
Position 240: 3.1459798530571896e-08
Position 478: 1.2839950261507043e-08
Position 206: 8.102461949953588e-09
Position 118: 6.359885649997349e-09
Position 83: 2.9361056332776063e-09
Position 430: 8.283019003845724e-11
Position 110: 6.842815060283016e-11
Position 360: 4.628108315326366e-11
Position 499: 4.00141459160865e-11
Position 70: 2.352476066036676e-11
Position 448: 2.0512370154550453e-12
