Gene = CdGAPr
index = 1061
Annotated 5SS: [  119   613  9462 10791 12483 12865 14801]
Annotated 3SS: [  540  9056  9516 10856 12548 12935 14861]
SMsplice 5SS: [  119  9462 10624 10791 12483 12865 14801]
SMsplice 3SS: [ 9056  9516 10702 10856 12551 12935 14861]
top_k =  1000
Partition function (log Z): 5.9861711038203635

Sorted 5' Splice Sites (High to Low Probability):
Position 10791: 0.9975642695919501
Position 9462: 0.9975521787867955
Position 12483: 0.9902429272427906
Position 12865: 0.9604125455192967
Position 14801: 0.9259150572943279
Position 10624: 0.811143246059893
Position 119: 0.3505478426519751
Position 11465: 0.2801710639073818
Position 613: 0.1925151838897614
Position 167: 0.16801597159275958
Position 888: 0.14915293496622484
Position 12706: 0.13711250753254742
Position 12155: 0.12721380844801158
Position 11141: 0.10462614607648868
Position 9656: 0.07501613364551031
Position 186: 0.046179160904698674
Position 13839: 0.04238431131462197
Position 68: 0.04173082018820821
Position 16034: 0.03755422755687592
Position 11522: 0.03703724902286165
Position 4342: 0.03309038811393383
Position 10033: 0.03271556196155872
Position 10192: 0.03191465419689803
Position 403: 0.028245518441526757
Position 4337: 0.024995501177623246
Position 1235: 0.024840939076908892
Position 9798: 0.021726997487636925
Position 13377: 0.020686263926812515
Position 8697: 0.018551594877801513
Position 348: 0.017488659482509147
Position 14110: 0.01734673258329339
Position 10001: 0.01683550170679771
Position 5514: 0.01583736324848093
Position 14640: 0.01439177102474589
Position 171: 0.01214491946371675
Position 6674: 0.011230406145824861
Position 6670: 0.010853891283178424
Position 9671: 0.010168672100822096
Position 16061: 0.010138264144608765
Position 200: 0.010134795537506394
Position 4404: 0.009832480494445848
Position 11740: 0.009324733660845129
Position 13135: 0.008667512406894593
Position 10310: 0.008298251519356375
Position 222: 0.007405259703241879
Position 13139: 0.007311079252162819
Position 6104: 0.006976940946183441
Position 9160: 0.006955210818865385
Position 1209: 0.006780988290513781
Position 10592: 0.006772746380079198
Position 10445: 0.006270146035064323
Position 983: 0.006155721226253928
Position 6610: 0.006149031720348512
Position 11581: 0.00588086582426658
Position 10096: 0.0057429166839407285
Position 13229: 0.005532600383768178
Position 123: 0.0049811948597222825
Position 177: 0.004662405896377394
Position 731: 0.004645899017596763
Position 15791: 0.004529423663762928
Position 277: 0.004424000025909303
Position 175: 0.004354220719669102
Position 5729: 0.0043122937372383026
Position 9102: 0.004296808989418203
Position 204: 0.003892504019618709
Position 9581: 0.003843912392034174
Position 10644: 0.003549328514777183
Position 15020: 0.003475435114042641
Position 609: 0.0027356998050616517
Position 4902: 0.002662665834348772
Position 735: 0.0025773051580505976
Position 16266: 0.0024634638315124834
Position 617: 0.002455647702285623
Position 100: 0.002312091668635726
Position 9612: 0.002230117577493781
Position 743: 0.0022003812514574893
Position 747: 0.002157682056171616
Position 14028: 0.0020204619344249093
Position 12809: 0.0019841896315093235
Position 10237: 0.001957706112938939
Position 80: 0.0019318332444981379
Position 173: 0.0019243675563003692
Position 12657: 0.001843759733482154
Position 739: 0.0018299586907801495
Position 15779: 0.0018101812661518236
Position 10795: 0.0018001466949159864
Position 9894: 0.0017614642427344726
Position 14348: 0.0016271383863530828
Position 13398: 0.0016184063695507483
Position 9600: 0.001534813015464443
Position 12487: 0.0013946641141198645
Position 13059: 0.0013889236531847364
Position 12013: 0.00132878307315799
Position 14554: 0.0013185310074760453
Position 16043: 0.0012472070660441293
Position 8267: 0.0011899053748117068
Position 9632: 0.0011877070368054973
Position 7094: 0.001157989225269396
Position 4137: 0.0010408843103154911
Position 254: 0.0009447687219871835
Position 11681: 0.0009027829359312266
Position 549: 0.0008721713160082805
Position 1106: 0.0008717067580039137
Position 551: 0.0008258644831451597
Position 4789: 0.0007999484971991702
Position 13407: 0.0007915031519579655
Position 1030: 0.0007529996133249058
Position 44: 0.0007321817697902213
Position 281: 0.0007291447875106345
Position 11846: 0.0007196472799266773
Position 5572: 0.0006711896754757666
Position 15932: 0.0006580336807793293
Position 11905: 0.0006296166954699345
Position 12180: 0.0005905410662291225
Position 9466: 0.0005752346544217406
Position 847: 0.0005540116195172534
Position 14380: 0.000546475538804175
