Gene = Cpr62Bc
index = 1093
Annotated 5SS: [ 95 324]
Annotated 3SS: [191 896]
SMsplice 5SS: [ 95 324]
SMsplice 3SS: [191 896]
top_k =  1000
Partition function (log Z): -2.3993145304580357

Sorted 5' Splice Sites (High to Low Probability):
Position 324: 0.9913229784558193
Position 95: 0.9576354574639263
Position 612: 0.011481829836131389
Position 1685: 0.00788123132620098
Position 129: 0.005038853389229388
Position 1359: 0.002450745943241816
Position 328: 0.0012670157783074435
Position 1305: 0.0009933257165537564
Position 969: 0.0005287135493841596
Position 364: 0.0004528834000530217
Position 1026: 0.0004442351515572678
Position 1297: 0.00043664783865544253
Position 136: 0.00034676456713486723
Position 578: 0.0003139782255104132
Position 1236: 0.0003133727497779677
Position 116: 0.0002758723292253753
Position 99: 0.0002266364730197991
Position 626: 0.00017105260949801604
Position 29: 0.00012475747257539066
Position 1021: 8.789050110883286e-05
Position 1119: 6.971416589182366e-05
Position 1714: 6.892536414582021e-05
Position 745: 5.32323583918384e-05
Position 979: 4.080601851634066e-05
Position 818: 2.5909450170097785e-05
Position 1040: 2.0094928247494804e-05
Position 1375: 8.769202179430472e-06
Position 697: 8.253247461567829e-06
Position 813: 6.7300314130843885e-06
Position 1008: 5.530447218409948e-06
Position 951: 4.268364290870849e-06
Position 475: 3.7360818158592416e-06
Position 751: 3.6307163847544026e-06
Position 1122: 3.0703133643007334e-06
Position 735: 2.7290761376628808e-06
Position 1531: 2.67993266811136e-06
Position 46: 2.4853247641301053e-06
Position 1732: 1.801669438706813e-06
Position 1560: 1.6482335930759049e-06
Position 645: 1.5569686995970108e-06
Position 1098: 1.3745590839326469e-06
Position 250: 1.2993715889068028e-06
Position 295: 8.370820692521279e-07
Position 1587: 7.804917782148321e-07
Position 1730: 3.4492786404638065e-07
Position 5: 3.103584708107497e-07
Position 973: 2.7110116021809924e-07
Position 1607: 2.601746805827312e-07
Position 12: 1.95818178972103e-07
Position 725: 8.667286191595146e-09
Position 820: 5.1984473640633095e-09
Position 405: 4.5634867155938655e-09
Position 432: 4.484578950961792e-09
Position 1035: 2.7719142429889266e-09
Position 486: 1.7538870312638402e-09
Position 256: 1.2119881451577967e-09
Position 1077: 2.27493780315377e-10
Position 1074: 2.1328291311418823e-10
Position 234: 1.5385591537076086e-10
Position 183: 8.287761933656244e-11
Position 861: 7.14094658470522e-11
Position 210: 1.544370669542959e-13
Position 908: 5.2778123125691594e-14
Position 191: 2.3522805850676835e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 896: 0.8656201786947443
Position 191: 0.8276094671035097
Position 153: 0.13478663273702163
Position 455: 0.0324648319641165
Position 856: 0.020420181527230415
Position 528: 0.019184879105692238
Position 853: 0.012539579943721478
Position 697: 0.009578833169105858
Position 395: 0.009407386061615956
Position 1371: 0.008636384910421834
Position 1743: 0.00735446579155916
Position 1433: 0.006459145073616083
Position 768: 0.004679553000303296
Position 785: 0.004306744001929299
Position 840: 0.003589823671426009
Position 1787: 0.003034416490409566
Position 1607: 0.0022093220172480638
Position 908: 0.002134155647254609
Position 1173: 0.0014374820221356725
Position 1416: 0.0012890711297870111
Position 634: 0.0008666605816124747
Position 616: 0.0007227993152775041
Position 1441: 0.0005782632691559168
Position 1235: 0.0005478457965113518
Position 535: 0.000509138309301568
Position 530: 0.00035310445178690143
Position 794: 0.00027933765170229814
Position 1537: 0.00024208037659974674
Position 1488: 0.00023564780545176414
Position 626: 0.00022736863176774232
Position 992: 0.00017130812778030224
Position 367: 0.00012718448620743713
Position 1085: 0.00012153326723763021
Position 743: 9.322988094198545e-05
Position 1750: 7.903989744403816e-05
Position 486: 5.6917125395220375e-05
Position 948: 3.2235882100972356e-05
Position 803: 2.7838783566215147e-05
Position 962: 2.4454394380477006e-05
Position 1040: 1.7517763833776494e-05
Position 956: 1.5113128661023534e-05
Position 95: 1.181558613486049e-05
Position 1293: 1.0127770229196225e-05
Position 1611: 9.33899037333596e-06
Position 1789: 9.15661743359836e-06
Position 1305: 7.5987069084726535e-06
Position 234: 7.181086319888848e-06
Position 1328: 3.500925386615702e-06
Position 1645: 2.952875257144294e-06
Position 1648: 1.562357162595583e-06
Position 106: 6.167794844160114e-07
Position 217: 4.1378439528006334e-07
Position 122: 4.361305525930191e-08
Position 99: 3.379373064665545e-08
Position 349: 5.775913734392274e-09
Position 111: 5.533287630182072e-09
Position 364: 4.544343350490434e-09
Position 129: 3.945618041998484e-09
Position 54: 1.5983596656549704e-09
Position 377: 2.417256697264245e-10
Position 336: 2.4169359819257084e-10
Position 328: 1.9491495392945287e-10
Position 813: 6.0168340558470815e-12
Position 308: 4.736657996580114e-15
