Gene = Gsc
index = 1203
Annotated 5SS: [1098 2414]
Annotated 3SS: [ 2051 10239]
SMsplice 5SS: [1098 2414]
SMsplice 3SS: [ 2051 10239]
top_k =  1000
Partition function (log Z): -3.7692412360098055

Sorted 5' Splice Sites (High to Low Probability):
Position 1098: 0.9852691217613753
Position 2414: 0.95613357766101
Position 6856: 0.30972895493366615
Position 5290: 0.14918436703873517
Position 1823: 0.14064624784141447
Position 10796: 0.11089730587970643
Position 3566: 0.09987908123912963
Position 10580: 0.07262229323459347
Position 6868: 0.06502950523410636
Position 3573: 0.05778798973442526
Position 6692: 0.04788388280888709
Position 6428: 0.04772636961729379
Position 90: 0.0447049233906175
Position 2132: 0.03402596572035388
Position 4539: 0.032261421511184184
Position 3384: 0.02573751692178811
Position 1872: 0.023851643827126148
Position 5342: 0.019815201300396837
Position 7414: 0.017465480689273657
Position 6883: 0.01720187155490954
Position 1457: 0.01696878950469227
Position 10049: 0.011900387838489897
Position 5878: 0.011202080898234882
Position 1765: 0.011152621860982715
Position 4586: 0.007559798110603737
Position 915: 0.006620554542475738
Position 1906: 0.00544393708298046
Position 482: 0.005280737184187726
Position 208: 0.005275625607660205
Position 2968: 0.004913083418387398
Position 741: 0.004774115113620151
Position 3636: 0.004517668448581453
Position 2918: 0.004182558570618004
Position 5040: 0.0037562299723096102
Position 6659: 0.003718782459152788
Position 3404: 0.0035202963001347443
Position 5760: 0.0032561522778096425
Position 416: 0.003185565173669918
Position 6775: 0.0031354059123676436
Position 3358: 0.0024730366420926938
Position 10569: 0.0023697554602337694
Position 3563: 0.0023238093965571136
Position 5705: 0.0022540855324692656
Position 2973: 0.002249402960530621
Position 3585: 0.001955527274493774
Position 5658: 0.0016945491421288083
Position 5095: 0.001679182654158152
Position 10558: 0.0016222561924051225
Position 2878: 0.0015875224006906617
Position 3276: 0.0014017362917423141
Position 736: 0.0013474815372376252
Position 2387: 0.0012461158977274715
Position 2004: 0.0011885906231579074
Position 1982: 0.0011023395883877187
Position 1718: 0.0010914686679295432
Position 1802: 0.0010387679906298075
Position 4437: 0.0010297175775888534
Position 108: 0.0008661119771000928
Position 5445: 0.0008361346437501092
Position 4706: 0.000830906306529977
Position 1192: 0.0008099333700611797
Position 10870: 0.0007971965470301765
Position 231: 0.0007212721353350651
Position 7203: 0.0007052383605898279
Position 909: 0.0006673934547368806
Position 103: 0.0006485689549871333
Position 10922: 0.0006039387320383499
Position 7339: 0.0006006056214227313
Position 661: 0.000577628429208517
Position 400: 0.0005206117431316757
Position 7493: 0.000463318341249464
Position 8133: 0.00044274010622193165
Position 705: 0.00040324943692525005
Position 3007: 0.00036069965365770584
Position 4292: 0.0003411751520751142
Position 3866: 0.00033598820876615953
Position 1705: 0.00032509012784432377
Position 3127: 0.00024272563947735
Position 10793: 0.000237878120434533
Position 1735: 0.00023332992357610283
Position 147: 0.00022231113044625413
Position 4145: 0.00021844455425235553
Position 1568: 0.0002026430227381587
Position 831: 0.00020124746435724452
Position 7452: 0.00018466713467505958
Position 7276: 0.00017973649894706758
Position 113: 0.00016741464013696357
Position 665: 0.0001538529103455533
Position 787: 0.0001395385667590031
Position 1777: 0.00013364728625064873
Position 3396: 0.00010812662432944521
Position 1483: 0.00010525142187977254
Position 4476: 9.881265821419776e-05
Position 4120: 9.72210440368401e-05
Position 2451: 8.924905323859528e-05
Position 2939: 8.297676521937906e-05
Position 96: 8.021563556886398e-05
Position 523: 7.882876464330336e-05
Position 507: 7.667528534729314e-05
Position 413: 6.925047988281124e-05
Position 2408: 6.699867058356322e-05
Position 1830: 6.140558729094869e-05
Position 2924: 5.803688333453242e-05
Position 1528: 5.605202198283346e-05
Position 38: 5.163682187426622e-05
Position 4464: 5.160731936334653e-05
Position 4639: 5.091306799254776e-05
Position 1410: 4.622325814564692e-05
Position 1748: 4.620577268475972e-05
Position 1041: 4.618669431770787e-05
Position 3238: 4.503887992317855e-05
Position 94: 4.0346286830164244e-05
Position 4441: 3.865865884742659e-05
Position 339: 3.643969706476572e-05
Position 1068: 3.624080823595362e-05
Position 256: 2.9231652779236564e-05
Position 927: 2.663849287943209e-05
Position 3054: 2.5175120102131828e-05
Position 1102: 2.5170930645224903e-05
Position 31: 2.2998578593361542e-05
Position 937: 2.2186909395072535e-05
Position 4577: 2.0415336182784292e-05
Position 3111: 1.3666061580478471e-05
Position 2935: 1.2731763405649548e-05
Position 3139: 1.21624744710956e-05
Position 2959: 1.1923971380269022e-05
Position 220: 1.185545568336933e-05
Position 2453: 1.1344604160841793e-05
Position 1373: 1.0143508061623196e-05
Position 1554: 9.22809378993068e-06
Position 6901: 9.220953099346768e-06
Position 715: 8.72116064417846e-06
Position 697: 8.387544145898068e-06
Position 4549: 8.265379909079804e-06
Position 52: 7.889875671535044e-06
Position 3260: 6.474086687308334e-06
Position 3588: 5.072597840786246e-06
Position 2808: 4.862749359224493e-06
Position 3168: 2.5398763881428063e-06
Position 2649: 1.6471228215391813e-06
Position 2505: 1.6452204779914182e-06
Position 4688: 1.5333484848411754e-06
Position 743: 1.3939973774317588e-06
Position 1180: 1.385070885445399e-06
Position 1556: 1.139685318817091e-06
Position 1004: 5.871842261081105e-07
Position 1282: 3.856033282003241e-07
Position 2634: 2.1072076275041866e-07
Position 2357: 1.3577864523657593e-07
Position 2603: 1.0235930733635758e-07
Position 2360: 3.1883006018939257e-08
Position 2418: 1.3204567800252347e-08
Position 2056: 2.978167463782058e-09
Position 319: 4.902592044056334e-10
Position 2160: 6.683655799908175e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10239: 0.9961908930772695
Position 2051: 0.8895115299989401
Position 6562: 0.31516078933778346
Position 1265: 0.13517647811672298
Position 3447: 0.09445200669732105
Position 6356: 0.08572077208383531
Position 4382: 0.07331892595614656
Position 5132: 0.06239334494721237
Position 3340: 0.06055972039348141
Position 10846: 0.06000072241139432
Position 10859: 0.05485866823732752
Position 5175: 0.05052722784630984
Position 6763: 0.04165637344451322
Position 1671: 0.03742271403391974
Position 6730: 0.035307729568788915
Position 10631: 0.030659447199743166
Position 2017: 0.028418110543386686
Position 4788: 0.02818842209905229
Position 1399: 0.02813332026889639
Position 3481: 0.01834173709029289
Position 6617: 0.01654404836171379
Position 2518: 0.013478029590368788
Position 807: 0.013172188001660435
Position 9684: 0.012890444700563995
Position 1282: 0.012566162829656965
Position 829: 0.011335600216900608
Position 10918: 0.01127412978754964
Position 6505: 0.011212137124876453
Position 1269: 0.010588159392748616
Position 10703: 0.01041390593290598
Position 1630: 0.010048821260295535
Position 285: 0.008743625015371358
Position 10792: 0.008431456266568398
Position 966: 0.007787404415570679
Position 2700: 0.007478735077417678
Position 3345: 0.007164788726931681
Position 10757: 0.006319540236418026
Position 972: 0.0063026795544467
Position 10990: 0.006053197986761062
Position 5539: 0.005759264954456903
Position 5415: 0.005434310906592415
Position 1927: 0.005421086729824953
Position 1618: 0.005293920852075463
Position 293: 0.004782566418012239
Position 1876: 0.004738241121631621
Position 2796: 0.004342541650566251
Position 1000: 0.00423709657330741
Position 7109: 0.0035312599952726444
Position 2119: 0.0033974887494206706
Position 2589: 0.0032777571221930166
Position 2495: 0.0031946788626321817
Position 4606: 0.003136628668094014
Position 2233: 0.00297816739097255
Position 2757: 0.0025167528655298337
Position 304: 0.002463394416945865
Position 6702: 0.00216386663481228
Position 256: 0.0020574228821539867
Position 4571: 0.0020457965400432383
Position 1301: 0.0019914403875564116
Position 147: 0.001981006830974559
Position 1160: 0.0018165905863788475
Position 4796: 0.001800352104501223
Position 1802: 0.0017401477832132066
Position 1200: 0.0016372485442145608
Position 2272: 0.0016209773527745405
Position 1508: 0.0013446872197690263
Position 631: 0.0011747932889505713
Position 11135: 0.001139556107773845
Position 161: 0.00099023955314627
Position 366: 0.0009209288339142983
Position 5831: 0.0009161702017320653
Position 7056: 0.0008922920621854104
Position 6947: 0.0008660918985088201
Position 2586: 0.0008568344349587523
Position 547: 0.0008364773856408509
Position 1982: 0.0008346939059230719
Position 1712: 0.0008235941531115656
Position 2125: 0.0007475715868511854
Position 1489: 0.0006341964989200777
Position 4915: 0.0005969516256479705
Position 2706: 0.0005652458862126614
Position 522: 0.0005213652446327042
Position 2244: 0.000488581261038426
Position 9044: 0.00048736866274511623
Position 6707: 0.0004645027686746989
Position 2984: 0.00038738972855413014
Position 1938: 0.0003751398133188181
Position 2311: 0.00036677995959938863
Position 1286: 0.0003394168861023578
Position 213: 0.000328305940615861
Position 3401: 0.0003137444203349357
Position 2561: 0.0002998530427852985
Position 7284: 0.0002885538169954139
Position 1483: 0.0002802124464156749
Position 1891: 0.00027388006066034686
Position 661: 0.00025399212367015553
Position 6659: 0.00024858963636097885
Position 6640: 0.0002369058504569485
Position 394: 0.00021561208509769854
Position 2144: 0.00021455402015189216
Position 2354: 0.00019344867497282948
Position 332: 0.00018491396943755707
Position 5632: 0.00018032712711784694
Position 1180: 0.0001577474394895934
Position 10251: 0.00015339011144351535
Position 1538: 0.00012808116529411476
Position 1170: 0.00012599123979404583
Position 3064: 0.00011290977538895747
Position 1369: 0.000105437409868142
Position 220: 9.865454168105844e-05
Position 8813: 8.981826372171805e-05
Position 1187: 8.530505703159444e-05
Position 909: 7.093916979777695e-05
Position 485: 6.239203175859559e-05
Position 3382: 6.210263454866029e-05
Position 1578: 5.847514762953349e-05
Position 1021: 5.629828650992937e-05
Position 2308: 5.3818479275886595e-05
Position 977: 4.1783191156729487e-05
Position 7641: 3.7810337596085905e-05
Position 5240: 3.609764008369331e-05
Position 927: 3.428541635439546e-05
Position 3508: 3.0847984822839094e-05
Position 732: 2.9354250166123694e-05
Position 231: 2.3782808526551598e-05
Position 8914: 2.3553689072950212e-05
Position 676: 2.159860626663335e-05
Position 1142: 2.1595781679382625e-05
Position 1206: 2.0990448826066984e-05
Position 1416: 2.0389011204864186e-05
Position 697: 2.0103562017876936e-05
Position 550: 1.9466978788644085e-05
Position 6909: 1.759346229050171e-05
Position 531: 1.683503862218684e-05
Position 400: 1.1677540014532498e-05
Position 553: 1.0022663753875092e-05
Position 1584: 9.916936142267547e-06
Position 673: 9.542579981372932e-06
Position 6855: 7.829739078000581e-06
Position 944: 7.003939004300514e-06
Position 3914: 5.839037341821883e-06
Position 870: 5.403368326463157e-06
Position 5954: 4.972066050516952e-06
Position 1724: 4.2597551453357584e-06
Position 1594: 4.019718828750863e-06
Position 1548: 3.640716616439135e-06
Position 2278: 3.3475417391944966e-06
Position 5951: 3.04707949533062e-06
Position 652: 3.024737540817733e-06
Position 90: 2.789641613101519e-06
Position 854: 2.7828506481598535e-06
Position 335: 2.7227987777648963e-06
Position 6300: 2.672279940062519e-06
Position 2761: 1.96276783375127e-06
Position 694: 1.4552146326616653e-06
Position 103: 1.3642304542462843e-06
Position 858: 1.3291204337031462e-06
Position 736: 1.1836757312634107e-06
Position 924: 1.1505029818000742e-06
Position 679: 8.886645039373729e-07
Position 2469: 7.819691891402313e-07
Position 1819: 6.791760705801449e-07
Position 264: 6.687625367097946e-07
Position 2803: 3.642625447970989e-07
Position 1830: 2.9839027007693414e-07
Position 429: 1.261246126002485e-07
Position 266: 1.1573666047804379e-07
Position 3808: 1.040483544029828e-07
Position 768: 8.495409758177656e-08
Position 984: 7.645466047458989e-08
Position 1566: 7.220966845439817e-08
Position 867: 6.842024099547113e-08
Position 406: 6.083467770367647e-08
Position 758: 5.358128572075803e-08
Position 565: 4.9935127926655e-08
Position 1694: 4.7528401418808776e-08
Position 705: 4.2582384373171006e-08
Position 1058: 4.067227982550981e-08
Position 113: 1.704584745022285e-08
Position 544: 8.076392800789628e-09
Position 2922: 3.6332758663449656e-10
Position 344: 2.8228444962254368e-14
Position 420: 7.802644727905654e-22
