Gene = oaf
index = 1828
Annotated 5SS: [ 342 2533 2934]
Annotated 3SS: [2418 2614 3443]
SMsplice 5SS: [ 342 2533 2934]
SMsplice 3SS: [2418 2614 4706]
top_k =  1000
Partition function (log Z): -1.2388501154486782

Sorted 5' Splice Sites (High to Low Probability):
Position 2533: 0.989623126890034
Position 2934: 0.9868202697810907
Position 342: 0.48521221073452
Position 2358: 0.36442229265886283
Position 1329: 0.08826378458429589
Position 1218: 0.07374797053199623
Position 2275: 0.06579415876446121
Position 580: 0.06309377665061505
Position 3515: 0.0428003426862926
Position 4347: 0.03532888363146939
Position 28: 0.031192149857225265
Position 144: 0.030563177073802444
Position 896: 0.02719632824661218
Position 1020: 0.026835393311023983
Position 222: 0.025552692928349573
Position 626: 0.021852928602168715
Position 4385: 0.021128030248597395
Position 2793: 0.013099693614075765
Position 1370: 0.01068119350434832
Position 226: 0.010395377732076144
Position 4204: 0.010017938357148074
Position 4369: 0.009170390393519684
Position 2972: 0.008230101512157412
Position 938: 0.006725078050475593
Position 1461: 0.006042980138824471
Position 773: 0.005850524174762976
Position 5746: 0.00566035131362835
Position 2317: 0.004130152252089624
Position 523: 0.004090601927376196
Position 365: 0.004027030572921676
Position 3795: 0.004017901880324157
Position 1348: 0.003940206377425445
Position 665: 0.0038539373029425187
Position 1114: 0.003739952206329164
Position 1356: 0.0033319317405123942
Position 5031: 0.003233313487269434
Position 4341: 0.003146806530919735
Position 1212: 0.002753162276769619
Position 2959: 0.0024265883542800826
Position 1876: 0.0022491778137154893
Position 4685: 0.0022478585558862512
Position 1012: 0.002059452974604101
Position 632: 0.002007762248173606
Position 904: 0.0019854901184775476
Position 612: 0.001840706449934747
Position 1809: 0.0016131534454770996
Position 709: 0.0015231761067218902
Position 5107: 0.0013428002816521767
Position 11: 0.0012888706445356418
Position 257: 0.0010500956770758238
Position 2003: 0.0010473637642020473
Position 266: 0.0009486182390496241
Position 5111: 0.000935424899166468
Position 2254: 0.0008623697266442156
Position 1965: 0.0007926668176898271
Position 2537: 0.000712674327032308
Position 1821: 0.0006863999205106596
Position 4594: 0.0006742435546734824
Position 3188: 0.0006456631159776521
Position 5511: 0.0006306684555530134
Position 263: 0.0006091803137425895
Position 1024: 0.0005765005844604672
Position 594: 0.0005615761842443754
Position 1244: 0.0005189250912302151
Position 2009: 0.0005088087971986791
Position 5207: 0.00046396789755531466
Position 4180: 0.00038067520324340217
Position 4542: 0.000371658827323506
Position 330: 0.0003279504156452505
Position 2515: 0.0003041419775433857
Position 45: 0.00030189724579088024
Position 926: 0.00027235094032645687
Position 730: 0.0002622243812819945
Position 1406: 0.0002605165697114919
Position 1353: 0.00022951622414150535
Position 1390: 0.00018046194162897212
Position 3568: 0.00017991561011298458
Position 1168: 0.00017811056671840938
Position 588: 0.0001680850259162392
Position 1250: 0.0001629472859981289
Position 4199: 0.0001602277197724252
Position 3894: 0.0001499750005309551
Position 1100: 0.0001362811218086647
Position 1608: 0.00012736583928820585
Position 25: 0.00012480551169816994
Position 5082: 0.00012102335639772028
Position 214: 0.00011702435982558988
Position 1110: 0.00011071563160765017
Position 1128: 0.00010121124154240591
Position 4393: 8.784226156117795e-05
Position 3586: 8.428303837366352e-05
Position 285: 8.220620472031544e-05
Position 3685: 8.206117725825946e-05
Position 806: 7.885669587919702e-05
Position 827: 7.133019839652762e-05
Position 219: 7.084200000199477e-05
Position 1315: 7.013747073487904e-05
Position 1932: 6.415595830762465e-05
