Gene = mRpL10
index = 1762
Annotated 5SS: [113]
Annotated 3SS: [213]
SMsplice 5SS: [113]
SMsplice 3SS: [265]
top_k =  1000
Partition function (log Z): -8.697381312289096

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.8286720786236363
Position 200: 0.10318139016817873
Position 441: 0.06589183704668945
Position 169: 0.01727446022735635
Position 162: 0.010457256141547817
Position 268: 0.009994020571711055
Position 588: 0.009485747511230094
Position 125: 0.004111897913946193
Position 157: 0.0032043653257477797
Position 180: 0.0025003569367311783
Position 22: 0.0014039813339231507
Position 198: 0.0009265169085344416
Position 318: 0.0006264449181838267
Position 471: 0.000565845267732887
Position 615: 0.0004187029786297048
Position 33: 0.00030797889052432907
Position 160: 0.00015597764650919022
Position 519: 0.00011136713099322695
Position 382: 0.00011061239321726233
Position 623: 0.00010740689310331805
Position 557: 0.00010537768645437368
Position 135: 9.162648469037533e-05
Position 748: 8.397108895748244e-05
Position 48: 6.911764539324519e-05
Position 645: 6.40988791938965e-05
Position 117: 5.988377559072418e-05
Position 16: 3.5456912703196475e-05
Position 54: 1.5740233051199045e-05
Position 490: 1.5448375232514065e-05
Position 81: 2.1239366452975033e-06
Position 699: 1.7726101609344116e-06
Position 711: 1.1108063329632473e-06
Position 729: 9.33556551568797e-07
Position 525: 8.805474196696757e-07
Position 235: 8.065901217733668e-07
Position 795: 1.7156881169852795e-07
Position 823: 1.1729245411943668e-07
Position 929: 5.920991850052422e-08
Position 327: 5.649067813947634e-10
Position 321: 2.9064130298518708e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 265: 0.6961688311023158
Position 213: 0.1747580641266975
Position 697: 0.118188284899595
Position 530: 0.032823421588904375
Position 490: 0.019707841407202678
Position 186: 0.005566726923309056
Position 360: 0.0032691248221468024
Position 235: 0.002293192109774271
Position 668: 0.0020139322666732967
Position 230: 0.0009992675330770626
Position 284: 0.0009583250837056341
Position 542: 0.0007431277020433746
Position 81: 0.0005378771514264996
Position 776: 0.00027987261571050387
Position 272: 0.0001586192531730375
Position 89: 0.00015290179189808074
Position 908: 0.00015151141033001536
Position 568: 0.00014978663526893357
Position 294: 0.00014637037964890348
Position 539: 0.00014388857827198181
Position 584: 0.00013463723471161658
Position 401: 0.00013239281974294567
Position 848: 0.00010441753120366576
Position 857: 7.868504910464736e-05
Position 557: 5.262502508286822e-05
Position 404: 5.090645210058172e-05
Position 815: 4.156103544113366e-05
Position 327: 4.009033359884854e-05
Position 365: 3.9090280251990614e-05
Position 232: 2.8268104767443166e-05
Position 823: 2.6580796187771057e-05
Position 572: 2.623790738388699e-05
Position 335: 2.4206084864199176e-05
Position 800: 1.6274010552564082e-05
Position 593: 1.1581148914389027e-05
Position 609: 8.572708051766582e-06
Position 971: 6.8404101568144025e-06
Position 407: 3.867727632783226e-06
Position 321: 3.5919927280547407e-06
Position 110: 3.251479554516099e-06
Position 308: 2.0903341452516092e-06
Position 67: 1.699612854696843e-06
Position 751: 1.6684359523807893e-06
Position 866: 1.4348189310330717e-06
Position 113: 1.2001269823717634e-06
Position 929: 1.1409120592252235e-06
Position 440: 7.735563362211435e-07
Position 938: 6.078289785403014e-07
Position 871: 4.608502740634429e-07
Position 758: 4.391340613580711e-07
Position 367: 2.7807983813060735e-07
Position 941: 2.182548435275182e-07
Position 882: 1.7903984454630995e-07
Position 955: 8.550447164287994e-08
Position 60: 5.841336365902418e-09
Position 410: 4.584465086346566e-09
Position 132: 4.084542101314131e-09
Position 389: 3.728396831745879e-09
Position 62: 1.914853714592197e-09
Position 438: 3.151776518141335e-10
Position 117: 1.4981786096876406e-10
Position 148: 4.1210874822920223e-13
