Gene = Kr-h1
index = 1245
Annotated 5SS: [ 9642 11105 12551]
Annotated 3SS: [10391 11189 12634]
SMsplice 5SS: [ 1138 11105 12551]
SMsplice 3SS: [10391 11189 12634]
top_k =  1000
Partition function (log Z): 0.118730914450901

Sorted 5' Splice Sites (High to Low Probability):
Position 11105: 0.9962493752520764
Position 12551: 0.9896675302868103
Position 1138: 0.9493347123629541
Position 1661: 0.5578686597135931
Position 9642: 0.269976105946492
Position 310: 0.13455869729875775
Position 2043: 0.05163093139733967
Position 2095: 0.029350052326119522
Position 2603: 0.020192005703180985
Position 12157: 0.01630104020885522
Position 11535: 0.012265455594370502
Position 1510: 0.010158566386735462
Position 12909: 0.005366714962401389
Position 444: 0.003901608815333236
Position 11277: 0.0038725392393918214
Position 13271: 0.0029947548406756837
Position 356: 0.0027881325545307104
Position 1737: 0.002785184772595841
Position 12822: 0.0027374508153484973
Position 1602: 0.0027276808918096297
Position 706: 0.002437263467047908
Position 11509: 0.0023818254825656087
Position 1972: 0.002018871635452448
Position 4503: 0.0017888486826120248
Position 3701: 0.0013751796741439787
Position 11315: 0.001343580002301667
Position 12411: 0.0012246074540646365
Position 13126: 0.0011250148699772948
Position 11907: 0.000786380794247193
Position 13275: 0.0007031349153928177
Position 226: 0.0006729174278161557
Position 11305: 0.0006273865057121798
Position 317: 0.0006039827254502809
Position 12817: 0.0005337075937399671
Position 10796: 0.0004764408032763324
Position 147: 0.0004629983361461464
Position 158: 0.0004609635837422406
Position 12150: 0.0004102471736132031
Position 12927: 0.00039298581691937627
Position 12555: 0.0003928277140958843
Position 12762: 0.0002984471601205986
Position 338: 0.00028925085939553614
Position 1646: 0.00028667315920474627
Position 12303: 0.00025447679576568686
Position 62: 0.00024559107107482314
Position 11575: 0.00024362804384699712
Position 13086: 0.0002366216705052572
Position 11919: 0.00022611892426172096
Position 12715: 0.00020000329235348314
Position 350: 0.0001669815676195221
Position 1332: 0.00015187464554919516
Position 12956: 0.0001482262296343269
Position 942: 0.00014032552594681917
Position 11730: 0.00013951222406193592
Position 174: 0.00012723452808708073
Position 193: 0.00012272358305509388
Position 49: 0.00011315062922084165
Position 13667: 0.00011072850795913157
Position 836: 0.00010854153991041584
Position 390: 0.00010172785482782628
Position 172: 9.6516446070507e-05
Position 330: 9.208711470735704e-05
Position 13072: 9.00200133380264e-05
Position 10831: 8.620761352039482e-05
Position 934: 8.351122619307181e-05
Position 1586: 8.224815072661782e-05
Position 13042: 7.799902379006178e-05
Position 12935: 7.13353558084175e-05
Position 1902: 6.913312698526897e-05
Position 360: 6.747119248249268e-05
Position 636: 6.740366706207325e-05
Position 12202: 5.54943024838194e-05
Position 11322: 5.261062316183802e-05
Position 180: 4.8549530877973884e-05
Position 13035: 4.771696936540194e-05
Position 13209: 4.750361677211051e-05
Position 161: 4.059797334684038e-05
Position 419: 3.981235888958359e-05
Position 1857: 3.477742163093039e-05
Position 11442: 3.43190237468183e-05
Position 1044: 2.613121830373526e-05
Position 11408: 2.612247955612471e-05
Position 164: 2.5694006573510885e-05
Position 12493: 2.409446815601129e-05
Position 1875: 2.3056810966206776e-05
Position 1679: 2.226343334515753e-05
Position 12426: 2.1527271500855454e-05
Position 10994: 1.9794540533160597e-05
Position 2587: 1.7445897999583056e-05
Position 11406: 1.6401154669891702e-05
Position 1182: 1.6281962376942127e-05
Position 106: 1.6198037065216046e-05
Position 2423: 1.5811645237616417e-05
Position 4077: 1.577245439116735e-05
Position 1440: 1.5383065405480048e-05
Position 11317: 1.4060088592605605e-05
Position 1630: 1.3445849812981835e-05
Position 222: 1.1443141399130123e-05
Position 12496: 1.1249743824891234e-05
Position 1199: 1.123327293785689e-05
Position 11648: 1.031464149507354e-05
Position 12868: 9.87120473115117e-06
Position 52: 9.678818230516636e-06
Position 11259: 9.286270260015023e-06
Position 712: 9.18575340671326e-06
Position 3286: 8.932866276216552e-06
Position 12232: 8.717907250031823e-06
Position 11399: 8.21799648742859e-06
Position 670: 7.852368677084023e-06
Position 448: 7.830734069741998e-06
Position 913: 6.998416225887875e-06
Position 2872: 5.847331317298977e-06
Position 1713: 5.816295384542353e-06
Position 3306: 5.591865591269796e-06
Position 1399: 5.3066221413674995e-06
Position 413: 4.530458016411647e-06
Position 13177: 4.472063510238866e-06
Position 743: 4.467724607774359e-06
Position 12537: 4.359259621164404e-06
Position 399: 4.317201301686284e-06
Position 855: 3.6995563532894655e-06
Position 2626: 3.199038419926044e-06
Position 573: 2.9374376329369893e-06
Position 11483: 2.8360874788101963e-06
Position 11657: 2.3668920125455184e-06
Position 2371: 2.329974647331389e-06
Position 2434: 2.2344920177754935e-06
