Gene = Sf3b2
index = 1486
Annotated 5SS: [ 105  803 1830 2131]
Annotated 3SS: [ 161  859 1885 2193]
SMsplice 5SS: [ 105  803 1830 2131]
SMsplice 3SS: [ 161  859 1885 2193]
top_k =  1000
Partition function (log Z): 7.302379998143221

Sorted 5' Splice Sites (High to Low Probability):
Position 803: 0.9972997524342426
Position 2131: 0.9966574096013794
Position 1830: 0.9960770207053289
Position 105: 0.7519132285555135
Position 2285: 0.004063568994645344
Position 1413: 0.003957564584256072
Position 2720: 0.0038143930669956275
Position 2732: 0.0034369610673486727
Position 2015: 0.0029219603053161083
Position 2542: 0.002726297079810552
Position 2692: 0.0024010091348382187
Position 1291: 0.0021061408002481367
Position 477: 0.0020818377265720335
Position 250: 0.002024169803339962
Position 1605: 0.001431291617394063
Position 2424: 0.0011686751493843687
Position 1795: 0.0011568311466567333
Position 919: 0.000981876531117571
Position 526: 0.0007921020260552221
Position 1164: 0.0007794985826866104
Position 2135: 0.000662350064240779
Position 1790: 0.0006342751657108797
Position 2557: 0.0005385737814161874
Position 1236: 0.00047264046651209987
Position 1120: 0.0004629066148127157
Position 1209: 0.0004443293058222423
Position 1256: 0.00043550629570606326
Position 1800: 0.00038005038712757977
Position 1676: 0.0003345752521222715
Position 902: 0.00030761836750055034
Position 792: 0.0003042481822080184
Position 2697: 0.00027800579016186807
Position 2625: 0.0002762329572399071
Position 1405: 0.00023797027189825353
Position 1580: 0.00023252496360218642
Position 1126: 0.0002254231659228697
Position 52: 0.0002016584422518987
Position 807: 0.00017783511640651805
Position 2680: 0.00015776314151776514
Position 2563: 0.0001446336265398994
Position 26: 0.00013648450753968089
Position 1242: 0.00011990997380246455
Position 1750: 0.00011673382473447288
Position 739: 0.00010978005580605487
Position 2595: 9.647280707143428e-05
Position 2551: 9.480804859562311e-05
Position 1532: 7.797333647211274e-05
Position 29: 7.495912687499155e-05
Position 1307: 6.741318723058772e-05
Position 2295: 6.471613404327218e-05
Position 2318: 6.094576483451506e-05
Position 1417: 4.895503988063701e-05
Position 1361: 4.515895686040328e-05
Position 923: 4.389863145933727e-05
Position 1091: 3.219735823133098e-05
Position 1475: 2.8663834895265847e-05
Position 2024: 2.7481658525449547e-05
Position 2036: 2.2521284492744724e-05
Position 217: 2.0535205386319252e-05
Position 2458: 2.045043533098547e-05
Position 58: 1.690602317588088e-05
Position 678: 1.6625057971757363e-05
Position 1167: 1.5927694678807007e-05
Position 2641: 1.4021808446516815e-05
Position 109: 1.3618577063393927e-05
Position 1149: 1.1091575150459546e-05
Position 412: 1.0585074423669336e-05
Position 2739: 9.618207738170882e-06
Position 441: 8.361000048982282e-06
Position 1834: 8.242980873174663e-06
Position 2771: 6.926044264549499e-06
Position 381: 6.532737666296511e-06
Position 2348: 6.4692832502941975e-06
Position 2276: 5.2675587106346925e-06
Position 2603: 4.59697510568497e-06
Position 400: 4.275066993609477e-06
Position 742: 2.996237337498512e-06
Position 92: 2.546035240938345e-06
Position 2289: 2.509451769654442e-06
Position 2647: 2.17456536715868e-06
Position 1735: 2.118016140478252e-06
Position 406: 2.0002387944749295e-06
Position 318: 1.88403085294966e-06
Position 2406: 1.8516269852211543e-06
Position 288: 1.6753187271309989e-06
Position 911: 1.2715045195287067e-06
Position 1767: 1.1537304638425046e-06
Position 2467: 1.0840787970514596e-06
Position 2612: 1.067332309002239e-06
Position 487: 9.515080140078998e-07
Position 1128: 8.798801723207743e-07
Position 960: 6.954180943568072e-07
Position 342: 4.698555232864605e-07
Position 2212: 3.950740229857145e-07
Position 992: 3.8820669395954743e-07
Position 2864: 2.981012692187839e-07
Position 1848: 2.572517567955201e-07
Position 584: 1.6649492583502025e-07
Position 921: 1.659996605493726e-07
Position 864: 1.3239793564352915e-07
Position 2849: 9.673544886935834e-08
Position 374: 9.136234983747801e-08
Position 2852: 7.597169068533404e-08
Position 1942: 5.0514140405665827e-08
Position 7: 4.467827440211699e-08
Position 602: 2.1566104451194012e-08
Position 2060: 7.528182938203072e-09
Position 2219: 5.874326241325309e-09
Position 715: 1.555169141552142e-09
Position 2058: 1.6007946897880528e-10
Position 1914: 1.5877872423324752e-10
Position 1182: 7.964938919702816e-11
Position 2207: 6.348278749161424e-11
Position 1730: 2.6530366376403616e-11
Position 185: 6.4438310945821114e-12
Position 1892: 1.2690619820430035e-12
Position 820: 1.8300905123874995e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 859: 0.9978483785435068
Position 1885: 0.9968080533761212
Position 2193: 0.9867098077750374
Position 161: 0.748696610293925
Position 2796: 0.011692305835124284
Position 2333: 0.006493783694203513
Position 2219: 0.0053764004358832175
Position 2754: 0.0042629564951938296
Position 1655: 0.004039967309572968
Position 1475: 0.002295987251749506
Position 1719: 0.0021925416640903913
Position 1367: 0.0020337041058068376
Position 206: 0.002024750109672242
Position 2066: 0.001782042145690787
Position 1895: 0.0015767501907254595
Position 578: 0.001104746308149793
Position 2370: 0.001028476963228327
Position 1003: 0.0009095016953533445
Position 596: 0.0008499807451317481
Position 203: 0.0008051354188322777
Position 599: 0.0006584124815723628
Position 1451: 0.0005861364376550835
Position 1481: 0.0005167679678081149
Position 398: 0.0005066309134932008
Position 2491: 0.0004496129813740779
Position 2233: 0.00044508525463241234
Position 1334: 0.0004237722558697892
Position 2837: 0.0003661734003251053
Position 2058: 0.00029551264860967953
Position 1280: 0.00027162453566886694
Position 875: 0.0002611952890950141
Position 539: 0.000203443144164647
Position 602: 0.00017321073625563768
Position 545: 0.00015169597507773782
Position 1228: 0.0001446106831729793
Position 2249: 0.00014030185301992866
Position 2679: 0.00013086869688940403
Position 938: 0.00012868375947950626
Position 1901: 0.00011841936523452752
Position 2311: 0.00011415657170121436
Position 329: 0.00011212514832139682
Position 968: 9.687907640632383e-05
Position 2608: 8.614709279145093e-05
Position 1167: 8.314841660828114e-05
Position 542: 6.836705876741353e-05
Position 209: 6.477559970391213e-05
Position 1013: 6.326085552692476e-05
Position 2625: 6.231760631627573e-05
Position 1301: 6.062886917039827e-05
Position 356: 5.116428903525236e-05
Position 956: 4.8108507413152545e-05
Position 312: 4.7615846146684854e-05
Position 2434: 4.594690423973216e-05
Position 2086: 4.16091241268663e-05
Position 1550: 3.9938232267983495e-05
Position 2906: 3.2560878218205325e-05
Position 1221: 2.884737232254265e-05
Position 92: 2.8602126267114777e-05
Position 536: 2.7827808363651997e-05
Position 664: 2.7320929307717245e-05
Position 2289: 2.2067442023912956e-05
Position 2107: 1.9574839480828133e-05
Position 1625: 1.880799251970172e-05
Position 1949: 1.843195065201468e-05
Position 2903: 1.7355037301418098e-05
Position 1946: 1.6159637231090935e-05
Position 911: 1.5234379727698089e-05
Position 2709: 1.3897023548603828e-05
Position 282: 1.3268963313578346e-05
Position 422: 1.3101201279778439e-05
Position 1028: 1.292604888067031e-05
Position 2641: 1.2847976284656961e-05
Position 677: 1.2522089438281112e-05
Position 406: 1.2445859816050368e-05
Position 364: 1.213015931084031e-05
Position 689: 1.173349238345848e-05
Position 369: 1.1371718303870426e-05
Position 1265: 1.135714231404383e-05
Position 1487: 1.063972802113727e-05
Position 2341: 9.956046145122617e-06
Position 2404: 9.62398678311806e-06
Position 1529: 9.269589474421888e-06
Position 2431: 9.144605170294977e-06
Position 2318: 9.023693357384402e-06
Position 654: 8.953945517107154e-06
Position 1424: 7.893928483362617e-06
Position 2880: 7.743148309020135e-06
Position 1188: 7.702440709055463e-06
Position 638: 6.848129498850652e-06
Position 1288: 6.666467040902119e-06
Position 992: 6.460332392518303e-06
Position 1236: 6.4355688480656945e-06
Position 1556: 6.146540019434682e-06
Position 698: 4.850165572107894e-06
Position 487: 4.5823529881430136e-06
Position 562: 4.405146071411364e-06
Position 1134: 4.1256572428048345e-06
Position 557: 4.107784118105423e-06
Position 512: 3.954349152011551e-06
Position 2170: 3.933964268510274e-06
Position 1999: 3.6287740226875268e-06
Position 2449: 3.431966426422518e-06
Position 2027: 3.20518144917343e-06
Position 2104: 2.9111301185258132e-06
Position 767: 2.7912047481579097e-06
Position 2295: 2.671067407637787e-06
Position 1192: 2.664691240290928e-06
Position 500: 2.276022660770856e-06
Position 2692: 2.066778899447511e-06
Position 2512: 2.033455590599825e-06
Position 2452: 1.4386780375241628e-06
Position 1538: 1.397548715950167e-06
