Gene = ppk27
index = 1845
Annotated 5SS: [1079 1322]
Annotated 3SS: [1138 1389]
SMsplice 5SS: [1079 1322]
SMsplice 3SS: [1138 1389]
top_k =  1000
Partition function (log Z): -6.65575198916458

Sorted 5' Splice Sites (High to Low Probability):
Position 1079: 0.9411631414653734
Position 1322: 0.7573396885879633
Position 614: 0.1321703674840928
Position 1241: 0.07595433302305037
Position 192: 0.008166086503506606
Position 1072: 0.006719872271337047
Position 1308: 0.004884209473240366
Position 1326: 0.0043687007516810365
Position 938: 0.003676726962908065
Position 814: 0.002450845460943126
Position 1281: 0.0017375308523700469
Position 231: 0.0009853148939303062
Position 145: 0.0009602651473099784
Position 1111: 0.0009129642028742554
Position 809: 0.000891294651478053
Position 430: 0.0008769912902710658
Position 1035: 0.0005608120078925844
Position 932: 0.00044853046557530345
Position 1068: 0.000427548244253553
Position 891: 0.00038017612764929773
Position 508: 0.0003785302686706955
Position 377: 0.00034019854610374935
Position 337: 0.00020685397197026982
Position 593: 0.00018869632393999012
Position 648: 8.131330661892163e-05
Position 1083: 6.705910458133774e-05
Position 612: 6.460584224213562e-05
Position 504: 6.199055009284261e-05
Position 79: 5.9816372197678424e-05
Position 1337: 5.821127951911089e-05
Position 383: 5.6792129157513624e-05
Position 856: 5.593157850461582e-05
Position 1029: 5.493192606429028e-05
Position 701: 4.9700325186012044e-05
Position 390: 4.748737478266443e-05
Position 523: 4.508546804138301e-05
Position 1330: 4.4869969937293724e-05
Position 408: 4.4573076803803946e-05
Position 962: 4.278099240134768e-05
Position 266: 3.8765465459870204e-05
Position 237: 3.0309188774813073e-05
Position 124: 2.8440354390111826e-05
Position 591: 2.5667269956460242e-05
Position 683: 2.0393837695283375e-05
Position 993: 1.9356411387226113e-05
Position 948: 1.793773819315242e-05
Position 898: 1.3834013062500795e-05
Position 1061: 1.28056323354333e-05
Position 960: 1.1280605724464006e-05
Position 1002: 1.0932826166079779e-05
Position 1014: 1.0320510626781375e-05
Position 1320: 8.6687310537112e-06
Position 818: 7.828066991154008e-06
Position 286: 7.4789152009845426e-06
Position 914: 7.116977885538965e-06
Position 101: 7.103506131054859e-06
Position 1169: 7.059348453286578e-06
Position 380: 5.46074638265951e-06
Position 1191: 3.368139964616647e-06
Position 844: 3.097471048348767e-06
Position 1245: 2.920517503453452e-06
Position 800: 2.4468945851349416e-06
Position 618: 1.4248116589884354e-06
Position 1438: 1.3255028458574825e-06
Position 148: 8.047803142897779e-07
Position 785: 7.786512885983633e-07
Position 995: 6.96129803074575e-07
Position 688: 5.985781992785914e-07
Position 53: 3.945275448511881e-07
Position 276: 2.0677194343066765e-07
Position 274: 1.8003776251944134e-07
Position 114: 1.596363128618607e-07
Position 1160: 1.389389101473148e-07
Position 434: 7.00644130946656e-09
Position 686: 2.5982304342011623e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1138: 0.9166824626330794
Position 1389: 0.8486762791254225
Position 664: 0.042251894449998655
Position 1199: 0.03488562856310466
Position 695: 0.0338909041094438
Position 1110: 0.010542043743753211
Position 785: 0.00853407045141174
Position 701: 0.007603307763399875
Position 901: 0.007215114406432034
Position 245: 0.007182045811496651
Position 800: 0.006726673415801092
Position 993: 0.005814535239756353
Position 715: 0.003644434192989987
Position 1019: 0.00299948175102799
Position 1438: 0.0019171821358135424
Position 1153: 0.0012843248864867587
Position 302: 0.001094040624612943
Position 870: 0.0009518047489841405
Position 928: 0.0008198274061580481
Position 807: 0.000629579652464297
Position 1496: 0.0006084644680038343
Position 266: 0.0005423076195925153
Position 965: 0.0005375677880271348
Position 319: 0.0004607857344898229
Position 841: 0.00044258032002857166
Position 555: 0.0003497906950816139
Position 648: 0.00011068912050186536
Position 1241: 0.00010837135787380185
Position 430: 0.00010487988465045083
Position 517: 9.109562945433186e-05
Position 274: 8.16376094900431e-05
Position 434: 7.599203177467199e-05
Position 589: 7.220727378278714e-05
Position 130: 5.7030240460530124e-05
Position 1278: 5.0543808024743754e-05
Position 812: 4.368259883021785e-05
Position 514: 3.4446832985113336e-05
Position 203: 3.336536062200005e-05
Position 212: 3.147918942208701e-05
Position 401: 2.4752974931553412e-05
Position 1068: 1.861692753988533e-05
Position 1326: 1.7804308906411387e-05
Position 390: 1.4844964701964851e-05
Position 853: 1.3746578240982474e-05
Position 612: 9.19770879443137e-06
Position 395: 8.93850716801084e-06
Position 337: 8.272713337548293e-06
Position 930: 6.94041286211397e-06
Position 380: 4.689963471558481e-06
Position 1014: 3.940857630107892e-06
Position 941: 3.6791966267712727e-06
Position 1029: 3.46833660900677e-06
Position 818: 2.8225921200109632e-06
Position 973: 1.9592424754885667e-06
Position 1050: 1.672935566279181e-06
Position 938: 1.4353118589314653e-06
Position 906: 1.3725415661218317e-06
Position 1448: 1.1882268613737686e-06
Position 170: 1.0906552806486188e-06
Position 1058: 5.379539012648239e-07
Position 1502: 1.7762211773137478e-07
Position 412: 1.5197841630313908e-07
Position 366: 9.167385225141243e-08
Position 346: 6.827753840319823e-08
Position 1075: 4.342659565522243e-08
Position 221: 4.064826063747379e-08
Position 519: 3.743177181319946e-08
Position 101: 1.7537427218669122e-10
