Gene = qtc
index = 1851
Annotated 5SS: [ 176 2396 6435 7413 7580 8405]
Annotated 3SS: [1925 6054 6493 7480 8311 9281]
SMsplice 5SS: [ 176 2539 6435 7413 7580 8405 8688]
SMsplice 3SS: [1925 6054 6493 7480 8311 8511 9281]
top_k =  1000
Partition function (log Z): 11.546144193356657

Sorted 5' Splice Sites (High to Low Probability):
Position 7413: 0.9985762262016502
Position 6435: 0.9959631687184003
Position 7580: 0.8917191588881457
Position 8405: 0.790745735799259
Position 176: 0.6788020474849589
Position 8688: 0.649305794547578
Position 2539: 0.5738855370939193
Position 9485: 0.4771320035116382
Position 2396: 0.4029600899065429
Position 504: 0.28809527332648543
Position 1798: 0.284375875594445
Position 4461: 0.2187650914612341
Position 8998: 0.15127005045954883
Position 5706: 0.08604826499926252
Position 1007: 0.06737278926161633
Position 7741: 0.06435651029009064
Position 8400: 0.059047190205241726
Position 3186: 0.03967165277315465
Position 8693: 0.03815205890842429
Position 1097: 0.0326440110312499
Position 3789: 0.02416948295187733
Position 5523: 0.023357581424478815
Position 6527: 0.019736620566136835
Position 8833: 0.018917140606528157
Position 4651: 0.01886544559753071
Position 325: 0.01586501823549464
Position 2354: 0.013124210853546425
Position 403: 0.013065101649182306
Position 3767: 0.012167595245540674
Position 8780: 0.012162227427865343
Position 9778: 0.011384233442881316
Position 365: 0.010958273583690706
Position 9496: 0.010906510565120025
Position 9490: 0.009417035975687616
Position 9110: 0.00928299823586712
Position 998: 0.008897542216049046
Position 5407: 0.007696049693816487
Position 411: 0.006165648340796239
Position 7756: 0.006131074015909722
Position 5600: 0.00592439190531921
Position 8409: 0.005150022197818311
Position 1591: 0.00459887332015603
Position 2896: 0.004217037753666248
Position 4690: 0.004101098780985931
Position 4227: 0.004034853762342149
Position 5072: 0.0034861689996788926
Position 8214: 0.003321865965000829
Position 9515: 0.003280934553293109
Position 8820: 0.003238061844876311
Position 1027: 0.0030894716699711123
Position 3121: 0.003016505897782759
Position 8096: 0.0024901533696771476
Position 2406: 0.002425438017303284
Position 1740: 0.0021625348104836305
Position 8387: 0.0018010339303626461
Position 585: 0.001671520578628395
Position 723: 0.0015589209168694372
Position 428: 0.0014954962080843996
Position 1787: 0.0014518220497726276
Position 8383: 0.0014282880560956032
Position 444: 0.0014227067962296553
Position 8191: 0.0012925960199784746
Position 1618: 0.0012456915852805809
Position 369: 0.0012074973276101778
Position 1582: 0.0011503333854824683
Position 8076: 0.001109236604407975
Position 214: 0.0011000115611299623
Position 1070: 0.0010961232770124202
Position 8209: 0.0010867641253903815
Position 8701: 0.0010851607071475117
Position 9339: 0.0009441688682986477
Position 9578: 0.0008920332304121731
Position 1711: 0.0008086538705432319
Position 193: 0.000801563173719227
Position 8225: 0.0007936823224458122
Position 8204: 0.0007798156113756004
Position 6561: 0.0007742142353788132
Position 311: 0.0007034132822226235
Position 7745: 0.0007000447105648521
Position 741: 0.0006978326896792773
Position 4795: 0.0006879139754717928
Position 48: 0.0006837062528738385
Position 1344: 0.0006358495089665288
Position 7564: 0.0006169868362664929
Position 1286: 0.000606012006490062
Position 1429: 0.000529375416516998
Position 441: 0.0005228011050857153
Position 7883: 0.0005158429788238187
Position 8041: 0.0005144323637568707
Position 1790: 0.0005125847850114263
Position 367: 0.0004567154112589794
Position 473: 0.00044679931633133586
Position 7900: 0.0004467570649879238
Position 9161: 0.0004329663922845612
Position 162: 0.0003970213975729656
Position 508: 0.00037343193123571015
Position 2720: 0.0003541822591902994
Position 814: 0.00034325982687002894
Position 57: 0.00033913994707289056
Position 8051: 0.00032839285405698225
Position 7626: 0.0003176509997143719
Position 7197: 0.0003101630562090368
Position 4670: 0.00030098681847131594
Position 7517: 0.0002811988056271041
Position 7118: 0.0002707926184251475
Position 1036: 0.00025735653922512406
Position 8101: 0.00024608840056164564
Position 1702: 0.00023964738918938802
Position 6765: 0.00023872395865132004
Position 8971: 0.0002362665824519051
Position 9837: 0.00023235802238262516
Position 7903: 0.00022367424578371186
Position 8906: 0.00019833955233738821
Position 7238: 0.00019082719169159385
Position 800: 0.0001790124216712432
Position 4760: 0.00016062955220234694
Position 317: 0.00015213327141403704
Position 2694: 0.0001372518710304904
Position 2800: 0.0001313105792499147
Position 1332: 0.00012994883285538677
Position 256: 0.00011953952492661586
Position 1046: 0.00011289823976389658
Position 2543: 0.00010760226938634424
Position 65: 9.984793631283883e-05
Position 84: 9.436590639237352e-05
Position 1802: 8.298811217977552e-05
Position 8896: 8.125361144917375e-05
Position 7060: 8.032386331129742e-05
Position 7648: 7.891326516400475e-05
Position 51: 7.701066214022366e-05
Position 8115: 7.588531870755457e-05
Position 2779: 7.087475661478465e-05
Position 2425: 6.152092216218164e-05
Position 7616: 6.129776546903853e-05
Position 6268: 6.0982254613435275e-05
Position 7893: 6.055591161459853e-05
Position 1245: 5.6476849056118625e-05
Position 1640: 5.637572687716574e-05
Position 7774: 5.39418081327178e-05
Position 3545: 5.081626491388669e-05
Position 8212: 4.826747618764107e-05
