Gene = B4
index = 40
Annotated 5SS: [  197  2418 14422 36369 39862 40708]
Annotated 3SS: [ 2024 14301 35854 39535 40223 42644]
SMsplice 5SS: [  197  2418  5901  7149  8136 14422 39862 40708]
SMsplice 3SS: [ 2166  5801  5998  7336 14301 39535 40223 48680]
top_k =  1000
Partition function (log Z): -7.5502224218607275

Sorted 5' Splice Sites (High to Low Probability):
Position 40708: 0.9987930926801649
Position 14422: 0.997338569447741
Position 5901: 0.960211417903373
Position 7149: 0.9267739541975668
Position 2418: 0.8705482462298973
Position 8136: 0.39066438967141615
Position 42838: 0.36099674538722787
Position 197: 0.3490649249119754
Position 6505: 0.2874549331107386
Position 19830: 0.2704417727730043
Position 7814: 0.21491672883704807
Position 888: 0.16424735265739304
Position 7444: 0.12699591951644404
Position 9450: 0.10301584016926466
Position 8383: 0.10123077041560181
Position 223: 0.09463730956647044
Position 6806: 0.09436708722293763
Position 8595: 0.09363809017243986
Position 128: 0.09101738034591485
Position 6158: 0.09082590924654148
Position 22166: 0.08303626758323299
Position 124: 0.07608157383876316
Position 816: 0.05361130737403416
Position 3280: 0.045028385482123415
Position 7807: 0.042787746820312805
Position 2701: 0.03433284450341928
Position 508: 0.03182089171099071
Position 118: 0.03067389034082143
Position 41356: 0.02987749467721986
Position 42963: 0.028536478941139105
Position 42967: 0.027200136111763643
Position 1846: 0.026690102933010135
Position 19409: 0.025272119883873845
Position 136: 0.024554337132826908
Position 7673: 0.022664687520205836
Position 43352: 0.022614352365981825
Position 898: 0.022092651793516233
Position 43250: 0.021479645793326
Position 7117: 0.01745645141788332
Position 18843: 0.01726171499855581
Position 6298: 0.016911865357942608
Position 5912: 0.0159868413191729
Position 2058: 0.014562924485184472
Position 1776: 0.012427640224278901
Position 8205: 0.012225629663083807
Position 14925: 0.012150449907710519
Position 11231: 0.012045324856409047
Position 7544: 0.01200969403143216
Position 114: 0.011816901851589505
Position 175: 0.011462962300856682
Position 925: 0.011213294236219187
Position 14953: 0.0102318294992929
Position 10384: 0.010059326529936082
Position 44847: 0.00948211117812461
Position 41091: 0.00922528014963713
Position 8047: 0.009028449515186715
Position 8379: 0.008768848868446755
Position 2088: 0.008624909779394882
Position 89: 0.008108654750809725
Position 4350: 0.008071050741787435
Position 41776: 0.007707884842405495
Position 913: 0.007188644832846809
Position 42997: 0.007150576315820612
Position 5724: 0.006972795088224434
Position 6162: 0.006392152097512292
Position 1636: 0.0060325467739774374
Position 7607: 0.005529843665329463
Position 918: 0.005315596164495644
Position 840: 0.004728145055077041
Position 7276: 0.00466631263122691
Position 43033: 0.004617962805156179
Position 310: 0.004579910400201301
Position 1325: 0.004257101428618366
Position 8918: 0.004069920847378203
Position 1577: 0.004010806694389422
Position 942: 0.003918287697853675
Position 16816: 0.003910951027173344
Position 41394: 0.0038546286401543273
Position 2532: 0.0037228671370120327
Position 6120: 0.003608150833986414
Position 138: 0.003590845966337257
Position 8223: 0.0034198017192504492
Position 93: 0.0033157926499026934
Position 1843: 0.0030731751215899708
Position 19826: 0.0030577757990854293
Position 948: 0.002905907438273835
Position 2239: 0.0027075823295078
Position 6747: 0.0026277868241055416
Position 3278: 0.002577862073511177
Position 1070: 0.0024706391901295043
Position 7493: 0.002407025543085634
Position 1687: 0.00236291133121674
Position 83: 0.0020555447811273658
Position 9371: 0.0020122997280517555
Position 6514: 0.0018589026527901045
Position 7516: 0.001776533464390557
Position 14426: 0.001712672779485274
Position 2220: 0.0015134000018884276
Position 211: 0.00131112458929072
Position 5607: 0.0012586119444048644
Position 8115: 0.0011733049790178043
Position 8996: 0.0011153762081721813
Position 122: 0.0011102526290064408
Position 974: 0.000987769405293459
Position 11503: 0.0009112065170926166
Position 10256: 0.0008461797194641222
Position 878: 0.0007932507015961745
Position 7942: 0.0007565526112836341
Position 16341: 0.0007292131505201267
Position 1531: 0.000713689783165272
Position 7565: 0.0007037174221244536
Position 1564: 0.0006830097964435524
Position 477: 0.0006756834473608708
Position 51: 0.0006727177855308308
Position 7411: 0.0006529577746482803
Position 977: 0.0006146580452771167
Position 407: 0.0006077208485324345
Position 669: 0.0005969741816415962
Position 1517: 0.0005901047619833739
Position 7893: 0.0005767215199045865
Position 11353: 0.0005745806368952464
Position 6207: 0.0005580915524735594
Position 7067: 0.0005575450726237748
Position 7799: 0.0005530513678069242
Position 42733: 0.0005482398676855163
Position 1607: 0.0005460379080420398
Position 11607: 0.0005216782461029933
Position 8529: 0.0005128892257252967
Position 1815: 0.0004749708688627541
Position 6105: 0.0004548867273139822
Position 110: 0.0004013926176783848
Position 1394: 0.00032843133717871346
Position 42869: 0.0003058523048899204
Position 929: 0.0002828833710147379
Position 1417: 0.0002755374424484394
Position 619: 0.00027373296137580595
Position 16588: 0.00024164516692596572
Position 8018: 0.00022522839478194464
Position 7931: 0.00022223522407147976
Position 1423: 0.00021213437183656615
Position 489: 0.00020925367940893407
Position 2658: 0.0001923148479025572
Position 1076: 0.00018500920470052926
Position 14921: 0.00017371780682236761
Position 480: 0.00017036918768114013
Position 6136: 0.0001659254339168631
Position 324: 0.00016028734309483545
Position 5907: 0.00015781697166209415
Position 1465: 0.00015156593275808262
Position 14665: 0.00014814467479845215
Position 140: 0.00013614833438848408
Position 116: 0.00013425714098100157
Position 6111: 0.0001271279057788676
Position 855: 0.00012128143267929798
Position 61: 0.0001129974754316569
Position 6380: 0.00011031703062923847
Position 2682: 0.00010791987746787043
Position 350: 0.00010410661553897723
Position 6213: 0.00010260935174826827
Position 2555: 9.488199265588009e-05
Position 97: 9.414124260314628e-05
Position 17341: 9.375455427487327e-05
Position 42952: 9.220041975949377e-05
Position 14659: 7.799768940503266e-05
Position 1451: 6.620459351820778e-05
Position 3052: 6.30696509295253e-05
Position 15323: 5.934611216010644e-05
Position 2599: 5.750524841786506e-05
Position 3063: 5.15979907106483e-05
Position 6772: 5.0676464102178035e-05
Position 6220: 4.3063706749366385e-05
Position 8148: 4.222498847447022e-05
Position 992: 3.5889058646509125e-05
Position 3742: 3.5454512213339204e-05
Position 6329: 3.01806232269527e-05
Position 16358: 2.778587252611254e-05
Position 6057: 2.3079643912374623e-05
Position 16165: 2.2371554199879144e-05
Position 6375: 1.9335337444741295e-05
Position 14430: 1.6719207085186354e-05
Position 6592: 1.643828981719522e-05
Position 77: 1.4773108388440901e-05
Position 15993: 1.3805781185151327e-05
Position 7779: 1.373613975136436e-05
Position 16064: 1.2551999339209982e-05
Position 6124: 1.1804675490565673e-05
Position 927: 1.0995774500214956e-05
Position 36: 1.0911030370839572e-05
Position 14929: 1.0714745842327948e-05
Position 103: 1.064622726921794e-05
Position 2514: 1.0046497667559378e-05
Position 2885: 9.610886864445707e-06
Position 2722: 9.476822174178726e-06
Position 1020: 9.380396366347389e-06
Position 795: 8.373882333922194e-06
Position 6262: 8.188694587483065e-06
Position 30: 7.760610989818549e-06
Position 523: 7.22558133841886e-06
Position 188: 7.023760959732475e-06
Position 71: 6.38711638239698e-06
Position 142: 6.0461286070808626e-06
Position 151: 5.318237709034099e-06
Position 55: 3.7580753133224047e-06
Position 440: 3.6634115170636665e-06
Position 782: 3.1200560444429853e-06
Position 15605: 3.038579215463512e-06
Position 15284: 2.961464769299171e-06
Position 959: 2.3369122519531167e-06
