Gene = CCDC151
index = 59
Annotated 5SS: [  70  571 1347 1652 1966]
Annotated 3SS: [ 127  651 1398 1709 2034]
SMsplice 5SS: [  70  571 1347 1652 1966]
SMsplice 3SS: [ 127  651 1398 1709 2034]
top_k =  1000
Partition function (log Z): 14.124995707408512

Sorted 5' Splice Sites (High to Low Probability):
Position 1652: 0.9986638038958642
Position 1347: 0.9969927851086683
Position 571: 0.9920830290636683
Position 70: 0.9891937520939892
Position 1966: 0.8438098362498144
Position 1858: 0.07869481850209752
Position 349: 0.07420614076130252
Position 410: 0.017486282152818926
Position 880: 0.0029059957858762796
Position 1976: 0.002119694620792585
Position 1042: 0.0013075689275628705
Position 608: 0.0006531804887720861
Position 1345: 0.0006443771063555006
Position 841: 0.0006293489084607083
Position 1330: 0.0005635524534661567
Position 527: 0.0005512561978704865
Position 1817: 0.0005129190959660959
Position 328: 0.00032781540101198384
Position 1970: 0.00028758726652714433
Position 1002: 0.0002275335454166918
Position 1189: 0.00019440792731198844
Position 1980: 0.00018236405974306018
Position 575: 0.00018040210090365753
Position 1538: 0.0001689438048250872
Position 961: 0.0001590762531536098
Position 407: 0.00011778624808566879
Position 14: 8.765379040818154e-05
Position 464: 8.238589508722009e-05
Position 1838: 6.762201338478392e-05
Position 353: 6.368552915455798e-05
Position 1058: 6.3556800684562e-05
Position 1881: 6.029103701645199e-05
Position 1143: 3.6761240870957446e-05
Position 1547: 3.080341557044829e-05
Position 726: 3.039284684280998e-05
Position 198: 1.8221032009484128e-05
Position 776: 1.71449335787936e-05
Position 1169: 1.7131374776296632e-05
Position 1102: 1.4721966599006048e-05
Position 1501: 1.1322802587561792e-05
Position 1052: 9.202917283575299e-06
Position 1351: 8.37606819602137e-06
Position 1320: 8.370792099225247e-06
Position 1493: 8.366450515918697e-06
Position 1589: 7.945615719234908e-06
Position 456: 6.660297806875474e-06
Position 1989: 6.488333924118014e-06
Position 1656: 6.4031222686548094e-06
Position 1794: 6.122609266952936e-06
Position 1301: 5.481013296259e-06
Position 2002: 5.086129318286864e-06
Position 1118: 4.196495925528754e-06
Position 444: 3.26620665515056e-06
Position 1595: 3.2568039061097364e-06
Position 655: 2.9655063729066285e-06
Position 268: 2.9575490212044576e-06
Position 779: 2.729433756026941e-06
Position 74: 2.4898776211039035e-06
Position 1104: 1.8088060589755902e-06
Position 2061: 1.5585945615983776e-06
Position 472: 1.2503611332054617e-06
Position 265: 1.197215131763769e-06
Position 856: 8.654149300455894e-07
Position 437: 8.519549502430465e-07
Position 291: 8.007947269678446e-07
