Gene = Sse
index = 1526
Annotated 5SS: [ 166  446  981 1398 1751 2134]
Annotated 3SS: [ 249  508 1037 1451 1807 2189]
SMsplice 5SS: [ 166  446  981 1398 1751 2134]
SMsplice 3SS: [ 249  508 1037 1451 1807 2189]
top_k =  1000
Partition function (log Z): 11.187582437933708

Sorted 5' Splice Sites (High to Low Probability):
Position 446: 0.9990824282443966
Position 981: 0.9878670550863674
Position 1398: 0.9547649776102197
Position 2134: 0.9500767843654887
Position 166: 0.9411861206244437
Position 1751: 0.8343063363722898
Position 922: 0.06667434133289997
Position 1386: 0.02918935632703405
Position 683: 0.01925497870376676
Position 637: 0.017371838981228148
Position 596: 0.008288281830176571
Position 2014: 0.006642820125211616
Position 1180: 0.004820442914841089
Position 1719: 0.004270236483749737
Position 1713: 0.0040750859852195735
Position 72: 0.003261465230971242
Position 2479: 0.0020111665969080685
Position 1598: 0.001591676001894999
Position 2076: 0.001481577295336515
Position 1401: 0.0013072433453833333
Position 790: 0.0009521406014285108
Position 2103: 0.000799068634317614
Position 2411: 0.0007742703335532408
Position 1869: 0.0007311997552139568
Position 2467: 0.0005966843705872478
Position 1940: 0.0005732295008050819
Position 2404: 0.0005037258587376095
Position 1749: 0.0004659761699941775
Position 2499: 0.00043415632346980405
Position 1389: 0.00041894219313258496
Position 1986: 0.00041608506243144756
Position 796: 0.0003048621725457253
Position 1113: 0.00022592586294898972
Position 1835: 0.00021600698187492688
Position 2423: 0.00021216547020711123
Position 894: 0.00019388196136733375
Position 1990: 0.00018465646826102281
Position 985: 0.00018363678999381626
Position 860: 0.00017705905746644062
Position 1602: 0.00013280778367945375
Position 1192: 0.00012916660931652142
Position 1928: 0.0001279619099043098
Position 2460: 0.00012026097143658087
Position 2470: 0.00010928681418786955
Position 2282: 8.707164660913788e-05
Position 732: 8.129198229993493e-05
Position 2054: 8.115370873531746e-05
Position 1506: 7.91816689860289e-05
Position 961: 7.869410354930962e-05
Position 52: 7.800677497466174e-05
Position 1162: 6.462166266019934e-05
Position 2034: 6.445088388154899e-05
Position 1348: 6.36728874752765e-05
Position 941: 5.967655229132397e-05
Position 1147: 5.515952526444055e-05
Position 1535: 5.228306692319398e-05
Position 318: 5.2065453440084936e-05
Position 1913: 4.751850349917726e-05
Position 1591: 4.141682023399713e-05
Position 2315: 3.4182905479887744e-05
Position 1315: 3.392846321376333e-05
Position 1116: 2.4927284264746965e-05
Position 667: 2.3975342697096524e-05
Position 2267: 2.393332545507247e-05
Position 139: 2.278456309323191e-05
Position 2380: 2.137633193971586e-05
Position 1338: 2.063466010631374e-05
Position 106: 2.0104096547879567e-05
Position 2377: 1.8655351190379593e-05
Position 130: 1.5110934881275599e-05
Position 2028: 1.4066501359796094e-05
Position 536: 1.3523767705630003e-05
Position 2385: 1.3418708436797543e-05
Position 2050: 1.3141610613235432e-05
Position 1878: 1.2709383545901473e-05
Position 1006: 1.2196039946470753e-05
Position 147: 1.1332490414580853e-05
Position 687: 8.974848962639645e-06
Position 19: 8.586698553595767e-06
Position 1661: 7.82541738816108e-06
Position 2139: 7.617274365953777e-06
Position 1648: 7.470980436320337e-06
Position 225: 6.643159769661146e-06
Position 1149: 6.115002920029995e-06
Position 231: 6.014132453939375e-06
Position 2421: 5.142219860101641e-06
Position 385: 4.37885366748328e-06
Position 1626: 4.25264224301755e-06
Position 873: 3.6363470283437503e-06
Position 1816: 3.3003015824035998e-06
Position 237: 2.4622842511154475e-06
Position 1698: 2.118930283990517e-06
Position 2348: 2.0963850548384874e-06
Position 891: 1.805148285672942e-06
Position 618: 1.5346863696576594e-06
Position 2158: 1.3926623520028027e-06
Position 900: 1.3536600663164196e-06
Position 1194: 1.1545650963566906e-06
Position 2317: 1.1533847189189023e-06
Position 1453: 9.274067830984303e-07
Position 1292: 7.869857764548032e-07
Position 1488: 7.049807095547635e-07
Position 1448: 3.7583475786886733e-07
Position 349: 3.2334275058357643e-07
Position 1600: 2.2499546384966634e-07
Position 1085: 1.7461142882072264e-07
Position 685: 9.666489065015316e-08
Position 329: 5.994639802330664e-08
Position 294: 5.6871604567497544e-08
Position 335: 5.489490039495016e-09
Position 1975: 4.649212364556838e-09
Position 1676: 4.637942274702756e-10
Position 1268: 4.644920797042423e-11
Position 2047: 1.848789275135863e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 508: 0.9769837766077157
Position 1037: 0.975253517692972
Position 249: 0.9108090479563614
Position 1451: 0.9050581953006483
Position 2189: 0.8188341953397246
Position 1807: 0.8180527694896702
Position 2272: 0.08762840950456133
Position 977: 0.06205604658131528
Position 2195: 0.04783388586558081
Position 1493: 0.03890008617081758
Position 317: 0.03314260382206945
Position 1458: 0.025077442808520978
Position 1815: 0.02196463539823029
Position 524: 0.020299002582527544
Position 695: 0.015964466713309186
Position 1209: 0.014490417107008581
Position 654: 0.009606241173399654
Position 1242: 0.007981802510194305
Position 865: 0.007122397210571938
Position 2543: 0.006977797301600136
Position 2244: 0.00579967028044006
Position 754: 0.00552491669088815
Position 1482: 0.0053273133782588905
Position 1614: 0.004774817863266659
Position 793: 0.004750009734838518
Position 1642: 0.0038016508208486275
Position 1835: 0.003613185251032589
Position 743: 0.0020905212748683535
Position 1986: 0.0011614674465691762
Position 1541: 0.0008564476125847282
Position 2276: 0.0008428535245993422
Position 886: 0.0008065326528043213
Position 2171: 0.0007204173521776336
Position 1562: 0.0005729458597013127
Position 880: 0.0004075781057616828
Position 1099: 0.0004006451790734526
Position 545: 0.00033073485409725604
Position 796: 0.00033019121037426296
Position 139: 0.00021050755362096252
Position 921: 0.00020953378236208573
Position 1134: 0.0001777160514825862
Position 1313: 0.00013126870668828857
Position 1676: 0.0001180010557376835
Position 1017: 0.00011270690673163312
Position 1651: 8.759966583852509e-05
Position 1876: 7.362565919768757e-05
Position 2460: 4.893565894237136e-05
Position 667: 4.5013533004771244e-05
Position 1968: 4.409437346890852e-05
Position 1933: 4.2583174311571425e-05
Position 2158: 4.246062124580464e-05
Position 2509: 4.194937243568059e-05
Position 329: 4.04190786345403e-05
Position 396: 3.167352894577635e-05
Position 536: 2.7829129352587883e-05
Position 1682: 2.7256421999283548e-05
Position 678: 2.7222491495954407e-05
Position 324: 2.642589136273851e-05
Position 858: 2.5784400667319932e-05
Position 1292: 2.3127350810423056e-05
Position 704: 2.1766936763033993e-05
Position 927: 2.0129694392293675e-05
Position 2368: 1.79243607143587e-05
Position 1265: 1.621420650074673e-05
Position 860: 1.3997111028615568e-05
Position 335: 1.3893796367508927e-05
Position 656: 1.258821099994333e-05
Position 144: 1.0150029623901356e-05
Position 557: 7.750634249419535e-06
Position 623: 7.106792896815119e-06
Position 119: 5.8367950844641945e-06
Position 89: 5.446162006450892e-06
Position 2076: 3.844920466708852e-06
Position 1768: 2.827508341205261e-06
Position 1324: 2.224693755304925e-06
Position 383: 2.135484386856651e-06
Position 981: 2.0592303608029086e-06
Position 594: 1.6858471369931507e-06
Position 566: 1.5849243292312045e-06
Position 275: 1.361809781275109e-06
Position 1661: 1.3241604537283215e-06
Position 2404: 9.879254498118578e-07
Position 929: 7.078392214273155e-07
Position 762: 6.046545347759313e-07
Position 398: 4.328151419097425e-07
Position 2514: 4.1636804904800975e-07
Position 554: 3.814800294981899e-07
Position 1389: 3.756340172757027e-07
Position 935: 3.5780395125065137e-07
Position 633: 2.9594441725493126e-07
Position 181: 2.838674458016877e-07
Position 299: 2.491487398138034e-07
Position 603: 2.2740777058740375e-07
Position 950: 1.7952390772032674e-07
Position 434: 1.6576379443721463e-07
Position 941: 1.2293938043300974e-07
Position 560: 1.156031628897942e-07
Position 414: 6.577511071423939e-08
Position 706: 6.221406072646214e-08
Position 938: 3.483685556894009e-08
Position 575: 2.2503720454305732e-08
Position 1343: 1.9954446098401767e-08
Position 187: 1.8698151478985778e-08
Position 164: 1.6286739677914423e-08
Position 596: 1.1160526056349457e-08
Position 113: 6.204116755853361e-09
Position 572: 6.086665695275704e-09
Position 72: 4.481081992868573e-09
Position 401: 4.189218812648792e-09
Position 64: 4.062150228934102e-09
Position 428: 2.5172641344446388e-09
Position 178: 1.8166874400054888e-09
Position 158: 5.513280181383766e-10
Position 445: 5.7803587011297464e-12
Position 635: 2.2565582811189427e-13
