Gene = Nprl3
index = 1331
Annotated 5SS: [ 91 388]
Annotated 3SS: [235 446]
SMsplice 5SS: [388]
SMsplice 3SS: [446]
top_k =  1000
Partition function (log Z): -8.463816779712822

Sorted 5' Splice Sites (High to Low Probability):
Position 388: 0.9866165676839932
Position 1394: 0.07969702547567789
Position 26: 0.033767456791353546
Position 91: 0.022200851682404137
Position 121: 0.014060972276215984
Position 1545: 0.008981729290450548
Position 600: 0.006167854845267578
Position 243: 0.005702077169278699
Position 152: 0.005581784187972388
Position 1411: 0.002613309333936693
Position 622: 0.002330686988145906
Position 2142: 0.002241888929960726
Position 2224: 0.001654482501304577
Position 1484: 0.0006307006907165732
Position 567: 0.0005301729947763612
Position 1501: 0.00048099960136594247
Position 328: 0.00045253795543234753
Position 382: 0.00044247579328218615
Position 266: 0.00034890778953562
Position 574: 0.0003477991137835967
Position 631: 0.0003323177039354195
Position 553: 0.0003074408424315006
Position 247: 0.00022943321610999014
Position 671: 0.00022589013982764498
Position 558: 0.00017081457571537135
Position 1897: 0.00016953961054019242
Position 241: 0.00014164726347670132
Position 359: 0.00010687722713940199
Position 2130: 9.591940864744454e-05
Position 1717: 8.817740320165054e-05
Position 2028: 7.331020571399879e-05
Position 1711: 6.025659168639155e-05
Position 674: 5.760940856636494e-05
Position 211: 5.4458166022714564e-05
Position 196: 4.5238177498001685e-05
Position 1048: 4.293605578419501e-05
Position 112: 4.101011412591157e-05
Position 509: 3.540394799428331e-05
Position 968: 2.5759281618484028e-05
Position 124: 2.1082367518008633e-05
Position 130: 1.7633941397761742e-05
Position 745: 1.676618193186295e-05
Position 80: 1.5457761119842717e-05
Position 1404: 1.2801018941192105e-05
Position 635: 1.124712810730361e-05
Position 249: 1.0725943683433444e-05
Position 2086: 7.982382283523802e-06
Position 281: 7.771215520106155e-06
Position 115: 6.0673041796172655e-06
Position 322: 5.778497309482707e-06
Position 316: 5.710960889716901e-06
Position 180: 4.931126136173936e-06
Position 1235: 5.682659651755602e-07
Position 1071: 5.364794565534441e-07
Position 1131: 4.2177797724757045e-07
Position 1114: 3.8340718568109466e-07
Position 792: 2.2816777917532928e-07
Position 1733: 2.2628825199688107e-07
Position 1202: 1.9053588567189257e-07
Position 290: 1.4909597532525715e-07
Position 709: 1.2882342482455417e-07
Position 1740: 1.0405981358274029e-07
Position 1366: 6.657950204835788e-08
Position 1270: 6.255859860958912e-08
Position 750: 5.769607194881073e-08
Position 334: 1.8558588595682874e-08
Position 1374: 8.128230540000977e-10
Position 466: 2.7301853624414094e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 446: 0.9506708048907214
Position 303: 0.04187991868353978
Position 1467: 0.03907537916220788
Position 235: 0.025643651212103328
Position 1470: 0.016995419834867572
Position 492: 0.015681527829600545
Position 2275: 0.01055314723736514
Position 2393: 0.009258740411720772
Position 1598: 0.006418513341045583
Position 660: 0.006153691158632894
Position 729: 0.0060924866448589686
Position 450: 0.004510992888310066
Position 1536: 0.004239179447691003
Position 1679: 0.0037412337316670517
Position 585: 0.002969075406923245
Position 169: 0.002798623516537807
