Gene = Rack1
index = 1405
Annotated 5SS: [255 546]
Annotated 3SS: [333 978]
SMsplice 5SS: [255 546]
SMsplice 3SS: [333 978]
top_k =  1000
Partition function (log Z): 1.22626295658695

Sorted 5' Splice Sites (High to Low Probability):
Position 255: 0.9950749184757723
Position 546: 0.4849237264557071
Position 782: 0.42019532506482377
Position 907: 0.32307676085058584
Position 891: 0.09534727729796129
Position 1116: 0.01405522472062732
Position 1186: 0.010197030646641243
Position 1596: 0.003314361133805383
Position 887: 0.003095553165765949
Position 626: 0.0029838275484691903
Position 1628: 0.0027336282102833195
Position 1594: 0.0024953480088637445
Position 259: 0.0024166740939835147
Position 786: 0.0023081789806009127
Position 631: 0.0019163898051836065
Position 729: 0.0014722449039156274
Position 1637: 0.0010706845026711475
Position 494: 0.0007474008395712649
Position 643: 0.0005265395656049884
Position 1120: 0.0004445266242565089
Position 572: 0.000376020175940579
Position 1646: 0.00032971789239052296
Position 1600: 0.0002912859835358613
Position 1404: 0.0002869988078147891
Position 722: 0.00028009438352780564
Position 895: 0.00026485925313074374
Position 1209: 0.00025203264101583114
Position 867: 0.00022330451780731007
Position 252: 0.0001933370551895921
Position 1289: 0.00018515599755979619
Position 1808: 0.00013280844863711316
Position 1077: 0.00012673514167049112
Position 1111: 8.398525800223786e-05
Position 751: 6.489335564628013e-05
Position 1252: 4.981074038413527e-05
Position 432: 4.732624438041752e-05
Position 638: 3.6405217010399764e-05
Position 37: 3.6311933304469256e-05
Position 1314: 3.558465870221209e-05
Position 523: 2.721828465798777e-05
Position 171: 2.6563477055133518e-05
Position 1480: 1.8587098082084077e-05
Position 1814: 1.643303780357054e-05
Position 435: 1.4672269918649746e-05
Position 1180: 1.3047849852691952e-05
Position 606: 1.0855617242044577e-05
Position 850: 8.056067714626899e-06
Position 1494: 7.003360686521005e-06
Position 299: 6.810967880953258e-06
Position 1554: 6.081531266286103e-06
Position 1585: 6.023778616728e-06
Position 712: 5.777924317404131e-06
Position 464: 5.070430844586513e-06
Position 1071: 4.921129605337654e-06
Position 1156: 3.7292597157716298e-06
Position 825: 2.9827842182366616e-06
Position 400: 2.7165581214768e-06
Position 1769: 2.165439962689151e-06
Position 1341: 2.077688907729636e-06
Position 197: 1.9781637461086256e-06
Position 1695: 1.8316453522722113e-06
Position 105: 1.7824605512663934e-06
Position 663: 1.3148647853399827e-06
Position 123: 9.840702106809736e-07
Position 148: 8.395072904614927e-07
Position 292: 6.105066475592705e-07
Position 348: 2.0963826943753512e-07
Position 576: 1.804241055111908e-07
Position 12: 4.7196460080332084e-08
Position 303: 4.005394965938199e-08
Position 1377: 2.0332466324173895e-08
Position 955: 1.8292731493734844e-08
Position 1113: 1.5470795421317332e-08
Position 1013: 1.1727205289829039e-08
Position 1158: 1.1613963724936194e-08
Position 350: 1.1439625536051775e-08
Position 107: 7.962565002663403e-09
Position 1053: 6.981360395478402e-09
Position 7: 2.8099782613857554e-09
Position 966: 7.868174946090115e-10
Position 1258: 6.184417875589971e-10
Position 987: 1.6752848667157414e-10
Position 991: 6.454699298445224e-11
Position 1023: 4.521848305555512e-12
Position 1021: 2.11995815750827e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 333: 0.9908963002184256
Position 978: 0.9679611694379012
Position 825: 0.304998119332692
Position 618: 0.02858788834771783
Position 948: 0.020951055215789247
Position 1288: 0.020406698396243712
Position 1705: 0.011570603954792444
Position 635: 0.009017806867122608
Position 1017: 0.0035389114340944375
Position 1729: 0.0025959229215275215
Position 887: 0.002358861222510599
Position 1185: 0.0019406491227318338
Position 630: 0.001804999311911035
Position 395: 0.0013418393063961932
Position 398: 0.00046236788621678186
Position 703: 0.0004112665530895427
Position 647: 0.00035541155742899834
Position 1885: 0.00034165440964683863
Position 338: 0.0003210557599068899
Position 1759: 0.00027216742725903064
Position 774: 0.00024404011133661495
Position 1950: 0.00023066553316327553
Position 427: 0.00020891391075095574
Position 581: 0.0001424786940335279
Position 832: 0.0001251007436756182
Position 572: 9.072946501446689e-05
Position 1500: 8.596059494271532e-05
Position 789: 8.41916470086439e-05
Position 356: 6.878245951445458e-05
Position 1431: 5.6129151931943633e-05
Position 1455: 4.938176492260011e-05
Position 1743: 4.763674904821718e-05
Position 1674: 3.8587045115812035e-05
Position 1041: 3.058594545199185e-05
Position 1933: 2.7118050233378702e-05
Position 1853: 2.7007076455320035e-05
Position 638: 2.076760238406155e-05
Position 1296: 2.075652805784987e-05
Position 1209: 1.879988890770056e-05
Position 1947: 1.8359107628144778e-05
Position 86: 1.698990719119129e-05
Position 1717: 1.3853069291338635e-05
Position 93: 9.771644201834673e-06
Position 1215: 9.521293870717744e-06
Position 751: 9.071511792761798e-06
Position 126: 8.93176055050904e-06
Position 1452: 7.385989909527715e-06
Position 1651: 5.85545526857414e-06
Position 1335: 5.527390822162919e-06
Position 1089: 4.684400529621437e-06
Position 699: 4.447619680347436e-06
Position 223: 3.880506192007858e-06
Position 895: 3.4931463690487116e-06
Position 786: 2.8673260951664025e-06
Position 1593: 2.271535621300945e-06
Position 482: 1.5910002364715946e-06
Position 907: 1.4746774069576917e-06
Position 1509: 1.4645289105619974e-06
Position 1548: 1.44212348681265e-06
Position 1353: 1.3211014464837313e-06
Position 1791: 1.2793900337511413e-06
Position 642: 1.2324546195762105e-06
Position 1823: 1.1416442362474947e-06
Position 205: 9.61331166081134e-07
Position 295: 9.30592082397744e-07
Position 145: 4.5796671664789197e-07
Position 154: 2.2331118058390145e-07
Position 545: 1.1386447337225689e-07
Position 515: 4.161652096225622e-08
Position 371: 2.189783641328447e-08
Position 555: 1.0351411825876438e-08
Position 590: 5.84152721988593e-09
Position 533: 2.760738934476139e-09
Position 259: 1.1835035575535925e-10
Position 1050: 7.537955056161666e-11
Position 49: 5.1200770024935295e-12
Position 53: 6.771358766035951e-16
