Gene = Msr-110
index = 1288
Annotated 5SS: [2409 3717 8232 9617]
Annotated 3SS: [3518 7986 8351 9744]
SMsplice 5SS: [ 198  511 3717 8232 9617]
SMsplice 3SS: [ 406 3518 7986 8351 9744]
top_k =  1000
Partition function (log Z): 6.170683944534318

Sorted 5' Splice Sites (High to Low Probability):
Position 8232: 0.9969303108887514
Position 511: 0.9794214126366704
Position 3717: 0.9275285596548315
Position 198: 0.8893857023721843
Position 9617: 0.7677922065440363
Position 2409: 0.10356715305856669
Position 3465: 0.09924193597548978
Position 778: 0.04687837724785572
Position 3708: 0.04225062824377509
Position 1654: 0.03903942960191057
Position 880: 0.037797783776285454
Position 96: 0.02953433152448535
Position 8072: 0.02258980419311417
Position 3353: 0.016968143732782118
Position 4090: 0.016768181428284325
Position 254: 0.011857165080950598
Position 8806: 0.011197684047518131
Position 1822: 0.010747639067839803
Position 3206: 0.010464931842988785
Position 4221: 0.007722909841282051
Position 544: 0.007521476394984734
Position 9891: 0.007414523301601999
Position 49: 0.007214669637522951
Position 840: 0.006460412338859356
Position 9071: 0.005515935191617696
Position 267: 0.005241794255312893
Position 100: 0.005009210058763572
Position 247: 0.0049067879081895836
Position 782: 0.004360320968905326
Position 4083: 0.0042868816919654894
Position 3916: 0.004195595665319102
Position 9860: 0.0036125716896516762
Position 1131: 0.003279205495270671
Position 9917: 0.003186936091743865
Position 6313: 0.0031417664097621173
Position 1066: 0.003133708310703717
Position 3339: 0.003097303886431051
Position 9400: 0.002769365647083084
Position 9943: 0.002701672548739319
Position 2654: 0.0025392500306512674
Position 9653: 0.00251180959441478
Position 269: 0.002454228282817358
Position 868: 0.002344771907174564
Position 4357: 0.002332063187768972
Position 8866: 0.0021621899765758477
Position 202: 0.0019907071590314373
Position 5242: 0.0019691486078982205
Position 6794: 0.001959968072175859
Position 8857: 0.0018137156217099119
Position 4122: 0.0017603311980956505
Position 1898: 0.001746000410177076
Position 3226: 0.0017405196181231825
Position 1548: 0.001719853190205282
Position 586: 0.0016530964667295588
Position 10145: 0.0016356823563912907
Position 5659: 0.0016186524523628756
Position 2893: 0.0015221023235233412
