Gene = MESR6
index = 1266
Annotated 5SS: [651 771]
Annotated 3SS: [728 992]
SMsplice 5SS: [651]
SMsplice 3SS: [992]
top_k =  1000
Partition function (log Z): -6.096317266269467

Sorted 5' Splice Sites (High to Low Probability):
Position 651: 0.9972709294100218
Position 899: 0.018398819429574543
Position 906: 0.013777277262561895
Position 1181: 0.011056579232979006
Position 1067: 0.009157875377864801
Position 1528: 0.005956361054316958
Position 247: 0.00430379816078098
Position 443: 0.003659595488035804
Position 1367: 0.0024227491527411874
Position 84: 0.0023882639346323622
Position 814: 0.002144339734546927
Position 743: 0.0017833616781427028
Position 28: 0.001357540025334196
Position 461: 0.0009659527638804324
Position 125: 0.0005684278130807726
Position 771: 0.0005575374153272142
Position 216: 0.000446413511109979
Position 201: 0.000433787990636788
Position 1101: 0.00028779811224892936
Position 1541: 0.000264861029606122
Position 836: 0.0002374848467138712
Position 841: 0.00017805123820112262
Position 1526: 0.0001603046996493175
Position 1169: 0.00015949774034402316
Position 21: 0.00015479711921032903
Position 261: 0.0001349200559128518
Position 551: 0.00011107729622795767
Position 601: 0.00010927793239625225
Position 353: 9.795637470526548e-05
Position 386: 8.155620462804545e-05
Position 763: 8.12341014138193e-05
Position 955: 7.535833158431485e-05
Position 1675: 6.757365103913948e-05
Position 1820: 5.429653405690784e-05
Position 1511: 3.672884312821808e-05
Position 469: 3.627437615472252e-05
Position 1695: 3.610505038258034e-05
Position 251: 3.510734559176983e-05
Position 67: 3.441584606959435e-05
Position 1375: 3.29735501718839e-05
Position 434: 3.0247485308780206e-05
Position 207: 2.4379610861417823e-05
Position 114: 2.3652824618844417e-05
Position 844: 2.3407776200017446e-05
Position 1105: 2.1333962135568154e-05
Position 168: 1.902421523889662e-05
Position 1250: 1.8044881347223832e-05
Position 1996: 1.398979782860965e-05
Position 1666: 1.2418556491394512e-05
Position 95: 1.2264568710123788e-05
Position 1358: 7.5363582390706775e-06
Position 1880: 7.307581166949875e-06
Position 1999: 6.145756249647003e-06
Position 576: 5.087309452386406e-06
Position 1778: 4.437296608623393e-06
Position 1514: 2.067953807331739e-06
Position 97: 1.9135690354334956e-06
Position 111: 1.4599935609777491e-06
Position 1913: 1.4586494128481226e-06
Position 119: 9.592328478259385e-07
Position 78: 2.81091284507139e-07
Position 524: 8.571642504379464e-08
Position 1094: 1.15558699609123e-08
Position 953: 1.0894922885229297e-08
Position 1030: 1.0353375127078471e-08
Position 1715: 3.0186479633805003e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 992: 0.6348846327079407
Position 728: 0.19182975342507835
Position 946: 0.17016484617043595
Position 1705: 0.025857836122389757
Position 1278: 0.012464915032497248
Position 511: 0.01217364433783289
Position 872: 0.009198185939207378
Position 802: 0.005335109098782691
Position 814: 0.004137613325589934
Position 1330: 0.0012734763874386577
Position 1021: 0.0010570949350217364
Position 786: 0.0010540908174173768
Position 1754: 0.0009601638420672525
Position 1693: 0.0008496612514715845
Position 95: 0.0007340505114666494
Position 953: 0.0006057907818365234
Position 1039: 0.0005923533726655956
Position 1771: 0.0005510388209477106
Position 734: 0.0005070232704745912
Position 1309: 0.0004986612536488059
Position 749: 0.0004747940431660235
Position 1617: 0.00037868751718556873
Position 1816: 0.0003178256758919688
Position 1415: 0.0002738802302454502
Position 2078: 0.00023890285124094187
Position 1397: 0.0002056625141797495
Position 1356: 0.00020148316185760446
Position 763: 0.00018162195917141547
Position 1234: 0.0001757407158758932
Position 1447: 0.0001490209917924392
Position 1036: 0.00013044729406294335
Position 1053: 0.0001240630923589351
Position 1653: 0.00012346115471525304
Position 1156: 0.00011482703081614433
Position 1724: 0.00011295635630916264
Position 1066: 0.00010838707317301277
Position 1777: 0.00010256459558666017
Position 1715: 9.822947928676801e-05
Position 924: 9.30600602425134e-05
Position 693: 8.535881646297861e-05
Position 1078: 8.369529864985549e-05
Position 1366: 8.339569813442707e-05
Position 1910: 7.636089805657668e-05
Position 852: 7.240071543099447e-05
Position 1336: 6.642499943366518e-05
Position 104: 5.773512556761963e-05
Position 84: 5.6581504807434765e-05
Position 305: 4.9188481477126815e-05
Position 1468: 4.898196933255214e-05
Position 615: 3.790333852566494e-05
Position 163: 3.151685798454116e-05
Position 1262: 2.576002302528507e-05
Position 119: 2.51750585960466e-05
Position 201: 2.33064984515045e-05
Position 1819: 1.900114131209807e-05
Position 1999: 1.8365361361960802e-05
Position 592: 1.8352033216673146e-05
Position 298: 1.5909738013592492e-05
Position 391: 1.2869777731979177e-05
Position 1558: 1.1367091645193165e-05
Position 1939: 1.0557110538563634e-05
Position 1394: 9.651577936439956e-06
Position 272: 8.896936032351346e-06
Position 1888: 7.9123052705501e-06
Position 313: 7.290382740083664e-06
Position 1193: 7.19894839196512e-06
Position 1180: 6.749713650734702e-06
Position 424: 4.9264569209352885e-06
Position 576: 4.685048629468599e-06
Position 125: 4.518086286567613e-06
Position 316: 4.026387269475771e-06
Position 135: 3.907984283082373e-06
Position 1243: 2.7769782060744358e-06
Position 2013: 2.7572641639122693e-06
Position 1537: 1.7438775730403865e-06
Position 1432: 1.658447861940907e-06
Position 1989: 1.5745326549044196e-06
Position 1498: 1.438058109273755e-06
Position 469: 1.391761736815821e-06
Position 289: 9.66070974284728e-07
Position 67: 9.554341127876742e-07
Position 408: 9.338397883020225e-07
Position 207: 7.154796405962288e-07
Position 216: 6.300897155751503e-07
Position 111: 6.009781479009906e-07
Position 364: 2.54153861698649e-07
Position 332: 1.8672731336986657e-07
Position 367: 1.387662308040103e-07
Position 650: 1.2575154993156417e-07
Position 223: 1.2340722563353904e-07
Position 245: 1.0715013724470857e-07
Position 414: 8.132226323082305e-08
Position 274: 1.9156387244798005e-08
Position 166: 1.834197193456384e-08
Position 622: 1.7591987460198535e-08
Position 291: 1.4929685117269588e-08
Position 319: 9.182726878267337e-09
Position 328: 6.530345277895402e-09
Position 342: 6.283300993464173e-09
Position 361: 4.63158001025701e-09
Position 346: 4.069953984997161e-09
Position 906: 3.9595065223875765e-09
Position 836: 3.3100529055578566e-09
Position 269: 1.2060960132791175e-10
Position 349: 1.0654859671403822e-10
Position 337: 8.598300901482358e-11
Position 676: 4.327241668801933e-11
Position 232: 6.151367687864672e-12
Position 168: 1.940004744027143e-17
Position 247: 2.7008820456923023e-21
