Gene = Fhos
index = 1165
Annotated 5SS: [13011 23699 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36890 37682 43608]
Annotated 3SS: [23377 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 36550 36965 43380 44501]
SMsplice 5SS: [  877  9507 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36216 36890 37682 43608]
SMsplice 3SS: [ 9430 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 35954 36550 36965 43380 44501]
top_k =  1000
Partition function (log Z): 43.31559269036727

Sorted 5' Splice Sites (High to Low Probability):
Position 36890: 0.9990989115445629
Position 29039: 0.9953106034898747
Position 31439: 0.9909684024522247
Position 32297: 0.9909675365824463
Position 32819: 0.9893577722072389
Position 37682: 0.9882459915872412
Position 34102: 0.9868605683212713
Position 32613: 0.9693286954125994
Position 35687: 0.9616211791460209
Position 43608: 0.9229454300018551
Position 877: 0.9138804641292234
Position 35899: 0.9029028268056818
Position 31981: 0.8950410107388858
Position 9507: 0.8907352086598858
Position 33726: 0.8459638266767004
Position 31687: 0.6536192619367224
Position 5762: 0.6110800894456694
Position 36216: 0.5506333190204783
Position 9267: 0.3967597077803689
Position 6454: 0.28394283862995284
Position 6919: 0.2820664159286336
Position 44203: 0.2399120545989614
Position 34762: 0.22833075981179643
Position 35243: 0.21013859063494028
Position 35039: 0.18893330953186635
Position 34551: 0.17803533189734402
Position 9987: 0.1358526206819
Position 39218: 0.13434316953169584
Position 10169: 0.12118184168157685
Position 30866: 0.10290670567650079
Position 9668: 0.06880103527247679
Position 34824: 0.05322380952567509
Position 6799: 0.05191855486956567
Position 6038: 0.04848926950704774
Position 34444: 0.04202816855587127
Position 6030: 0.04005694335266085
Position 43625: 0.038348401123258706
Position 6410: 0.0364884531406912
Position 103: 0.03262280124707838
Position 15060: 0.027237575903022396
Position 15070: 0.025463358212605997
Position 5962: 0.023346329966572942
Position 12370: 0.021853404459675565
Position 407: 0.020298341407659234
Position 34555: 0.019377072082493757
Position 6005: 0.018201561734396635
Position 605: 0.016733187958021836
Position 6158: 0.01610877733375065
Position 12333: 0.015674229129171845
Position 35655: 0.014961043600621176
Position 33633: 0.014458655027308514
Position 32543: 0.012392209605585382
Position 39854: 0.01132977115426666
Position 35223: 0.011287521744486214
Position 44188: 0.011154712568192565
Position 34224: 0.01062199972675773
Position 33318: 0.010569642054189895
Position 31155: 0.010021642455596532
Position 32279: 0.008429020130580174
Position 20754: 0.00784223742753102
Position 853: 0.007784209881977824
Position 40006: 0.007518859035703302
Position 15296: 0.00728270521478814
Position 36018: 0.006883693259273212
Position 2134: 0.006453909962807949
Position 33170: 0.006300446994493319
Position 32592: 0.0060900656639507
Position 35903: 0.00585915916169041
Position 7175: 0.005517148745718253
Position 3030: 0.005375100688865605
Position 37773: 0.005207910629546992
Position 1484: 0.005121229072387674
Position 6553: 0.004934926612017262
Position 29072: 0.004689396510105324
Position 21704: 0.004587415744257406
Position 158: 0.0044583241924931955
Position 10376: 0.004438203751899303
Position 34844: 0.004370444388129748
Position 30980: 0.003997262333648255
Position 1336: 0.0039014402125283143
Position 30976: 0.0036623871318808613
Position 35581: 0.003603226588788987
Position 30312: 0.0035381714691727364
Position 35148: 0.0032633789925193353
Position 30972: 0.0031745754938127184
Position 36118: 0.0030473211393775563
Position 107: 0.0029438596110213343
Position 33399: 0.0028366337920546435
Position 363: 0.0027203473464993233
Position 4613: 0.002703385118741327
Position 35595: 0.002582345612515243
Position 30572: 0.0025818339935148784
Position 2589: 0.0024792332876712327
Position 6623: 0.0023783734138766895
Position 38413: 0.002328925948907768
Position 44132: 0.002325331504624406
Position 32452: 0.0021272479846220645
Position 43808: 0.0020953310423495026
Position 31919: 0.0020214120542181805
Position 6803: 0.0019791845875414224
Position 30053: 0.001970000161312013
Position 426: 0.001804789371137942
Position 33074: 0.001702496068870217
Position 34563: 0.001683227288619926
Position 105: 0.0016398314228235286
Position 29485: 0.0015326054160307691
Position 887: 0.0015314850211512636
Position 43854: 0.0014564924823737722
Position 33361: 0.0014082043718303906
Position 4523: 0.0013061879899379603
Position 34537: 0.0012511526304528025
