Gene = ebd1
index = 1687
Annotated 5SS: [522]
Annotated 3SS: [857]
SMsplice 5SS: [522]
SMsplice 3SS: [857]
top_k =  1000
Partition function (log Z): -6.374917357783458

Sorted 5' Splice Sites (High to Low Probability):
Position 522: 0.9975630184808205
Position 2226: 0.1970560410059505
Position 1038: 0.07193749415821853
Position 1554: 0.010993349128048804
Position 1618: 0.006594895523619607
Position 1536: 0.004342998897338216
Position 1241: 0.003396243028666864
Position 588: 0.0013709147541720607
Position 1367: 0.001269647595651853
Position 1265: 0.001163914288899306
Position 1599: 0.0008321312662260608
Position 984: 0.0007906086601439837
Position 1501: 0.0006981896543459913
Position 276: 0.0006694143278741367
Position 377: 0.0006420363581391105
Position 1376: 0.0005395497475656567
Position 1716: 0.0003961903665691115
Position 824: 0.00036323618296941313
Position 1071: 0.00026203264737205667
Position 550: 0.00025435096328558414
Position 781: 0.0002037034214170463
Position 1899: 0.00014181415899980104
Position 56: 0.00014109321519782957
Position 2553: 0.0001273109470251628
Position 272: 0.00011936140097992187
Position 1218: 9.676168339835806e-05
Position 634: 9.42219801547276e-05
Position 1896: 7.59837846474451e-05
Position 2335: 6.960701991378908e-05
Position 1212: 6.560209706764373e-05
Position 2198: 6.219033178262661e-05
Position 1226: 5.484523802005851e-05
Position 764: 5.08243484872828e-05
Position 1612: 4.481664203403388e-05
Position 280: 3.596296491778346e-05
Position 1364: 2.0325390211202854e-05
Position 1944: 1.4859569710592032e-05
Position 306: 1.4305540902203676e-05
Position 616: 1.4174714502344733e-05
Position 176: 1.21581353141712e-05
Position 535: 1.1915748174477066e-05
Position 640: 7.998762943688032e-06
Position 526: 6.075594162303244e-06
Position 320: 4.47578213886198e-06
Position 10: 2.1483902109557673e-06
Position 221: 2.043793732773148e-06
Position 1656: 1.8751006669684652e-06
Position 1319: 1.2316544153882828e-06
Position 103: 1.1883237744159914e-06
Position 808: 1.0255061521070896e-06
Position 1157: 1.0130820012329062e-06
Position 655: 8.684294128634326e-07
Position 72: 7.83788589718931e-07
Position 297: 7.246609583290482e-07
Position 205: 5.225044775058725e-07
Position 586: 4.224238121383244e-07
Position 552: 4.1697635967933905e-07
Position 375: 3.62852901634731e-07
Position 685: 1.916907252574224e-07
Position 694: 1.5828777987216533e-07
Position 608: 1.4149221056392426e-07
Position 1083: 1.3021229417677343e-07
Position 274: 1.2126602413153543e-07
Position 1239: 1.1647206575076621e-07
Position 748: 1.0443863019246229e-07
Position 444: 1.0230234414238694e-07
Position 873: 8.969190637924207e-08
Position 27: 7.693463130727162e-08
Position 1128: 6.296593693122816e-08
Position 22: 2.9640425950086128e-08
Position 725: 2.4762671553200992e-08
Position 16: 2.3697583431225186e-08
Position 425: 1.3522563990859204e-08
Position 456: 9.24084666123463e-09
Position 672: 7.227694150588681e-09
Position 19: 5.63054852990021e-09
Position 733: 4.75786253889238e-09
Position 728: 4.571971845017096e-09
Position 853: 4.6282456977496856e-10
Position 850: 4.208315873891235e-10
Position 1094: 1.9468826979459335e-10
Position 1017: 1.3808935029958903e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 857: 0.7712620291950488
Position 2270: 0.18597458190091498
Position 2052: 0.10028489147340304
Position 753: 0.08126807755195498
Position 833: 0.04664873866421798
Position 1877: 0.02723740432089552
Position 1361: 0.01783211947527416
Position 1105: 0.0077451163672187535
Position 1836: 0.006696297807072601
Position 2301: 0.005632334142078984
Position 1749: 0.004525649390360217
Position 1850: 0.0039152247365605115
Position 578: 0.0037095780177017774
Position 1177: 0.0023345320501605886
Position 2353: 0.002212335873873883
Position 1393: 0.002173881992868778
Position 2497: 0.0018675899678403745
Position 1880: 0.0016826483540739894
Position 1439: 0.0015454784013270014
Position 1797: 0.0014281729608021064
Position 2381: 0.0013704190674432802
Position 912: 0.0013290167479701302
Position 1110: 0.0012960550806778162
Position 2483: 0.0012898820005347517
Position 2411: 0.0012595041173674932
Position 1716: 0.0011131157965727258
Position 1454: 0.001084770617193164
Position 915: 0.001048365438787818
Position 1573: 0.0009809474396020505
Position 717: 0.0009410032349233902
Position 1460: 0.0009315055723490457
Position 1304: 0.0009219870376331778
Position 431: 0.0008920159157139384
Position 1405: 0.0008552447088826333
Position 2614: 0.0008532982280464948
Position 949: 0.0008148743804776552
Position 1720: 0.0008085163618916184
Position 605: 0.0007972981740793771
Position 1037: 0.0006698852355091193
Position 1136: 0.0005515939392733373
Position 1414: 0.0005414275695756454
Position 2408: 0.0004403818665268381
Position 964: 0.0004225133756818063
Position 2146: 0.0004165219667605685
Position 2291: 0.0003964952244770217
Position 1133: 0.00029517881022327725
Position 1307: 0.00029063688222454313
Position 1917: 0.00024686742046556927
Position 885: 0.00022014969550169735
Position 1428: 0.00021027997748849725
Position 332: 0.0002089239602819403
Position 2372: 0.0001701254117563138
Position 2513: 0.00016968160007480303
Position 1883: 0.00016234785337812898
Position 2579: 0.00014596351384407226
Position 1282: 0.00014455185872202974
Position 1690: 0.00014293794964873263
Position 2331: 0.00013749002896809261
Position 2621: 0.00013665285725926067
Position 1584: 0.00013352803798466812
Position 1274: 0.00011595997458080432
Position 2344: 0.00010785629317143421
Position 624: 0.00010272525880955302
Position 2124: 0.00010238850996851907
Position 2582: 9.793837204239325e-05
Position 1424: 9.562607331533962e-05
Position 1862: 8.92424189512035e-05
Position 1364: 8.896021717403578e-05
Position 1319: 7.98733471641635e-05
Position 1007: 6.792308745835847e-05
Position 872: 6.624192384281932e-05
Position 2393: 6.339290164637974e-05
Position 1381: 5.9431650211489184e-05
Position 205: 5.47344885194964e-05
Position 2064: 5.451301808497434e-05
Position 983: 4.661344084643283e-05
Position 1955: 4.1431528909558705e-05
Position 2451: 4.095643237462619e-05
Position 1115: 3.97176394067078e-05
Position 393: 3.672910220335961e-05
Position 2103: 3.4958437365336676e-05
Position 755: 3.3975648844714034e-05
Position 1581: 3.253953847498719e-05
Position 1079: 2.9910754901713473e-05
Position 329: 2.5527326708692226e-05
Position 1764: 2.3975017307557846e-05
Position 648: 1.544112718267178e-05
Position 1982: 1.5116606642171744e-05
Position 1166: 1.4977562275893882e-05
Position 1472: 1.489150798400238e-05
Position 241: 1.4038992152472223e-05
Position 352: 1.2991048890387949e-05
Position 1928: 1.1816052709437216e-05
Position 110: 1.1159006057293892e-05
Position 640: 9.366836586423923e-06
Position 335: 7.546063729557687e-06
Position 1561: 7.195141595834082e-06
Position 425: 6.711975055024648e-06
Position 263: 5.980746021719196e-06
Position 1934: 5.96396693392e-06
Position 1489: 5.1638304063143254e-06
Position 437: 4.1869689832496e-06
Position 586: 4.11874996789487e-06
Position 473: 3.692340173271711e-06
Position 1734: 3.3655885154305917e-06
Position 133: 2.5916893381270894e-06
Position 2210: 2.5017177747019324e-06
Position 1808: 2.0222133885815916e-06
Position 1235: 1.9515872722830637e-06
Position 291: 1.4035550255823625e-06
Position 224: 1.1176063968596156e-06
Position 1121: 1.0406929409075897e-06
Position 1013: 7.28990241592587e-07
Position 1325: 6.073312232506271e-07
Position 1216: 5.554474179825095e-07
Position 1208: 4.2253299301094887e-07
Position 55: 3.670833111688434e-07
Position 759: 3.664651298028409e-07
Position 452: 3.1904244768822916e-07
Position 152: 2.1001674170032682e-07
Position 164: 1.7092205151902457e-07
Position 61: 1.45301656762456e-07
Position 467: 1.2165226713947808e-07
Position 90: 1.1924093868533337e-07
Position 93: 9.169679086825735e-08
Position 126: 6.739767579610152e-08
Position 173: 4.596352588422225e-08
Position 442: 3.472145063814155e-08
Position 114: 3.165686370970029e-08
Position 168: 3.108505240589926e-08
Position 176: 2.6914736653813908e-08
Position 280: 2.2758255602842133e-08
Position 482: 2.154841931355896e-08
Position 449: 8.788537778946806e-09
Position 284: 7.884052946439734e-09
Position 141: 7.284259738104567e-09
Position 159: 6.331446151044457e-09
Position 103: 4.567732941971001e-09
Position 485: 4.131888041954249e-09
Position 500: 3.923797831114258e-09
Position 303: 3.351457462656852e-09
Position 72: 2.606717416815218e-09
Position 476: 1.1999577477489669e-09
Position 494: 6.95941264295939e-10
Position 515: 5.03513404942553e-10
Position 433: 3.3476263060431786e-10
Position 980: 1.662484085474333e-10
Position 135: 1.2073169100137796e-10
Position 521: 7.040421830652737e-11
Position 295: 5.817998696077069e-11
Position 535: 4.5068258261839204e-11
Position 461: 3.929688710371577e-12
Position 550: 3.78518442246876e-12
Position 320: 1.269503902103784e-12
Position 288: 1.7816691499344203e-14
Position 116: 2.1156459739495547e-15
