Gene = mRpS35
index = 1781
Annotated 5SS: [232]
Annotated 3SS: [294]
SMsplice 5SS: [232]
SMsplice 3SS: [294]
top_k =  1000
Partition function (log Z): -8.834389946481666

Sorted 5' Splice Sites (High to Low Probability):
Position 232: 0.9925485206776742
Position 42: 0.00768258111000705
Position 21: 0.007320111976718485
Position 792: 0.0013471420218573744
Position 84: 0.0010785845433192059
Position 36: 0.0010403903574146525
Position 351: 0.0003710764529611692
Position 178: 0.000294651160046669
Position 396: 0.0002638826238158646
Position 73: 0.00019545083999596103
Position 433: 0.00013895707122116505
Position 244: 7.330502471053451e-05
Position 509: 2.942386408640559e-05
Position 688: 2.5619669249127054e-05
Position 619: 2.5137289519557075e-05
Position 663: 2.251661159178044e-05
Position 25: 1.961205812739703e-05
Position 755: 1.0118210828310637e-05
Position 976: 5.636177506145157e-06
Position 990: 5.094522598976613e-06
Position 638: 4.072255138279633e-06
Position 451: 2.8304413852466426e-06
Position 184: 2.5222496981699837e-06
Position 926: 2.2926242102582475e-06
Position 960: 1.9278171591368963e-06
Position 779: 1.7546579206086638e-06
Position 453: 1.5149070866035732e-06
Position 881: 1.4819249051858354e-06
Position 261: 1.3923496211404795e-06
Position 723: 1.1226196974192712e-06
Position 571: 9.837484914925436e-07
Position 1041: 9.606054690075166e-07
Position 503: 7.81637656367529e-07
Position 1131: 5.202915164510012e-07
Position 1103: 3.5683109547575924e-07
Position 186: 3.243061691900913e-07
Position 1055: 2.523697310005996e-07
Position 137: 2.5197404284510494e-07
Position 1030: 2.3717119639048298e-07
Position 121: 1.2182557243031884e-07
Position 116: 1.1580297621307399e-09
Position 321: 9.973056290281233e-10
Position 596: 9.238755029575031e-10
Position 355: 6.016447043783704e-10
Position 437: 2.473966464634958e-10
Position 417: 4.450800683778765e-11
Position 303: 3.5554136376651116e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 294: 0.9060027200478853
Position 310: 0.05138634745978053
Position 303: 0.027486174742230477
Position 121: 0.013185609959533466
Position 854: 0.002387397533834163
Position 329: 0.00160614390191373
Position 451: 0.0015113910079358852
Position 164: 0.0014248987210138861
Position 740: 0.0012817600482494687
Position 332: 0.0009665906397940901
Position 83: 0.0008430336858809109
Position 755: 0.0006213739817872124
Position 772: 0.0005962465495907302
Position 703: 0.0003604543190011196
Position 200: 0.0003556653972845384
Position 73: 0.00033768350483684857
Position 575: 0.0002458136669028975
Position 92: 0.0002292468676379635
Position 350: 0.0002160291550040052
Position 473: 0.00020380242683899877
Position 983: 0.00014055211747608957
Position 326: 0.00012262729250260915
Position 617: 0.00010361306352394497
Position 1051: 0.00010117863230733701
Position 495: 8.960536149859593e-05
Position 522: 8.73897834310476e-05
Position 860: 7.004016121245006e-05
Position 596: 5.24511692592095e-05
Position 662: 4.949086148477064e-05
Position 686: 4.852186164962058e-05
Position 143: 4.791715544313838e-05
Position 857: 4.518151490103569e-05
Position 812: 4.031843671009203e-05
Position 675: 3.9909716780495215e-05
Position 426: 3.965002422792014e-05
Position 989: 2.7237534715369486e-05
Position 338: 2.2965679037813975e-05
Position 718: 1.5746591481043636e-05
Position 1157: 1.5134412439361865e-05
Position 923: 1.4208002214762341e-05
Position 524: 1.3696284217970548e-05
Position 206: 1.0839213876641999e-05
Position 630: 8.635610753328182e-06
Position 1124: 8.317060041523924e-06
Position 404: 6.54531099038084e-06
Position 341: 5.711701539650744e-06
Position 1187: 5.31758706030978e-06
Position 1055: 4.898294084620491e-06
Position 688: 4.6539885529322316e-06
Position 1092: 3.1718710103210544e-06
Position 593: 3.1112047329303287e-06
Position 959: 2.819956233547628e-06
Position 1025: 2.615734612015392e-06
Position 498: 2.556000845419589e-06
Position 632: 2.212868565194279e-06
Position 347: 2.1186626159972205e-06
Position 779: 1.959473438834044e-06
Position 1028: 1.5182552503978112e-06
Position 244: 1.5080725215454324e-06
Position 585: 1.3559202506341685e-06
Position 974: 1.229491027898654e-06
Position 203: 1.197904886725095e-06
Position 1169: 1.1321976795913265e-06
Position 533: 8.119000918792992e-07
Position 1041: 7.583440830136773e-07
Position 644: 7.129940742780702e-07
Position 1194: 5.00669606844603e-07
Position 638: 4.749288192307438e-07
Position 1127: 3.8267095169365834e-07
Position 175: 2.7892955076225663e-07
Position 509: 2.6807658316710715e-07
Position 1191: 8.461441995950843e-08
Position 231: 3.55394651147306e-11
Position 213: 2.5958439726154793e-11
Position 221: 1.0912942492658288e-13
