Gene = Glut1
index = 1191
Annotated 5SS: [45897 53464 58329 59869 60227 65864 66118 67134 67347 67692 68030 68224
 69985 70203]
Annotated 3SS: [53173 58169 59748 60063 65697 65979 66876 67221 67412 67751 68100 69780
 70062 71287]
SMsplice 5SS: [  145 37060 37319 37850 65864 66118 67134 67347 67692 68030 68224 69985
 70203]
SMsplice 3SS: [36872 37129 37414 65697 65979 66876 67221 67412 67751 68100 69759 70062
 78785]
top_k =  1000
Partition function (log Z): -62.05352097376393

Sorted 5' Splice Sites (High to Low Probability):
Position 37060: 0.9980609045237057
Position 145: 0.9232379382678508
Position 37319: 0.7325405527844607
Position 1736: 0.5941105250070359
Position 37850: 0.270017442553485
Position 37854: 0.152420525822171
Position 38267: 0.027519337305871586
Position 430: 0.022236504752398367
Position 362: 0.012977637473061576
Position 270: 0.011366759106843866
Position 37741: 0.00984950339238878
Position 37892: 0.007526352529306779
Position 102: 0.006492921263363884
Position 189: 0.003681707400575282
Position 1387: 0.0031386344791436175
Position 127: 0.002456719262627345
Position 152: 0.002334725164125124
Position 187: 0.0022347553078018783
Position 95: 0.0019628319242164126
Position 84: 0.001667679445680599
Position 1484: 0.0011670209704798928
Position 165: 0.0009182393409759271
Position 108: 0.0008017967313675069
Position 66: 0.000558297893430474
Position 262: 0.0005205991075541504
Position 536: 0.00047984679454105494
Position 228: 0.000255861455451094
Position 395: 0.00021086137590853494
Position 399: 0.00014814221737217877
Position 55: 0.00014679771688335926
Position 1482: 0.00010714391965447566
Position 736: 0.00010126163845307149
Position 88: 9.63633170430108e-05
Position 983: 7.878638698004324e-05
Position 274: 7.594987903520323e-05
Position 975: 6.906226990061847e-05
Position 713: 6.157956487629255e-05
Position 877: 5.116134537583177e-05
Position 1457: 4.082180562123482e-05
Position 1077: 3.486315286982633e-05
Position 48: 3.43595807438465e-05
Position 259: 3.317529252637742e-05
Position 938: 3.208476260624711e-05
Position 193: 2.825972574792581e-05
Position 249: 2.3518608996012243e-05
Position 297: 1.369060977362417e-05
Position 1135: 1.2854720962325458e-05
Position 120: 9.418246374332235e-06
Position 19: 8.683795122648495e-06
Position 176: 8.051036630000117e-06
Position 1099: 7.91663405274525e-06
Position 987: 6.737196170697219e-06
Position 971: 6.7204876828855715e-06
Position 1027: 5.351555190451346e-06
Position 38: 5.253094170787821e-06
Position 651: 5.101541092607176e-06
Position 775: 5.093163371830931e-06
Position 969: 4.980890808687594e-06
Position 1112: 4.4877400935997145e-06
Position 277: 4.446451282548495e-06
Position 887: 3.0752270784958882e-06
Position 967: 3.0569787056121556e-06
Position 348: 3.006483836980426e-06
Position 940: 2.9720646312811552e-06
Position 239: 2.8847887293862974e-06
Position 942: 2.7979051298405885e-06
Position 979: 2.4590115747992806e-06
Position 549: 2.0090240342267434e-06
Position 122: 1.8447140187741933e-06
Position 493: 1.0589033118093516e-06
Position 6: 7.360536103014026e-07
Position 232: 6.42980466939202e-07
Position 26440: 3.798498267974795e-09
Position 16458: 3.0409622987290406e-15
Position 9533: 1.3908405118363625e-15
Position 9212: 1.1864157848262033e-16
Position 9064: 5.0556126879196546e-17
Position 1829: 2.732733355736229e-17
Position 10921: 2.6697933308258355e-17
Position 10302: 1.0167814505697339e-17
Position 1564: 6.029947240351714e-18
Position 748: 5.690631283720776e-18
Position 771: 4.274546082062039e-18
Position 8331: 3.583755863513015e-18
Position 2106: 3.3775440326325445e-18
Position 1516: 3.307836005419024e-18
Position 944: 3.1733420658817992e-18
Position 946: 3.047524307296735e-18
Position 4888: 2.201089991246729e-18
Position 7883: 2.0977178363972553e-18
Position 707: 1.898157504069781e-18
Position 881: 1.8857936093086898e-18
Position 2605: 1.6757694173469693e-18
Position 635: 1.5547936367355213e-18
Position 1325: 1.1264795303305787e-18
Position 10052: 1.0896193664015128e-18
Position 1269: 5.713340133300479e-19
Position 879: 3.459051255653789e-19
Position 696: 3.351427114964625e-19
Position 2273: 3.19733752082069e-19
Position 644: 3.0861818597972533e-19
Position 2513: 2.8703811970051902e-19
Position 1040: 2.704090642160001e-19
Position 715: 2.0300016396405342e-19
Position 6751: 1.5731323901270312e-19
Position 1082: 1.4512220784093584e-19
Position 973: 9.54202115476114e-20
Position 4645: 3.9180483461201535e-20
Position 3923: 3.123278830655131e-20
Position 2827: 6.649258741649531e-21
Position 2077: 5.163699323970004e-21
Position 7175: 5.138526085499214e-21
Position 4941: 4.813282701566273e-21
Position 1888: 3.68112347719165e-21
Position 3435: 1.5831813061938724e-21
Position 1751: 1.3791793755409951e-21
Position 1818: 5.096110045841331e-22
Position 2075: 4.720693592833331e-22
Position 2666: 2.606448297239867e-22
Position 1666: 1.415656733073952e-22
Position 2097: 1.1735114820027134e-22
Position 292: 8.924250174086259e-23
Position 8: 5.898640087390839e-23
Position 2446: 3.7388324102907185e-23
Position 484: 3.726419558649572e-23
Position 1833: 1.802891741296426e-23
Position 3766: 1.7275847519017658e-23
Position 1948: 8.24569735174271e-24
Position 473: 7.794817402258467e-24
Position 458: 4.3143592633911e-24
Position 740: 2.258913727800155e-24
Position 2441: 1.484634699670155e-24
Position 2461: 1.4747188769766174e-24
Position 2382: 8.899456984000701e-25
Position 2396: 5.68697964305488e-25
Position 701: 2.3563332638373086e-25
Position 698: 1.8626533041531265e-25
Position 932: 1.6313530909026177e-25
Position 742: 3.1546737759536343e-28

Sorted 3' Splice Sites (High to Low Probability):
Position 36872: 0.999040179845265
Position 37414: 0.590482785018368
Position 37129: 0.463056168083279
Position 479: 0.43930878551298425
Position 37365: 0.3884705611129151
Position 37122: 0.28589726970984664
Position 38058: 0.1337136721182736
Position 38014: 0.12673550353156704
Position 39089: 0.10847446917567698
Position 1564: 0.08068385808815194
Position 38312: 0.04463505953679943
Position 38368: 0.03475459207571878
Position 1196: 0.01793738840882436
Position 1616: 0.01289694742007621
Position 37940: 0.012048501939675533
Position 458: 0.011061058784162393
Position 1590: 0.008794043700018619
Position 38696: 0.005652807601720254
Position 1343: 0.005039693966292519
Position 38316: 0.004347385074211637
Position 214: 0.0023621854635867178
Position 1636: 0.002337514006183523
Position 1653: 0.0021927482672480523
Position 1282: 0.0020801267249846433
Position 1364: 0.0017159093551604918
Position 219: 0.0016232821273749454
Position 619: 0.0010636908632649584
Position 1034: 0.0008668289694324486
Position 1622: 0.0007258022048176161
Position 37375: 0.0006252906017904989
Position 442: 0.00048800000157353963
Position 1638: 0.0004404905616994504
Position 239: 0.00036057749727953987
Position 560: 0.00034132182995453387
Position 1369: 0.0002790749492173715
Position 1457: 0.0002253461853318662
Position 517: 0.00020155813169788086
Position 575: 0.00019988249707400576
Position 960: 0.0001627188898336487
Position 860: 0.00015097571113044237
Position 1076: 0.0001238187467948094
Position 165: 0.00011000692311851621
Position 245: 0.0001092427106771973
Position 797: 9.678426455622786e-05
Position 1482: 7.622800599299805e-05
Position 581: 5.463423853722749e-05
Position 31174: 2.238945705395733e-07
Position 29353: 8.834535477751492e-08
Position 28603: 3.6046417969388155e-08
Position 28624: 1.1916217539898123e-08
Position 27625: 8.480703365984043e-09
Position 25977: 4.802356194060412e-09
Position 26510: 3.798498267974795e-09
Position 20146: 2.681159285682897e-13
Position 18336: 2.5628044572422496e-13
Position 15969: 6.296529098467146e-14
Position 16593: 3.247447598251091e-14
Position 17235: 2.0343983445259863e-14
Position 16609: 9.20294227790435e-15
Position 15153: 4.7769934410650495e-15
Position 15495: 3.943951370593732e-15
Position 14649: 1.5909115064152945e-15
Position 15932: 1.2525525946863905e-15
Position 15790: 1.1859878406869686e-15
Position 14298: 8.931952593050317e-16
Position 9339: 7.264698770072712e-16
Position 8733: 5.399199292177862e-16
Position 14332: 4.364547696850439e-16
Position 15070: 4.2597243499952235e-16
Position 14717: 3.261054158583392e-16
Position 11409: 3.0383051868521885e-16
Position 14496: 2.3663941601639703e-16
Position 9432: 2.2730638344242446e-16
Position 13190: 1.6923586112901689e-16
Position 14036: 1.3464230247413015e-16
Position 13609: 8.943249693905742e-17
Position 9140: 7.965389958069331e-17
Position 13342: 6.910148148268868e-17
Position 10804: 6.35313992074615e-17
Position 10202: 6.148873547346738e-17
Position 10167: 5.2711263484705065e-17
Position 9371: 5.200824037858984e-17
Position 11979: 3.863493500856217e-17
Position 7707: 3.397115370067026e-17
Position 11995: 3.32018126698642e-17
Position 9374: 2.855987132920376e-17
Position 11336: 2.806015668169805e-17
Position 11283: 1.890729485781795e-17
Position 10784: 1.0184024959716708e-17
Position 9826: 9.569209435048172e-18
Position 7946: 6.739390260436064e-18
Position 10212: 4.874388095082917e-18
Position 11351: 4.5982730085515185e-18
Position 1965: 3.3854941653072414e-18
Position 4553: 2.7403450689316442e-18
Position 221: 2.1331133502129473e-18
Position 9795: 2.03246178394003e-18
Position 2193: 1.992706522265225e-18
Position 9568: 1.4982950496749861e-18
Position 152: 1.369672860190361e-18
Position 9267: 9.754805978199404e-19
Position 8739: 9.353789395376485e-19
Position 7049: 9.165609805777948e-19
Position 7073: 8.807337629344301e-19
Position 8755: 7.017326757948411e-19
Position 8787: 5.284230957212916e-19
Position 6595: 4.543859281384067e-19
Position 8833: 4.279952530447573e-19
Position 310: 3.8835655090732626e-19
Position 7580: 3.871027500143468e-19
Position 8059: 2.5259959404504637e-19
Position 1887: 1.7705365816287173e-19
Position 7385: 1.6944957321477071e-19
Position 6475: 1.5348158256225482e-19
Position 303: 1.3265336221157243e-19
Position 7197: 1.1225607833740921e-19
Position 2147: 1.096369357156689e-19
Position 6570: 1.0357714502930581e-19
Position 1924: 1.0069394378269756e-19
Position 865: 1.001418712770952e-19
Position 6542: 7.171996342460734e-20
Position 1366: 7.120549284563282e-20
Position 2053: 6.92427268603591e-20
Position 133: 6.846070709141617e-20
Position 7910: 6.694641851318434e-20
Position 6177: 6.277188406560523e-20
Position 4359: 6.093571297734605e-20
Position 6812: 5.562264879791758e-20
Position 2034: 5.544678349546741e-20
Position 5834: 4.14927126996934e-20
Position 496: 3.9825639100831643e-20
Position 6687: 3.574794301904836e-20
Position 255: 2.99838436955489e-20
Position 2725: 2.7744037213922965e-20
Position 3841: 2.3594423073405714e-20
Position 5326: 2.3275310569350962e-20
Position 5053: 1.935230331374814e-20
Position 6863: 1.8403474266324158e-20
Position 2075: 1.715061508784916e-20
Position 193: 1.5487953721827382e-20
Position 1977: 1.4668853705191293e-20
Position 5901: 1.4515767807447696e-20
Position 2361: 1.363906883643196e-20
Position 2253: 1.3414138835965927e-20
Position 5007: 1.2294031390563354e-20
Position 6617: 1.1899665411377217e-20
Position 5855: 1.1308948876292933e-20
Position 2513: 1.1237133375085737e-20
Position 5529: 8.104874999374112e-21
Position 1992: 6.855372915331499e-21
Position 2698: 5.534657630938996e-21
Position 5101: 4.6108764804709e-21
Position 3800: 4.3133317986293415e-21
Position 3530: 3.91648468073251e-21
Position 4003: 3.795742926676737e-21
Position 4029: 3.5681596969977185e-21
Position 3968: 3.0672962583866848e-21
Position 4634: 2.7455428699687594e-21
Position 176: 2.6594467482072668e-21
Position 4372: 2.5938767182038902e-21
Position 3781: 2.424434027918844e-21
Position 3065: 2.0489777113060848e-21
Position 186: 1.825499579447663e-21
Position 3315: 1.8117260067060862e-21
Position 3627: 1.7343281875913773e-21
Position 3498: 1.1078929659423072e-21
Position 3234: 9.901424554734938e-22
Position 3376: 9.789036679912235e-22
Position 181: 9.492415334176798e-22
Position 1818: 7.824205007334741e-22
Position 2161: 4.671249716251206e-22
Position 2326: 4.1389319044120435e-22
Position 2121: 2.8887202509786833e-22
Position 2877: 2.758839370227132e-22
Position 65: 2.4794410836136645e-22
Position 2461: 2.348201367660859e-22
Position 1793: 2.345850816523227e-22
Position 2135: 2.345339010247184e-22
Position 389: 2.151626421624925e-22
Position 3325: 1.9398011048517646e-22
Position 2605: 1.330678489841276e-22
Position 2085: 1.2772850031595915e-22
Position 1894: 1.2566002594857073e-22
Position 493: 1.1312409972345374e-22
Position 1735: 9.312068682026863e-23
Position 1766: 8.407306901687853e-23
Position 73: 7.4156264334957e-23
Position 76: 7.217753288684822e-23
Position 666: 6.999577571090848e-23
Position 305: 6.814330037152495e-23
Position 1488: 6.400662302537722e-23
Position 499: 6.366647113469041e-23
Position 890: 5.770405698872717e-23
Position 713: 2.7269920372577795e-23
Position 55: 9.047466944718377e-24
Position 877: 8.391701658059427e-24
Position 307: 5.184778118030753e-24
Position 48: 8.827765624178928e-25
Position 60: 2.8110154299624125e-26
Position 328: 1.9327645657014002e-28
