Gene = l(2)05287
index = 1742
Annotated 5SS: [ 260  707 1476 1719 2959 3393]
Annotated 3SS: [ 322  820 1539 1783 3021 7016]
SMsplice 5SS: [ 260  707 1476 1719 2959 3393]
SMsplice 3SS: [ 322  820 1539 1783 3021 7016]
top_k =  1000
Partition function (log Z): 23.788515321828733

Sorted 5' Splice Sites (High to Low Probability):
Position 3393: 0.9993228776009181
Position 1719: 0.9992473022445104
Position 2959: 0.9969399779469356
Position 707: 0.9961003763226153
Position 1476: 0.992367712084167
Position 260: 0.9678229134754635
Position 2692: 0.3647538766571843
Position 53: 0.25047891351697094
Position 1251: 0.08305965260257135
Position 1257: 0.06889699625407751
Position 1230: 0.056638934715667666
Position 2662: 0.03894943193718464
Position 5651: 0.03676765951274215
Position 6770: 0.03438932663714223
Position 1908: 0.032052859070731396
Position 217: 0.02624735706098895
Position 1089: 0.02619224189959496
Position 6276: 0.022369509620481128
Position 3839: 0.01809998256862235
Position 7379: 0.014147319997387544
Position 1913: 0.01143619523148357
Position 2037: 0.009911493937810326
Position 4335: 0.009362453394253713
Position 2307: 0.007226136434827244
Position 2340: 0.006959054791416071
Position 1363: 0.006787278791090425
Position 1190: 0.006535302709458512
Position 2280: 0.005903003470532111
Position 2710: 0.005533594463813868
Position 1227: 0.005161970930084143
Position 1955: 0.0037973427981239792
Position 36: 0.0037579825712993472
Position 2659: 0.003579382232045935
Position 5775: 0.003422286078680068
Position 6579: 0.0032236153790742962
Position 505: 0.0028066705838506356
Position 3798: 0.0026141013815270653
Position 5815: 0.0022653368976466616
Position 3214: 0.002234410811074878
Position 2823: 0.002125879523605521
Position 647: 0.002110147215674598
Position 2937: 0.0018907255699270454
Position 1210: 0.001867911162102016
Position 3208: 0.0017965068529211888
Position 3910: 0.0017285459471365304
Position 1145: 0.0017273240702765109
Position 2447: 0.0017266382042162994
Position 160: 0.0016376243147288381
Position 6427: 0.0012726128189172615
Position 483: 0.0012406594450202404
Position 1212: 0.00110225327591973
Position 2239: 0.0010764193202159268
Position 5509: 0.0007974774680087706
Position 2024: 0.000733897763192708
Position 3876: 0.0005998664878124699
Position 463: 0.0005942580762585212
Position 4561: 0.0005602656039841541
Position 4404: 0.0005558442399762991
Position 1119: 0.00045977746223917535
Position 670: 0.00045405329967855904
Position 4819: 0.00044612912506086414
Position 86: 0.00042631018030175476
Position 987: 0.0004183477288483023
Position 293: 0.0003705881061953891
Position 240: 0.00035454488884138736
Position 3547: 0.00035325081508661956
Position 3584: 0.0003183775112856054
Position 2817: 0.00031210018328063074
