Gene = MED24
index = 1263
Annotated 5SS: [ 209 2007 2223 3135 3563 4438]
Annotated 3SS: [1919 2064 2291 3201 3619 4580]
SMsplice 5SS: [ 209 2007 2223 3135 4438]
SMsplice 3SS: [1919 2064 2291 3201 4580]
top_k =  1000
Partition function (log Z): 8.532082936484441

Sorted 5' Splice Sites (High to Low Probability):
Position 2223: 0.9995229143089294
Position 2007: 0.999281587509694
Position 3135: 0.9973527330166794
Position 4438: 0.744584184040947
Position 659: 0.5826220977329681
Position 3563: 0.18269598543662133
Position 849: 0.11169445160095688
Position 249: 0.10012312636528581
Position 3338: 0.08174374036631919
Position 3894: 0.055727550410211865
Position 187: 0.05363393445375984
Position 3567: 0.04587771835506907
Position 270: 0.029202701175551217
Position 3666: 0.026734499704030645
Position 4402: 0.026214556821185245
Position 288: 0.025589796572715456
Position 415: 0.020163410434843928
Position 603: 0.013713533636281028
Position 1284: 0.013544826506695263
Position 1550: 0.012511931721334515
Position 3662: 0.01155660410616207
Position 3362: 0.011482372788765132
Position 948: 0.010332417584567677
Position 1104: 0.01015064151705931
Position 1692: 0.009654008537201261
Position 3326: 0.009351254558808843
Position 1469: 0.007088079476907604
Position 1089: 0.00652677940430844
Position 3887: 0.006501430486632773
Position 1045: 0.006173539196961812
Position 593: 0.005648017527989406
Position 4756: 0.005140273937457771
Position 801: 0.005125572572300782
Position 1340: 0.004902998507001696
Position 1749: 0.004802027543961763
Position 2393: 0.0047762581425315
Position 5231: 0.004711927270600979
Position 1648: 0.004607450576392828
Position 1864: 0.003979155647727607
Position 965: 0.003744842314009084
Position 1097: 0.003713072631110297
Position 1112: 0.0031891683437531592
Position 931: 0.003142497171256027
Position 3508: 0.0019374148065113023
Position 3762: 0.0017934524832694423
Position 663: 0.0017337555229575868
Position 2484: 0.0016840548595482838
Position 4517: 0.0015709784306062403
Position 495: 0.001444534130259598
Position 1671: 0.0013671007512550046
Position 1839: 0.001317816284949906
Position 3299: 0.0012782058541436336
Position 86: 0.0012309760811875963
Position 898: 0.0012210823130119463
Position 1433: 0.0012129878926917302
Position 3542: 0.001074581897101722
Position 1121: 0.0009923639066499836
Position 3620: 0.0009300365688948183
Position 3639: 0.0008006131874827604
Position 1811: 0.0007949687603161141
Position 3464: 0.0007845345724376067
Position 50: 0.0007416880375457893
Position 3732: 0.0006928653291316095
Position 539: 0.0006806072462366301
Position 507: 0.0006404050969429721
Position 1295: 0.0006362703002901358
Position 3112: 0.0006345481852371467
Position 3284: 0.0005853705016400588
Position 1769: 0.000563908268722451
