Gene = Blos3
index = 51
Annotated 5SS: [147 337]
Annotated 3SS: [203 389]
SMsplice 5SS: [147 337]
SMsplice 3SS: [203 389]
top_k =  1000
Partition function (log Z): -3.158140977027643

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9674136289033962
Position 337: 0.940500332268232
Position 285: 0.00160265871427896
Position 41: 0.0012559749382683512
Position 150: 0.0010576751159261646
Position 96: 0.0010439398000080806
Position 569: 0.00043066974114160664
Position 32: 0.0002636754999313859
Position 467: 0.00012903921369115015
Position 353: 5.957107164256497e-05
Position 578: 4.3600262612651524e-05
Position 9: 3.252106063870304e-05
Position 103: 2.6312314490503783e-05
Position 65: 9.639632688491172e-06
Position 389: 8.187710991210146e-06
Position 445: 2.1306627851580083e-06
Position 341: 1.6097301295365936e-06
Position 450: 1.5597703887710916e-06
Position 176: 1.2270533213835275e-06
Position 511: 8.482314147584996e-07
Position 443: 6.744351484013357e-07
Position 55: 5.634537136132093e-07
Position 493: 4.2572788166788784e-07
Position 504: 3.639720238442348e-07
Position 197: 6.477522716982121e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 203: 0.9683608065301442
Position 389: 0.6673511698714553
Position 438: 0.2735899219523739
Position 463: 0.0008890885484436956
Position 670: 0.0007914417975705292
Position 231: 0.0007313484957003143
Position 493: 0.000492520252166654
Position 414: 0.0004765547149511638
Position 535: 0.00044808122138429726
Position 532: 0.00035953348872011975
Position 460: 9.843944236645655e-05
Position 504: 7.331039558741912e-05
Position 450: 3.863261080792478e-05
Position 108: 3.533490802518908e-05
Position 176: 3.295902134641022e-05
Position 65: 3.114769925427815e-05
Position 240: 3.0257427789424024e-05
Position 641: 1.4958871813282185e-05
Position 511: 8.113893614501954e-06
Position 633: 7.337551112576284e-06
Position 609: 7.171884683099188e-06
Position 267: 6.994467443385777e-06
Position 128: 4.438442026678135e-06
Position 588: 2.266640661275627e-06
Position 619: 1.9883364146506554e-06
Position 326: 7.983443473228704e-07
Position 252: 6.898617619869125e-07
Position 567: 5.416945918769593e-07
Position 541: 3.7965151458094255e-07
Position 277: 1.1862584435956827e-07
Position 616: 9.925184898919869e-08
Position 544: 7.714372869046683e-08
Position 284: 7.464248137967747e-08
Position 134: 5.679330900695347e-08
Position 125: 5.11610330939858e-08
Position 337: 4.9574984982327654e-08
Position 274: 4.3677405842709626e-08
Position 263: 3.0569230143896605e-08
Position 553: 2.959266921648938e-08
Position 242: 1.0881676262517385e-08
Position 140: 1.0171556869520966e-08
Position 292: 7.898108246240722e-09
Position 100: 4.444256412250873e-09
Position 155: 9.085339478209899e-10
Position 146: 3.7379077019877163e-10
Position 137: 3.314419050175054e-10
