Gene = SmydA-3
index = 1509
Annotated 5SS: [ 119 1547 3299 3639]
Annotated 3SS: [1099 2968 3411 3692]
SMsplice 5SS: [ 119 3299 3639]
SMsplice 3SS: [2968 3411 3692]
top_k =  1000
Partition function (log Z): 3.5056136118185743

Sorted 5' Splice Sites (High to Low Probability):
Position 3299: 0.9946541591372453
Position 3639: 0.9433331901373194
Position 1547: 0.36680652367818345
Position 119: 0.27294965542395744
Position 338: 0.16563309015341193
Position 1971: 0.13210020579960965
Position 845: 0.10318466007026196
Position 988: 0.10289296846915097
Position 1497: 0.0927110457777173
Position 780: 0.08750635985690908
Position 2745: 0.08421023882815754
Position 1834: 0.06691833205444545
Position 340: 0.06331742461165342
Position 821: 0.03864628415165454
Position 2148: 0.03384486106300058
Position 2143: 0.03293244072915863
Position 313: 0.032394368935670645
Position 2830: 0.031237789575326455
Position 29: 0.021778629885603373
Position 698: 0.015253202582076375
Position 1761: 0.01344388315843223
Position 560: 0.01047113904682731
Position 214: 0.007734304573161423
Position 2729: 0.007179684754406032
Position 681: 0.007164073816108746
Position 509: 0.006840068470864514
Position 311: 0.006153587774667238
Position 2119: 0.006029508344192066
Position 633: 0.005684045341798884
Position 330: 0.005475432626158873
Position 1461: 0.00484808368652658
Position 977: 0.004663126397538202
Position 3597: 0.004261797575084914
Position 9: 0.003510293868631085
Position 1641: 0.0031485979865785965
Position 641: 0.00272178424868929
Position 2401: 0.0026699517063346113
Position 1898: 0.0026369841752934184
Position 2604: 0.0026225040732593243
Position 3782: 0.002605006308406513
Position 1007: 0.0022982354158531722
Position 342: 0.0021608716116237156
Position 3306: 0.002153088527913575
Position 1824: 0.0019261542138348654
Position 2533: 0.001892033951479684
Position 1591: 0.0017208554783885509
Position 2886: 0.0015532722687633103
Position 2477: 0.0013771591815922792
Position 164: 0.0012232479811473634
Position 126: 0.0012196288338618118
Position 3318: 0.0011964453888060576
Position 3156: 0.0011353349820924605
Position 1930: 0.0008070768245814432
Position 592: 0.0006945107021819167
Position 66: 0.0006318625582581116
Position 344: 0.0005964228590344432
Position 3081: 0.0005297892346913434
Position 12: 0.0004809490275415552
Position 1980: 0.00045540366745317677
Position 2543: 0.0004454770361207303
Position 1272: 0.00042010496979709346
Position 324: 0.00039737630181987265
Position 1415: 0.0003078934865867495
Position 470: 0.00030653356383810446
Position 1908: 0.00027986924507643395
Position 1777: 0.0002782756189631766
Position 411: 0.00025639368863841094
Position 2517: 0.00024089755927683506
Position 1578: 0.00023504459023432182
Position 2368: 0.00021784793614079709
Position 3215: 0.0001978310850473034
Position 448: 0.00019083602887435698
Position 1323: 0.00018874294380398306
Position 332: 0.00017582302545700895
Position 1765: 0.0001696172579878349
Position 480: 0.00016618366827590922
Position 2290: 0.00016125941369128812
Position 3620: 0.00015519351145517975
Position 1072: 0.00015123500668660553
Position 4309: 0.00015039391871053134
Position 3171: 0.00014457538244864996
Position 2282: 0.00012370681424216337
Position 1871: 0.00012369151915812983
Position 482: 0.00011959703479035271
Position 2109: 0.00011706353977224569
Position 2091: 0.00011499018391413638
Position 1454: 0.00011229431071628417
Position 3850: 0.00010993248841537564
Position 2397: 0.0001063554474722823
Position 790: 9.035284099815473e-05
Position 1406: 8.743863781602726e-05
Position 4219: 8.606231523882817e-05
Position 2318: 7.57016719485062e-05
Position 403: 7.375532336361312e-05
Position 1512: 6.788779346026373e-05
Position 3841: 6.455420714398052e-05
Position 714: 6.440233036678285e-05
Position 209: 6.42965508330073e-05
Position 140: 6.282442042327815e-05
Position 1584: 6.278755691096757e-05
Position 3523: 5.549829707322281e-05
Position 4387: 5.439805567091973e-05
Position 929: 5.303156486728785e-05
Position 2001: 4.8016892562630165e-05
Position 3916: 4.5930706220143206e-05
Position 3303: 4.356992788689123e-05
Position 3601: 4.028710006883562e-05
Position 3153: 3.9740742140934016e-05
Position 1352: 3.727854555412616e-05
Position 4262: 3.630726384458181e-05
Position 1434: 3.6190807916675134e-05
Position 809: 3.5368973301332085e-05
Position 2073: 3.128427925142271e-05
Position 1645: 2.9191452788389274e-05
Position 1618: 2.9096058453834364e-05
Position 639: 2.8640775555080372e-05
Position 1479: 2.4902173047324598e-05
Position 1599: 2.471411971011322e-05
Position 706: 2.4116162562014432e-05
Position 3664: 2.1663824673049144e-05
Position 3335: 1.9039586884620202e-05
Position 898: 1.7386943382169914e-05
Position 4026: 1.677050305087337e-05
Position 952: 1.6746050849130908e-05
Position 4168: 1.5573953525300227e-05
Position 3160: 1.5151674645422719e-05
Position 3447: 1.5021811774269167e-05
Position 3015: 1.4839417617245643e-05
Position 34: 1.2955618014087065e-05
Position 1178: 1.1916883454286976e-05
Position 1193: 1.0442131404814099e-05
Position 3592: 1.0004192699401904e-05
Position 716: 9.65557455942305e-06
Position 3063: 9.466647060460494e-06
Position 432: 7.515749733189116e-06
Position 3095: 7.3538215506842225e-06
Position 628: 6.656189895060923e-06
Position 317: 6.070123030421091e-06
Position 4360: 5.214510653104613e-06
