Gene = ssp2
index = 1891
Annotated 5SS: [ 190  428 3500 5898 6115]
Annotated 3SS: [ 320 3443 3557 5958 6217]
SMsplice 5SS: [ 190  428 5898 6115]
SMsplice 3SS: [ 241 5700 5958 6217]
top_k =  1000
Partition function (log Z): -1.115493740098606

Sorted 5' Splice Sites (High to Low Probability):
Position 5898: 0.9930035373697326
Position 428: 0.9775564997171841
Position 6115: 0.956112886047235
Position 190: 0.8354151812769469
Position 3500: 0.8150600363763947
Position 4291: 0.5632473663947948
Position 5628: 0.2585771133363342
Position 2669: 0.23973269692886748
Position 4045: 0.15294932678489778
Position 4803: 0.09503873784138231
Position 649: 0.08412831114377224
Position 1233: 0.04993580590258149
Position 6489: 0.04850413014615627
Position 6356: 0.03686870102844418
Position 6536: 0.02887015160306703
Position 1910: 0.02336562925365425
Position 6270: 0.01868572559183654
Position 6544: 0.01373329532392738
Position 4281: 0.008783901683889525
Position 5181: 0.008043749086185397
Position 5461: 0.007888044906065622
Position 1744: 0.004060731102345728
Position 713: 0.00380955130206524
Position 2673: 0.003637362526177074
Position 6449: 0.0032551215161588866
Position 7602: 0.00314223859205138
Position 3931: 0.0029951154116375895
Position 1344: 0.00268731411163327
Position 7201: 0.0024919984971005765
Position 1164: 0.0022229875592196784
Position 4098: 0.0015549168261900603
Position 307: 0.0014443265515434534
Position 1066: 0.0011261549677124187
Position 1267: 0.000983450454399456
Position 2448: 0.0009389849012236615
Position 1365: 0.0009032146947884635
Position 6394: 0.0007891803737411011
Position 4089: 0.0006859381666521951
Position 2981: 0.0006857405246096304
Position 5713: 0.0006690044847699512
Position 5992: 0.0006612417158713039
Position 1060: 0.0005865010814326004
Position 7061: 0.0005754765992687043
Position 3929: 0.0005137884112011572
Position 2400: 0.00047611285436277253
Position 4117: 0.00044914867968885773
Position 6426: 0.0004160325571568786
Position 2878: 0.0003418358809812808
Position 6119: 0.00032032053781889074
Position 1688: 0.00028414119474858186
Position 6420: 0.0002701500339543431
Position 3793: 0.00024243368394887455
Position 706: 0.00023676791635740698
Position 3132: 0.00021523909438299905
Position 1076: 0.00016449611773876782
Position 6278: 0.00016093304297120327
Position 29: 0.00013847337997483164
Position 643: 9.740445734709833e-05
Position 194: 9.5008685370585e-05
Position 6134: 9.475634021899642e-05
Position 6082: 8.529788535245451e-05
Position 6529: 8.305852178673882e-05
Position 1514: 7.451920894656667e-05
Position 637: 6.9671801947027e-05
Position 560: 6.086953565772658e-05
Position 208: 5.050152504428203e-05
Position 91: 4.604321227177944e-05
Position 1566: 4.1209274096766386e-05
Position 124: 3.1863412756469536e-05
Position 1368: 2.7449533013497323e-05
Position 414: 2.723103263695643e-05
Position 3695: 2.3009166905738372e-05
Position 1051: 2.2129298365323097e-05
Position 217: 2.094466078098637e-05
Position 827: 2.091644631818853e-05
Position 581: 2.036796149569159e-05
Position 102: 2.0272230817632787e-05
Position 22: 1.9057269386999843e-05
Position 2009: 1.4406374995936895e-05
Position 104: 1.370712761871006e-05
Position 6163: 9.60865150296497e-06
Position 223: 9.062234002929036e-06
Position 1712: 8.497934684663733e-06
Position 4321: 8.298176876220587e-06
Position 211: 8.216495449204387e-06
Position 226: 6.700921767994125e-06
Position 1037: 6.412814024699056e-06
Position 6170: 6.096885018690119e-06
Position 3643: 5.708828377968636e-06
Position 974: 3.974811957292692e-06
Position 6074: 2.9151468086610476e-06
Position 72: 2.7074701460292775e-06
Position 590: 2.6018595060683622e-06
Position 1766: 1.8080109017128146e-06
Position 6044: 1.3411698159553255e-06
Position 66: 1.2264888966604322e-06
Position 710: 9.002772900445702e-07
Position 603: 7.133176545178147e-07
Position 6721: 6.001596475746032e-07
Position 229: 4.876488848742115e-07
Position 584: 4.4743081347691556e-07
Position 547: 3.6080788480901886e-07
Position 69: 2.9912311052934387e-07
Position 521: 2.712756328012777e-07
