Gene = IFT57
index = 1221
Annotated 5SS: [ 411 1228]
Annotated 3SS: [ 464 1579]
SMsplice 5SS: [ 411 1228]
SMsplice 3SS: [ 464 1579]
top_k =  1000
Partition function (log Z): -1.1409956008222866

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.9970235674239868
Position 1228: 0.9340125029712316
Position 8: 0.04051597026995482
Position 1533: 0.023342404997585626
Position 1523: 0.01759771353460458
Position 1242: 0.016333016251229137
Position 191: 0.012954065343729441
Position 1232: 0.008890318894394697
Position 570: 0.0045199669368593594
Position 1687: 0.003501077268218188
Position 740: 0.0020362794158207548
Position 872: 0.0019334193064926986
Position 1390: 0.0016052382279734922
Position 1460: 0.001544351417923408
Position 1271: 0.0011640990170424205
Position 688: 0.001035905747036422
Position 1293: 0.0009194917057082503
Position 1684: 0.0005127497806349764
Position 1269: 0.00048223078370193494
Position 356: 0.00046287334367586667
Position 1477: 0.000301657341954008
Position 1780: 0.00028714039485282884
Position 1257: 0.00026387799289531895
Position 415: 0.00023194982350806533
Position 109: 0.0002196834281096475
Position 1660: 0.0001504725393462468
Position 1217: 0.0001471120799073358
Position 697: 0.00013776530822972306
Position 258: 8.544738524707744e-05
Position 1648: 8.51313386327765e-05
Position 748: 8.249771086063349e-05
Position 707: 4.870632400823041e-05
Position 608: 4.20450543818977e-05
Position 870: 4.007370236200407e-05
Position 561: 3.520730442050729e-05
Position 27: 3.204905981498561e-05
Position 1067: 2.964368801333463e-05
Position 1580: 2.9119356407148315e-05
Position 524: 2.2426505148583507e-05
Position 852: 1.902423100906443e-05
Position 1695: 1.8727720520190365e-05
Position 247: 1.46487929697684e-05
Position 876: 1.373294563324412e-05
Position 79: 1.2739640167142181e-05
Position 992: 1.0644979506418825e-05
Position 1446: 8.264882952792268e-06
Position 10: 6.328790947103457e-06
Position 537: 5.495833681153824e-06
Position 47: 4.3625887172612165e-06
Position 431: 4.054427830521864e-06
Position 1161: 3.9949228418619244e-06
Position 1443: 3.7367296006564988e-06
Position 1793: 3.544075387036656e-06
Position 12: 3.310215885703947e-06
Position 774: 2.328934935542442e-06
Position 375: 1.854798051234081e-06
Position 428: 1.4136603320347868e-06
Position 1585: 1.0869400500337491e-06
Position 830: 7.24566670703798e-07
Position 461: 6.970084803711067e-07
Position 528: 5.98540213215893e-07
Position 311: 5.522428679571671e-07
Position 502: 2.2238606932487202e-07
Position 474: 6.202458840269217e-08
Position 293: 2.2883374433970006e-08
Position 242: 1.7505557240044495e-09
Position 468: 1.3771953415418317e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 464: 0.9823552782098497
Position 1579: 0.7695192310169119
Position 1463: 0.11736582769522262
