Gene = vtd
index = 1932
Annotated 5SS: [  345   712  3718 10050 10359 11171 19647]
Annotated 3SS: [  420  3593  9869 10102 10419 19484 21284]
SMsplice 5SS: [  345   712  3718 10050 10359 11171 19647 20557]
SMsplice 3SS: [  420  3593  9869 10102 10419 19484 20442 20613]
top_k =  1000
Partition function (log Z): 4.591953939091278

Sorted 5' Splice Sites (High to Low Probability):
Position 10359: 0.9996461001256132
Position 712: 0.9899110998932183
Position 345: 0.9828634881473922
Position 10050: 0.9825481618680276
Position 3718: 0.9607992525160042
Position 19647: 0.8904244790919355
Position 11171: 0.79610533403076
Position 20557: 0.4417770559177159
Position 19922: 0.272573529959701
Position 5002: 0.15618777567780193
Position 12130: 0.12272841639940937
Position 8202: 0.10896855345931498
Position 13324: 0.10880255417958722
Position 12735: 0.10451034572281516
Position 10647: 0.09511152442174277
Position 10503: 0.09233746012806841
Position 16279: 0.07559731865821653
Position 20548: 0.06728787578651592
Position 4617: 0.06351523185319155
Position 19927: 0.05533005378305981
Position 19981: 0.050737631381849654
Position 8966: 0.0479729011948276
Position 11777: 0.04656586281934552
Position 12162: 0.04487099885427404
Position 13664: 0.04331187601806843
Position 13485: 0.0413258888396447
Position 4134: 0.04044807692864344
Position 19950: 0.039193043882615
Position 4570: 0.03347269578205427
Position 19906: 0.03334584488400268
Position 8229: 0.032025659273269586
Position 13670: 0.0292189986684669
Position 12589: 0.022983142089751905
Position 4420: 0.022797049357480316
Position 7708: 0.022723720902547786
Position 19575: 0.022420139164828906
Position 4488: 0.02209933907764207
Position 5694: 0.01486271139975768
Position 4894: 0.014769929669971982
Position 8932: 0.010581122607563134
Position 20014: 0.009676144988227362
Position 11072: 0.008579484795870085
Position 6925: 0.0074636047193551245
Position 4751: 0.0071013296481085815
Position 5223: 0.00707788978671625
Position 12730: 0.006765814500436787
Position 8256: 0.005632070940369117
Position 611: 0.005600900474856037
Position 367: 0.005063499269771182
Position 231: 0.004837228266541252
Position 11076: 0.004430214878973675
Position 4990: 0.004353796365978559
Position 4782: 0.004273309174849265
Position 10754: 0.004212566042112208
Position 11996: 0.003891557722512198
Position 4436: 0.0037297038108403575
Position 8655: 0.0033759452417252193
Position 874: 0.002843081276580672
Position 3201: 0.0025361737465634856
Position 5275: 0.0023155353492016893
Position 11846: 0.0022453532226377948
Position 7140: 0.002191113301938166
Position 1401: 0.0020333266549038284
Position 13243: 0.0017451771419379105
Position 5162: 0.0015687425032054351
Position 10022: 0.0015397530468190426
Position 5235: 0.0014969013465826937
Position 4148: 0.0014194578660158164
