Gene = bdl
index = 1627
Annotated 5SS: [ 576 4892 5367 5988 6409]
Annotated 3SS: [4383 4956 5758 6201 6476]
SMsplice 5SS: [ 576 4892 5367 5988 6409]
SMsplice 3SS: [4383 4956 5758 6201 6476]
top_k =  1000
Partition function (log Z): 5.432607590993846

Sorted 5' Splice Sites (High to Low Probability):
Position 5367: 0.9932146028679179
Position 6409: 0.9798246890723289
Position 576: 0.9607275929811776
Position 5988: 0.9489772043872947
Position 4892: 0.9327646562729599
Position 4156: 0.27057672762092627
Position 1804: 0.18601216517104166
Position 2014: 0.1836508769117116
Position 1070: 0.09239548908535898
Position 1489: 0.08044489258645583
Position 2729: 0.05812864534761072
Position 4896: 0.03551679689900203
Position 4291: 0.01982509658612283
Position 7140: 0.01667760991260405
Position 3841: 0.016366880477613584
Position 492: 0.01460246418331793
Position 4178: 0.01161155135597361
Position 4523: 0.007410840485693799
Position 4837: 0.007052328360968016
Position 919: 0.0053036096256203515
Position 6107: 0.004882756648485641
Position 591: 0.004345872755290733
Position 632: 0.004186403515175132
Position 610: 0.003601700147321485
Position 6362: 0.0034836816215889728
Position 2515: 0.002928105916150243
Position 2278: 0.0027875879207708903
Position 2268: 0.0026670170495762062
Position 4168: 0.002642382332008286
Position 4172: 0.002060994246010878
Position 4174: 0.0019885172477771087
Position 1051: 0.001912760904385678
Position 4170: 0.0019061225793976697
Position 5607: 0.0016137462645628604
Position 2962: 0.0015171632153388325
Position 4283: 0.0014186073464891337
Position 4166: 0.0013859277032185486
Position 6419: 0.0012541832987709861
Position 6137: 0.0011003607096034616
Position 2296: 0.0010988384146280064
Position 1808: 0.0009833775232622624
Position 6002: 0.0009763416430734208
Position 2752: 0.0009551866754693656
Position 6061: 0.0009294461966004371
Position 1906: 0.0008876976194787412
Position 1467: 0.0008062138772168883
Position 6332: 0.0007952705392846436
Position 6776: 0.0007897983092368486
Position 2948: 0.0007711447395630644
Position 2178: 0.0007501307243681272
Position 7205: 0.000720866537056043
Position 4006: 0.0007161353614051077
Position 4056: 0.0007003590876143484
Position 5614: 0.0006762915477198725
Position 6761: 0.0005335029403847344
Position 6291: 0.00047828796305535517
Position 6840: 0.0004493488248398422
Position 6652: 0.00040217530691712155
Position 6144: 0.0003758227681530189
Position 2053: 0.0003531493698556359
Position 223: 0.0003313778436465791
Position 5451: 0.00028857709765046317
Position 2733: 0.000280186587672054
Position 2350: 0.00027903128587746244
Position 3033: 0.0002753138477990237
Position 5437: 0.0002702810891145323
Position 6077: 0.00026094931325313286
Position 6026: 0.00021747069317986
Position 4753: 0.0002146007295230462
Position 3868: 0.00021232986281042552
Position 6010: 0.00019159612372446184
Position 317: 0.00018571368220906894
Position 5109: 0.00017026733560272444
Position 6377: 0.00015327206722883286
Position 1475: 0.0001523660489891412
Position 4824: 0.00014522182671583656
Position 6536: 0.00014396686380384793
Position 4540: 0.00013575220720150937
Position 4527: 0.00012580334468208158
Position 7162: 0.00012034195880645916
Position 6068: 0.0001178003830953192
Position 6075: 0.00011678542852586676
Position 2504: 0.0001149142180651293
Position 6845: 0.00011484263829474518
Position 1479: 0.00010243199354368948
Position 699: 0.0001020483437479558
Position 2499: 9.650133820869196e-05
Position 2508: 9.546163094768068e-05
Position 1105: 9.374880808985286e-05
Position 1278: 9.002690192073387e-05
Position 126: 8.925032013546183e-05
Position 6162: 8.877278547561906e-05
Position 580: 8.616144651486358e-05
Position 6389: 8.251810420940551e-05
Position 1291: 8.090428453250183e-05
Position 7226: 7.146313971113192e-05
Position 7144: 6.97266206218958e-05
Position 6065: 6.359690303748339e-05
Position 825: 6.268560522705416e-05
Position 5472: 5.049627849812655e-05
Position 5582: 4.928453374920797e-05
Position 7166: 4.746615855505957e-05
Position 5229: 4.698655930683188e-05
Position 442: 4.631299953787725e-05
Position 4968: 4.547824279623743e-05
Position 1486: 4.2063194838705066e-05
Position 585: 4.155919441015841e-05
Position 558: 4.151503145263992e-05
Position 5661: 4.11058574928406e-05
Position 4713: 4.073610565629944e-05
Position 4633: 3.546989648786728e-05
Position 2311: 3.120341686968256e-05
Position 6872: 3.078122573524265e-05
Position 1028: 2.952444874814876e-05
Position 6000: 2.9075880952395097e-05
Position 1710: 2.4053527619561385e-05
Position 6901: 2.3902215471404356e-05
Position 1571: 2.286399687251602e-05
Position 6659: 2.0418359917607348e-05
Position 6663: 2.0285539705368612e-05
Position 287: 1.9894199781664613e-05
Position 6109: 1.7992620505929004e-05
Position 1542: 1.613348794107573e-05
Position 2535: 1.5629761706024093e-05
Position 194: 1.5583067003353627e-05
Position 142: 1.4877486222196505e-05
Position 6306: 1.4276613523948359e-05
Position 6434: 1.3829355386090848e-05
Position 504: 1.3448281557995498e-05
Position 6345: 1.275404303022545e-05
Position 952: 1.2747880356522058e-05
Position 147: 1.1891417894355757e-05
Position 5932: 1.1658351463689785e-05
Position 5788: 1.157931607773494e-05
Position 507: 1.1349536782208817e-05
Position 6111: 1.1315689995534632e-05
Position 1380: 1.1157422418706532e-05
Position 1271: 1.113783734276979e-05
Position 2939: 1.024512684121649e-05
Position 1705: 9.13681279004064e-06
Position 6767: 8.380148935836221e-06
Position 7190: 7.963251467532949e-06
Position 308: 7.704441880216111e-06
Position 1421: 7.426349814117856e-06
Position 6667: 7.297233558725087e-06
Position 1569: 7.215498759240314e-06
Position 1493: 6.573171626864989e-06
Position 1736: 6.0455034353642435e-06
Position 715: 5.658674853447494e-06
Position 6091: 4.698338864930269e-06
Position 1416: 3.6831032222543487e-06
Position 1108: 2.853589430287521e-06
Position 244: 2.7544152794055855e-06
Position 829: 2.6136697040019874e-06
Position 5093: 2.1509781961463405e-06
Position 6531: 2.1145299144793107e-06
Position 5148: 1.9965869408822514e-06
Position 28: 1.9935318807800344e-06
Position 1699: 1.965080765224639e-06
Position 5000: 1.945199421401852e-06
Position 905: 1.8728101368133585e-06
Position 621: 1.744716228201351e-06
Position 291: 1.6465281933906282e-06
Position 719: 1.4557690671727528e-06
Position 934: 1.3465210121137025e-06
Position 7108: 1.2545157132480732e-06
Position 1218: 9.007994709267137e-07
Position 1301: 5.404419132003301e-07
Position 7100: 5.159927690464722e-07
Position 752: 4.4965087578376234e-07
Position 289: 4.225755374553322e-07
Position 1136: 3.1189128179109273e-07
Position 6: 2.6727675912215135e-07
Position 1248: 2.527625338849137e-07
Position 6867: 2.4083827286112123e-07
Position 33: 2.1659057148127193e-07
Position 299: 1.2372849934674868e-07
Position 738: 1.1115586492321662e-07
Position 774: 9.659788031275818e-08
Position 6878: 7.872820336917707e-08
Position 1265: 7.548825667786593e-08
Position 6800: 3.854250813503718e-08
Position 832: 2.616807903618173e-08
Position 945: 2.4463762752310997e-08
Position 713: 2.2329195508752347e-08
Position 1744: 2.158328363134759e-09
Position 6177: 2.128765625632144e-09
Position 1178: 3.8646611555593116e-10
Position 1327: 3.469051131890426e-10
Position 6278: 7.252985388414813e-11
Position 6236: 4.6695670720426026e-11
Position 783: 2.426031105417853e-11
Position 1143: 8.009608664062602e-13
Position 799: 6.187975379710268e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4956: 0.9936049767209669
Position 6476: 0.9869604777050524
Position 5758: 0.9588028713050571
Position 6201: 0.8740284212716709
Position 4383: 0.6446960793412317
Position 3800: 0.44966756812612446
Position 820: 0.12319817070236169
Position 1860: 0.11296531225881798
Position 4239: 0.11186007031756205
Position 1155: 0.10795347978661463
Position 1655: 0.08919513639306743
Position 1882: 0.07165004841722472
