Gene = vri
index = 1930
Annotated 5SS: [17223 18969]
Annotated 3SS: [18620 19076]
SMsplice 5SS: [  566 18969]
SMsplice 3SS: [18620 19076]
top_k =  1000
Partition function (log Z): -3.7535432401012403

Sorted 5' Splice Sites (High to Low Probability):
Position 18969: 0.9989830937762516
Position 566: 0.9600067756370894
Position 13324: 0.6124457675195635
Position 11801: 0.37728957418892395
Position 10502: 0.3299212691110831
Position 19649: 0.2838025169472579
Position 13521: 0.22940996812327166
Position 10808: 0.1393172104971195
Position 12366: 0.09768679212766697
Position 21373: 0.07588366889689963
Position 6493: 0.07245842900062621
Position 10918: 0.07100789452339841
Position 12488: 0.05118944055682224
Position 11796: 0.04725930518975009
Position 20949: 0.04098212932061572
Position 8810: 0.03897421141442095
Position 19484: 0.0380202558910345
Position 21099: 0.0328240627705907
Position 10506: 0.02461301130143617
Position 600: 0.02318214070306561
Position 10149: 0.02257187222053832
Position 10846: 0.021686747544225542
Position 14150: 0.02104670271840637
Position 15115: 0.014698888101310686
Position 20213: 0.013856655485858313
Position 10812: 0.013002709132554274
Position 9820: 0.012529709956011052
Position 3192: 0.00950608091585754
Position 1307: 0.008906224269667041
Position 12604: 0.008169549174167219
Position 22102: 0.008132831562619968
Position 6076: 0.008032044531604207
Position 10814: 0.0079670775091755
Position 604: 0.007440968040255524
Position 8674: 0.0073963919810735215
Position 13858: 0.005454459846179906
Position 615: 0.005440305348525113
Position 20773: 0.005211287675465807
Position 946: 0.004991460382947635
Position 13490: 0.0048661712243865205
Position 21391: 0.004658354012791194
Position 20684: 0.003966769103327007
Position 13463: 0.0033191232793363112
Position 6357: 0.0031465683552251247
Position 19712: 0.003069282721850757
Position 6388: 0.0030684335656077145
Position 13690: 0.002884921150982602
Position 20933: 0.0028332735635140864
Position 6092: 0.002758398628271394
Position 9824: 0.0027017620129481975
Position 13450: 0.002645758160255236
Position 10822: 0.002280570767574604
Position 6082: 0.0022556087762944195
Position 10824: 0.002196772076377189
Position 2115: 0.0020727683165642887
Position 926: 0.0020719848118642384
Position 12260: 0.0020399858761715323
Position 10957: 0.0018868697033526147
Position 19629: 0.0018015773295767688
Position 10818: 0.0017806546516211318
Position 4317: 0.0017736476645828629
Position 13785: 0.0016894172859446353
Position 21095: 0.001610509459944729
Position 6072: 0.00156484652150263
Position 21192: 0.0015399611701500961
Position 9187: 0.0013358899361786722
Position 12647: 0.0013281684025360872
Position 204: 0.0013122859664864636
Position 15158: 0.0012327021694770583
Position 10820: 0.0011019383895733404
Position 389: 0.0010978738756409936
Position 13748: 0.0010909596470915087
Position 1148: 0.001087995426174052
Position 3527: 0.0010097388442335783
Position 7745: 0.0009100777458751611
Position 21369: 0.000885694334734892
Position 20189: 0.000875647344238906
Position 20937: 0.0007956301501561383
Position 21345: 0.0005929578137433227
Position 579: 0.0005537196013936149
Position 2729: 0.0005444879450403481
Position 21608: 0.00048439015698188866
Position 18975: 0.00045637072614286946
Position 827: 0.0004451856566626605
Position 8113: 0.0004210341805167037
Position 19976: 0.0003635597507943664
Position 3451: 0.0003238852439028252
Position 14092: 0.0003213982458248866
Position 8678: 0.00031723240081388537
Position 6670: 0.0003163706612480844
Position 10722: 0.0003152669310732847
Position 860: 0.0003143484757998006
Position 2814: 0.00029324357399678516
Position 2333: 0.00020969363400461722
Position 20078: 0.00019742166687291716
Position 22227: 0.00017380593563779838
Position 8130: 0.0001288429498747889
Position 2818: 0.00010081089294081996
Position 331: 8.844899146540829e-05
Position 624: 6.437595615976774e-05
Position 7673: 6.124589606655069e-05
Position 2796: 5.537698428357484e-05
Position 5784: 5.113879748798842e-05
Position 4753: 4.0444964974573725e-05
Position 2459: 3.699690451011401e-05
Position 18905: 3.5718275080834595e-05
Position 2835: 3.3069592124740696e-05
Position 5236: 3.173839325633319e-05
Position 4354: 2.995250568846111e-05
Position 18845: 2.7623051686159977e-05
Position 2620: 2.6611605907718983e-05
Position 2807: 2.5203320862012824e-05
Position 20912: 2.1184318508779687e-05
Position 19914: 1.979969551527121e-05
Position 3420: 1.9411710297699047e-05
Position 1570: 1.2704719262206212e-05
Position 6515: 1.1602207027577895e-05
Position 5325: 1.121455822898796e-05
Position 3182: 1.0647308319211816e-05
Position 2668: 1.0127693827800667e-05
Position 215: 8.734358850485215e-06
Position 456: 8.513897187387115e-06
Position 1753: 8.224218054936764e-06
Position 7711: 7.738887844937766e-06
Position 651: 7.719536626278636e-06
Position 19774: 7.626604054926668e-06
Position 964: 7.39486727991077e-06
Position 69: 4.9458349354843524e-06
Position 572: 4.4588177922579975e-06
Position 175: 3.961324531138072e-06
Position 2762: 3.3471246898552362e-06
Position 2779: 2.8130568703555457e-06
Position 1424: 2.668682409280228e-06
Position 972: 2.6236914979065827e-06
Position 1048: 2.237117776713446e-06
Position 1389: 2.058511204575576e-06
Position 1416: 1.6696424662005193e-06
Position 1412: 1.6025574957197912e-06
Position 1780: 1.468695675521375e-06
Position 1311: 1.4140499458694395e-06
Position 588: 1.3910711015282042e-06
Position 1129: 1.24985465622805e-06
Position 311: 1.1485274698982142e-06
Position 240: 1.0600266281568077e-06
Position 1858: 9.826111076696194e-07
Position 162: 8.775142720223888e-07
Position 1035: 7.080275965506813e-07
Position 570: 6.573198043131222e-07
Position 19896: 4.470694072040806e-07
Position 446: 3.6221952262517616e-07
Position 1009: 3.037213072867389e-07
Position 19209: 2.287632182283364e-07
Position 19459: 2.229763358160312e-07
Position 96: 2.1296357381144524e-07
Position 1073: 1.6870911993495014e-07
Position 998: 1.432735430793296e-07
Position 1076: 1.3349486215094862e-07
Position 393: 1.1186821660547241e-07
Position 338: 7.206143071196032e-08
Position 19093: 6.590745243672847e-08
