Gene = axed
index = 1618
Annotated 5SS: [ 184 7272 7991]
Annotated 3SS: [6572 7341 8442]
SMsplice 5SS: [ 184 7272 7991]
SMsplice 3SS: [6572 7341 8442]
top_k =  1000
Partition function (log Z): 4.772882540049287

Sorted 5' Splice Sites (High to Low Probability):
Position 7272: 0.9995260920702299
Position 7991: 0.9933068867061292
Position 8625: 0.4969804789949082
Position 585: 0.4888739927820109
Position 184: 0.4172981414137187
Position 1181: 0.4040214614483407
Position 1924: 0.11203735329231376
Position 20: 0.09197683678474945
Position 2541: 0.05913073196847061
Position 6768: 0.03725631779341942
Position 2080: 0.028409150076769925
Position 6488: 0.019163606402720586
Position 9067: 0.017944899382082283
Position 8988: 0.014394352363738998
Position 6392: 0.01267366137348863
Position 6781: 0.011562123851508307
Position 8885: 0.0106169445224272
Position 6262: 0.008652294670912325
Position 4497: 0.008486031546201268
Position 8315: 0.00794551794790443
Position 5794: 0.006868502798243946
Position 2096: 0.006762334367985581
Position 6910: 0.006427068073210554
Position 1016: 0.006361270772287962
Position 754: 0.0062568919283114985
Position 9566: 0.0056353688765013385
Position 7722: 0.0039372377655500475
Position 4328: 0.003818373845401517
Position 1696: 0.0032096295145889633
Position 5465: 0.0031267500531396947
Position 5471: 0.0025662492307940597
Position 8019: 0.0021232062263664034
Position 9159: 0.0019292935991560528
Position 8363: 0.0018549438933245905
Position 8292: 0.0015709825324571897
Position 8394: 0.0014416933880893686
Position 774: 0.0013957975407912345
Position 760: 0.0012823873377263435
Position 8330: 0.0012660292477879604
Position 2424: 0.0011094842560838121
Position 1901: 0.0010498110584421236
Position 8014: 0.0010311824380512106
Position 750: 0.0009941735052369938
Position 746: 0.0009294778695060856
Position 748: 0.0008864631818620286
Position 8387: 0.0008826948074651307
Position 2362: 0.000838190273748205
Position 8998: 0.0007980173554687869
Position 7995: 0.0006727536551908608
Position 3465: 0.0005986580273591553
Position 7770: 0.00055224605607551
Position 417: 0.0005048620332881997
Position 1628: 0.000466350802850938
Position 2407: 0.0004527248929019804
Position 1909: 0.00044272517388260947
Position 6000: 0.0004369798100117109
Position 425: 0.0004095936416978781
Position 5921: 0.0003919460891174124
Position 8921: 0.0003842075712225886
Position 4271: 0.000373422221078365
Position 1407: 0.00036393684060422835
Position 7456: 0.0003237523915912283
Position 7712: 0.0002535262711494704
Position 8593: 0.0002467004563675267
Position 9417: 0.00021638721858299818
Position 1349: 0.00020738204984218467
Position 8008: 0.0001885644647816136
Position 804: 0.00017746828110992734
Position 8079: 0.0001752157968179843
Position 1059: 0.00015816807416930227
Position 1385: 0.0001580936736054647
Position 9106: 0.0001572010210081877
Position 9288: 0.00015474162007055137
Position 782: 0.000152077669877538
Position 153: 0.00011457339680986343
Position 9221: 0.00011387639871339992
Position 7777: 9.734029580056292e-05
Position 2168: 9.288840984343155e-05
Position 2063: 8.524741405859749e-05
Position 9230: 8.523918945329524e-05
Position 1323: 8.481803071526291e-05
Position 386: 7.955197792814181e-05
Position 8873: 7.741738135264385e-05
Position 3246: 6.71625876907012e-05
Position 7276: 6.642988717655262e-05
Position 5501: 6.243892980191111e-05
Position 158: 5.9536697293049e-05
Position 204: 5.659828842303484e-05
Position 7416: 5.4320086767837654e-05
Position 106: 5.336979885584965e-05
Position 4377: 5.0776774804537244e-05
Position 8093: 4.850384877324063e-05
Position 758: 4.62034395706021e-05
Position 7554: 4.274698341079353e-05
Position 4332: 4.0845526735628645e-05
Position 780: 3.974690780585962e-05
Position 8303: 3.489800499508467e-05
Position 455: 3.4265163751720704e-05
Position 864: 3.391671470658595e-05
Position 128: 3.218605619015571e-05
Position 818: 3.008677927353833e-05
Position 752: 2.9197042900174175e-05
Position 8280: 2.6208563182572386e-05
Position 3851: 2.553786447556019e-05
Position 2052: 2.452260233292706e-05
Position 597: 1.991669483609135e-05
Position 48: 1.696890326580309e-05
Position 913: 1.6372708947184322e-05
Position 4550: 1.5604716766096425e-05
Position 8960: 1.5359238248474883e-05
Position 1252: 1.3519464619460322e-05
Position 7413: 1.19585160381389e-05
Position 589: 1.1804548787193466e-05
Position 792: 1.03547263464542e-05
Position 1985: 9.91841748512171e-06
Position 2068: 9.73240738146602e-06
Position 772: 9.547193232365723e-06
Position 554: 9.364017038205674e-06
Position 1127: 8.94080080103756e-06
Position 857: 8.8457842190645e-06
Position 1865: 8.562067010141399e-06
Position 8017: 7.885198828501606e-06
Position 8221: 7.885171753033277e-06
Position 723: 7.506261059076005e-06
Position 8042: 7.372230532417553e-06
Position 7818: 7.330307392541786e-06
Position 503: 6.5986440423269345e-06
Position 8037: 6.292686558295092e-06
Position 740: 5.697408255884613e-06
Position 7892: 5.670098598452558e-06
Position 1931: 5.175731484794099e-06
Position 510: 5.081188020251759e-06
Position 632: 3.2843615384730894e-06
Position 1380: 2.846023785738649e-06
Position 8551: 2.246821811739009e-06
Position 475: 2.183252528717017e-06
Position 7803: 2.1635816283949352e-06
Position 7055: 2.118380186825512e-06
Position 1334: 1.9781021527255133e-06
Position 7744: 1.9608133838711195e-06
Position 1132: 1.922800633309279e-06
Position 1947: 1.7881470893818237e-06
Position 672: 1.6233374544885592e-06
Position 6628: 1.4274791396194366e-06
Position 8409: 1.265595921160949e-06
Position 8889: 1.1188389990229583e-06
Position 252: 1.0853531080903292e-06
Position 8827: 9.31847504013941e-07
Position 7785: 9.239647626134856e-07
Position 808: 8.679197711597467e-07
Position 238: 8.549860021742816e-07
Position 7856: 7.739863540632226e-07
Position 6711: 7.212062725942283e-07
Position 6843: 6.8757290346085e-07
Position 810: 6.414769517922069e-07
Position 8915: 6.137583447785929e-07
Position 7102: 6.04653302479192e-07
Position 7871: 5.718109094838013e-07
Position 188: 5.420174399448785e-07
Position 1063: 4.614213793351903e-07
Position 8938: 3.402272385373024e-07
Position 8990: 3.2987360611217584e-07
Position 7639: 3.019248653495426e-07
Position 1050: 2.9709691004883134e-07
Position 9036: 2.6894120705249773e-07
Position 249: 1.9994847161411344e-07
Position 208: 1.9260353418585994e-07
Position 8992: 1.6508192519598626e-07
Position 2070: 1.6369817643185638e-07
Position 1990: 1.61688988536581e-07
Position 293: 5.245902559494385e-08
Position 1264: 4.2201970705234517e-08
Position 8678: 3.016581245577254e-08
Position 8506: 2.8897568993807385e-08
Position 595: 2.185013357198404e-08
Position 199: 2.092194254504508e-08
Position 670: 2.0437225574992605e-08
Position 9050: 1.4985036043438215e-08
Position 9030: 1.3065344989454075e-08
Position 318: 1.185060021604877e-08
Position 284: 9.581941416753933e-09
Position 296: 6.0112926456762755e-09
Position 3232: 5.898149209689399e-09
Position 290: 5.667557152012026e-09
Position 802: 4.717093923330634e-09
Position 795: 3.5358875828312637e-09
Position 287: 3.1345560956919106e-09
Position 8492: 2.2040818637074158e-09
Position 6973: 1.9030739337525788e-10
Position 7059: 2.825188909847118e-11
Position 711: 2.523093545755251e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8442: 0.9977750301542493
Position 7341: 0.9642837253057045
Position 6572: 0.9178396849008983
Position 8678: 0.2987414229218638
Position 891: 0.1021937617000113
Position 643: 0.0991034182933969
Position 1036: 0.08787751270859687
Position 1491: 0.08141536210119611
Position 1079: 0.06420957944149024
Position 9174: 0.05625331250404556
Position 827: 0.04429744848070608
Position 9050: 0.040361811953924215
Position 6972: 0.034809456084400676
Position 8978: 0.0322712779345165
Position 7373: 0.031869230797076264
Position 2259: 0.031650979038415246
Position 6297: 0.031022121019956203
Position 91: 0.028423051375796978
Position 9202: 0.023294331716520338
Position 6580: 0.01832983106601663
Position 7139: 0.01465829110146306
Position 7042: 0.013368939063385859
Position 6487: 0.01208340940728792
Position 1985: 0.012018302151889195
Position 6523: 0.011729628423507861
Position 9700: 0.011725265854879404
Position 9428: 0.01118311302828184
Position 7002: 0.01076840532268284
Position 8675: 0.010303323857529644
Position 4181: 0.009950810570879145
Position 5219: 0.009632479459289784
Position 8690: 0.009603167413795143
Position 9109: 0.008728347898173712
Position 1959: 0.0087179291488702
Position 6201: 0.008284673149226835
Position 8181: 0.007626495239208223
Position 475: 0.007014342755463853
Position 8997: 0.006755658032380445
Position 329: 0.006603473165458555
Position 948: 0.0065669787389735996
Position 2146: 0.006363526805418226
Position 9641: 0.006178622508676859
Position 6838: 0.006009615430426693
Position 8871: 0.005996740633359087
Position 1480: 0.005715825040260835
Position 1130: 0.005049358724001578
Position 7764: 0.004782555786237336
Position 2211: 0.0045162339173357895
Position 9254: 0.004397590046458723
Position 462: 0.00409267105172874
Position 6033: 0.0038213641547161343
Position 9612: 0.0037526990369068955
Position 9630: 0.003480093273364607
Position 8696: 0.0033294149457121307
Position 6605: 0.003275054029263585
Position 4898: 0.003121866502538683
Position 690: 0.0029149331354890056
Position 2005: 0.0028826159406451224
Position 9536: 0.0027710991786836525
Position 8037: 0.0026676677467120874
Position 1795: 0.0025832809366496973
Position 6655: 0.00242671318905249
Position 2471: 0.0022759830840902093
Position 8202: 0.0022311034348125366
Position 4422: 0.002211731398257989
Position 808: 0.002173594641488221
Position 5603: 0.0018345071837850718
Position 110: 0.0017240669554576791
Position 100: 0.0016952714394748213
Position 8224: 0.00167302633599072
Position 6893: 0.0016312441708547952
Position 1159: 0.0016128457059310292
Position 5570: 0.0015928463685784084
Position 482: 0.0015440726170567022
Position 8921: 0.001524996206729087
Position 9367: 0.0015154447798854706
Position 9221: 0.0015113114821731252
Position 6114: 0.0014425051742992152
Position 1758: 0.0013846757129911463
Position 1784: 0.0012341937684305472
Position 9159: 0.0011745436390460968
Position 9674: 0.0010939942309791265
Position 1369: 0.0010788478496943374
Position 8471: 0.0010140297855948744
Position 8280: 0.0009128842698992355
Position 1574: 0.0007326091283173592
Position 7630: 0.0007296851901773785
Position 8693: 0.0007051165000869699
Position 3300: 0.0006360467336250514
Position 7684: 0.0006184121144207973
Position 281: 0.000605783996455476
Position 2474: 0.0006040170459960895
Position 8847: 0.0005866759647281417
Position 552: 0.000547433840214268
Position 4390: 0.0005349129452211897
Position 1010: 0.0005303892053190904
Position 610: 0.000526674121411543
Position 8935: 0.0005144079928499529
Position 2318: 0.0005138145854507887
Position 2177: 0.0005012099256757721
Position 9181: 0.0004992861487052275
Position 1993: 0.0004977417879622847
Position 1616: 0.0004955923423242702
Position 9450: 0.00046768794161441073
Position 1015: 0.0004596334812727907
Position 5636: 0.0004027371458380437
Position 1743: 0.000389441042627512
Position 519: 0.0003702627082606908
Position 8889: 0.00031285516686207105
Position 2274: 0.0002910017921137155
Position 7446: 0.0002480949007495002
Position 8932: 0.0002309909343230135
Position 5909: 0.00022023660838359948
Position 8474: 0.00020510488536711898
Position 2218: 0.0001962182545919778
Position 7851: 0.000194183243479775
Position 7769: 0.00018410005222115473
Position 4084: 0.00018291398942850678
Position 7425: 0.00016443606675170153
Position 718: 0.0001510459257304947
Position 2195: 0.00014802074683805256
Position 276: 0.00012314439772724103
Position 1244: 0.00012044150636328188
Position 1291: 0.00011973755786426717
Position 9498: 0.00011666662636358681
Position 5434: 0.00011312777909010084
Position 3275: 0.00010799693131436492
Position 9578: 0.00010199020074443016
Position 1406: 9.923402411944558e-05
Position 9506: 9.037394025893412e-05
Position 1372: 8.898019536008348e-05
Position 871: 8.127145357290348e-05
Position 7470: 7.908224449207279e-05
Position 9570: 6.91661496136473e-05
Position 792: 6.866275682286158e-05
Position 7382: 6.737024894845831e-05
Position 8699: 6.38818030160446e-05
Position 9541: 6.089089025063209e-05
Position 9710: 6.0791881280078835e-05
Position 9719: 6.042488748039038e-05
Position 5108: 5.7909621270537874e-05
Position 957: 5.7697991355058835e-05
Position 8206: 5.316380247303927e-05
Position 5286: 4.772387255261592e-05
Position 7408: 4.748107123941379e-05
Position 7830: 4.725060164108197e-05
Position 5198: 4.635960285091488e-05
Position 5386: 4.3338144633931755e-05
Position 4825: 3.940892967041404e-05
Position 496: 3.6071886641690203e-05
Position 8042: 3.237187244792601e-05
Position 8822: 3.074337338750065e-05
Position 3048: 2.1140245392502075e-05
Position 1901: 2.0808218812308345e-05
Position 8122: 2.0634919137369692e-05
Position 9773: 1.9804488693651303e-05
Position 1768: 1.942456460843794e-05
Position 3136: 1.9006610383818936e-05
Position 9288: 1.6905537314403157e-05
Position 645: 1.6208503047316325e-05
Position 7791: 1.3781900143666953e-05
Position 7665: 1.373079686264974e-05
Position 3673: 1.3581889109769215e-05
Position 510: 1.3376774259256108e-05
Position 1650: 1.1555105524258785e-05
Position 3016: 1.1190773743031229e-05
Position 922: 1.1012876432355612e-05
Position 1645: 1.0189783666458468e-05
