Gene = ms(2)34Fe
index = 1796
Annotated 5SS: [ 290  684 1847 2658 3524 4259 4489 4757 4923]
Annotated 3SS: [ 345  741 1908 2719 3638 4333 4548 4814 4982]
SMsplice 5SS: [ 290  684 1847 2658 4259 4757 4923]
SMsplice 3SS: [ 345  741 1908 2719 4548 4814 4982]
top_k =  1000
Partition function (log Z): 20.088537078026

Sorted 5' Splice Sites (High to Low Probability):
Position 684: 0.9986976359408269
Position 4923: 0.9953610217282723
Position 1847: 0.9943828590699688
Position 290: 0.9856891153469337
Position 2658: 0.9760422296855734
Position 4259: 0.9328946637592949
Position 4757: 0.8518727835085916
Position 4489: 0.4531907196169924
Position 3090: 0.39556214573895826
Position 3524: 0.34905287387256373
Position 1569: 0.2713744196657869
Position 1393: 0.15251100716867771
Position 3939: 0.07673939601136305
Position 5137: 0.05283198508037945
Position 1723: 0.03092196605851499
Position 3529: 0.022587065585637386
Position 4768: 0.016375321756437265
Position 3789: 0.013038418353040497
Position 1074: 0.009903305267694788
Position 2179: 0.009541800987238735
Position 1247: 0.009360799192602538
Position 3667: 0.008301954338668227
Position 4670: 0.007175922147675983
Position 1259: 0.007140368090128377
Position 1387: 0.006608726403383449
Position 2820: 0.005711216352312067
Position 1536: 0.0053845616089040595
Position 988: 0.004837882162024733
Position 2463: 0.004760805595411113
Position 1028: 0.004539821412414105
Position 2160: 0.004139349965378233
Position 3491: 0.0037504206518725455
Position 1301: 0.0036817718131406676
Position 1080: 0.003660245080278288
Position 3268: 0.0030901337794748047
Position 1833: 0.0030144520916985293
Position 2318: 0.002963594255556402
Position 2162: 0.0027062911000264524
Position 2967: 0.002387081843492116
Position 3601: 0.002382649447707939
Position 3970: 0.0020956711204742507
Position 2812: 0.002080763935324252
Position 1851: 0.0016636013867525295
Position 2283: 0.0016297814017549022
Position 443: 0.0013688867294100598
Position 4908: 0.0011986587159192538
Position 2763: 0.0011498120885940907
Position 3736: 0.001148358403095692
Position 4934: 0.0011453365055975248
Position 4893: 0.001117605733771826
Position 1420: 0.001077251358107787
Position 2024: 0.0009220572486481599
Position 4743: 0.0007554333911294784
Position 2019: 0.0007354410614864069
Position 1070: 0.0006436731838110061
Position 3585: 0.0005694295398685679
Position 1363: 0.0005268290468308868
Position 5325: 0.0005217927789274968
Position 2191: 0.0005011153153936505
Position 1950: 0.0004275682856583484
Position 1690: 0.00041465895535204957
Position 1170: 0.0004125074439331349
Position 3151: 0.0004066153596581279
Position 1174: 0.0003959550568845421
Position 1771: 0.0003844649340419643
Position 270: 0.00033537358058993033
Position 323: 0.0003209206294683658
Position 5085: 0.000310550174080155
Position 2586: 0.0002815753542712632
Position 5182: 0.00027320783391304043
Position 787: 0.0002719345440904556
Position 297: 0.0002699886200594052
Position 4691: 0.0002629012534100011
Position 1607: 0.0002569182429501717
Position 1758: 0.00023735092681902728
Position 4638: 0.00023425209530537024
Position 2166: 0.00022594784040671993
Position 1107: 0.00021691024757840565
Position 1516: 0.00020837716975010944
Position 5314: 0.00020427861501597344
Position 464: 0.0001888514928497615
Position 1529: 0.00017469365392978049
Position 3136: 0.00017264128334038578
Position 2745: 0.00016873558265079907
Position 2366: 0.00016757275917627488
Position 1940: 0.00015383976133807433
Position 651: 0.00015236824856455902
Position 1960: 0.0001506285937721422
Position 3829: 0.00014953945884689545
Position 5139: 0.000134609490255567
Position 4913: 0.00013264804215225282
Position 5334: 0.0001202600624587081
Position 4722: 0.00011911207538493193
Position 1104: 0.00010924884911669087
Position 671: 0.00010584004813600753
Position 2666: 0.00010424130104642244
Position 1192: 0.00010345301153527965
Position 4254: 0.00010289417235738792
Position 1592: 9.367814252784087e-05
Position 4241: 9.15332664490995e-05
Position 416: 9.147876365819746e-05
Position 2408: 7.321738416066698e-05
Position 4927: 7.301678845350163e-05
Position 1020: 7.233890363693215e-05
Position 5312: 6.506542814592991e-05
Position 2801: 6.443257267970396e-05
Position 1333: 6.126034649271139e-05
Position 5276: 5.5858395915460375e-05
