Gene = Msp300
index = 1287
Annotated 5SS: [ 10145  16762  21072  21725  22061  24746  38139  38797  40045  40641
  41014  43909  46422  48006  54341  54658  54973  86841  87405  94584
  95408  97248 101426 102866 103716 104027]
Annotated 3SS: [ 16699  20798  21557  21783  22138  24950  38481  38901  40433  40775
  41125  46115  47853  53370  54444  54711  86729  87239  87464  95101
  96989  98465 102238 103573 103958 104226]
SMsplice 5SS: [   168   2720  21072  21725  22061  24746  38797  40045  40641  41014
  46422  48006  54341  54658  54973  86841  87405  87552  94584  95408
  97248 102866 103716]
SMsplice 3SS: [  1818  20798  21557  21783  22138  38481  38901  40238  40775  46115
  47853  53370  54444  54711  86729  87239  87464  94382  95101  96989
 102238 103585 104226]
top_k =  1000
Partition function (log Z): -25.254353526096573

Sorted 5' Splice Sites (High to Low Probability):
Position 38797: 0.9994294548141303
Position 54973: 0.9993347416518573
Position 54658: 0.9991738927800253
Position 21725: 0.996635613955229
Position 2720: 0.9941885183007669
Position 41014: 0.990298261176599
Position 48006: 0.9769434682619593
Position 21072: 0.9667140850055355
Position 40045: 0.9390022813956422
Position 46422: 0.9180775834013805
Position 40641: 0.8834187752324676
Position 54341: 0.8438395431732264
Position 24746: 0.6341982343610333
Position 22045: 0.4979474052602188
Position 168: 0.4967733559458138
Position 16762: 0.47950586663432854
Position 2119: 0.4719899528363486
Position 22260: 0.43737288746109076
Position 43909: 0.3237700042552149
Position 26181: 0.27744196693354206
Position 1673: 0.15403988609546915
Position 22477: 0.14932736079569098
Position 21989: 0.12475723149913422
Position 42275: 0.0992663907964342
Position 1200: 0.09783948924756734
Position 22216: 0.0904856123461875
Position 6878: 0.0748763001944075
Position 47771: 0.07326660739522328
Position 46732: 0.06990361317940619
Position 21373: 0.06820264979418339
Position 13072: 0.05872119522361145
Position 39025: 0.055254167296514896
Position 7399: 0.052795860823551984
Position 47558: 0.05278094516441099
Position 47034: 0.05130755840629374
Position 54002: 0.04182138877077167
Position 52349: 0.040939294684524306
Position 41935: 0.03824022014860798
Position 7718: 0.03701279296719696
Position 7430: 0.03555415942119067
Position 22011: 0.035289930737361024
Position 46377: 0.032620664787043264
Position 41218: 0.03147877751892137
Position 1589: 0.02983995919000484
Position 842: 0.025749670860215273
Position 21244: 0.02442454305846869
Position 25752: 0.021068606422036014
Position 40647: 0.021031493683573765
Position 51657: 0.020978368032407504
Position 1518: 0.02034331772678607
Position 41262: 0.02031589318854876
Position 49297: 0.020279475044284963
Position 47317: 0.019744860137721927
Position 6869: 0.019292357984232223
Position 1575: 0.018979964109902627
Position 54374: 0.018974435547716613
Position 41309: 0.017919490647587157
Position 403: 0.016751013977155903
Position 26479: 0.01592152355553276
Position 318: 0.015499086281762537
Position 22065: 0.015438803404295064
Position 41210: 0.014032009239921065
Position 5376: 0.013692079639012535
Position 1762: 0.012199094467944194
Position 39747: 0.011027173410118283
Position 39069: 0.010934757103955743
Position 41441: 0.010913703171415236
Position 631: 0.010683931729600546
Position 53405: 0.010559282093989542
Position 22984: 0.010475988424335425
Position 39643: 0.01014034934599229
Position 48522: 0.010121486155427342
Position 47182: 0.010029845857734716
Position 172: 0.009826352506076282
Position 22807: 0.00962998613393666
Position 1325: 0.009608243922926179
Position 1671: 0.009329718492161356
Position 27862: 0.00923590000097945
Position 58137: 0.00891880339322567
Position 42549: 0.008878168062849745
Position 55990: 0.008256599662462939
Position 46986: 0.007973850725265099
Position 51479: 0.007413133825768491
Position 40369: 0.0059929191996252905
Position 47985: 0.005484661005051043
Position 455: 0.005291036366402206
Position 53807: 0.005140950810680436
Position 22286: 0.005047022065203625
Position 21875: 0.005044674322098352
Position 47336: 0.004927356852165596
Position 50301: 0.004744976502037488
Position 61230: 0.0043702904097668955
Position 24862: 0.004341272487874493
Position 6671: 0.004271952466936204
Position 42575: 0.004234403649052916
Position 39169: 0.004194720070725675
