Gene = Fife
index = 1169
Annotated 5SS: [  339 13995 22202 27138 29470 32072 32478 32793 33153 38105 38626 38862
 44814 45780 53214 53477]
Annotated 3SS: [13763 21751 27001 29128 31822 32220 32537 32910 37979 38405 38796 44631
 45042 52467 53314 54017]
SMsplice 5SS: [  339 14019 27138 29061 29470 32072 32478 32793 33153 38105 38626 53214
 53477]
SMsplice 3SS: [13763 27001 28771 29128 31822 32220 32537 32910 37979 38405 52467 53314
 54017]
top_k =  1000
Partition function (log Z): 17.83582845128327

Sorted 5' Splice Sites (High to Low Probability):
Position 38626: 0.9999992386221331
Position 32793: 0.999553090177556
Position 32072: 0.9979014389735423
Position 27138: 0.9839027450679129
Position 32478: 0.9810063008714069
Position 53214: 0.9445841248444895
Position 38105: 0.8929147684646265
Position 33153: 0.8672190029000428
Position 29470: 0.8540560820501317
Position 53477: 0.7591391438647752
Position 21129: 0.5654513325744698
Position 14019: 0.5492749049316614
Position 29061: 0.5331077673807774
Position 339: 0.49468792177065385
Position 182: 0.34519640776514343
Position 15566: 0.3312810958118254
Position 44814: 0.31529027782891633
Position 54834: 0.2890572528046352
Position 13902: 0.277597626395848
Position 22202: 0.219627714975077
Position 13995: 0.12022157945075317
Position 33185: 0.1150185601526984
Position 45780: 0.11256212346897838
Position 4371: 0.11069053459321128
Position 163: 0.07044491987762533
Position 4772: 0.06176462021817533
Position 17790: 0.06102758873570458
Position 28154: 0.046110107025179065
Position 21644: 0.04076509801574089
Position 53754: 0.029520435372173602
Position 35309: 0.029053460172613007
Position 54108: 0.028782724434147474
Position 41234: 0.028318622869073443
Position 34739: 0.02803628849724088
Position 4306: 0.02632978544892373
Position 15870: 0.02545458090013134
Position 14047: 0.023090930513981433
Position 14819: 0.02257225978515876
Position 28690: 0.020286432723126836
Position 9361: 0.018624846715157156
Position 112: 0.01840939691952917
Position 178: 0.018155956888762606
Position 14251: 0.01737831867134154
Position 14566: 0.016596976766968915
Position 53758: 0.015774155676163117
Position 130: 0.014665245565009219
Position 28962: 0.01370620223405886
Position 35976: 0.013640486906361077
Position 3452: 0.013349067945078388
Position 34018: 0.013292996816364918
Position 12389: 0.013210022688035932
Position 38125: 0.012966269787094324
Position 36991: 0.011735194378432135
Position 15136: 0.010270904066198978
Position 15607: 0.01006927058163222
Position 21143: 0.010023237248686477
Position 190: 0.00891276558766483
Position 12046: 0.008314954410591428
Position 46773: 0.008278575175728543
Position 174: 0.00814660762320165
Position 574: 0.0076399747437283705
Position 15273: 0.007432788348362494
Position 816: 0.0072702792913528005
Position 27345: 0.007209102375240255
Position 15644: 0.006874165587155927
Position 15584: 0.006656117686745385
Position 54840: 0.006569344070278096
Position 38279: 0.006230729213721548
Position 5242: 0.006201526734197556
Position 38114: 0.006002965288756053
Position 1369: 0.0059013840603740035
Position 3618: 0.0051813661132627635
Position 1219: 0.004898768499509568
Position 27311: 0.004865474879530422
Position 5171: 0.004751423854141249
Position 46579: 0.004561335686445463
Position 49: 0.0044654218480898
Position 29356: 0.00419355634111718
Position 27174: 0.004130103159651697
Position 55086: 0.004119898052945064
Position 134: 0.0036058406197766063
Position 32485: 0.0035219256806896045
Position 35150: 0.0035130211240901738
Position 27402: 0.003130191979145217
Position 13906: 0.003088258104239183
Position 186: 0.0030717308590215743
Position 33829: 0.0030649208909541885
Position 34596: 0.0029619333700179537
Position 45824: 0.002664247420370719
Position 3649: 0.0025680291376954396
Position 27211: 0.0025203583831989087
Position 1594: 0.0025167942533513067
Position 114: 0.0024670006367834424
Position 11743: 0.002452594512316654
Position 34337: 0.0022523932715051965
Position 31031: 0.0021217361649858222
Position 11993: 0.002068429248672852
Position 39720: 0.0019086015123568397
Position 33234: 0.0018242237102290854
Position 27543: 0.0017492749178297771
Position 53429: 0.0016829760341212359
Position 38118: 0.001293335461537842
Position 11058: 0.0009933780139692338
Position 36001: 0.0009878076337413164
Position 16498: 0.0009829180983691168
Position 40693: 0.000819877725817249
Position 16188: 0.0007966674113185585
Position 33843: 0.0007488860519055076
Position 45809: 0.000638815363955743
Position 40699: 0.0005509928276896728
Position 15996: 0.0005072060521031247
Position 48425: 0.0004750923454463629
Position 28508: 0.000462306116310088
Position 32579: 0.00045918782018752804
Position 3859: 0.0004575932572336572
Position 28301: 0.0004451438013365638
Position 32142: 0.00041954286098227394
Position 38158: 0.0004155099749872245
Position 38892: 0.00039991868143399514
Position 32087: 0.00034632482166382103
Position 15701: 0.0003207536146727014
Position 15592: 0.0003142849813618031
Position 14240: 0.00030728277133440176
Position 4012: 0.00030152350815536083
Position 3456: 0.00022180236915843023
Position 14298: 0.00022006607833711757
Position 40718: 0.0002179516289165037
Position 3446: 0.00021590398292597527
Position 14622: 0.00020865787951810955
Position 3622: 0.00018737260311244578
Position 36201: 0.00016659958400364218
Position 32799: 0.00015911678146029838
Position 39310: 0.0001533942831811585
Position 295: 0.0001512074807132443
Position 2452: 0.00014542840863559264
Position 4459: 0.00013896752236077262
Position 32435: 0.0001382029376203921
Position 45720: 0.0001368797201130877
Position 230: 0.00013371996305912051
Position 32100: 0.00013327698008964927
Position 33833: 0.00011973037221805338
Position 15552: 0.00011514921955068302
Position 41344: 0.0001134055666584034
Position 40724: 0.0001069344263745722
Position 40886: 9.579952607991032e-05
Position 15876: 9.17093086821505e-05
Position 33503: 9.018277208207298e-05
Position 157: 8.87468339070272e-05
Position 32429: 8.190977336339491e-05
Position 34254: 7.954215980164053e-05
Position 4519: 7.328104258196797e-05
Position 3975: 6.906062322830621e-05
Position 45784: 6.486755697331556e-05
Position 7883: 6.069645268335763e-05
Position 4283: 5.9162129514821624e-05
Position 33498: 5.7870761381407215e-05
Position 32392: 5.6650746590401746e-05
Position 30508: 5.174021630258857e-05
Position 32306: 4.848507653025326e-05
Position 4267: 4.780602808693299e-05
Position 1381: 4.539374279924422e-05
Position 32797: 4.3904308004999264e-05
Position 34022: 4.149181632254527e-05
Position 766: 3.5851564435589535e-05
Position 32582: 3.3007095243942715e-05
Position 39490: 2.9560016377166423e-05
Position 1919: 2.8534682845867298e-05
Position 34614: 2.6034315256935806e-05
Position 45647: 2.1149869976148142e-05
Position 53932: 2.0834110371994927e-05
Position 38862: 1.970885078562401e-05
Position 53512: 1.9131065792770138e-05
Position 33306: 1.5692938595819815e-05
Position 45146: 1.5595298809973207e-05
Position 2323: 1.507887146346582e-05
Position 33240: 1.408366489147664e-05
Position 7747: 1.3439449904754048e-05
Position 32839: 1.3220362737868421e-05
Position 39964: 1.228925466189782e-05
Position 33510: 1.0355582512222142e-05
Position 32541: 7.660596534580018e-06
Position 39546: 6.785303343175251e-06
Position 33447: 6.6808727363266575e-06
Position 40680: 6.640931865098719e-06
Position 39272: 6.1249483118599706e-06
Position 3525: 5.849571843897054e-06
Position 33304: 5.19205706504195e-06
Position 32417: 4.945896135545387e-06
Position 39069: 4.423692448923525e-06
Position 4736: 4.09237568777642e-06
Position 32411: 3.709463674858799e-06
Position 745: 3.1737339710110825e-06
Position 604: 3.152944426453434e-06
Position 33507: 3.098448577451994e-06
Position 188: 3.015157587510389e-06
Position 2985: 2.9944672462530814e-06
Position 39460: 2.452707446420676e-06
Position 32414: 2.1289924037489884e-06
Position 120: 2.0691084607392527e-06
Position 459: 2.022141303754733e-06
Position 33473: 1.717237349701499e-06
Position 783: 1.4919223658542245e-06
Position 730: 1.4774391675814813e-06
Position 442: 1.4403995668854174e-06
Position 39298: 1.396377650095161e-06
Position 2264: 9.498465252522932e-07
Position 39409: 9.344036776518585e-07
Position 655: 9.17701312037516e-07
Position 118: 9.058941197264091e-07
Position 352: 8.139542400471151e-07
Position 128: 7.537105606904829e-07
Position 1195: 6.278182220056091e-07
Position 165: 6.228620981950723e-07
Position 167: 6.212553933448932e-07
Position 2300: 6.07958975205241e-07
Position 33236: 5.899372632916961e-07
Position 1423: 5.399842982304111e-07
Position 2829: 5.21708860694289e-07
Position 194: 5.194766659878538e-07
Position 39955: 5.145077730360101e-07
Position 38887: 4.807859324786464e-07
Position 202: 4.6213556357423326e-07
Position 32752: 4.466337106467117e-07
Position 620: 4.0892696706637547e-07
