Gene = nop5
index = 1821
Annotated 5SS: [1403]
Annotated 3SS: [1580]
SMsplice 5SS: [1403]
SMsplice 3SS: [1580]
top_k =  1000
Partition function (log Z): -5.05249689444599

Sorted 5' Splice Sites (High to Low Probability):
Position 1403: 0.9854858977343525
Position 333: 0.11449106075885943
Position 692: 0.030656068362459623
Position 1862: 0.021306976282164967
Position 697: 0.017022614060566963
Position 901: 0.01602792030759975
Position 1520: 0.007748053203549255
Position 532: 0.007509707725852182
Position 444: 0.006337606707901731
Position 947: 0.006028876652017361
Position 1842: 0.004839480525177309
Position 862: 0.004154434261174104
Position 50: 0.00323829931037286
Position 834: 0.0032057874288311137
Position 449: 0.002853620978808441
Position 204: 0.002623697291602293
Position 761: 0.0026149338929969844
Position 905: 0.002494188964987695
Position 765: 0.0020225068490860696
Position 1908: 0.0008618393282824823
Position 1388: 0.000811082696222229
Position 1903: 0.0006674747864866832
Position 1866: 0.0006530003262005971
Position 520: 0.0006383201366449989
Position 81: 0.0004907264167088518
Position 440: 0.00045265153067468306
Position 1431: 0.00045210477381274483
Position 1827: 0.00043346688529008215
Position 1379: 0.0003931492266803752
Position 1114: 0.00038392906442620523
Position 689: 0.0003557204006190727
Position 556: 0.0003044591839436446
Position 1145: 0.0003037268860178618
Position 381: 0.00023680775499621985
Position 1080: 0.00022643539734808118
Position 1504: 0.0002226991767225686
Position 321: 0.00017788051773262644
Position 885: 0.00016228215271931975
Position 1173: 0.00012491204709069668
Position 224: 0.00012177902333443146
Position 215: 0.00010775453859228623
Position 517: 0.00010133124933717071
Position 1150: 9.344769196926454e-05
Position 1756: 8.550157730105723e-05
Position 487: 7.424295867798015e-05
Position 386: 6.754923515116869e-05
Position 899: 6.45821455728841e-05
Position 508: 6.265600350019814e-05
Position 84: 5.292545291729085e-05
Position 1463: 5.228470046057629e-05
Position 1553: 5.01676716909336e-05
Position 1892: 4.8608426987845525e-05
Position 399: 4.041999312392332e-05
Position 1546: 4.016250527729517e-05
Position 659: 3.983493248520927e-05
Position 747: 3.637832455230841e-05
Position 55: 3.615080573504292e-05
Position 800: 3.1949134618850384e-05
Position 1299: 2.8064980207308795e-05
Position 124: 2.7219427406490328e-05
Position 822: 2.415622081106976e-05
Position 1002: 2.3569977266392214e-05
Position 75: 1.718054779968677e-05
Position 1169: 1.7061207358186314e-05
Position 1877: 1.6552668970915772e-05
Position 134: 1.5687696434614233e-05
Position 679: 1.3403743697618208e-05
Position 453: 9.140251914521555e-06
Position 1472: 7.816688139789322e-06
Position 1407: 7.156323265001642e-06
Position 621: 6.8404987400588934e-06
Position 1551: 5.453790010238256e-06
Position 1416: 4.785608578134507e-06
Position 1710: 4.622194011818094e-06
Position 590: 4.460182342946993e-06
Position 372: 3.5067359940794535e-06
Position 1705: 1.9736432237659095e-06
Position 1669: 1.0625381414635205e-06
Position 1232: 1.0212287417581868e-06
Position 1446: 9.578869177290436e-07
Position 1014: 8.358170728339319e-07
Position 451: 1.3708427814157715e-07
Position 468: 4.640789669618946e-08
Position 572: 2.2513471100401762e-08
Position 996: 6.200701528287168e-09
Position 1248: 4.285419063305678e-09
Position 138: 1.5871861450440363e-09
Position 1585: 1.5506241773386828e-09
Position 632: 1.260558513851417e-09
Position 1213: 8.069121133457423e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1580: 0.9612783425138054
Position 996: 0.07379340200543727
Position 1169: 0.03826744918871665
Position 962: 0.035226810137093785
Position 1462: 0.02263464694790073
Position 752: 0.02115579887925716
Position 1958: 0.013884452229617542
Position 1603: 0.01351349398702239
Position 1941: 0.010872729605673438
Position 386: 0.009622976651994087
Position 626: 0.008808473943286087
Position 1551: 0.005093772928289591
Position 500: 0.004759472975952546
Position 1913: 0.003918361148718332
Position 1124: 0.00340744606796542
Position 819: 0.0028554480059481907
Position 816: 0.0023562474244013666
Position 605: 0.002045237486431174
Position 632: 0.0018312582823227488
Position 449: 0.0017304898882480315
Position 120: 0.0017068839543535324
Position 497: 0.0015037246250611297
Position 1484: 0.0013206132588411729
Position 584: 0.0012938575000945747
Position 1662: 0.0008236304171857896
Position 1531: 0.0006142779399891838
Position 1145: 0.000593017714120894
Position 1181: 0.0005528127970220613
Position 1584: 0.0005196066526170265
Position 1908: 0.00038470690943155286
Position 423: 0.00038333176095205906
Position 761: 0.0003681705980982049
Position 1629: 0.0003389400746279617
Position 967: 0.0003054383175668097
Position 1632: 0.00030239579968791046
Position 1659: 0.00027736152888969105
Position 294: 0.0002169221440673573
Position 473: 0.00019631872281973716
Position 899: 0.00015997387378904543
Position 775: 0.0001482974119083836
Position 1284: 0.00014310607398504695
Position 713: 0.00012163969603369865
Position 1635: 0.00011846167642415135
Position 833: 0.00010073495964593097
Position 176: 0.0001005233217338658
Position 1266: 9.850497641284738e-05
Position 476: 9.502923726050577e-05
Position 1064: 9.379635630332632e-05
Position 1331: 8.112423396082577e-05
Position 793: 7.882590178215954e-05
Position 1605: 5.559726998661911e-05
Position 530: 5.067130884567441e-05
Position 1891: 3.7840403909025004e-05
Position 1104: 3.7826327184156226e-05
Position 1446: 2.058979292596043e-05
Position 1287: 1.9999733051990277e-05
Position 1199: 1.9348986624027254e-05
Position 1130: 1.8602834028419176e-05
Position 689: 1.6314019662939296e-05
Position 881: 1.350187152352533e-05
Position 722: 1.1783690435574707e-05
Position 1674: 1.135525601254956e-05
Position 590: 1.0252179359523635e-05
Position 1193: 8.1366332966367e-06
Position 1883: 6.514225541636207e-06
Position 1677: 5.009555457686261e-06
Position 296: 4.533256749615177e-06
Position 431: 4.377471532103303e-06
Position 656: 2.601027510709364e-06
Position 203: 2.5020138338615465e-06
Position 221: 1.7785018468603323e-06
Position 1698: 1.6664790200279152e-06
Position 1862: 1.5560107077157672e-06
Position 1641: 1.4860141745156817e-06
Position 365: 7.997916342658968e-07
Position 1680: 7.934230472665716e-07
Position 1725: 6.922281737299277e-07
Position 191: 1.4244409886147522e-07
Position 224: 7.99074114383235e-08
Position 508: 5.7341391423157443e-08
Position 242: 4.4897462082412617e-08
Position 275: 3.110719927958514e-08
Position 260: 2.3694815017872344e-08
Position 536: 1.049199969655437e-08
Position 353: 7.478428702806205e-09
Position 230: 2.997495738302419e-09
Position 659: 2.5687702532877907e-09
Position 266: 2.2529514598678207e-09
Position 251: 1.9401580108242512e-09
Position 200: 6.166385142563212e-10
Position 362: 5.094471961028572e-10
Position 332: 2.9208218401686524e-10
