Gene = roq
index = 1861
Annotated 5SS: [ 135 1491 3707]
Annotated 3SS: [1327 1555 3898]
SMsplice 5SS: [1221 1491 3707]
SMsplice 3SS: [1327 1555 3898]
top_k =  1000
Partition function (log Z): -0.6279432499871453

Sorted 5' Splice Sites (High to Low Probability):
Position 1491: 0.9999884930043087
Position 3707: 0.9318978233453341
Position 1221: 0.745002231811507
Position 715: 0.33536813507809315
Position 1841: 0.2271644642745116
Position 2859: 0.21762865289409813
Position 135: 0.1845677269694052
Position 4401: 0.16812047512500347
Position 465: 0.10386135348098956
Position 4037: 0.08594908023933942
Position 2804: 0.07107967056743761
Position 4942: 0.06696877025789155
Position 4090: 0.05830583544662191
Position 4159: 0.03920318960038656
Position 561: 0.03597271953744677
Position 2208: 0.03351546490130188
Position 1701: 0.031136857437537992
Position 4946: 0.023667577360322777
Position 4026: 0.023512634169383404
Position 2619: 0.020762954158320003
Position 914: 0.01938087019498016
Position 2644: 0.01827609657051522
Position 3441: 0.01130493107873171
Position 2684: 0.010483463966712797
Position 324: 0.009693658452514053
Position 3731: 0.00945720354011505
Position 217: 0.008903824740392705
Position 1708: 0.007337707640371011
Position 965: 0.006237722490383929
Position 687: 0.006096110434759016
Position 979: 0.006019788245311366
Position 2212: 0.005843554092626965
Position 7464: 0.0057714101891139106
Position 2675: 0.00572835841204956
Position 2059: 0.004471484817883038
Position 210: 0.00442934337792511
Position 178: 0.0038176485314310505
Position 428: 0.003814495175168142
Position 2810: 0.003767601922667305
Position 776: 0.0036956759610374743
Position 773: 0.003394223999088084
Position 4374: 0.003038852921502738
Position 2123: 0.0027178168489266083
Position 2732: 0.002686442164282621
Position 338: 0.0025737253551349456
Position 2308: 0.0024368082957715864
Position 461: 0.0024213308623371736
Position 4273: 0.002354799526815064
Position 2503: 0.00233419915256591
Position 1033: 0.002301225183880168
Position 457: 0.001554860578113955
Position 3504: 0.0014143287321900441
Position 2697: 0.0013978373339938728
Position 2271: 0.0012797308325806448
Position 459: 0.0012441490857007505
Position 1994: 0.0011732469690296614
Position 4199: 0.0011624358415494183
Position 35: 0.0011093645892144355
Position 203: 0.001095741949304705
Position 4268: 0.0010282764569924862
Position 683: 0.0009874373773239523
Position 5133: 0.0008717840946500523
Position 937: 0.0007877139681882469
Position 819: 0.0007514392332835006
Position 650: 0.0006233572160834596
Position 904: 0.0005974615567709245
Position 423: 0.0005870860751552917
Position 3380: 0.0005546850697688265
Position 550: 0.0005012230027479844
Position 1921: 0.0004843337051922725
Position 249: 0.00046769182780461794
Position 2296: 0.0004457196829315507
Position 1159: 0.00043579193567142683
Position 383: 0.0003923449681177461
Position 2156: 0.00038903890684252205
Position 2461: 0.00037916972956344926
Position 1687: 0.0003547106827031626
Position 4127: 0.0002970026114841905
Position 1799: 0.0002967476587377574
Position 3804: 0.000295869682912521
Position 2318: 0.0002576087726975929
Position 139: 0.0002350537445636048
Position 3083: 0.00022783875506453386
Position 4303: 0.00021844742603913982
Position 182: 0.00021356873652070822
Position 538: 0.00019305354597329454
Position 576: 0.00018413761243119806
Position 2006: 0.00018254437564161764
Position 11: 0.00016509288075047332
Position 758: 0.000161290972111923
Position 1021: 0.0001406210494619583
Position 654: 0.0001382021035432522
Position 660: 0.00013689206015433635
Position 1082: 0.00013216579522057028
Position 1413: 0.00011575278976804744
Position 1738: 0.00010840859940693356
Position 2120: 0.00010717112759907097
Position 377: 0.0001058473997541183
Position 2048: 0.00010216546627125145
Position 656: 9.681790533782312e-05
Position 1559: 9.439968383293584e-05
Position 4697: 9.202836299243884e-05
Position 4724: 8.668333839261964e-05
Position 1303: 6.707295497284528e-05
Position 2555: 6.687589760246458e-05
Position 807: 6.653874412699439e-05
Position 2610: 6.481903128352206e-05
Position 252: 6.46349820322346e-05
Position 463: 6.364134667529396e-05
Position 685: 6.281596338792715e-05
Position 2579: 5.553347031559549e-05
Position 802: 5.3699884870420333e-05
Position 1936: 5.230536921893165e-05
Position 1228: 4.875062348041849e-05
Position 1656: 4.827741859765538e-05
Position 1609: 4.3457066896422376e-05
Position 1565: 3.8236930922568556e-05
Position 983: 3.313551716574258e-05
Position 281: 3.30909348470853e-05
Position 4010: 3.253612464219031e-05
Position 4152: 2.8578331572936462e-05
Position 3711: 2.8029011329596107e-05
Position 3624: 2.7215796709601184e-05
Position 4759: 2.5186815651436812e-05
Position 488: 1.829742382840672e-05
Position 3719: 1.7497081554618526e-05
Position 1094: 1.3805058741273763e-05
Position 231: 1.0604454739382589e-05
Position 412: 9.514659253944459e-06
Position 3524: 9.12243224875149e-06
Position 259: 8.922336701063047e-06
Position 2054: 8.040376055514649e-06
Position 1084: 7.015948207846349e-06
Position 101: 6.487025486976184e-06
Position 247: 5.950304131550762e-06
Position 469: 5.696346229185938e-06
Position 450: 5.599698239640423e-06
Position 2616: 5.386500931251895e-06
Position 122: 5.296419235568166e-06
Position 2949: 4.725840908981873e-06
Position 691: 4.199795516961654e-06
Position 666: 3.7967564848990907e-06
Position 3028: 3.6541336460575463e-06
Position 2182: 2.4502952203508513e-06
Position 648: 2.3156537815041033e-06
Position 3289: 2.0080975680606416e-06
Position 664: 1.7901665603634727e-06
Position 2507: 1.744999581402538e-06
Position 25: 1.691351818453484e-06
Position 1511: 1.5255560046845904e-06
Position 2086: 7.709905210262107e-07
Position 1495: 6.574511692501933e-07
Position 2066: 4.5414595504534354e-07
Position 1786: 4.3578978363662384e-07
Position 1658: 3.602726366157307e-07
Position 434: 2.1048848733562144e-07
Position 1883: 1.8738624946912243e-07
Position 2063: 1.495239092382753e-07
Position 1808: 1.4458173609463633e-07
Position 1475: 1.4110570798744442e-07
Position 1689: 8.408409832985232e-08
Position 432: 7.214308369478579e-08
Position 143: 4.6749654236739357e-08
Position 1477: 3.7310011524387624e-08
Position 154: 1.4552656177491321e-08
Position 1613: 7.708683787420333e-09
Position 2179: 6.928116753110571e-09
Position 1417: 3.68027866997011e-09
Position 612: 2.3313556772103e-09
Position 708: 2.1394742250616497e-09
Position 1569: 1.199768969183084e-09
Position 305: 5.396922468548399e-10
Position 1408: 3.574656381714671e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1327: 0.9747979968991599
Position 1555: 0.9602012337474702
Position 3898: 0.5259319685314173
Position 2913: 0.20356696035514543
Position 7390: 0.1975434772644
Position 1074: 0.19183273068903256
Position 4451: 0.15545344327709348
Position 2725: 0.14446859261844452
Position 3842: 0.1389181309203143
Position 7374: 0.12981489694534118
Position 3901: 0.12093676275003906
Position 1097: 0.0938376334331056
Position 3533: 0.09278124897120756
Position 1009: 0.0838657259639739
Position 2948: 0.0526246220370098
Position 890: 0.04658529435220945
Position 6487: 0.04179363919617245
Position 4366: 0.033384953552308014
Position 2413: 0.030032267784809143
Position 913: 0.0258369243857941
Position 2988: 0.023779712953103185
Position 1903: 0.019185686174921897
Position 3863: 0.018935041611015137
Position 7052: 0.01880165702502571
Position 1033: 0.01778411247927493
Position 6212: 0.014355537019388588
Position 1609: 0.013826525574395537
Position 3785: 0.011703616279005189
Position 2976: 0.009309300576640988
Position 3441: 0.00816200532322992
Position 3509: 0.00815430808864131
Position 1116: 0.008000594224518574
Position 1946: 0.007400493616459171
Position 1356: 0.007206915090713431
Position 3123: 0.00678404585293196
Position 4156: 0.006469747037773304
Position 1155: 0.0064504244064800586
Position 7523: 0.005771410189113907
Position 3024: 0.005668012892586949
Position 2569: 0.005654944716868661
Position 3334: 0.005531328506036309
Position 2254: 0.005405514456879198
Position 4173: 0.005400102913775877
Position 2931: 0.005303061218406791
Position 4456: 0.0052504784653269075
Position 1340: 0.00494402005086239
Position 1987: 0.004928211947350186
Position 4840: 0.0048200094844897115
Position 4208: 0.004731979348107338
Position 962: 0.004346635477716124
Position 2341: 0.0040942077546658046
Position 782: 0.004073582550355873
Position 2387: 0.004023757121476691
Position 6184: 0.003906719023362057
Position 2728: 0.0038210884552285097
Position 1921: 0.003785463242229826
Position 5275: 0.0035109358143369687
Position 4697: 0.003339893685280919
Position 863: 0.0033028214555119776
