Gene = IPIP
index = 1222
Annotated 5SS: [ 417  629  936 1345 1631]
Annotated 3SS: [ 509  691 1008 1411 2071]
SMsplice 5SS: [ 629  936 1345 1631]
SMsplice 3SS: [ 691 1008 1411 2071]
top_k =  1000
Partition function (log Z): -0.14772095454922085

Sorted 5' Splice Sites (High to Low Probability):
Position 936: 0.9924823653869533
Position 1631: 0.8898963934852507
Position 1345: 0.8507560179841906
Position 30: 0.5080843488941023
Position 629: 0.4803144373837236
Position 625: 0.24254943285429328
Position 417: 0.10122172987767802
Position 1877: 0.06484424363269913
Position 124: 0.06409344621882218
Position 2348: 0.03872763617245775
Position 633: 0.013439655641900475
Position 72: 0.012962756691658363
Position 398: 0.011969350224604176
Position 2380: 0.011501932991621278
Position 128: 0.009340017416747084
Position 761: 0.007366692296800109
Position 2324: 0.00555852715612632
Position 1668: 0.004991757538907911
Position 1672: 0.0048470097726459336
Position 1888: 0.004253074678078688
Position 726: 0.0035582929226029513
Position 444: 0.003231547788992254
Position 567: 0.002645747375970598
Position 284: 0.0025461469405874382
Position 442: 0.0024477686295432937
Position 403: 0.0021374295165232015
Position 1677: 0.0019340629239516685
Position 1164: 0.0017841030909769465
Position 1280: 0.001545158948251115
Position 2236: 0.001446805205002985
Position 1457: 0.0013671433472918215
Position 141: 0.0012179673378698457
Position 768: 0.0011838511586668423
Position 2354: 0.001152573864658122
Position 898: 0.0008562255643536736
Position 24: 0.000590773521884141
Position 318: 0.0005415454111131161
Position 2213: 0.00048042806567373563
Position 2410: 0.00043270369582636825
Position 192: 0.0004050281418465216
Position 1658: 0.00039555452456548995
Position 1641: 0.0003164573662251977
Position 2394: 0.00028542772726096054
Position 8: 0.0002836837650240274
Position 562: 0.00026294022256125575
Position 2340: 0.0002543756537935702
Position 2343: 0.00020395952707267801
Position 489: 0.00020227400558363025
Position 1987: 0.0001500029237927489
Position 389: 0.00014735602595929116
Position 795: 0.0001358132159372002
Position 588: 0.0001174190851968276
Position 164: 0.00011471135048547242
Position 339: 0.00010969877364190739
Position 267: 8.88667348312474e-05
Position 1247: 7.442251184935915e-05
Position 750: 7.097322947836163e-05
Position 132: 6.572614733679237e-05
Position 2228: 5.704682886384483e-05
Position 373: 4.7335386401282187e-05
Position 307: 3.672337206846919e-05
Position 1154: 3.629713980743869e-05
Position 1703: 3.515361936216102e-05
Position 1860: 3.352197313164119e-05
Position 574: 3.0754465033934684e-05
Position 1925: 3.0096845306370634e-05
Position 1770: 2.8605390831377086e-05
Position 583: 2.722566199118127e-05
Position 1526: 2.4978369207897454e-05
Position 1131: 2.4748403020207665e-05
Position 98: 2.4007352835962727e-05
Position 541: 2.3461112512475727e-05
Position 546: 2.2457712507231992e-05
Position 1856: 2.2043636848254052e-05
Position 1316: 2.0902127106943895e-05
Position 197: 1.972776271626779e-05
Position 597: 1.782338221288945e-05
Position 458: 1.7666139739506445e-05
Position 2301: 1.6656759149401556e-05
Position 585: 1.4581169185953543e-05
Position 720: 1.374586302024007e-05
Position 2253: 1.2763933173129692e-05
Position 1736: 1.0328243840394977e-05
Position 1094: 9.257086587392636e-06
Position 667: 8.311728190321663e-06
Position 960: 6.952393824534625e-06
Position 661: 4.856794766258411e-06
Position 167: 3.886771630352303e-06
Position 1032: 3.733435296581471e-06
Position 224: 2.799534076008665e-06
Position 465: 2.6484835622188767e-06
Position 237: 1.997812587902248e-06
Position 342: 1.46163439212271e-06
Position 902: 8.952386743042455e-07
Position 149: 8.017587211961681e-07
Position 904: 7.556448986041692e-07
Position 1543: 6.753876431387774e-07
Position 1062: 4.0885424940216396e-07
Position 195: 4.0797006943958464e-07
Position 487: 3.445933302432444e-07
Position 529: 2.398914103992107e-07
Position 261: 5.37582108465308e-08
Position 1892: 1.2382353772110555e-08
Position 867: 1.1044307232305789e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1008: 0.9823503775261138
Position 1411: 0.8591038577012231
Position 2071: 0.8199105291553
Position 857: 0.4190572137456044
Position 691: 0.3566550045440807
Position 144: 0.21765431486538905
Position 103: 0.21044105231517665
Position 509: 0.1328272576029139
Position 2468: 0.0807068455825369
Position 706: 0.058980742007802685
Position 2043: 0.04790062283104989
Position 2047: 0.02545964908890964
Position 1949: 0.021631485708348545
Position 476: 0.01930456794321919
Position 342: 0.017171541519021248
Position 1770: 0.014637207889306024
Position 167: 0.008101266187985259
Position 123: 0.007736196978037565
Position 1971: 0.007237034415704263
Position 224: 0.006850424202892435
Position 566: 0.005832324392175487
Position 1522: 0.004961295712047409
Position 192: 0.0040877149544604014
Position 1799: 0.00295158063858995
Position 2282: 0.0025328562588436375
Position 1789: 0.0021454475003483725
Position 1987: 0.0021180858490025935
Position 254: 0.00198032050834482
Position 1849: 0.001343556917837333
Position 72: 0.001262166711624407
Position 1750: 0.0010198211898949645
Position 1759: 0.0009989365749774035
Position 1703: 0.000991548391221063
Position 1502: 0.0008739861806382152
Position 1895: 0.0008298698237764027
Position 440: 0.0007673514319369658
Position 1853: 0.0006444221176771092
Position 648: 0.0006023651826234538
Position 1677: 0.0004603026077058873
Position 863: 0.00041520525033220183
Position 1071: 0.00037203323930547964
Position 2201: 0.0003539748948388288
Position 591: 0.000316609742992745
Position 2150: 0.00031541385709235305
Position 2054: 0.0002787754367108124
Position 1424: 0.00021590369883277754
Position 812: 0.00021572339990537481
Position 1413: 0.0002071302252021126
Position 1892: 0.0002007786880332617
Position 831: 0.00018733277376101215
Position 359: 0.00017550327640639628
Position 1049: 0.00012551561996852062
Position 2235: 0.00011098015409177906
Position 2096: 9.505115947975856e-05
Position 872: 9.021742099025892e-05
Position 1233: 8.474359391332307e-05
Position 387: 7.21067381786976e-05
Position 302: 6.023345430865685e-05
Position 814: 5.154007173912119e-05
Position 867: 4.683853423707312e-05
Position 416: 4.364795429169333e-05
Position 1526: 4.248983139091419e-05
Position 2090: 4.194631334802126e-05
Position 513: 4.1377844062328156e-05
Position 759: 3.9428910873684546e-05
Position 1237: 3.740414694922514e-05
Position 600: 3.4484311982906296e-05
Position 747: 3.349141218349001e-05
Position 1094: 3.1366262313103866e-05
Position 1898: 2.96175625413574e-05
Position 734: 2.2223397742138674e-05
Position 1481: 2.2174813900785863e-05
Position 182: 2.1811153935664083e-05
Position 2108: 1.870826138833065e-05
Position 1991: 1.78187725003084e-05
Position 1718: 1.6922276367962744e-05
Position 1925: 1.667835123298081e-05
Position 614: 1.278837956057145e-05
Position 725: 1.1526956102643696e-05
Position 892: 1.0768819966687203e-05
Position 1163: 6.5367904340929225e-06
Position 546: 5.496385909275717e-06
Position 1112: 2.944290148387449e-06
Position 1109: 2.5581976247224236e-06
Position 1184: 2.372533347699452e-06
Position 1040: 1.9445738868301303e-06
Position 1469: 1.8122405348950647e-06
Position 880: 1.4916287676094242e-06
Position 605: 2.230840105864253e-07
Position 1345: 7.510083430155912e-08
Position 294: 1.5253470988204483e-08
Position 1316: 1.4431315716271966e-08
Position 1589: 9.380113149569051e-09
Position 1605: 9.0495138614668e-09
Position 1280: 6.304551222159924e-09
Position 1608: 5.271098304812336e-09
Position 307: 1.1304434423066808e-10
