Gene = Naa60
index = 1309
Annotated 5SS: [ 675 1013 1255 1539 1720]
Annotated 3SS: [ 891 1089 1317 1608 1817]
SMsplice 5SS: [ 675 1013 1539]
SMsplice 3SS: [ 891 1317 1608]
top_k =  1000
Partition function (log Z): -3.530211566738994

Sorted 5' Splice Sites (High to Low Probability):
Position 1013: 0.9004363673516709
Position 1539: 0.8824996470093359
Position 675: 0.49124973007542233
Position 1255: 0.42932823916134005
Position 191: 0.3866878915476828
Position 375: 0.1261224528130715
Position 4: 0.07772708002360276
Position 1755: 0.061874007380246815
Position 798: 0.05040654518633207
Position 188: 0.021647141403208413
Position 1679: 0.012789532647734319
Position 1140: 0.009489997026508908
Position 1471: 0.008128133855352864
Position 2034: 0.005196883315185528
Position 1897: 0.003075900672247631
Position 985: 0.0023536636331653697
Position 1947: 0.001732143103297448
Position 381: 0.0016082117658768162
Position 2283: 0.0011973882481751488
Position 1905: 0.0011544468550977417
Position 2109: 0.0011241931644189582
Position 685: 0.0010671187338608503
Position 820: 0.00103014096259818
Position 1900: 0.0009502769821034598
Position 305: 0.000691594437217044
Position 1086: 0.0006472721256415316
Position 2550: 0.0005870487429700036
Position 1017: 0.0005419457983469569
Position 679: 0.0005207489030284418
Position 2286: 0.0005140082510977751
Position 1186: 0.00048008862208644804
Position 1026: 0.00043406216235488467
Position 1090: 0.0004221430557766235
Position 23: 0.0004205302347574401
Position 500: 0.00040213455993557047
Position 2644: 0.00035456106796316335
Position 1243: 0.00035150889007235636
Position 1908: 0.0003495891294816495
Position 2294: 0.0002744557643854054
Position 2305: 0.0002665937750153558
Position 1208: 0.00025981876379991046
Position 2651: 0.00019456121871141348
Position 1581: 0.00015444652659274955
Position 2441: 0.00011909229974376544
Position 308: 0.0001178185312990572
Position 927: 0.00011580942355049936
Position 1558: 0.00010139965405362298
Position 28: 9.4649963949619e-05
Position 2348: 8.540261103192581e-05
Position 1360: 6.56396933471952e-05
Position 2657: 6.427974956577489e-05
Position 2218: 5.919981985866499e-05
Position 1080: 5.357161033537637e-05
Position 2303: 5.2052873076143746e-05
Position 1555: 5.2038718876490716e-05
Position 8: 4.790786255224864e-05
Position 1569: 4.3369842117965466e-05
Position 2038: 4.233710778400463e-05
Position 524: 3.534269821453439e-05
Position 527: 2.9259960834761634e-05
Position 518: 2.736901859248803e-05
Position 992: 2.63781902271802e-05
Position 950: 2.4476284261122152e-05
Position 594: 2.3786913711227443e-05
Position 474: 2.0149951066622212e-05
Position 346: 1.7518719902513305e-05
Position 1271: 1.6359703805959364e-05
Position 1082: 1.4549560363928891e-05
Position 906: 1.281390789528804e-05
Position 702: 1.2239804663742927e-05
Position 1071: 1.1556782983964119e-05
Position 1216: 9.802790649293952e-06
Position 247: 9.665260847020248e-06
Position 974: 9.365153963123864e-06
Position 772: 9.090482458029008e-06
Position 709: 6.523351010935659e-06
Position 253: 4.097019271873022e-06
Position 1561: 1.363122958936682e-06
Position 1364: 1.0718688749721831e-06
Position 918: 5.65581767918411e-07
Position 1425: 5.254873608878429e-07
Position 119: 5.043336649454732e-07
Position 1391: 2.7625100027855454e-07
Position 1846: 2.3306087166097955e-07
Position 47: 1.0769638005012844e-07
Position 1592: 1.0169134558291201e-07
Position 1583: 8.053672378248345e-08
Position 2160: 2.4669075881232926e-08
Position 588: 6.6253882601309924e-09
Position 755: 2.6186484569355395e-09
Position 582: 2.4644228438267765e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1317: 0.8658157435525874
Position 1608: 0.786327782396251
Position 891: 0.6619650602205547
Position 1089: 0.39989283930856256
Position 1819: 0.26468744508253095
Position 505: 0.1341774268476938
Position 565: 0.09927638825653193
Position 276: 0.06313591001833056
Position 247: 0.05284844049176806
Position 84: 0.049359328388018354
Position 1098: 0.01907525975488827
Position 709: 0.018908324943123018
Position 2164: 0.0067017602020221795
Position 1323: 0.006603177988568571
Position 906: 0.006494269988412435
Position 468: 0.005513814970105253
Position 1183: 0.0051358358358125945
Position 391: 0.004794356261435295
Position 462: 0.003950339484152714
Position 253: 0.003818359747359006
Position 2004: 0.0037410463742470557
Position 921: 0.0027687000047997225
Position 918: 0.002601676031040428
Position 2179: 0.00227145558651486
Position 126: 0.0021330100899132187
Position 1295: 0.0017891242584822144
Position 2682: 0.0015562861284439925
Position 1284: 0.0014111167288349143
Position 2433: 0.0013192513763527047
Position 2355: 0.0012639375147943071
Position 1043: 0.0011054873337984327
Position 979: 0.0009925633963814486
Position 1160: 0.0009799650082731675
Position 2701: 0.0009062149010078716
Position 2203: 0.0006443586314090489
Position 238: 0.0004413925760260559
Position 570: 0.0004054436866028003
Position 1751: 0.0003149205949165034
Position 2136: 0.000277875284532112
Position 1251: 0.0002486364095339923
Position 2557: 0.00024637614191730156
Position 1146: 0.00022442220912519432
Position 94: 0.0002198560069139846
Position 1277: 0.00016623326280814868
Position 368: 0.00013811650097909908
Position 573: 0.00012359376982494578
Position 465: 0.00011149080542596768
Position 295: 0.00010928859380602878
Position 218: 0.00010806206710864766
Position 1581: 0.00010783417853035979
Position 1108: 8.874328070012359e-05
Position 2456: 7.826428377695005e-05
Position 984: 7.642059570169095e-05
Position 576: 6.435217206403963e-05
Position 1965: 5.897552243149377e-05
Position 2716: 5.7770666072079935e-05
Position 483: 5.479247492708832e-05
Position 299: 4.573439611439701e-05
Position 809: 4.318182993389591e-05
Position 1830: 3.88828482216763e-05
Position 136: 3.869814755476975e-05
Position 1533: 3.4429648326093805e-05
