Gene = Charon
index = 1069
Annotated 5SS: [ 783 1092 1776]
Annotated 3SS: [ 891 1161 1848]
SMsplice 5SS: [ 783 1092 1776]
SMsplice 3SS: [ 891 1161 1848]
top_k =  1000
Partition function (log Z): 2.8731757057616294

Sorted 5' Splice Sites (High to Low Probability):
Position 1092: 0.9876764445404966
Position 783: 0.9773174023622078
Position 1776: 0.974471631922949
Position 1989: 0.30385173676874083
Position 1394: 0.016797063260290398
Position 463: 0.010798662647315656
Position 826: 0.007371144692296068
Position 793: 0.005241255022689243
Position 806: 0.004399787250618604
Position 1780: 0.004133646843226693
Position 195: 0.003344569059806836
Position 472: 0.0015669575820864915
Position 172: 0.001209535800086242
Position 787: 0.001079728258638037
Position 56: 0.0010528145365742664
Position 444: 0.000654825567431659
Position 238: 0.0005015808594351997
Position 143: 0.0004630597806831157
Position 1479: 0.0004143259813828567
Position 405: 0.00039039980676583235
Position 1096: 0.0003616320002124626
Position 1319: 0.00034423147693963857
Position 1968: 0.0003220588053619162
Position 809: 0.0002847400469154925
Position 833: 0.00027707411816312066
Position 627: 0.00017989705930166022
Position 1794: 0.0001778100856927022
Position 812: 0.00015277284318907124
Position 1636: 0.0001500072971328292
Position 267: 0.00012913980801515097
Position 255: 0.0001237415136163878
Position 74: 0.00010185316550258865
Position 604: 9.54199235639552e-05
Position 1209: 8.258636639129798e-05
Position 492: 6.004122248687139e-05
Position 750: 5.701479539853948e-05
Position 51: 3.941980089811735e-05
Position 18: 3.761524618302883e-05
Position 1502: 3.5358657751461074e-05
Position 1487: 3.4302987841029785e-05
Position 241: 2.7634382843820776e-05
Position 1977: 2.4837048663697312e-05
Position 332: 2.351863353877546e-05
Position 282: 2.1840427469695208e-05
Position 1417: 1.970568633481065e-05
Position 1074: 1.8183468336817277e-05
Position 476: 1.805276833618934e-05
Position 658: 1.7396044540153108e-05
Position 1455: 1.5320155130937653e-05
Position 8: 1.3923693679620053e-05
Position 44: 1.1414508507760555e-05
Position 165: 9.995805622770655e-06
Position 687: 9.677803252299667e-06
Position 1129: 8.933633961408308e-06
Position 103: 8.794397669173376e-06
Position 1786: 7.646611891804546e-06
Position 307: 7.3263950264062635e-06
Position 598: 5.393361295579458e-06
Position 1062: 5.326030412165896e-06
Position 1925: 5.00383432204829e-06
Position 24: 4.672636616329121e-06
Position 642: 4.406982933290566e-06
Position 483: 3.7877760165321546e-06
Position 1802: 3.4633484140799222e-06
Position 249: 3.3254041774684132e-06
Position 271: 3.2449184254287082e-06
Position 88: 3.1565730911951148e-06
Position 345: 2.750003384944e-06
Position 53: 2.5299056364969257e-06
Position 1612: 2.1633545314436494e-06
Position 1220: 1.9725791903093297e-06
Position 1432: 1.7784865277877497e-06
Position 994: 1.7533778219865047e-06
Position 1202: 1.5732863473100636e-06
Position 937: 1.5218379034556384e-06
Position 1545: 1.1881969573091084e-06
Position 231: 1.1498019693072329e-06
Position 228: 1.0610709011763892e-06
Position 1576: 6.760345032078212e-07
Position 1516: 6.225999084573911e-07
Position 1949: 5.339598552340479e-07
Position 1193: 5.000839277529051e-07
Position 1678: 4.063839896564501e-07
Position 1647: 3.7260970594234733e-07
Position 1222: 3.563693510976655e-07
Position 1760: 2.3934668089897746e-07
Position 6: 1.9081132749715436e-07
Position 1805: 1.8126103161304878e-07
Position 1574: 1.2332857305423787e-07
Position 777: 1.1984545392001212e-07
Position 1523: 9.894900194855855e-08
Position 690: 9.277837425549272e-08
Position 1692: 7.961656445051755e-08
Position 984: 1.476114228413039e-08
Position 957: 1.2354257085800181e-08
Position 1814: 5.612121318857219e-09
Position 678: 4.128575979729767e-09
Position 1709: 3.726523199100321e-09
Position 969: 3.212173658029105e-09
Position 1526: 2.532441387556533e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1848: 0.9764200207147592
Position 891: 0.9604807176905961
Position 1161: 0.9490427419085737
Position 2043: 0.3050079931713694
Position 918: 0.03803825037999734
Position 1455: 0.01052628968993616
Position 1550: 0.007606435875068041
Position 1545: 0.006822818830759928
Position 686: 0.006775482327323806
Position 1440: 0.00650105748395988
Position 1263: 0.00617705234429082
Position 1502: 0.004932705650336481
Position 1207: 0.003685340856625464
Position 1832: 0.00309021371305329
Position 630: 0.0025188132786032862
Position 1487: 0.002090821626381468
Position 1415: 0.001873501253645375
Position 267: 0.0016522106253437177
Position 1213: 0.0015725623062977127
Position 1581: 0.0015147033941550778
Position 573: 0.001400007185487113
Position 124: 0.0009769176479426734
Position 1516: 0.000749768400186852
Position 653: 0.0007392985474927535
Position 297: 0.0005361731365096895
Position 627: 0.0005144091416902316
Position 895: 0.0005060091686097384
Position 1584: 0.0004884389411191758
Position 527: 0.000429536955361432
Position 384: 0.0003904457988344818
Position 1702: 0.0003108598979800959
Position 661: 0.000288514301773105
Position 228: 0.00027053898096484133
Position 326: 0.00023320284053291552
Position 1379: 0.00022910536436415783
Position 146: 0.00019780416233476886
Position 403: 0.0001795526089923003
Position 307: 0.00016519186223295953
Position 567: 0.00015313602969361002
Position 1425: 0.00014502522328649638
Position 1624: 0.00010521577034589009
Position 238: 9.366047329598473e-05
Position 492: 6.346883043199267e-05
Position 1824: 5.1784811576018314e-05
Position 642: 4.741711337323415e-05
Position 215: 4.586494460984455e-05
Position 984: 4.540352596630901e-05
Position 1174: 4.3832692897826744e-05
Position 443: 3.685108265531553e-05
Position 598: 3.590953427941539e-05
Position 665: 3.2671964371626676e-05
Position 241: 3.207929524174567e-05
Position 210: 3.1730032096657136e-05
Position 1636: 2.883019769455738e-05
Position 1687: 2.5896520083077486e-05
Position 2019: 2.266053343806246e-05
Position 580: 1.4373432483131062e-05
Position 1010: 1.2083962467171975e-05
Position 702: 1.1725996934452018e-05
Position 341: 9.448000912400557e-06
Position 1058: 8.412465112468197e-06
Position 1895: 8.360672329880711e-06
Position 1107: 8.139002032209026e-06
Position 1561: 7.992150191026725e-06
Position 1898: 7.203916988041782e-06
Position 390: 6.099360183750872e-06
Position 1594: 5.871621523044365e-06
Position 1598: 5.719814463592428e-06
Position 604: 5.441139018048182e-06
Position 722: 2.431841064127723e-06
